STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
28522	BossClone004402	1		hunterinfo_28522	30						
28526	BossClone004410	1		hunterinfo_28526							4543
28527	BossClone004401	1		hunterinfo_28527	30						4546
28512	BossClone004115	1		hunterinfo_28512	30						
28529	BossClone004115	1		hunterinfo_28529	30						4526
28531	BossClone017013	1		hunterinfo_28531	43						2818
28532	BossClone004118	1		hunterinfo_28532	30						4524
28536	Bossclone013010	1		hunterinfo_28536	39			0			2618
28535	Bossclone013009	1		hunterinfo_28535	39			0			2618
28539	Bossclone013017	1		hunterinfo_28539	39			0			2620
28538	Bossclone013016	1		hunterinfo_28538	39			0			2620
28534	npcclone013101_01	6		hunterinfo_28534	39		0			2617	2617
28537	npcclone013201_01	6		hunterinfo_28537	39		0			2619	2619
28545	BossClone009005	1		hunterinfo_28545	35						
