STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
510	WorldNpc00210	12	DialogID_510	tibook_CS_sl_dmgf04-1|tibook_CS_sl_dmgf05-1		interactinfo_510	okmenu_510	1410		
511	WorldNpc00210	12	DialogID_511	tibook_CS_sl_dmgf01-1		interactinfo_511	okmenu_511	1411		
192	WorldNpc02629	10	DialogID_192	tibook_CS_em_yxc03-1|tibook_CS_em_yxc04-1		interactinfo_192	okmenu_192	1255		
193	WorldNpc02629	10	DialogID_193	tibook_CS_em_yxc05-1		interactinfo_193	okmenu_193	1256		
195	WorldNpc02605	10	DialogID_195	tibook_CS_em_jdmz01-1|tibook_CS_em_jdmz03-1		interactinfo_195	okmenu_195	1258		
196	WorldNpc02605	10	DialogID_196	tibook_CS_em_jdmz04-1|tibook_CS_em_jdmz05-1		interactinfo_196	okmenu_196	1259		
197	WorldNpc02605	10	DialogID_197	tibook_CS_em_jdmz06-1		interactinfo_197	okmenu_197	1260		
200	WorldNpc03807	8	DialogID_200	tibook_CS_jl_shuangci03-1|tibook_CS_jl_shuangci08-1		interactinfo_200	okmenu_200	1263		
201	WorldNpc03807	8	DialogID_201	tibook_CS_jl_shuangci04-1|tibook_CS_jl_shuangci06-1		interactinfo_201	okmenu_201	1264		
202	WorldNpc03807	8	DialogID_202	tibook_CS_jl_shuangci02-1|tibook_CS_jl_shuangci07-1		interactinfo_202	okmenu_202	1265		
204	WorldNpc03808	8	DialogID_204	tibook_CS_jl_zfd02-1		interactinfo_204	okmenu_204	1267		
205	WorldNpc03808	8	DialogID_205	tibook_CS_jl_zfd03-1|tibook_CS_jl_zfd04-1		interactinfo_205	okmenu_205	1268		
208	WorldNpc04104	5	DialogID_208	tibook_CS_jy_shd02-1|tibook_CS_jy_shd04-1		interactinfo_208	okmenu_208	1271		
216	WorldNpc03012	6	DialogID_216	tibook_CS_gb_lsbf02-1|tibook_CS_gb_lsbf05-1		interactinfo_216	okmenu_216	1279		
217	WorldNpc03012	6	DialogID_217	tibook_CS_gb_lsbf03-1		interactinfo_217	okmenu_217	1280		
219	WorldNpc03005	6	DialogID_219	tibook_CS_gb_lhz02-1|tibook_CS_gb_lhz05-1		interactinfo_219	okmenu_219	1282		
220	WorldNpc03005	6	DialogID_220	tibook_CS_gb_lhz03-1		interactinfo_220	okmenu_220	1283		
221	WorldNpc03005	6	DialogID_221	tibook_CS_gb_lhz01-1|tibook_CS_gb_lhz04-1		interactinfo_221	okmenu_221	1284		
526	WorldNpc03004	6	DialogID_526	tibook_CS_gb_ksbf05-1		interactinfo_526	okmenu_526	1426		
527	WorldNpc03004	6	DialogID_527	tibook_CS_gb_ksbf01-1|tibook_CS_gb_ksbf04-1		interactinfo_527	okmenu_527	1427		
224	WorldNpc03315	7	DialogID_224	tibook_CS_jz_wyjf05-1		interactinfo_224	okmenu_224	1287		
225	WorldNpc03315	7	DialogID_225	tibook_CS_jz_wyjf06-1		interactinfo_225	okmenu_225	1288		
227	WorldNpc03316	7	DialogID_227	tibook_CS_jz_xytf01-1|tibook_CS_jz_xytf02-1		interactinfo_227	okmenu_227	1290		
228	WorldNpc03316	7	DialogID_228	tibook_CS_jz_xytf03-1|tibook_CS_jz_xytf05-1		interactinfo_228	okmenu_228	1291		
229	WorldNpc03316	7	DialogID_229	tibook_CS_jz_xytf04-1		interactinfo_229	okmenu_229	1292		
530	WorldNpc03308	7	DialogID_530	tibook_CS_jz_lyfh01-1|tibook_CS_jz_lyfh07-1		interactinfo_530	okmenu_530	1430		
531	WorldNpc03308	7	DialogID_531	tibook_CS_jz_lyfh04-1|tibook_CS_jz_lyfh08-1		interactinfo_531	okmenu_531	1431		
532	WorldNpc03308	7	DialogID_532	tibook_CS_jz_lyfh03-1|tibook_CS_jz_lyfh06-1		interactinfo_532	okmenu_532	1432		
514	WorldNpc02634	10	DialogID_514	tibook_CS_em_lbc02-1|tibook_CS_em_lbc08-1		interactinfo_514	okmenu_514	1414		
515	WorldNpc02634	10	DialogID_515	tibook_CS_em_lbc04-1|tibook_CS_em_lbc07-1		interactinfo_515	okmenu_515	1415		
516	WorldNpc02634	10	DialogID_516	tibook_CS_em_lbc05-1|tibook_CS_em_lbc06-1		interactinfo_516	okmenu_516	1416		
174	WorldNpc04405	11	DialogID_174	tibook_CS_wd_lyjf06-1|tibook_CS_wd_lyjf07-1		interactinfo_174	okmenu_174	1237		
178	WorldNpc02205	9	DialogID_178	tibook_CS_tm_fgzyc06-1|tibook_CS_tm_fgzyc07-1		interactinfo_178	okmenu_178	1241		
512	WorldNpc00210	12	DialogID_512	tibook_CS_sl_dmgf06-1|tibook_CS_sl_dmgf07-1		interactinfo_512	okmenu_512	1412		
194	WorldNpc02629	10	DialogID_194	tibook_CS_em_yxc06-1|tibook_CS_em_yxc07-1		interactinfo_194	okmenu_194	1257		
198	WorldNpc02605	10	DialogID_198	tibook_CS_em_jdmz02-1|tibook_CS_em_jdmz07-1		interactinfo_198	okmenu_198	1261		
528	WorldNpc03004	6	DialogID_528	tibook_CS_gb_ksbf06-1|tibook_CS_gb_ksbf07-1		interactinfo_528	okmenu_528	1428		
226	WorldNpc03315	7	DialogID_226	tibook_CS_jz_wyjf01-1|tibook_CS_jz_wyjf07-1		interactinfo_226	okmenu_226	1289		
230	WorldNpc03316	7	DialogID_230	tibook_CS_jz_xytf06-1|tibook_CS_jz_xytf07-1		interactinfo_230	okmenu_230	1293		
171	WorldNpc04405	11	DialogID_171	tibook_CS_wd_lyjf01-1|tibook_CS_wd_lyjf02-1|tibook_CS_wd_lyjf03-1|ssword_wd_10101-1		interactinfo_171	okmenu_171	1234		
175	WorldNpc02205	9	DialogID_175	tibook_CS_tm_fgzyc01-1|tibook_CS_tm_fgzyc05-1|thorn_tm_10101-1		interactinfo_175	okmenu_175	1238		
179	WorldNpc02206	9	DialogID_179	tibook_CS_tm_mhb01-1|tibook_CS_tm_mhb04-1|hw_fb_10401-500		interactinfo_179	okmenu_179	1242		
505	WorldNpc02202	9	DialogID_505	tibook_CS_tm_jsc03-1|tibook_CS_tm_jsc07-1|thorn_tm_10101-1		interactinfo_505	okmenu_505	1405		
183	WorldNpc00211	12	DialogID_183	tibook_CS_sl_wtgf01-1|tibook_CS_sl_wtgf04-1|tibook_CS_sl_wtgf05-1|lstuff_sl_10101-1		interactinfo_183	okmenu_183	1246		
509	WorldNpc00210	12	DialogID_509	tibook_CS_sl_dmgf02-1|tibook_CS_sl_dmgf03-1|lstuff_sl_10101-1		interactinfo_509	okmenu_509	1409		
191	WorldNpc02629	10	DialogID_191	tibook_CS_em_yxc01-1|tibook_CS_em_yxc02-1|thorn_em_10101-1		interactinfo_191	okmenu_191	1254		
513	WorldNpc02634	10	DialogID_513	tibook_CS_em_lbc01-1|tibook_CS_em_lbc03-1|sthorn_em_10101-1		interactinfo_513	okmenu_513	1413		
215	WorldNpc03012	6	DialogID_215	tibook_CS_gb_lsbf01-1|tibook_CS_gb_lsbf04-1|cosh_gb_10101-1		interactinfo_215	okmenu_215	1278		
525	WorldNpc03004	6	DialogID_525	tibook_CS_gb_ksbf02-1|tibook_CS_gb_ksbf03-1|cosh_gb_10101-1		interactinfo_525	okmenu_525	1425		
223	WorldNpc03315	7	DialogID_223	tibook_CS_jz_wyjf03-1|tibook_CS_jz_wyjf02-1|tibook_CS_jz_wyjf04-1|ssword_jz_10101-1		interactinfo_223	okmenu_223	1286		
529	WorldNpc03308	7	DialogID_529	tibook_CS_jz_lyfh02-1|tibook_CS_jz_lyfh05-1|sword_jz_10101-1		interactinfo_529	okmenu_529	1429		
222	WorldNpc03005	6	DialogID_222	tibook_CS_gb_lhz06-1|tibook_CS_gb_lhz07-1|tibook_CS_gb_lhz08-1		interactinfo_222	okmenu_222	1285		
218	WorldNpc03012	6	DialogID_218	tibook_CS_gb_lsbf06-1|tibook_CS_gb_lsbf07-1		interactinfo_218	okmenu_218	1281		
166	WorldNpc04404	11	DialogID_166	tibook_CS_wd_tjj08-1|tibook_CS_wd_tjj04-1|sword_wd_10101-1		interactinfo_166	okmenu_166	1230		
167	WorldNpc04404	11	DialogID_167	tibook_CS_wd_tjj05-1|tibook_CS_wd_tjj06-1|tibook_CS_wd_tjj03-1		interactinfo_167	okmenu_167	1231		
168	WorldNpc04404	11	DialogID_168	tibook_CS_wd_tjj01-1		interactinfo_168	okmenu_168	1232		
170	WorldNpc04404	11	DialogID_170	tibook_CS_wd_tjj07-1|tibook_CS_wd_tjj02-1|tibook_CS_wd_tjj09-1		interactinfo_170	okmenu_170	1233		
501	WorldNpc04430	11	DialogID_501	tibook_CS_wd_qfjf05-1|tibook_CS_wd_qfjf02-1|sword_wd_10101-1		interactinfo_501	okmenu_501	1401		
502	WorldNpc04430	11	DialogID_502	tibook_CS_wd_qfjf04-1|tibook_CS_wd_qfjf01-1		interactinfo_502	okmenu_502	1402		
503	WorldNpc04430	11	DialogID_503	tibook_CS_wd_qfjf06-1		interactinfo_503	okmenu_503	1403		
504	WorldNpc04430	11	DialogID_504	tibook_CS_wd_qfjf03-1|tibook_CS_wd_qfjf07-1		interactinfo_504	okmenu_504	1404		
203	WorldNpc03808	8	DialogID_203	tibook_CS_jl_zfd01-1|tibook_CS_jl_zfd05-1|sblade_jl_10101-1		interactinfo_203	okmenu_203	1266		
517	WorldNpc03811	8	DialogID_517	tibook_CS_jl_fgz04-1|tibook_CS_jl_fgz03-1		interactinfo_517	okmenu_517	1417		
518	WorldNpc03811	8	DialogID_518	tibook_CS_jl_fgz01-1|tibook_CS_jl_fgz02-1		interactinfo_518	okmenu_518	1418		
519	WorldNpc03811	8	DialogID_519	tibook_CS_jl_fgz05-1|tibook_CS_jl_fgz06-1		interactinfo_519	okmenu_519	1419		
520	WorldNpc03811	8	DialogID_520	tibook_CS_jl_fgz07-1		interactinfo_520	okmenu_520	1420		
207	WorldNpc04104	5	DialogID_207	tibook_CS_jy_shd03-1|tibook_CS_jy_shd05-1|blade_jy_10101-1		interactinfo_207	okmenu_207	1270		
210	WorldNpc04104	5	DialogID_210	tibook_CS_jy_shd06-1		interactinfo_210	okmenu_210	1273		
211	WorldNpc04103	5	DialogID_211	tibook_CS_jy_yzq01-1|tibook_CS_jy_yzq02-1		interactinfo_211	okmenu_211	1274		
214	WorldNpc04103	5	DialogID_214	tibook_CS_jy_yzq03-1|tibook_CS_jy_yzq05-1		interactinfo_214	okmenu_214	1277		
522	WorldNpc04201	5	DialogID_522	tibook_CS_jh_dldm06-1|tibook_CS_jh_dldm02-1		interactinfo_522	okmenu_522	1422		
523	WorldNpc04201	5	DialogID_523	tibook_CS_jh_dldm07-1		interactinfo_523	okmenu_523	1423		
524	WorldNpc04201	5	DialogID_524	tibook_CS_jh_dldm04-1|tibook_CS_jh_dldm03-1		interactinfo_524	okmenu_524	1424		
199	WorldNpc03807	8	DialogID_199	tibook_CS_jl_shuangci01-1|tibook_CS_jl_shuangci05-1|sthorn_jl_10101-1		interactinfo_199	okmenu_199	1262		
206	WorldNpc03808	8	DialogID_206	tibook_CS_jl_zfd06-1|tibook_CS_jl_zfd07-1		interactinfo_206	okmenu_206	1269		
209	WorldNpc04104	5	DialogID_209	tibook_CS_jy_shd01-1|tibook_CS_jy_shd07-1		interactinfo_209	okmenu_209	1272		
521	WorldNpc04201	5	DialogID_521	tibook_CS_jh_dldm05-1|tibook_CS_jh_dldm01-1|hw_claws_10101-1		interactinfo_521	okmenu_521	1421		
213	WorldNpc04103	5	DialogID_213	tibook_CS_jy_yzq06-1|tibook_CS_jy_yzq08-1		interactinfo_213	okmenu_213	1276		
212	WorldNpc04103	5	DialogID_212	tibook_CS_jy_yzq04-1|tibook_CS_jy_yzq07-1		interactinfo_212	okmenu_212	1275		
149	spynpc_tm	9	DialogID_149			interactinfo_149	okmenu_149			
150	spynpc_em	10	DialogID_150			interactinfo_150	okmenu_150			
151	spynpc_wd	11	DialogID_151			interactinfo_151	okmenu_151			
152	spynpc_sl	12	DialogID_152			interactinfo_152	okmenu_152			
153	spynpc_tm	9	DialogID_153			interactinfo_153	okmenu_153			
154	spynpc_em	10	DialogID_154			interactinfo_154	okmenu_154			
155	spynpc_wd	11	DialogID_155			interactinfo_155	okmenu_155			
157	spynpc_cd	17	DialogID_157			interactinfo_157	okmenu_157			
156	spynpc_sl	12	DialogID_156			interactinfo_156	okmenu_156			
162	spynpc_sz	12	DialogID_162			interactinfo_162	okmenu_162			
533	FuncNpc00003	1	DialogID_533	book_zs_suicide-1		interactinfo_533	okmenu_533	1001		
534	FuncNpc00058	3	DialogID_533	book_zs_suicide-1		interactinfo_533	okmenu_533	1005		
535	FuncNpc00609	17	DialogID_533	book_zs_suicide-1		interactinfo_533	okmenu_533	1010		
536	WorldNpc10616	4	DialogID_533	book_zs_suicide-1		interactinfo_533	okmenu_533	1015		
537	WorldNpc10005	16	DialogID_533	book_zs_suicide-1		interactinfo_533	okmenu_533			
538	Npc_yd_wg_jx_sl01	288	DialogID_538	ng_tbook_sl_001-1		interactinfo_538	okmenu_538	1151		
539	Npc_yd_wg_jx_wd01	287	DialogID_539	ng_tbook_wd_001-1		interactinfo_539	okmenu_539	1152		
451	Npc_yd_wg_jx_wd01	287	DialogID_451			interactinfo_451	okmenu_451	1652		
452	Npc_yd_wg_jx_wd01	287	DialogID_452			interactinfo_452	okmenu_452	1653		
540	Npc_yd_wg_jx_em01	289	DialogID_540	ng_tbook_em_001-1		interactinfo_540	okmenu_540	1153		
541	Npc_yd_wg_jx_gb01	290	DialogID_541	ng_tbook_gb_001-1		interactinfo_541	okmenu_541	1154		
542	Npc_yd_wg_jx_tm01	291	DialogID_542	ng_tbook_tm_001-1		interactinfo_542	okmenu_542	1155		
543	Npc_yd_wg_jx_jy01	293	DialogID_543	ng_tbook_jy_001-1		interactinfo_543	okmenu_543	1156		
544	Npc_yd_wg_jx_jl01	294	DialogID_544	ng_tbook_jl_001-1		interactinfo_544	okmenu_544	1157		
545	Npc_yd_wg_jx_jz01	292	DialogID_545	ng_tbook_jz_001-1		interactinfo_545	okmenu_545	1158		
112	anqiyindao002	3	DialogID_112	hw_fb_rw_01001-60		interactinfo_112	okmenu_112	1043		
113	anqiyindao002	3	DialogID_113	book_hw_normal-1		interactinfo_113	okmenu_113	1043		
546	WorldNpc08965	13	DialogID_546			interactinfo_546	okmenu_546			
554	cd483	17	DialogID_554			interactinfo_554	okmenu_554			
552	ly735	16	DialogID_552			interactinfo_552	okmenu_552			
550	jl607	15	DialogID_550			interactinfo_550	okmenu_550			
548	WorldNpc01246	14	DialogID_548			interactinfo_548	okmenu_548			
421	bjyd011	13	DialogID_421			interactinfo_421		1476		
424	bjyd011	17	DialogID_424			interactinfo_424		1479		
423	bjyd011	16	DialogID_423			interactinfo_423		1478		
422	bjyd011	14	DialogID_422			interactinfo_422		1477		
435	bjyd012	13				interactinfo_435		1484		
436	bjyd012	14				interactinfo_436		1485		
437	bjyd012	16				interactinfo_437		1486		
438	bjyd012	17				interactinfo_438		1487		
439	FuncNpc00104	13	DialogID_439			interactinfo_439	okmenu_439	1484		
440	WorldNpc10316	14	DialogID_440			interactinfo_440	okmenu_440	1485		
441	FuncNpc00604	16	DialogID_441			interactinfo_441	okmenu_441	1486		
442	WorldNpc08410	17	DialogID_442			interactinfo_442	okmenu_442	1487		
450	cd483	17	DialogID_450		bj_yd03	interactinfo_450	okmenu_450	1491		
447	WorldNpc08965	13	DialogID_447		bj_yd03	interactinfo_447	okmenu_447	1488		
449	ly735	16	DialogID_449		bj_yd03	interactinfo_449	okmenu_449	1490		
448	WorldNpc01246	14	DialogID_448		bj_yd03	interactinfo_448	okmenu_448	1489		
555	event_japan_task01		DialogID_555		toxicant_1001-5|jiu_10003-5|buliao_1002-5|tre_1001-5|drug_1001-5	interactinfo_555	okmenu_555			
302	spynpc_sl	12	DialogID_302			interactinfo_302	okmenu_302	1435		
371	spynpc_sl	12	DialogID_371			interactinfo_371	okmenu_371	1443		
305	spynpc_wd	11	DialogID_305			interactinfo_305	okmenu_305	1436		
308	spynpc_em	10	DialogID_308			interactinfo_308	okmenu_308	1437		
311	spynpc_gb	6	DialogID_311			interactinfo_311	okmenu_311	1438		
314	spynpc_jyw	5	DialogID_314			interactinfo_314	okmenu_314	1439		
317	spynpc_jlg	8	DialogID_317			interactinfo_317	okmenu_317	1440		
320	spynpc_jzt	7	DialogID_320			interactinfo_320	okmenu_320	1441		
323	spynpc_tm	9	DialogID_323			interactinfo_323	okmenu_323	1442		
571	EventNpc1211	1	DialogID_571			interactinfo_571	okmenu_571	1211		
572	EventNpc1212	3	DialogID_572			interactinfo_572	okmenu_572	1212		
573	EventNpc1213	17	DialogID_573			interactinfo_573	okmenu_573	1213		
470	booknpc_sl	12	DialogID_470			interactinfo_470	okmenu_470			
381	booknpc_sl	12	DialogID_381			interactinfo_381	okmenu_381	1467		
372	spynpc_wd	11	DialogID_372			interactinfo_372	okmenu_372	1444		
373	spynpc_em	10	DialogID_373			interactinfo_373	okmenu_373	1445		
374	spynpc_gb	6	DialogID_374			interactinfo_374	okmenu_374	1446		
375	spynpc_jyw	5	DialogID_375			interactinfo_375	okmenu_375	1447		
376	spynpc_jlg	8	DialogID_376			interactinfo_376	okmenu_376	1448		
377	spynpc_jzt	7	DialogID_377			interactinfo_377	okmenu_377	1449		
378	spynpc_tm	9	DialogID_378			interactinfo_378	okmenu_378	1450		
348	booknpc_gb	6	DialogID_348			interactinfo_348	okmenu_348			
574	EventNpc1214	4	DialogID_574			interactinfo_574	okmenu_574	1214		
391	booknpc_sl	12	DialogID_391		book_yd	interactinfo_391	okmenu_391	1451		
382	booknpc_wd	11	DialogID_382			interactinfo_382	okmenu_382	1468		
383	booknpc_em	10	DialogID_383			interactinfo_383	okmenu_383	1469		
385	booknpc_jyw	5	DialogID_385			interactinfo_385	okmenu_385	1471		
386	booknpc_jlg	8	DialogID_386			interactinfo_386	okmenu_386	1472		
387	booknpc_jzt	7	DialogID_387			interactinfo_387	okmenu_387	1473		
388	booknpc_tm	9	DialogID_388			interactinfo_388	okmenu_388	1474		
392	booknpc_wd	11	DialogID_392		book_yd	interactinfo_392	okmenu_392	1452		
393	booknpc_em	10	DialogID_393		book_yd	interactinfo_393	okmenu_393	1453		
395	booknpc_jyw	5	DialogID_395		book_yd	interactinfo_395	okmenu_395	1455		
396	booknpc_jlg	8	DialogID_396		book_yd	interactinfo_396	okmenu_396	1456		
397	booknpc_jzt	7	DialogID_397		book_yd	interactinfo_397	okmenu_397	1457		
398	booknpc_tm	9	DialogID_398		book_yd	interactinfo_398	okmenu_398	1458		
384	booknpc_gb	6	DialogID_384			interactinfo_384	okmenu_384	1470		
394	booknpc_gb	6	DialogID_394	book_yd		interactinfo_394	okmenu_394	1454		
577	FuncNpc00003	1	DialogID_577			interactinfo_577	okmenu_577	1101		
578	FuncNpc00058	3	DialogID_578			interactinfo_578	okmenu_578	1102		
579	WorldNpc10616	4	DialogID_579			interactinfo_579	okmenu_579	1103		
580	FuncNpc00609	17	DialogID_580			interactinfo_580	okmenu_580	1104		
581	FuncNpc00003	1	DialogID_581			interactinfo_581	okmenu_581	1105		
582	FuncNpc00003	1	DialogID_582	zhenqi_item_005-1		interactinfo_582	okmenu_582	1105		
584	WorldNpc10616	4	DialogID_584			interactinfo_584	okmenu_584	1107		
585	WorldNpc10616	4	DialogID_585	zhenqi_item_005-1		interactinfo_585	okmenu_585	1107		
587	YdNpc_place1	3	DialogID_587			interactinfo_587	okmenu_587	1106		
588	YdNpc_place1	3	DialogID_588	zhenqi_item_005-1		interactinfo_588	okmenu_588	1106		
590	FuncNpc00609	17	DialogID_590			interactinfo_590	okmenu_590	1108		
591	FuncNpc00609	17	DialogID_591	zhenqi_item_005-1		interactinfo_591	okmenu_591	1108		
593	FuncNpc00003	1	DialogID_593	qizhen_0101_01-1		interactinfo_593	okmenu_593	1109		
594	FuncNpc00003	1	DialogID_594	tdrop_reasure_bwyd-1		interactinfo_594	okmenu_594	1575		
595	YdNpc_place1	3	DialogID_595	qizhen_0101_01-1		interactinfo_595	okmenu_595	1110		
596	YdNpc_place1	3	DialogID_596	tdrop_reasure_bwyd-1		interactinfo_596	okmenu_596	1576		
597	WorldNpc10616	4	DialogID_597	qizhen_0101_01-1		interactinfo_597	okmenu_597	1111		
598	WorldNpc10616	4	DialogID_598	tdrop_reasure_bwyd-1		interactinfo_598	okmenu_598	1577		
599	FuncNpc00609	17	DialogID_599	qizhen_0101_01-1		interactinfo_599	okmenu_599	1112		
231	WorldNpc02604	10	DialogID_231			interactinfo_231	okmenu_231	1113		
232	WorldNpc03305	7	DialogID_232			interactinfo_232	okmenu_232	1117		
233	WorldNpc03816	8	DialogID_233			interactinfo_233	okmenu_233	1383		
234	WorldNpc02201	9	DialogID_234			interactinfo_234	okmenu_234	1387		
583	WorldNpc00183	1	DialogID_583			interactinfo_583	okmenu_583	1105		
589	WorldNpc00184	3	DialogID_589			interactinfo_589	okmenu_589	1106		
586	WorldNpc00185	4	DialogID_586			interactinfo_586	okmenu_586	1107		
592	WorldNpc00186	17	DialogID_592			interactinfo_592	okmenu_592	1108		
235	worldnpc04101	5	DialogID_235			interactinfo_235	okmenu_235	1563		
238	YdNpc_place1	3	DialogID_238	VIP_CARD_002-1		interactinfo_238	okmenu_238	1568		
239	YdNpc_place1	3	DialogID_239			interactinfo_239	okmenu_239	1568		
267	FuncNpc00609	17	DialogID_267	tdrop_reasure_bwyd-1		interactinfo_267	okmenu_267	1578		
556	funnpcborn003031		DialogID_556			interactinfo_556	okmenu_556	1340		
565	funnpcborn003033		DialogID_565			interactinfo_565	okmenu_565	1344		
567	funnpcborn003033		DialogID_567			interactinfo_567	okmenu_567	1344		
562	funnpcborn003032		DialogID_562	book_zs_default_01-1		interactinfo_562	okmenu_562	1342		
570	funnpcborn003032		DialogID_570	book_hw_normal-1		interactinfo_570	okmenu_570	1342		
