STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
1012	檐上的风筝		25			repute_jianghu	20									yaopin_00100	2	yaopin_10100	2			4	1000
1015	打坐调息		25			repute_jianghu	20							yaopin_10100	3	zhenqi_item_005	2					4	1000
1016	因祸得福		25			repute_jianghu	60							yaopin_00100	3	zhenqi_item_005	2					5	2000
1017	檐上的风筝		25			repute_jianghu	20									yaopin_00100	2	yaopin_10100	2			4	1000
1020	打坐调息		25			repute_jianghu	20							yaopin_10100	3							4	1000
1021	因祸得福		25			repute_jianghu	60							yaopin_00100	3							5	2000
1022	檐上的风筝		25			repute_jianghu	20									yaopin_00100	2	yaopin_10100	2			4	1000
1025	title_1025		25			repute_jianghu	20							yaopin_10100	3							4	1000
1026	title_1026		25			repute_jianghu	60							yaopin_00100	3							5	2000
1027	title_1027		25			repute_jianghu	20									yaopin_00100	2	yaopin_10100	2			4	1000
1121	水到渠成		151											yaopin_00200	3	yaopin_10200	3					5	3000
1122	画龙点睛		453											yaopin_00300	5	yaopin_10300	5					4	4000
1123	水到渠成		151											yaopin_00200	3	yaopin_10200	3					5	3000
1124	画龙点睛		453											yaopin_00300	5	yaopin_10300	5					4	4000
1125	水到渠成		151											yaopin_00200	3	yaopin_10200	3					5	3000
1126	画龙点睛		453											yaopin_00300	5	yaopin_10300	5					4	4000
1127	水到渠成		151											yaopin_00200	3	yaopin_10200	3					5	3000
1128	画龙点睛		453											yaopin_00300	5	yaopin_10300	5					4	4000
1129	水到渠成		151											yaopin_00200	3	yaopin_10200	3					5	3000
1130	画龙点睛		453											yaopin_00300	5	yaopin_10300	5					4	4000
1131	水到渠成		151											yaopin_00200	3	yaopin_10200	3					5	3000
1132	画龙点睛		453											yaopin_00300	5	yaopin_10300	5					4	4000
1133	水到渠成		151											yaopin_00200	3	yaopin_10200	3					5	3000
1134	画龙点睛		453											yaopin_00300	5	yaopin_10300	5					4	4000
1135	水到渠成		151											yaopin_00200	3	yaopin_10200	3					5	3000
1136	画龙点睛		453											yaopin_00300	5	yaopin_10300	5					4	4000
1051	猎杀野狗		25			repute_jianghu	60							caiyao10003	3							4	1000
1053	猎杀野狗		25			repute_jianghu	60							caiyao10003	3							4	1000
1054	猎杀野狗		25			repute_jianghu	60							caiyao10003	3							4	1000
1055	猎杀野狗		25			repute_jianghu	60							caiyao10003	3							4	1000
1056	猎杀野狗		25			repute_jianghu	60							caiyao10003	3							4	1000
1179	结伴江湖		25			repute_jianghu	2															4	1000
1180	结伴江湖		25			repute_jianghu	2															4	1000
1181	结伴江湖		25			repute_jianghu	2															4	1000
1182	结伴江湖		25			repute_jianghu	2															4	1000
1183	结伴江湖		25			repute_jianghu	2															4	1000
1184	结伴江湖		25			repute_jianghu	2															4	1000
1167	江湖秘术---三才阵		400			repute_jianghu	3															4	3000
1168	江湖秘术---三才阵		400			repute_jianghu	3															4	3000
1169	江湖秘术---三才阵		400			repute_jianghu	3															4	3000
1170	江湖秘术---三才阵		400			repute_jianghu	3															4	3000
1171	江湖秘术---三才阵		400			repute_jianghu	3															4	3000
1172	江湖秘术---三才阵		400			repute_jianghu	3															4	3000
1173	江湖秘术---平地风雷		400			repute_jianghu	3															4	3000
1174	江湖秘术---平地风雷		400			repute_jianghu	3															4	3000
1175	江湖秘术---平地风雷		400			repute_jianghu	3															4	3000
1176	江湖秘术---平地风雷		400			repute_jianghu	3															4	3000
1177	江湖秘术---平地风雷		400			repute_jianghu	3															4	3000
1178	江湖秘术---平地风雷		400			repute_jianghu	3															4	3000
1031	食材紧缺					repute_jianghu	20																
1041	临时授业					repute_jianghu	20																
1099	感悟水势		400			repute_jianghu	20							book_qinggong_6	1							4	3000
1033	食材紧缺					repute_jianghu	20																
1043	临时授业					repute_jianghu	20																
1034	食材紧缺					repute_jianghu	20																
1044	临时授业					repute_jianghu	20																
1035	食材紧缺					repute_jianghu	20																
1045	临时授业					repute_jianghu	20																
1036	食材紧缺					repute_jianghu	20																
1046	临时授业					repute_jianghu	20																
1037	猎取熊掌		25																			4	1000
1047	猎取熊掌		25																			4	1000
1215	第一次运镖		500																				
1216	第一次运镖		500																				
1217	第一次运镖		500																				
1218	第一次运镖		500																				
1219	第一次运镖		500																				
1087	历练引导	17	25			repute_jianghu	25							caiyao200021	5	box_cdjh_001	1					5	2000
1088	历练引导	17	25			repute_jianghu	25							caiyao200021	5	box_cdjh_001	1					5	2000
1089	历练引导	17	25			repute_jianghu	25							caiyao200021	5	box_cdjh_001	1					5	2000
1090	历练引导	17	25			repute_jianghu	25							caiyao200021	5	box_cdjh_001	1					5	2000
1091	历练引导	17	25			repute_jianghu	25							caiyao200021	5	box_cdjh_001	1					5	2000
1092	历练引导	17	25			repute_jianghu	25							caiyao200021	5	box_cdjh_001	1					5	2000
1093	修为引导	17	25			repute_jianghu	25															5	2000
1094	修为引导	17	25			repute_jianghu	25															5	2000
1095	修为引导	17	25			repute_jianghu	25															5	2000
1096	修为引导	17	25			repute_jianghu	25															5	2000
1097	修为引导	17	25			repute_jianghu	25															5	2000
1098	修为引导	17	25			repute_jianghu	25															5	2000
1100	感悟水势													clone002_cdkey1	1								
1350	加入帮派	50	50000			repute_jianghu	500															5	100000
1351	加入帮派	50	50000			repute_jianghu	500															5	100000
1352	加入帮派	50	50000			repute_jianghu	500															5	100000
1353	加入帮派	50	50000			repute_jianghu	500															5	100000
1354	帮会争斗	50	50000			repute_jianghu	500															5	100000
1355	帮会争斗	50	50000			repute_jianghu	500															5	100000
1357	帮会争斗	50	50000			repute_jianghu	500															5	100000
1358	帮会争斗	50	50000			repute_jianghu	500															5	100000
1185	关注帐号安全 成就游戏梦想													Game_growitem_5	1								
1194	关注帐号安全 成就游戏梦想													box_phone_bind_01	1								
1501	生活引导		50										0	shouzha_81	1								
1502	生活引导		50										0	shouzha_65	1								
1503	生活引导		50										0	shouzha_73	1								
1504	生活引导		50										0	shouzha_41	1								
1505	生活引导		50										0	shouzha_49	1								
1506	生活引导		50										0	shouzha_57	1								
1507	生活引导		50										0	shouzha_81	1								
1508	生活引导		50										0	shouzha_65	1								
1509	生活引导		50										0	shouzha_73	1								
1510	生活引导		50										0	shouzha_41	1								
1511	生活引导		50										0	shouzha_49	1								
1512	生活引导		50										0	shouzha_57	1								
1513	生活引导		50										0	shouzha_81	1								
1514	生活引导		50										0	shouzha_65	1								
1515	生活引导		50										0	shouzha_73	1								
1516	生活引导		50										0	shouzha_41	1								
1517	生活引导		50										0	shouzha_49	1								
1518	生活引导		50										0	shouzha_57	1								
1519	生活引导		50										0	shouzha_81	1								
1520	生活引导		50										0	shouzha_65	1								
1521	生活引导		50										0	shouzha_73	1								
1522	生活引导		50										0	shouzha_41	1								
1523	生活引导		50										0	shouzha_49	1								
1524	生活引导		50										0	shouzha_57	1								
1525	生活引导		50										0	shouzha_81	1								
1526	生活引导		50										0	shouzha_65	1								
1527	生活引导		50										0	shouzha_73	1								
1528	生活引导		50										0	shouzha_41	1								
1529	生活引导		50										0	shouzha_49	1								
1530	生活引导		50										0	shouzha_57	1								
1531	生活引导		50										0	shouzha_81	1								
1532	生活引导		50										0	shouzha_65	1								
1533	生活引导		50										0	shouzha_73	1								
1534	生活引导		50										0	shouzha_41	1								
1535	生活引导		50										0	shouzha_49	1								
1536	生活引导		50										0	shouzha_57	1								
1537	生活引导		50										0	shouzha_81	1								
1538	生活引导		50										0	shouzha_65	1								
1539	生活引导		50										0	shouzha_73	1								
1540	生活引导		50										0	shouzha_41	1								
1541	生活引导		50										0	shouzha_49	1								
1542	生活引导		50										0	shouzha_57	1								
1543	生活引导		50										0	shouzha_81	1								
1544	生活引导		50										0	shouzha_65	1								
1545	生活引导		50										0	shouzha_73	1								
1546	生活引导		50										0	shouzha_41	1								
1547	生活引导		50										0	shouzha_49	1								
1548	生活引导		50										0	shouzha_57	1								
1549	生活引导		50										0	shouzha_81	1								
1550	生活引导		50										0	shouzha_65	1								
1551	生活引导		50										0	shouzha_73	1								
1552	生活引导		50										0	shouzha_41	1								
1553	生活引导		50										0	shouzha_49	1								
1554	生活引导		50										0	shouzha_57	1								
1359	了解帮派		5000			repute_jianghu	50															5	10000
1360	了解帮派		5000			repute_jianghu	50															5	10000
1361	了解帮派		5000			repute_jianghu	50															5	10000
1362	了解帮派		5000			repute_jianghu	50															5	10000
1363	了解帮派		5000			repute_jianghu	50															5	10000
1364	了解帮派		5000			repute_jianghu	50															5	10000
1365	了解帮派		5000			repute_jianghu	50															5	10000
1366	了解帮派		5000			repute_jianghu	50															5	10000
1367	帮会争斗		50000			repute_jianghu	500															5	100000
1368	帮会争斗		50000			repute_jianghu	500															5	100000
1369	帮会争斗		50000			repute_jianghu	500															5	100000
1370	帮会争斗		50000			repute_jianghu	500															5	100000
1371	帮会争斗		50000			repute_jianghu	500															5	100000
1372	帮会争斗		50000			repute_jianghu	500															5	100000
1373	帮会争斗		50000			repute_jianghu	500															5	100000
1374	帮会争斗		50000			repute_jianghu	500															5	100000
1151	门派内功		5000			repute_jianghu	50																
1152	门派内功		5000			repute_jianghu	50																
1153	门派内功		5000			repute_jianghu	50																
1154	门派内功		5000			repute_jianghu	50																
1155	门派内功		5000			repute_jianghu	50																
1156	门派内功		5000			repute_jianghu	50																
1157	门派内功		5000			repute_jianghu	50																
1158	门派内功		5000			repute_jianghu	50																
1375	加入帮派		50000			repute_jianghu	500															5	100000
1376	加入帮派		50000			repute_jianghu	500															5	100000
1377	加入帮派		50000			repute_jianghu	500															5	100000
1378	加入帮派		50000			repute_jianghu	500															5	100000
1379	加入帮派		50000			repute_jianghu	500															5	100000
1380	加入帮派		50000			repute_jianghu	500															5	100000
1381	加入帮派		50000			repute_jianghu	500															5	100000
1382	加入帮派		50000			repute_jianghu	500															5	100000
1599	勇闯武林					repute_jianghu	10000						0	box_active_01	1								
1140	演武引导					repute_jianghu	50							tibook_CS_sl_djgq02	1	tibook_CS_sl_djgq05	1						
1141	演武引导					repute_jianghu	50							tibook_CS_wd_qfjf01	1	tibook_CS_wd_qfjf05	1	sword_wd_10101	1				
1142	演武引导					repute_jianghu	50							tibook_CS_em_yxc01	1	tibook_CS_em_yxc04	1	thorn_em_10101	1				
1143	演武引导					repute_jianghu	50							tibook_CS_gb_lhz01	1	tibook_CS_gb_lhz05	1						
1144	演武引导					repute_jianghu	50							tibook_CS_tm_jsc01	1	tibook_CS_tm_jsc05	1	thorn_tm_10101	1				
1145	演武引导					repute_jianghu	50							tibook_CS_jh_dldm01	1	tibook_CS_jh_dldm04	1	claws_jy_10101	1				
1146	演武引导					repute_jianghu	50							tibook_CS_jl_zfd01	1	tibook_CS_jl_zfd05	1	sblade_jl_10101	1				
1147	演武引导					repute_jianghu	50							tibook_CS_jz_lyfh01	1	tibook_CS_jz_lyfh04	1	sword_jz_10101	1				
1230	习武入门					repute_jianghu	10																
1231	初试身手					repute_jianghu	10																
1232	再战同门					repute_jianghu	10																
1233	略有小成					repute_jianghu	10																
1234	初涉武学					repute_jianghu	10																
1235	小试身手					repute_jianghu	10																
1236	渐入佳境					repute_jianghu	10																
1237	学海无涯					repute_jianghu	10																
1238	习武入门					repute_jianghu	10																
1239	初试身手					repute_jianghu	10																
1240	再战同门					repute_jianghu	10																
1241	略有小成					repute_jianghu	10																
1242	初涉武学					repute_jianghu	10																
1243	小试身手					repute_jianghu	10																
1244	渐入佳境					repute_jianghu	10																
1245	学海无涯					repute_jianghu	10																
1246	习武入门					repute_jianghu	10																
1247	初试身手					repute_jianghu	10																
1248	再战同门					repute_jianghu	10																
1249	略有小成					repute_jianghu	10																
1250	初涉武学					repute_jianghu	35																
1251	小试身手					repute_jianghu	35																
1252	渐入佳境					repute_jianghu	35																
1253	学海无涯					repute_jianghu	35																
1254	习武入门					repute_jianghu	35																
1255	初试身手					repute_jianghu	35																
1256	再战同门					repute_jianghu	35																
1257	略有小成					repute_jianghu	35																
1258	初涉武学					repute_jianghu	10																
1259	小试身手					repute_jianghu	10																
1260	渐入佳境					repute_jianghu	10																
1261	学海无涯					repute_jianghu	10																
1262	习武入门					repute_jianghu	10																
1263	初试身手					repute_jianghu	10																
1264	再战同门					repute_jianghu	10																
1265	略有小成					repute_jianghu	10																
1266	初生牛犊					repute_jianghu	35																
1267	跃跃欲试					repute_jianghu	35																
1268	再接再厉					repute_jianghu	35																
1269	学有所成					repute_jianghu	35																
1270	习武入门					repute_jianghu	10																
1271	初试身手					repute_jianghu	10																
1272	再战同门					repute_jianghu	10																
1273	略有小成					repute_jianghu	10																
1274	初生牛犊					repute_jianghu	10																
1275	跃跃欲试					repute_jianghu	10																
1276	再接再厉					repute_jianghu	10																
1277	学有所成					repute_jianghu	10																
1278	习武入门					repute_jianghu	10																
1279	初试身手					repute_jianghu	10																
1280	再战同门					repute_jianghu	10																
1281	略有小成					repute_jianghu	10																
1282	初涉武学					repute_jianghu	35																
1283	小试身手					repute_jianghu	35																
1284	渐入佳境					repute_jianghu	35																
1285	学海无涯					repute_jianghu	35																
1286	习武入门					repute_jianghu	10																
1287	初试身手					repute_jianghu	10																
1288	再战同门					repute_jianghu	10																
1289	略有小成					repute_jianghu	10																
1290	初涉武学					repute_jianghu	10																
1291	小试身手					repute_jianghu	10																
1292	渐入佳境					repute_jianghu	10																
1293	学海无涯					repute_jianghu	10																
1294	学无止境					repute_jianghu	10																
1295	多多益善					repute_jianghu	10																
1296	学有所成					repute_jianghu	5																
1297	学无止境					repute_jianghu	10																
1298	多多益善					repute_jianghu	10																
1299	学有所成					repute_jianghu	5																
1300	门派套路					repute_jianghu	5																
1301	学无止境					repute_jianghu	10																
1302	多多益善					repute_jianghu	10																
1303	学有所成					repute_jianghu	5																
1304	门派套路					repute_jianghu	5																
1305	学无止境					repute_jianghu	10																
1306	多多益善					repute_jianghu	10																
1307	学有所成					repute_jianghu	5																
1308	门派套路					repute_jianghu	5																
1309	学无止境					repute_jianghu	10																
1310	多多益善					repute_jianghu	10																
1311	学有所成					repute_jianghu	5																
1312	门派套路					repute_jianghu	5																
1313	学无止境					repute_jianghu	10																
1314	多多益善					repute_jianghu	10																
1315	学有所成					repute_jianghu	5																
1316	门派套路					repute_jianghu	5																
1317	学无止境					repute_jianghu	10																
1318	多多益善					repute_jianghu	10																
1319	学有所成					repute_jianghu	5																
1320	门派套路					repute_jianghu	5																
1321	学无止境					repute_jianghu	10																
1322	多多益善					repute_jianghu	10																
1323	学有所成					repute_jianghu	5																
1324	门派套路					repute_jianghu	5																
1325	门派套路					repute_jianghu	5																
1401	初生牛犊					repute_jianghu	35																
1402	跃跃欲试					repute_jianghu	35																
1403	再接再厉					repute_jianghu	35																
1404	学有所成					repute_jianghu	35																
1405	初生牛犊					repute_jianghu	35																
1406	跃跃欲试					repute_jianghu	35																
1407	再接再厉					repute_jianghu	35																
1408	学有所成					repute_jianghu	35																
1409	初生牛犊					repute_jianghu	10																
1410	初试身手					repute_jianghu	10																
1411	再接再厉					repute_jianghu	10																
1412	学有所成					repute_jianghu	10																
1413	初生牛犊					repute_jianghu	10																
1414	跃跃欲试					repute_jianghu	10																
1415	再接再厉					repute_jianghu	10																
1416	学有所成					repute_jianghu	10																
1417	初涉武学					repute_jianghu	10																
1418	小试身手					repute_jianghu	10																
1419	渐入佳境					repute_jianghu	10																
1420	学海无涯					repute_jianghu	10																
1421	初涉武学					repute_jianghu	35																
1422	小试身手					repute_jianghu	35																
1423	渐入佳境					repute_jianghu	35																
1424	学海无涯					repute_jianghu	35																
1425	初生牛犊					repute_jianghu	10																
1426	跃跃欲试					repute_jianghu	10																
1427	再接再厉					repute_jianghu	10																
1428	学有所成					repute_jianghu	10																
1429	初生牛犊					repute_jianghu	35																
1430	跃跃欲试					repute_jianghu	35																
1431	再接再厉					repute_jianghu	35																
1432	学有所成					repute_jianghu	35																
1581	风水宝地修炼引导	17	25											itm_neixiu_03_fc	1	useitem_lzy_lilian_cbt001	1					5	2000
1582	风水宝地修炼引导	17	25											itm_neixiu_03_fc	1	useitem_lzy_lilian_cbt001	1					5	2000
1583	风水宝地修炼引导	17	25											itm_neixiu_03_fc	1	useitem_lzy_lilian_cbt001	1					5	2000
1584	风水宝地修炼引导	17	25											itm_neixiu_03_fc	1	useitem_lzy_lilian_cbt001	1					5	2000
1585	风水宝地修炼引导	17	25											itm_neixiu_03_fc	1	useitem_lzy_lilian_cbt001	1					5	2000
1586	风水宝地修炼引导	17	25											itm_neixiu_03_fc	1	useitem_lzy_lilian_cbt001	1					5	2000
1587	风水宝地修炼引导	17	25											itm_neixiu_03_fc	1	useitem_lzy_lilian_cbt001	1					5	2000
1588	风水宝地修炼引导	17	25											itm_neixiu_03_fc	1	useitem_lzy_lilian_cbt001	1					5	2000
1589	风水宝地修炼引导	17	25			repute_jianghu	5							itm_neixiu_07	1	may_growitem_5	1					5	2000
1590	风水宝地修炼引导	17	25			repute_jianghu	5							itm_neixiu_07	1	may_growitem_5	1					5	2000
1591	风水宝地修炼引导	17	25			repute_jianghu	5							itm_neixiu_07	1	may_growitem_5	1					5	2000
1592	风水宝地修炼引导	17	25			repute_jianghu	5							itm_neixiu_07	1	may_growitem_5	1					5	2000
1593	风水宝地修炼引导	17	25			repute_jianghu	5							itm_neixiu_07	1	may_growitem_5	1					5	2000
1594	风水宝地修炼引导	17	25			repute_jianghu	5							itm_neixiu_07	1	may_growitem_5	1					5	2000
1595	风水宝地修炼引导	17	25			repute_jianghu	5							itm_neixiu_07	1	may_growitem_5	1					5	2000
1596	风水宝地修炼引导	17	25			repute_jianghu	5							itm_neixiu_07	1	may_growitem_5	1					5	2000
1555	团练引导					repute_jianghu	50																
1556	团练引导					repute_jianghu	50																
1557	团练引导					repute_jianghu	50																
1558	团练引导					repute_jianghu	50																
1559	团练引导					repute_jianghu	50																
1560	团练引导					repute_jianghu	50																
1561	团练引导					repute_jianghu	50																
1562	团练引导					repute_jianghu	50																
1435	巡逻任务引导		50			repute_jianghu	10																
1436	巡逻任务引导		50			repute_jianghu	10																
1437	巡逻任务引导		50			repute_jianghu	10																
1438	巡逻任务引导		50			repute_jianghu	10																
1439	巡逻任务引导		50			repute_jianghu	10																
1440	巡逻任务引导		50			repute_jianghu	10																
1441	巡逻任务引导		50			repute_jianghu	10																
1442	巡逻任务引导		50			repute_jianghu	10																
1443	刺探任务引导		50			repute_jianghu	10																
1444	刺探任务引导		50			repute_jianghu	10																
1445	刺探任务引导		50			repute_jianghu	10																
1446	刺探任务引导		50			repute_jianghu	10																
1457	了解门派夺书		50																				
1458	了解门派夺书		50																				
1459	了解门派护书		50																				
1460	了解门派护书		50																				
1451	了解门派夺书		50																				
1447	刺探任务引导		50			repute_jianghu	10																
1448	刺探任务引导		50			repute_jianghu	10																
1449	刺探任务引导		50			repute_jianghu	10																
1450	刺探任务引导		50			repute_jianghu	10																
1452	了解门派夺书		50																				
1453	了解门派夺书		50																				
1454	了解门派夺书		50																				
1455	了解门派夺书		50																				
1456	了解门派夺书		50																				
1462	了解门派护书		50																				
1463	了解门派护书		50																				
1465	了解门派护书		50																				
1466	了解门派护书		50																				
1461	了解门派护书		50																				
1464	了解门派护书		50																				
1186	消灭据点													box_2nei_001_3	1								
1467	去找清如师兄了解关于夺书的情况		50																				
1468	去找本门师兄了解关于夺书的情况		50																				
1469	去找本门师姐了解关于夺书的情况		50																				
1471	去找本门师兄了解关于夺书的情况		50																				
1470	去找本门师兄了解关于夺书的情况		50																				
1472	去找本门师兄了解关于夺书的情况		50																				
1473	去找本门师兄了解关于夺书的情况		50																				
1474	去找本门师兄了解关于夺书的情况		50																				
1488	直捣黄龙		50											offitem_miyao06	10								
1489	直捣黄龙		50											offitem_miyao06	10								
1490	直捣黄龙		50											offitem_miyao06	10								
1491	直捣黄龙		50											offitem_miyao06	10								
1391	初入战场					repute_jianghu	20																
1392	初入战场					repute_jianghu	20																
1393	初入战场					repute_jianghu	20																
1394	初入战场					repute_jianghu	20																
1395	初入战场					repute_jianghu	20																
1396	初入战场					repute_jianghu	20																
1397	初入战场					repute_jianghu	20																
1398	初入战场					repute_jianghu	20																
1187	消灭挑衅的倭寇													box_3nei_002_1	1								
1188	消灭倭寇													box_3nei_002_1	1								
1189	消灭倭寇													box_3nei_002_1	1								
1190	消灭倭寇													box_3nei_002_1	1								
1191	抢滩													box_3nei_002_2	1								
1193	收集医疗用具													box_3nei_002_3	1								
1342	侠义之心		2000			repute_jianghu	40															3	5000
1340	武林高手		1000			repute_jianghu	10															5	5000
1347	武学之道		1000			repute_jianghu	20															5	10000
1341	营救村民		5000			repute_jianghu	80															4	5000
1343	杀敌救火		5000			repute_jianghu	250															2	5000
1344	强者之路		3000																			1	5000
1345	夺回财物		10000											additem_0020	2							5	7000
1346	卧虎藏龙		20000										0	additem_0011	1	box_cdjh_001	1					5	10000
1348	经脉激活					repute_jianghu	300							zhenqi_item_005	3							4	5000
1339	江湖名俊		3000																			3	5000
1349	经脉修炼																					4	5000
1105	经脉引导（二）													yindao_jm_001	1	zhenqi_item_005	1						
1107	经脉引导（二）													yindao_jm_001	1	zhenqi_item_005	1						
1106	经脉引导（二）													yindao_jm_001	1	zhenqi_item_005	1						
1108	经脉引导（二）													yindao_jm_001	1	zhenqi_item_005	1						
1113	激活第五条经脉													jmitem_actadd_04	1								
1114	激活第六条经脉													jmitem_actadd_05	1								
1115	激活第七条经脉													jmitem_actadd_06	1								
1116	激活第八条经脉													jmitem_actadd_07	1								
1117	激活第五条经脉													jmitem_actadd_04	1								
1118	激活第六条经脉													jmitem_actadd_05	1								
1119	激活第七条经脉													jmitem_actadd_06	1								
1120	激活第八条经脉													jmitem_actadd_07	1								
1383	激活第五条经脉													jmitem_actadd_04	1								
1384	激活第六条经脉													jmitem_actadd_05	1								
1385	激活第七条经脉													jmitem_actadd_06	1								
1386	激活第八条经脉													jmitem_actadd_07	1								
1387	激活第五条经脉													jmitem_actadd_04	1								
1388	激活第六条经脉													jmitem_actadd_05	1								
1389	激活第七条经脉													jmitem_actadd_06	1								
1390	激活第八条经脉													jmitem_actadd_07	1								
1563	激活第五条经脉													jmitem_actadd_04	1								
1564	激活第六条经脉													jmitem_actadd_05	1								
1565	激活第七条经脉													jmitem_actadd_06	1								
1566	激活第八条经脉													jmitem_actadd_07	1								
1568	江湖名俊引导		10000											yindao_jm_001	1								
1569	江湖名俊引导		10000											yindao_jm_001	1								
1567	江湖名俊引导		10000											yindao_jm_001	1								
1579	江湖名俊引导		10000											yindao_jm_001	1								
1206	讨人喜欢		300			repute_jianghu	50															5	5000
1207	讨人喜欢		300			repute_jianghu	50															5	5000
1208	讨人喜欢		300			repute_jianghu	50															5	5000
1209	讨人喜欢		300			repute_jianghu	50															5	5000
1621	彩虹条		300			repute_jianghu	50															5	5000
1622	彩虹条		300			repute_jianghu	50															5	5000
1623	彩虹条		300			repute_jianghu	50															5	5000
1624	彩虹条		300			repute_jianghu	50															5	5000
1625	与师为友		300			repute_jianghu	50															5	5000
1626	与师为友		300			repute_jianghu	50															5	5000
1627	与师为友		300			repute_jianghu	50															5	5000
1628	与师为友		300			repute_jianghu	50															5	5000
1601	奖励领取		500			repute_jianghu	80															5	8000
1602	结交好友		500			repute_jianghu	80															5	8000
1603	江湖报复		500			repute_jianghu	80															5	10000
1604	江湖阅历		500			repute_jianghu	80															5	8000
1605	江湖地位		500			repute_jianghu	100															5	8000
1606	奖励领取		500			repute_jianghu	80															5	8000
1607	结交好友		500			repute_jianghu	80															5	8000
1608	江湖报复		500			repute_jianghu	80															5	10000
1609	江湖阅历		500			repute_jianghu	80															5	8000
1610	江湖地位		500			repute_jianghu	100															5	8000
1611	奖励领取		500			repute_jianghu	80															5	8000
