STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
574	311	3		specialinfo_574							
575	311	4		specialinfo_575							
249	303	8		specialinfo_249							
248	302	10		specialinfo_248							
145	302	6		specialinfo_145							
146	303	10		specialinfo_146							
274	302	8		specialinfo_274							
275	303	11		specialinfo_275							
191	302	5		specialinfo_191							
196	303	12		specialinfo_196							
119	302	7		specialinfo_119							
280	302	7		specialinfo_280							
281	303	8		specialinfo_281							
166	302	12		specialinfo_166							
236	302	9		specialinfo_236							
237	303	5		specialinfo_237							
113	302	11		specialinfo_113							
131	303	8		specialinfo_131							
576	302	7		specialinfo_576							
577	216	1	11	specialinfo_577							
105	301	ini\scene\clone003		specialinfo_105							
201	303	6		specialinfo_201							
578	303	5		specialinfo_578				4			
579	303	6		specialinfo_579				4			
580	303	7		specialinfo_580				4			
581	303	8		specialinfo_581				4			
582	303	9		specialinfo_582				4			
583	303	10		specialinfo_583				4			
584	303	11		specialinfo_584				4			
585	303	12		specialinfo_585				4			
318	318										
209	318			specialinfo_209							
208	318			specialinfo_208							
207	318			specialinfo_207							
206	318			specialinfo_206							
205	318			specialinfo_205							
204	318			specialinfo_204							
203	318			specialinfo_203							
202	318			specialinfo_202							
586	216	1	30	specialinfo_586							
350	216	1	30	specialinfo_350							
351	301	ini\scene\clone003		specialinfo_351							
587	216	1	1	specialinfo_587							
588	301	ini\scene\clone021		specialinfo_588							
360	216	1	30	specialinfo_360							
364	216	1	30	specialinfo_364							
589	216	1	1	specialinfo_589							
590	301	ini\scene\clone003		specialinfo_590							
591	301	ini\scene\clone021		specialinfo_591							
592	216	1	30	specialinfo_592							
593	301	ini\scene\clone003		specialinfo_593							
594	301	ini\scene\clone021		specialinfo_594							
595	301	ini\scene\clone021		specialinfo_595							
596	216	1	30	specialinfo_596							
352	301	ini\scene\clone021		specialinfo_352							
363	301	ini\scene\clone021		specialinfo_363							
361	301	ini\scene\clone003		specialinfo_361							
366	301	ini\scene\clone021		specialinfo_366							
365	301	ini\scene\clone003		specialinfo_365							
597	301	ini\scene\clone003		specialinfo_597							
598	301	ini\scene\clone021		specialinfo_598							
599	216			specialinfo_599							
600	301			specialinfo_600							
601	302			specialinfo_601							
602	303			specialinfo_602							
607	301	ini\scene\clone021	1	specialinfo_607							
608	301	ini\scene\clone021	2	specialinfo_608							
609	301	ini\scene\clone021	3	specialinfo_609							
247	301	ini\scene\clone003		specialinfo_247							
164	301	ini\scene\clone021		specialinfo_164							
110	301	ini\scene\clone003		specialinfo_110							
188	301	ini\scene\clone021		specialinfo_188							
270	301	ini\scene\clone021		specialinfo_270							
143	301	ini\scene\clone021		specialinfo_143							
603	301	ini\scene\clone003	1	specialinfo_603							
604	301	ini\scene\clone003	2	specialinfo_604							
605	301	ini\scene\clone003	3	specialinfo_605							
611	231			specialinfo_611		-200000	200000				
612	301	ini\scene\clone002	1	specialinfo_612							
613	301	ini\scene\clone002	2	specialinfo_613							
614	301	ini\scene\clone002	3	specialinfo_614							
615	232			specialinfo_615							
616	226	1		specialinfo_616							
617	233			specialinfo_617							
618	216	1		specialinfo_618				6			
619	231			specialinfo_619		-200000	200000				
620	303			specialinfo_620							
304	216	1	4	specialinfo_304							
622	301	ini\scene\clone003		specialinfo_622							
623	216	1		specialinfo_623							
624	216	1		specialinfo_624	180						
626	301			specialinfo_626				1			
627	214			specialinfo_627							
628	301			specialinfo_628				7			
625	215			specialinfo_625							
629	226	1	1	specialinfo_629				2			
703	302	7		specialinfo_703				4			
704	302	8		specialinfo_704				4			
705	302	9		specialinfo_705				4			
706	302	10		specialinfo_706				4			
707	302	11		specialinfo_707				4			
708	302	12		specialinfo_708				4			
702	302	6		specialinfo_702				4			
701	302	5		specialinfo_701				4			
710	301	ini\scene\clone005		specialinfo_710							
712	319			specialinfo_712							
713	216	1	7	specialinfo_713							
714	216	1	28	specialinfo_714							
715	216	1	27	specialinfo_715							
716	216	1	29	specialinfo_716							
717	216	1	2	specialinfo_717							
718	216	1	3	specialinfo_718							
719	216	1	4	specialinfo_719							
725	301	ini\scene\clone003		specialinfo_725							
727	301	ini\scene\clone001_n		specialinfo_727							
728	301	ini\scene\clone005		specialinfo_728							
729	301	ini\scene\clone007		specialinfo_729							
730	301	ini\scene\clone009		specialinfo_730							
731	301	ini\scene\clone011		specialinfo_731							
732	301	ini\scene\clone013		specialinfo_732							
733	301	ini\scene\clone015		specialinfo_733							
734	301	ini\scene\clone017		specialinfo_734							
735	301	ini\scene\clone019		specialinfo_735							
720	216	1	30	specialinfo_720							
721	216	1	1	specialinfo_721							
726	301	ini\scene\clone021		specialinfo_726							
722	216	1	12	specialinfo_722							
723	216	1	11	specialinfo_723							
724	216	1	13	specialinfo_724							
736	301	ini\scene\clone002_n		specialinfo_736							
743	343			specialinfo_743							
744	343			specialinfo_744							
746	343			specialinfo_746							
747	231			specialinfo_747		-200000	200000				
754	301			specialinfo_754							
752	216	1		specialinfo_752							
748	216	1		specialinfo_748							
750	216	1		specialinfo_750							
745	218			specialinfo_745							
755	216	1	1	specialinfo_755							
756	216	1	2	specialinfo_756							
757	216	1	3	specialinfo_757							
758	216	1	4	specialinfo_758							
759	216	1	7	specialinfo_759							
760	216	1	11	specialinfo_760							
761	216	1	27	specialinfo_761							
762	216	1	28	specialinfo_762							
763	216	1	29	specialinfo_763							
764	216	1	30	specialinfo_764							
791	345	TaskEggGameName		specialinfo_791							
792	345	TaskEggGameName		specialinfo_792							
793	345	TaskEggGameName		specialinfo_793							
788	320			specialinfo_788							
789	231			specialinfo_789		-200000	200000				
794	346	102569		specialinfo_794							
796	108	repute_wanshou		specialinfo_796		3					
797	108	repute_wanshou		specialinfo_797		4					
798	108	repute_wanshou		specialinfo_798		5					
799	108	repute_wanshou		specialinfo_799		2					
348	348			specialinfo_348							
749	350			specialinfo_749							
753	351			specialinfo_753							
795	347	4		specialinfo_795							
811	345	TaskEggGameName		specialinfo_811							
807	301	ini\scene\clone001	3	specialinfo_807							
808	301	ini\scene\clone002	3	specialinfo_808							
809	301	ini\scene\clone001	4	specialinfo_809							
810	301	ini\scene\clone002	4	specialinfo_810							
751	340	2		specialinfo_751							
803	226	1		specialinfo_803							
767	342			specialinfo_767							
787	344			specialinfo_787		32					
800	344			specialinfo_800		49					
801	344			specialinfo_801		65					
802	344			specialinfo_802		73					
741	219			specialinfo_741				2			
804	349			specialinfo_804							
812	108	repute_wanshou		specialinfo_812		6					
821	216	1	7	specialinfo_821							
822	216	1	2	specialinfo_822							
823	216	1	27	specialinfo_823							
824	216	1	3	specialinfo_824							
820	321	1	401	specialinfo_820							
826	301			specialinfo_826				1			
825	216	1		specialinfo_825				6			
805	301	ini\scene\clone003	3	specialinfo_805							
813	352			specialinfo_813				600			
814	303			specialinfo_814				15			
815	328			specialinfo_815				3			
816	301			specialinfo_816				7			
817	216	1		specialinfo_817				200			
818	218			specialinfo_818				40			
900	326	301301		specialinfo_900							
901	326	301401		specialinfo_901							
902	326	301501		specialinfo_902							
903	326	301601		specialinfo_903							
904	326	301701		specialinfo_904							
905	326	301801		specialinfo_905							
906	326	301901		specialinfo_906							
907	326	302001		specialinfo_907							
856	354	2		specialinfo_856							
857	354	28		specialinfo_857							
858	301	ini\scene\clone003	1	specialinfo_858							
827	216	1	1	specialinfo_827							
828	216	1	30	specialinfo_828							
829	216	1	12	specialinfo_829							
830	216	1	11	specialinfo_830							
831	216	1	6	specialinfo_831							
832	216	1	16	specialinfo_832							
833	216	1	23	specialinfo_833							
834	216	1	5	specialinfo_834							
835	216	1	18	specialinfo_835							
836	301	ini\scene\clone004_wl		specialinfo_836							
837	301	ini\scene\clone004_nm		specialinfo_837							
838	301	ini\scene\clone004_qb		specialinfo_838							
859	216	1	2	specialinfo_859							
860	216	1	30	specialinfo_860							
861	216	1	27	specialinfo_861							
862	216	1	29	specialinfo_862							
910	339	5	force_yihua_1	specialinfo_910		2					
911	339	5	force_yihua_1	specialinfo_911		3					
912	339	5	force_yihua_1	specialinfo_912		4					
913	339	5	force_taohua_1	specialinfo_913		1					
914	339	5	force_taohua_1	specialinfo_914		2					
915	339	5	force_taohua_1	specialinfo_915		3					
916	339	5	force_taohua_1	specialinfo_916		4					
917	339	5	force_xujia_1	specialinfo_917		1					
918	339	5	force_xujia_1	specialinfo_918		2					
909	339	5	force_yihua_1	specialinfo_909		1					
919	301	ini\scene\clone021		specialinfo_919							
819	216	1	13	specialinfo_819							
923	216	1	2	specialinfo_923							
924	231			specialinfo_924		-200000	200000				
925	216	1	4	specialinfo_925							
926	216	1	7	specialinfo_926							
927	216	1	27	specialinfo_927							
928	216	1	28	specialinfo_928							
929	216	1	29	specialinfo_929							
930	216	1	1	specialinfo_930							
931	216	1	30	specialinfo_931							
932	301	ini\scene\clone003		specialinfo_932							
933	301	ini\scene\clone021		specialinfo_933							
938	216			specialinfo_938							
939	301			specialinfo_939							
940	356			specialinfo_940				2			
943	217			specialinfo_943							
947	321	2		specialinfo_947				8			
950	301			specialinfo_950				3			
946	303			specialinfo_946		10		10			
934	355			specialinfo_934		30					
949	352			specialinfo_949				60			
945	216	1		specialinfo_945	300			40			
948	321	2		specialinfo_948				10			
944	218			specialinfo_944				10			
935	357	1		specialinfo_935							
936	357	2		specialinfo_936							
937	357	3		specialinfo_937							
958	321	2		specialinfo_958				1			
951	359			specialinfo_951				4			
955	360	400	1	specialinfo_955							
953	226	1		specialinfo_953				30			
966	360	401	1	specialinfo_966							
952	361			specialinfo_952				10			
954	362	1		specialinfo_954				5			
959	355			specialinfo_959		10					
942	354			specialinfo_941				1			
960	363			specialinfo_960		10					
1000	358			specialinfo_1000							
998	301			specialinfo_998							1
999	216	1		specialinfo_999							1
1001	363			specialinfo_1001		15					
1002	355			specialinfo_1002		30					
968	364	3	12	specialinfo_968				10			
969	364	3	11	specialinfo_969				10			
970	364	3	10	specialinfo_970				10			
967	359			specialinfo_967							
1003	365	mutual_TuiBei		specialinfo_1003				2			
1004	365	mutual_XiShui		specialinfo_1004				2			
1005	365	mutual_AnMo		specialinfo_1005				2			
1045	366	mutual_TuiBei		specialinfo_1045				3			
1046	366	mutual_XiShui		specialinfo_1046				3			
1047	366	mutual_AnMo		specialinfo_1047				3			
1048	367			specialinfo_1048		10		3			
1058	301	ini\scene\clone003		specialinfo_1058							
1059	216	1	27	specialinfo_1059							
1066	231			specialinfo_1066		-10000	-1				
1067	369			specialinfo_1067							
1068	301			specialinfo_1068							
1065	354			specialinfo_1065							
1064	370			specialinfo_1064							
1069	321	2	238	specialinfo_1069				2			
1070	218			specialinfo_1070				2			
1071	303			specialinfo_1071				3			
1072	301			specialinfo_1072				1			
1073	216			specialinfo_1073				5			
1074	369			specialinfo_1074				1			
1075	352			specialinfo_1075				5			
1076	231			specialinfo_1076		-200000	200000	1			
1079	371	tour_xiyu		specialinfo_1079		300					
1080	371	tour_beiyuan		specialinfo_1080		300					
1082	202	ForgeGameModule		specialinfo_1082							
1083	202	RopeSwingGameModule		specialinfo_1083							
1086	301			specialinfo_1086				1			
1085	202	PictureGameModule		specialinfo_1085							
1088	226	1		specialinfo_1088				1			
1089	226	1		specialinfo_1089				1			
1090	226	1		specialinfo_1090				1			
1091	226	1		specialinfo_1091				1			
1092	226	1		specialinfo_1092				1			
1093	226	1		specialinfo_1093				1			
1097	369			specialinfo_1097							
1099	354			specialinfo_1099				2			
1100	321	2		specialinfo_1100				2			
1101	301			specialinfo_1101							
1096	359			specialinfo_1096				2			
1098	231			specialinfo_1098		-10000	-1				
1104	303			specialinfo_1104		1		1			
1105	328			specialinfo_1105							
1106	301			specialinfo_1106				1			
1107	342			specialinfo_1107							
1108	369			specialinfo_1108							
1109	354			specialinfo_1109				1			
1113	359			specialinfo_1113				2			
1114	369			specialinfo_1114							
1115	231			specialinfo_1115		-10000	-1				
1117	301			specialinfo_1117				1			
1116	354			specialinfo_1116				2			
1118	321	2		specialinfo_1118				2			
1121	373			specialinfo_1121							
1122	374	573>573_water_1		specialinfo_1122							
1123	375			specialinfo_1123		0	7	7			
1124	376			specialinfo_1124				1			
1126	378			hunterinfo_16372				1			
1125	377			specialinfo_1125		1000					
1132	381			specialinfo_1132				1			
1133	354			specialinfo_1133				1			
1134	231			specialinfo_1134		-10000	-1				
1135	362	1		specialinfo_1135				5			
1136	301	ini\scene\clone003		specialinfo_1136				1			
1137	301	ini\scene\clone021		specialinfo_1137				1			
1138	301	ini\scene\clone021		specialinfo_1138				1			
1139	301	ini\scene\clone002		specialinfo_1139				1			
1140	301	ini\scene\clone004_qb		specialinfo_1140				1			
1141	301	ini\scene\clone004_qb		specialinfo_1141				1			
1143	380			specialinfo_1143				1			
1142	379			specialinfo_1142				1			
1144	354			specialinfo_1144				1			
1145	301			specialinfo_1145				1			
1146	383			specialinfo_1146							
1147	359			specialinfo_1147				1			
1148	354			specialinfo_1148				1			
1149	301			specialinfo_1149				1			
1150	321	2		specialinfo_1150				1			
1151	356			specialinfo_1151				1			
1161	384			specialinfo_1161				1			
1165	385			specialinfo_1165							
1200	234			specialinfo_1200							
1173	235			specialinfo_1173				6			
1174	236			specialinfo_1174				3			
1175	238			specialinfo_1175				3			
1178	321	2		specialinfo_1178							
1185	354			specialinfo_1185				1			
1211	359			specialinfo_1211				2			
1214	354			specialinfo_1214				1			
1215	301			specialinfo_1215				1			
1212	231			specialinfo_1212		-10000	-1				
1213	369			specialinfo_1213							
1216	321	2		specialinfo_1216				1			
1217	387			specialinfo_1217							
1218	216	1	27	specialinfo_1218							
1221	226	1		specialinfo_1221							
1222	361			specialinfo_1222							
1245	215			specialinfo_1245							
1246	231			specialinfo_1246		-200000	200000				
1247	320			specialinfo_1247							
1248	319			specialinfo_1248							
1335	303	769		specialinfo_1335				4			
1336	303	769		specialinfo_1336				4			
1337	303	769		specialinfo_1337				4			
1338	303	769		specialinfo_1338				4			
1339	303	769		specialinfo_1339				4			
1340	303	769		specialinfo_1340				4			
1341	303	769		specialinfo_1341				4			
1342	303	769		specialinfo_1342				4			
1343	303	769		specialinfo_1343				4			
1344	303	769		specialinfo_1344				4			
1345	303	769		specialinfo_1345				4			
1346	303	769		specialinfo_1346				4			
1347	303	769		specialinfo_1347				4			
1348	303	769		specialinfo_1348				4			
1349	303	5		specialinfo_1349				4			
1350	303	6		specialinfo_1350				4			
1351	303	7		specialinfo_1351				4			
1352	303	8		specialinfo_1352				4			
1353	303	9		specialinfo_1353				4			
1354	303	10		specialinfo_1354				4			
1355	303	11		specialinfo_1355				4			
1356	303	12		specialinfo_1356				4			
1357	303	12		specialinfo_1357				4			
1358	302	769		specialinfo_1358				4			
1359	301	ini\scene\clone003	1	specialinfo_1359				1			
1360	301	ini\scene\clone021	1	specialinfo_1360				1			
1361	301	ini\scene\clone021	2	specialinfo_1361				1			
1362	301	ini\scene\clone001	1	specialinfo_1362				1			
1363	301	ini\scene\clone002	1	specialinfo_1363				1			
1364	301	ini\scene\clone004_qb	3	specialinfo_1364				1			
1365	216	1	30	specialinfo_1365							
1366	301	ini\scene\clone003		specialinfo_1366							
1367	301	ini\scene\clone021		specialinfo_1367							
1368	354			specialinfo_1368				1			
1369	359			specialinfo_1369				2			
1370	321	2		specialinfo_1370				3			
1371	301			specialinfo_1371				1			
1373	303	5		specialinfo_1373				4			
1374	303	6		specialinfo_1374				4			
1376	303	7		specialinfo_1376				4			
1377	303	8		specialinfo_1377				4			
1378	303	9		specialinfo_1378				4			
1379	303	10		specialinfo_1379				4			
1380	303	11		specialinfo_1380				4			
1381	303	12		specialinfo_1381				4			
1382	302	769		specialinfo_1382				4			
1383	359			specialinfo_1383				2			
1372	216	1	27	specialinfo_1372							
920	301	ini\scene\clone001_n		specialinfo_920							
921	301	ini\scene\clone001_n		specialinfo_921							
922	301	ini\scene\clone001_n		specialinfo_922							
806	301	ini\scene\clone021	3	specialinfo_806							
1388	303	832		specialinfo_1388				4			
1389	302	832		specialinfo_1389				4			
1384	215			specialinfo_1384							
1385	231			specialinfo_1385		-200000	200000				
1386	320			specialinfo_1386							
1387	319			specialinfo_1387							
1390	301	ini\scene\clone003	1	specialinfo_1390				1			
1391	301	ini\scene\clone021	1	specialinfo_1391				1			
1392	301	ini\scene\clone021	3	specialinfo_1392				1			
1393	301	ini\scene\clone001_n	3	specialinfo_1393				1			
1394	301	ini\scene\clone004_lfs	1	specialinfo_1394				1			
1395	301	ini\scene\clone038	1	specialinfo_1395				1			
1396	301			specialinfo_1396				1			
1397	321	2		specialinfo_1397				10			
1404	301	ini\scene\clone003	3	specialinfo_1404							
1405	301	ini\scene\clone021	3	specialinfo_1405							
1406	301	ini\scene\clone001_n	3	specialinfo_1406							
1407	301	ini\scene\clonezone001	1	specialinfo_1407							
1408	301	ini\scene\clonezone002	1	specialinfo_1408							
1409	301	ini\scene\clone038	1	specialinfo_1409							
1410	370			specialinfo_1410							
1419	390			specialinfo_1419				1			
1420	389			specialinfo_1420				1			
1421	388			specialinfo_1421				1			
1119	216	1		specialinfo_1119				6			
1120	301			specialinfo_1120				1			
1110	216	1		specialinfo_1110				6			
1111	301			specialinfo_1111				1			
839	301	ini\scene\clone001	1	specialinfo_839							
840	301	ini\scene\clone001	2	specialinfo_840							
841	301	ini\scene\clone001	3	specialinfo_841							
843	231			specialinfo_843							
845	231			specialinfo_845							
842	303			specialinfo_842							
844	303			specialinfo_844							
846	302			specialinfo_846							
847	216			specialinfo_847							
848	302			specialinfo_848							
849	216			specialinfo_849							
850	231			specialinfo_850							
851	328			specialinfo_851							
852	231			specialinfo_852							
853	328			specialinfo_853							
854	328			specialinfo_854							
855	301	ini\scene\clone003	1	specialinfo_855							
1503	301			specialinfo_1503				1			
1506	383			specialinfo_1506				1			
1504	359			specialinfo_1504				2			
1505	328			specialinfo_1505				1			
1507	384			specialinfo_1507				1			
1508	352			specialinfo_1508				5			
