STRING	STRING	STRING	STRING	STRING
39579	interact	12757	3	
39580	collect	12755	1	
39580	useitem	12674	2	
39580	interact	12758	3	
39581	collect	12756	1	
39581	useitem	12675	2	
39581	interact	12759	3	
39582	collect	12757	1	
39582	useitem	12676	2	
39582	interact	12760	3	
39583	useitem	12677	1	
39586	question	12610	1	
39586	interact	12762	2	
39587	interact	12763	1	
39588	interact	12764	1	
39589	interact	12765	1	
39590	interact	12766	1	
39590	collect	12758	2	
39590	interact	12767	3	
39331	collect	12652	-1	3
39331	collect	12653	-1	3
39331	collect	12654	-1	3
39331	interact	12655	-1	3
39331	hunter	12656	-1	3
39331	interact	12657	-1	3
39331	interact	12658	-1	3
39331	interact	12659	-1	3
39331	question	12660	-1	3
39331	collect	12660	-1	3
39239	collect	12621	2	
39239	interact	12768	1	
39258	collect	12792	2	
39258	interact	12768	1	
39235	collect	12624	2	
39235	story	12605	1	
39252	collect	12798	2	
39252	story	12607	1	
39253	collect	12797	2	
39253	story	12608	1	
39283	collect	12603	1	
39284	collect	12604	1	
39285	collect	12605	1	
39286	hunter	12603	1	
