STRING	STRING	STRING	STRING
42271	interact	5228	1
42271	convoy	5204	2
42272	interact	5229	1
42272	interact	5230	2
42272	interact	5231	3
42273	convoy	5205	1
42274	story	5208	1
42275	hunter	5210	1
42275	interact	5232	2
42275	collect	5203	3
42276	interact	5233	1
42276	convoy	5206	2
42277	story	5209	1
42277	interact	5234	2
42277	hunter	5211	3
42279	interact	5235	1
42279	interact	5236	2
42279	useitem	5205	3
42281	interact	5238	1
42281	hunter	5213	2
42281	interact	5239	3
42282	interact	5240	1
42282	interact	5241	2
42282	interact	5242	3
42285	story	5210	1
42286	story	5211	1
42287	hunter	5214	1
42288	interact	5243	1
42288	hunter	5215	2
42289	convoy	5208	1
42289	story	5212	2
42290	story	5213	1
42291	interact	5244	1
42291	interact	5245	2
42291	useitem	5206	3
42292	story	5214	1
42293	hunter	5216	1
42293	interact	5246	2
42294	story	5215	1
42296	story	5216	1
42297	story	5217	1
42299	collect	5204	1
42300	story	5218	1
42301	hunter	5217	1
42302	collect	5205	1
42303	interact	5247	1
42304	interact	5248	1
42305	collect	5206	1
42306	interact	5249	1
42308	story	5219	1
42309	interact	5250	1
42309	hunter	5218	2
42312	useitem	5208	1
42313	interact	5251	1
42313	hunter	5219	2
42314	interact	5252	1
42314	interact	5253	2
42315	convoy	5210	1
42317	story	5220	1
42317	interact	5254	2
42317	hunter	5220	3
42318	story	5221	1
42318	collect	5207	2
42320	hunter	5221	1
42321	interact	5255	1
42322	hunter	5222	1
42325	useitem	5209	1
42327	story	5222	1
42328	interact	5256	1
42328	hunter	5223	2
42329	interact	5257	1
42329	hunter	5224	2
42329	interact	5258	3
42330	collect	5208	1
42331	interact	5259	1
42331	convoy	5211	2
42332	convoy	5212	1
42333	interact	5260	1
42334	hunter	5225	1
42335	interact	5261	1
42336	hunter	5226	1
42337	hunter	5227	1
42337	interact	5262	2
42339	interact	5263	1
42339	hunter	5228	2
42340	story	5223	1
42341	interact	5264	1
42343	interact	5265	1
42343	interact	5266	2
42343	hunter	5229	3
42344	convoy	5213	1
42345	hunter	5230	1
42346	convoy	5214	1
42347	convoy	5215	1
42348	interact	5267	1
42348	collect	5209	2
42349	interact	5268	1
42349	interact	5269	2
42351	hunter	5231	1
42352	collect	5210	1
42353	story	5224	1
42355	hunter	5232	1
42356	hunter	5233	1
42357	hunter	5234	1
42359	useitem	5210	1
42360	hunter	5235	1
42361	hunter	5236	1
42362	story	5225	1
42363	interact	5270	1
42363	hunter	5237	2
42363	interact	5271	3
42364	story	5226	1
42365	hunter	5238	1
42366	convoy	5216	1
42367	hunter	5239	1
42388	hunter	5300	1
42392	hunter	5301	1
42393	hunter	5302	1
42399	hunter	5303	1
42400	useitem	5300	1
42401	story	5300	1
42405	collect	5300	1
42410	hunter	5306	1
42416	hunter	5308	1
42422	story	5301	1
42423	useitem	5301	1
42424	story	5302	1
42426	hunter	5309	1
42435	hunter	5311	1
42436	story	5303	1
42439	story	5304	1
42441	hunter	5313	1
42444	story	5305	1
42448	useitem	5302	1
42450	hunter	5314	1
42454	hunter	5315	1
42455	story	5306	1
42456	hunter	5316	1
42458	story	5307	1
42461	story	5308	1
42462	hunter	5317	1
42464	hunter	5318	1
42464	hunter	5319	2
42468	story	5309	1
42470	story	5310	1
42474	story	5311	1
42475	useitem	5303	1
42477	hunter	5321	1
42478	story	5312	1
42481	story	5313	1
42483	hunter	5322	1
42489	hunter	5323	1
42490	interact	5300	1
42490	hunter	5324	2
42490	collect	5302	3
42493	story	5314	1
42495	hunter	5325	1
42498	hunter	5326	1
42501	hunter	5327	1
42505	story	5315	1
42509	hunter	5328	1
42512	story	5316	1
42514	hunter	5329	1
42518	story	5317	1
42520	hunter	5330	1
42522	hunter	5331	1
42525	story	5318	1
42601	story	5600	1
42601	collect	5600	2
42612	hunter	5603	1
42615	interact	5602	1
42615	hunter	5604	2
42623	story	5601	1
42624	hunter	5606	1
42624	story	5602	2
42631	hunter	5608	1
42634	hunter	5609	1
42634	collect	5603	2
42636	collect	5604	1
42637	useitem	5602	1
42637	useitem	5603	2
42637	hunter	5610	3
42427	hunter	5310	2
42427	interact	5606	1
42140	useitem	5006	1
42140	useitem	5007	2
42140	interact	5607	3
42146	hunter	5023	1
42146	collect	5013	3
42146	interact	5050	4
42146	interact	5608	2
42159	hunter	5027	2
42159	interact	5610	1
42203	hunter	5035	1
42203	hunter	5036	3
42203	interact	5613	2
42244	interact	5201	1
42244	interact	5202	2
42244	interact	5203	3
42244	interact	5616	4
42278	hunter	5616	1
42280	useitem	5606	1
42280	interact	5237	2
42280	hunter	5212	3
42124	hunter	5021	1
42124	interact	5046	3
42132	interact	5617	1
42132	hunter	5022	2
42153	convoy	5022	1
42169	collect	5016	1
42191	interact	5068	2
42233	hunter	5045	2
42486	collect	5301	1
42211	interact	5077	1
42295	useitem	5207	2
42617	convoy	5600	2
42617	interact	5618	1
42620	hunter	5605	1
42620	interact	5619	2
42627	collect	5602	1
42629	interact	5604	1
42629	interact	5620	2
42632	interact	5621	1
42646	useitem	5605	1
42646	interact	5624	2
42604	hunter	5600	1
42604	hunter	5601	1
42604	interact	5605	3
42219	useitem	5017	1
42219	hunter	5038	3
42219	interact	5079	4
42219	interact	5625	2
42408	hunter	5304	1
42608	collect	5601	1
42608	interact	5600	2
42608	useitem	5609	3
42639	hunter	5611	1
42639	interact	5622	2
42639	useitem	5604	3
42644	hunter	5612	1
42644	hunter	5613	1
42644	hunter	5614	1
42155	interact	5626	2
42155	interact	5609	1
42155	useitem	5009	3
42155	interact	5053	4
42284	interact	5627	1
42385	interact	5628	1
42433	interact	5629	1
42600	interact	5630	1
42175	interact	5631	1
42174	interact	5060	1
42174	collect	5017	2
42136	story	5003	1
42136	hunter	5618	2
42208	interact	5076	1
42177	interact	5062	2
42177	hunter	5031	3
42177	interact	5063	4
42177	hunter	5619	1
42215	collect	5022	2
42215	interact	5615	1
42098	interact	5021	1
42144	interact	5086	1
42002	interact	5001	1
42013	story	5001	1
42014	interact	5008	1
42015	interact	5010	1
42015	interact	5011	2
42016	interact	5013	1
42021	interact	5009	1
42022	interact	5015	1
42022	interact	5016	2
42025	interact	5017	1
42025	interact	5018	2
42026	hunter	5001	1
42037	interact	5024	1
42006	interact	5638	0
42006	interact	5639	0
42006	interact	5640	0
42008	hunter	5620	1
42008	collect	5607	2
42008	interact	5004	3
42004	interact	5005	1
42005	story	5603	1
42027	collect	5608	1
42027	story	5604	2
42028	interact	5643	1
42028	interact	5022	2
42028	story	5605	3
42017	interact	5642	1
42017	useitem	5004	2
42020	interact	5012	1
42020	story	5012	2
42020	interact	5014	3
42019	hunter	5622	1
42018	collect	5606	1
42018	interact	5641	3
42001	interact	5087	1
