STRING	STRING	STRING	STRING	STRING
20474	interact	15201	-1	
20095	collect	15113	1	
20095	interact	15202	2	
20095	collect	15123	3	
20013	interact	15018	1	
20013	useitem	15011	2	
20013	useitem	15012	2	
20013	useitem	15013	2	
20014	interact	15020	1	
20014	hunter	15001	2	
20014	hunter	15002	2	
20015	interact	15021	1	
20015	useitem	15014	2	
20015	useitem	15015	2	
20015	interact	15022	3	
20022	collect	15130	1	
20351	interact	15153	1	
20351	interact	15203	2	
20359	collect	15131	1	
20018	hunter	15037	1	
20108	collect	15004	1	
20109	interact	15008	1	
20011	interact	15016	1	
20011	interact	15204	2	
20457	interact	15111	1	
20457	interact	15225	2	
20457	convoy	15102	3	
20457	interact	15200	4	
20110	collect	15010	1	
20080	useitem	15019	2	
20080	interact	15226	1	
20080	useitem	15102	2	
20080	interact	15227	3	
20302	interact	15161	3	
20302	interact	15160	2	
20302	interact	15113	1	
20302	interact	15162	2	
20302	interact	15163	2	
20302	interact	15164	3	
20302	interact	15165	3	
20471	collect	15122	-1	
20471	hunter	15038	-1	
20470	collect	15121	-1	
20470	hunter	15035	-1	
20470	interact	15166	-1	
20472	useitem	15100	-1	
20472	hunter	15039	-1	
20473	useitem	15101	-1	
20473	hunter	15036	-1	
20473	interact	15167	-1	
20017	interact	15228	1	
20019	interact	15229	1	
20030	interact	15231	1	
20031	interact	15232	1	
20453	interact	15103	1	
20453	interact	15233	2	
20453	interact	15234	3	
20453	hunter	15040	4	
20453	interact	15235	5	
20453	interact	15104	6	
20460	interact	15070	1	
20460	interact	15071	2	
20460	interact	15072	3	
20461	interact	15073	1	
20462	interact	15074	1	
20463	interact	15075	1	
20330	interact	15159	1	
20330	interact	15168	2	
20330	interact	15170	3	
20306	interact	15125	1	
20306	convoy	15103	3	
20306	interact	15169	2	
20306	interact	15171	4	
20314	interact	15057	1	
20314	interact	15058	2	
20314	interact	15172	3	
20320	story	15003	1	
20320	interact	15236	2	
20320	interact	15237	3	
