STRING	STRING	STRING	STRING	STRING
70038	useitem	60011	2	
70905	interact	60905	1	
70041	special	1132	1	
70041	special	1133	1	
70041	special	1134	1	
70041	special	1135	1	
70041	special	1136	1	
70042	special	1132	1	
70042	special	1133	1	
70042	special	1134	1	
70042	special	1135	1	
70042	special	1137	1	
70043	special	1132	1	
70043	special	1133	1	
70043	special	1134	1	
70043	special	1135	1	
70043	special	1138	1	
70044	special	1132	1	
70044	special	1133	1	
70044	special	1134	1	
70044	special	1135	1	
70044	special	1139	1	
70045	special	1132	1	
70045	special	1133	1	
70045	special	1134	1	
70045	special	1135	1	
70045	special	1140	1	
70046	special	1132	1	
70046	special	1133	1	
70046	special	1134	1	
70046	special	1135	1	
70046	special	1141	1	
70800	interact	60063	1	
70800	hunter	60007	2	
70800	interact	60064	3	
70903	interact	60903	1	
70804	collect	60013	-1	3
70804	collect	60014	-1	3
70804	collect	60015	-1	3
70804	collect	60016	-1	3
70804	collect	60017	-1	3
70804	collect	60018	-1	3
70804	collect	60019	-1	3
70804	collect	60020	-1	3
70804	collect	60021	-1	3
70804	collect	60022	-1	3
70804	collect	60023	-1	3
70804	collect	60024	-1	3
70804	collect	60025	-1	3
70804	collect	60026	-1	3
70804	collect	60027	-1	3
70804	collect	60028	-1	3
70804	collect	60029	-1	3
70804	collect	60030	-1	3
70804	collect	60031	-1	3
70804	collect	60032	-1	3
70804	hunter	60010	-1	3
70804	hunter	60011	-1	3
70804	hunter	60012	-1	3
70804	hunter	60013	-1	3
70804	hunter	60014	-1	3
70804	hunter	60015	-1	3
70907	interact	60907	1	
70904	interact	60904	1	
70906	interact	60906	1	
70908	interact	60908	1	
70909	interact	60909	1	
70910	interact	60910	1	
70911	interact	60911	1	
70913	interact	60913	1	
70914	interact	60914	1	
70915	interact	60915	1	
70916	interact	60916	1	
70919	interact	60919	1	
70920	interact	60920	1	
70803	hunter	60009	1	
70805	special	1142	1	
70806	special	1143	1	
70807	story	60014	1	
70808	hunter	60910		
70807	interact	60065	1	
70048	collect	60033	1	
70048	collect	60034	1	
70048	collect	60035	1	
70048	collect	60036	1	
70047	special	1144	2	
70047	interact	60067	1	
70050	interact	60069	-1	
70050	interact	60070	-1	
70050	interact	60071	-1	
70050	interact	60072	-1	
70049	special	1145	1	
70049	interact	60068	2	
70049	interact	60073	3	
70051	special	1146	1	
70053	interact	60075	1	
70052	interact	60074	1	
70054	special	1147	1	
70055	special	1148	1	
70056	special	1149	1	
70057	special	1150	1	
70058	special	1151	1	
70059	special	1161	1	
70061	collect	60037	1	
70207	interact	60078	1	
70207	interact	60079	2	
70203	special	1200	1	
70201	interact	60201	1	
70204	special	1217	1	
70205	interact	60211	1	
70202	collect	60202	-1	1
70202	collect	60203	-1	1
70202	collect	60204	-1	1
70202	collect	60205	-1	1
70206	collect	60206	-1	1
70206	collect	60207	-1	1
70206	collect	60208	-1	1
70206	collect	60209	-1	1
70065	special	1173	1	
70065	special	1174	1	
70065	special	1175	1	
70068	special	1185	1	
70070	interact	60213	1	
70071	interact	60214	1	
70072	interact	60215	1	
70073	interact	60216	1	
70074	interact	60217	1	
70084	collect	60038	1	
70083	special	1211	1	
70083	special	1212	1	
70083	special	1213	1	
70083	special	1214	1	
70083	special	1215	1	
70083	special	1216	1	
70401	useitem	60020	1	
70405	interact	60223	1	
70087	interact	60220	1	
70087	interact	60221	1	
70087	interact	60222	1	
70402	hunter	60023	1	
70404	interact	60219	1	
70404	useitem	60021	2	
70404	hunter	60022	3	
70403	interact	60218	1	
70403	special	1218	2	
70086	hunter	60021	1	
70088	collect	60907	1	
70089	useitem	60022	1	
70090	collect	60039	1	
70091	collect	60040	1	
70092	useitem	60023	1	
70410	hunter	60024	1	
70411	hunter	60025	1	
70412	hunter	60026	1	
70413	hunter	60027	1	
70414	hunter	60028	1	
70232	collect	60220	-1	
70232	collect	60221	-1	
70232	collect	60222	-1	
70232	collect	60223	-1	
70233	special	1221	1	
70233	special	1222	1	
70235	interact	60922	-1	
70235	interact	60923	-1	
70235	interact	60924	-1	
70235	interact	60925	-1	
70236	collect	60908	1	
70102	interact	60926	1	
70117	special	1359	1	
70118	special	1360	1	
70119	special	1361	1	
70120	special	1362	1	
70121	special	1363	1	
70122	special	1364	1	
70126	interact	60927	1	
70124	special	1369	1	
70125	special	1370	1	
70123	special	1368	-1	
70123	special	1369	-1	
70123	special	1370	-1	
70123	special	1410	-1	
70131	special	1371	1	
70131	interact	60928	2	
70131	interact	60929	3	
70132	interact	60930	-1	
70132	interact	60931	-1	
70132	interact	60932	-1	
70132	interact	60933	-1	
70142	special	1383	1	
70143	interact	60080	1	
70143	interact	60081	2	
70143	hunter	60029	3	
70143	interact	60082	4	
70145	interact	60934	1	
70146	interact	60214	1	
70146	interact	60215	1	
70146	interact	60216	1	
70146	interact	60217	1	
70157	interact	60938	1	
70154	interact	60935	1	
70155	interact	60936	1	
70156	interact	60937	1	
70162	useitem	60024	1	
70179	special	1390	1	
70180	special	1391	1	
70181	special	1392	1	
70182	special	1393	1	
70183	special	1394	1	
70190	interact	60926	1	
70184	special	1395	1	
70185	interact	60939	1	
70415	special	1396	1	
70187	interact	60940	1	
70520	useitem	60025	1	
70097	special	1419	1	
70098	special	1420	1	
70099	special	1421	1	
70260	hunter	60300	1	
70260	story	60016	2	
70261	useitem	60026	1	
70608	special	1503	1	
70609	special	1504	1	
70610	special	1505	1	
70611	interact	60949	1	
70612	interact	60950	1	
70613	special	1506	1	
70614	special	1507	1	
70615	interact	60951	1	
70616	special	1508	1	
