STRING	STRING	STRING	STRING	STRING
21351	interact	15943	2	
21351	interact	15944	3	
21228	interact	15873	1	
21228	interact	15874	1	
21228	interact	15875	1	
21281	interact	15901	1	
21281	collect	15759	2	
21282	interact	15763	1	
21282	collect	15780	2	
21275	interact	15785	1	
21275	interact	15786	2	
21275	hunter	15761	3	
21275	interact	15787	4	
21275	interact	15788	5	
21276	interact	15789	1	
21276	interact	15790	2	
21278	interact	15795	1	
21278	interact	15796	2	
21278	interact	15797	3	
21251	interact	15811	1	
21251	interact	15812	2	
21251	useitem	15750	3	
21251	interact	15946	4	
21253	collect	15754	1	
21253	collect	15755	1	
21256	hunter	15798	1	
21279	interact	15798	1	
21279	hunter	15762	2	
21279	hunter	15763	2	
21264	story	15751	1	
21264	interact	15758	2	
21264	story	15752	3	
21265	interact	15759	1	
21265	interact	15760	2	
21265	question	15750	3	
21265	interact	15761	4	
21265	interact	15781	5	
21252	interact	15817	1	
21252	useitem	15755	2	
21320	collect	15943	1	
21320	collect	15945	1	
21320	collect	15947	1	
21320	collect	15949	1	
21262	interact	15765	1	
21262	interact	15753	2	
21262	interact	15755	3	
21266	interact	15952	1	
21266	interact	15762	2	
21266	hunter	15751	3	
21266	hunter	15752	3	
21321	hunter	15795	2	
21321	interact	15953	1	
21231	interact	15879	1	
21352	useitem	15754	2	
21352	interact	15945	1	
21232	story	15811	1	
21355	interact	15954	1	
21271	collect	15760	1	
21370	interact	15948	1	
21370	interact	15958	2	
21370	interact	15959	3	
21370	interact	15960	4	
21334	story	15812	1	
21334	collect	15950	2	
21333	collect	15941	-1	
21333	collect	15954	-1	
21333	collect	15955	-1	
21333	collect	15956	-1	
21333	interact	15956	2	
21335	hunter	15797	1	
21335	interact	15957	2	
21273	interact	15783	1	
21273	interact	15902	2	
21273	useitem	15751	3	
21323	interact	15949	2	
21323	useitem	15753	1	
21354	hunter	15799	1	
21354	collect	15951	1	
21354	useitem	15756	1	
21299	interact	15777	2	
21299	interact	15778	3	
21299	interact	15964	1	
21300	interact	15909	2	
21300	interact	15910	3	
21300	interact	15965	1	
21301	interact	15911	2	
21301	interact	15912	3	
21301	interact	15966	1	
21302	interact	15913	2	
21302	interact	15914	3	
21302	interact	15967	1	
21303	interact	15915	2	
21303	interact	15916	3	
21303	interact	15968	1	
21304	interact	15917	2	
21304	interact	15918	3	
21304	interact	15969	1	
21305	interact	15919	2	
21305	interact	15920	3	
21305	interact	15970	1	
21353	interact	15951	1	
21353	interact	15955	1	
21353	interact	15961	1	
21353	interact	15962	1	
21353	interact	15963	1	
21353	interact	15971	1	
21356	interact	15972	1	
21356	interact	15973	1	
21356	interact	15974	1	
21268	interact	15766	1	
21268	interact	15767	2	
21268	interact	15871	4	
21268	story	15753	5	
21268	interact	15975	3	
21235	interact	15880	1	
21235	interact	15881	3	
21235	interact	15800	2	
21201	story	15800	1	
21201	interact	15801	2	
21371	interact	15976	1	
21330	interact	15977	1	
21330	interact	15978	3	
21330	convoy	15751	2	
21332	interact	15980	2	
21332	interact	15981	3	
21332	interact	15982	1	
21336	collect	15957	1	
21337	interact	15983	1	
21337	interact	15984	2	
21337	interact	15985	3	
21338	interact	15986	1	
21338	interact	15987	2	
21338	interact	15988	3	
21339	interact	15989	1	
21339	interact	15990	2	
21339	interact	15991	3	
21340	interact	15992	1	
21340	interact	15993	2	
21340	interact	15994	3	
21341	interact	15995	1	
21341	interact	15996	2	
21341	interact	15997	3	
21344	interact	15882	1	
21344	convoy	15753	2	
21344	interact	15883	3	
21345	interact	15884	1	
21345	convoy	15754	2	
21345	interact	15885	3	
21346	interact	15886	1	
21346	convoy	15755	2	
21346	interact	15887	3	
21347	interact	15888	1	
21347	convoy	15756	2	
21347	interact	15889	3	
21343	interact	15998	1	
21343	convoy	15752	2	
21343	interact	15999	3	
21366	collect	15959	1	
21367	collect	15960	1	
21368	collect	15961	1	
21369	collect	15962	1	
21365	collect	15958	1	
21331	interact	15979	3	
21331	hunter	15960	2	
21331	interact	15895	1	
21349	interact	15890	3	
21349	hunter	15961	2	
21349	interact	15896	1	
21360	interact	15891	3	
21360	hunter	15962	2	
21360	interact	15897	1	
21362	interact	15893	3	
21362	hunter	15964	2	
21362	interact	15899	1	
21363	interact	15894	3	
21363	hunter	15965	2	
21363	interact	15937	1	
21361	interact	15892	3	
21361	hunter	15963	2	
21361	interact	15898	1	
