STRING	STRING	STRING	STRING
40278	interact	10231	1
40279	hunter	10192	1
40279	collect	10193	2
40280	interact	10233	1
40281	collect	10194	1
40281	story	10194	2
40290	convoy	10200	1
40291	hunter	10200	1
40294	hunter	10201	1
40296	convoy	10201	1
40297	collect	10200	1
40299	story	10201	1
40301	useitem	10200	1
40303	interact	10201	1
40303	hunter	10204	2
40304	hunter	10205	1
40306	interact	10202	1
40307	hunter	10206	1
40307	interact	10203	2
40308	hunter	10208	1
40309	story	10202	1
40310	hunter	10209	1
40311	story	10203	1
40313	interact	10204	1
40313	useitem	10201	2
40315	interact	10205	1
40315	collect	10201	2
40316	interact	10206	2
40316	collect	10202	1
40316	collect	10203	1
40317	story	10204	1
40319	hunter	10210	1
40320	interact	10207	1
40320	interact	10208	2
40337	story	10205	1
40338	interact	10209	1
40338	interact	10210	2
40339	collect	10204	1
40340	hunter	10211	1
40341	hunter	10212	1
40341	hunter	10213	2
40343	collect	10205	1
40345	interact	10211	1
40345	interact	10212	2
40345	hunter	10214	3
40346	interact	10213	1
40346	hunter	10215	2
40347	story	10207	1
40347	hunter	10216	2
40348	interact	10214	1
40348	hunter	10217	2
40349	useitem	10202	1
40349	hunter	10218	2
40349	convoy	10206	3
40350	hunter	10219	1
40352	hunter	10220	1
40353	hunter	10221	1
40354	useitem	10203	1
40354	interact	10215	2
40356	hunter	10222	1
40356	interact	10216	2
40358	story	10208	1
40359	hunter	10223	1
40360	convoy	10207	1
40386	hunter	10250	2
40386	interact	10250	1
40386	interact	10251	3
40387	interact	10252	1
40387	interact	10253	2
40388	story	10250	1
40389	story	10251	1
40398	hunter	10251	1
40398	collect	10250	1
40399	hunter	10252	1
40400	question	10004	1
40401	convoy	10251	2
40401	story	10252	1
40402	interact	10254	1
40402	convoy	10252	3
40402	useitem	10250	2
40403	interact	10255	1
40409	interact	10256	1
40409	interact	10257	2
40410	hunter	10253	1
40411	interact	10258	2
40411	story	10253	1
40412	interact	10259	1
40412	convoy	10253	3
40412	useitem	10251	2
40413	interact	10260	1
40413	interact	10261	2
40414	convoy	10254	1
40421	collect	10251	1
40422	hunter	10255	1
40423	story	10254	1
40424	convoy	10255	1
40425	hunter	10256	4
40425	useitem	10252	2
40425	useitem	10253	3
40425	story	10255	1
40426	collect	10252	1
40427	interact	10262	1
40427	interact	10263	2
40427	interact	10264	3
40433	interact	10300	1
40434	hunter	10300	1
40435	collect	10300	1
40436	story	10300	1
40438	hunter	10301	1
40439	collect	10301	1
40440	hunter	10302	1
40441	interact	10301	1
40445	story	10301	1
40447	interact	10302	1
40448	interact	10303	1
40448	hunter	10303	2
40449	collect	10303	1
40450	story	10302	1
40452	interact	10304	1
40454	hunter	10304	1
40454	story	10303	2
40458	story	10304	1
40459	useitem	10301	1
40460	interact	10305	1
40461	hunter	10305	1
40461	collect	10305	2
40461	useitem	10303	3
40461	interact	10306	4
40461	interact	10307	4
40462	interact	10308	1
40463	interact	10309	1
40463	hunter	10306	2
40463	hunter	10307	3
40466	story	10305	1
40469	interact	10310	1
40470	hunter	10308	1
40471	interact	10311	1
40471	interact	10312	2
40471	useitem	10302	3
40472	interact	10313	1
40473	interact	10314	1
40473	story	10306	2
40474	interact	10315	1
40474	hunter	10309	2
40475	story	10307	1
40476	interact	10316	1
40482	interact	10340	1
40484	hunter	10321	1
40485	interact	10341	1
40485	convoy	10258	2
40487	hunter	10322	1
40488	interact	10342	1
40488	convoy	10259	2
40489	story	10316	1
40493	interact	10343	1
40493	story	10317	2
40493	interact	10344	3
40493	interact	10345	4
40495	useitem	10306	1
40497	hunter	10323	1
40500	interact	10346	1
40500	interact	10347	2
40500	interact	10348	3
40500	useitem	10307	4
40501	story	10318	1
40502	interact	10349	1
40502	hunter	10324	2
40505	hunter	10325	1
40505	hunter	10326	2
40507	collect	10310	1
40508	story	10319	1
40509	convoy	10261	1
40510	interact	10351	1
40517	story	10320	1
40517	hunter	10327	2
40518	hunter	10328	1
40518	interact	10352	2
40519	hunter	10329	1
40520	story	10321	1
40522	story	10322	1
40523	story	10323	1
40523	hunter	10330	2
40532	interact	10319	1
40532	interact	10320	2
40532	convoy	10256	3
40535	interact	10336	1
40535	collect	10306	2
40536	interact	10337	1
40536	story	10308	2
40537	interact	10321	1
40537	collect	10307	2
40539	interact	10338	1
40539	collect	10308	2
40540	interact	10339	1
40541	story	10309	1
40542	interact	10322	1
40542	interact	10323	2
40543	useitem	10305	1
40543	interact	10324	2
40543	hunter	10310	3
40547	interact	10325	1
40547	interact	10326	2
40547	convoy	10257	3
40547	hunter	10311	4
40551	interact	10327	1
40553	hunter	10312	1
40554	hunter	10313	1
40554	interact	10329	2
40554	collect	10309	3
40557	hunter	10314	1
40557	interact	10330	2
40559	story	10310	1
40560	interact	10331	1
40560	hunter	10315	2
40560	interact	10332	3
40560	hunter	10316	4
40563	story	10311	1
40565	story	10312	1
40566	interact	10333	1
40566	hunter	10317	2
40566	interact	10334	3
40566	hunter	10318	4
40570	hunter	10319	1
40571	hunter	10320	1
40572	story	10313	1
40573	interact	10335	1
40573	story	10314	2
40195	interact	10354	1
40195	hunter	10331	2
40125	convoy	10012	1
40194	useitem	10309	1
40194	interact	10356	2
40193	interact	10358	1
40193	interact	10355	2
40196	interact	10357	1
40196	hunter	10332	3
40196	interact	10359	2
40197	hunter	10333	1
40197	collect	10314	2
40198	story	10324	1
40199	interact	10360	1
40199	interact	10361	2
40199	hunter	10344	3
40201	interact	10364	1
40201	hunter	10345	2
40201	interact	10365	3
40202	hunter	10346	1
40202	collect	10316	2
40202	interact	10367	3
40203	story	10325	1
40203	hunter	10347	2
40204	interact	10368	1
40204	hunter	10348	2
40204	story	10326	3
40204	collect	10318	4
40205	interact	10369	1
40205	story	10327	2
40205	interact	10370	3
40206	interact	10371	1
40206	hunter	10349	2
40206	interact	10372	3
40207	interact	10350	1
40207	convoy	10262	2
40208	interact	10373	1
40208	collect	10319	2
40208	interact	10374	3
40209	interact	10375	1
40210	interact	10376	1
40210	hunter	10350	2
40200	interact	10362	1
40200	interact	10380	2
40200	collect	10315	3
40052	interact	10067	2
40052	interact	10068	1
40057	story	10328	1
40058	interact	10382	1
40065	interact	10383	1
40065	interact	10384	2
40065	interact	10385	2
40076	hunter	10352	2
40076	interact	10387	1
40089	interact	10391	1
40089	story	10329	2
40451	useitem	10300	1
40451	interact	10317	2
40451	interact	10394	3
40481	story	10315	2
40481	interact	10395	1
40511	useitem	10308	2
40511	interact	10396	1
40529	interact	10318	2
40529	useitem	10304	3
40529	interact	10397	1
40289	story	10200	2
40289	interact	10398	1
40145	hunter	10025	1
40145	story	10330	2
40145	interact	10399	3
40145	interact	10400	4
40146	interact	10401	1
40146	hunter	10390	2
40146	interact	10081	3
40146	collect	10014	4
40147	interact	10082	1
40157	collect	10322	1
40157	interact	10403	2
40158	hunter	10026	1
40158	interact	10404	2
40158	interact	10085	3
40159	collect	10012	1
40160	story	10331	1
40160	interact	10406	2
40160	interact	10086	3
40161	interact	10407	1
40161	interact	10408	2
40161	interact	10409	3
40161	collect	10323	4
40169	interact	10410	1
40169	interact	10411	2
40169	interact	10412	3
40169	story	10332	4
40172	interact	10416	1
40172	collect	10324	2
40181	hunter	10393	1
40181	story	10333	2
40183	hunter	10394	1
40184	interact	10417	1
40184	convoy	10264	2
40185	story	10334	1
40185	interact	10418	2
40185	interact	10419	3
40003	story	10001	1
40003	useitem	10001	2
40003	interact	10420	3
40300	hunter	10202	1
40300	hunter	10203	2
40300	interact	10200	3
40300	hunter	10395	4
40212	interact	10378	1
40212	interact	10379	2
40211	interact	10377	1
40211	hunter	10351	2
40211	interact	10422	3
40318	hunter	10396	1
40171	hunter	10392	1
40171	interact	10415	2
40171	convoy	10266	3
40123	story	10019	1
40049	interact	10423	1
40241	interact	10424	1
40385	interact	10425	1
40075	collect	10013	3
40075	convoy	10267	1
40075	interact	10426	2
40148	interact	10402	1
40148	interact	10084	2
40073	interact	10427	1
40090	interact	10392	2
40090	interact	10393	3
40090	interact	10428	1
40077	interact	10388	1
40077	collect	10320	2
40061	interact	10069	2
40061	interact	10070	1
40061	interact	10071	3
40061	interact	10072	4
40113	interact	10033	1
40110	interact	10429	1
40170	interact	10413	2
40170	hunter	10391	3
40170	interact	10414	4
40170	interact	10430	1
40088	interact	10389	2
40088	hunter	10353	3
40088	interact	10431	1
40085	collect	10032	2
40085	useitem	10310	1
40001	interact	10001	1
40001	interact	10002	3
40001	interact	10004	2
40002	story	10335	1
40005	collect	10001	1
40005	collect	10002	1
40008	story	10021	1
40009	hunter	10022	1
40013	interact	10007	1
40013	useitem	10002	2
40013	useitem	10003	3
40013	story	10022	4
40017	convoy	10002	1
40018	interact	10003	1
40018	useitem	10004	2
40016	collect	10003	1
40025	story	10023	1
40015	collect	10007	1
40027	story	10024	1
40027	interact	10014	2
40029	story	10009	1
40029	collect	10312	2
40037	interact	10020	1
40037	story	10011	2
40037	hunter	10012	3
40038	interact	10015	1
40038	useitem	10006	2
40038	interact	10022	3
40040	story	10007	1
40040	interact	10016	2
40042	interact	10353	1
40043	interact	10006	2
40043	useitem	10008	3
40043	story	10003	4
40026	choose	6	1
40014	choose	26	1
40019	collect	10206	1
40030	story	10010	2
40030	useitem	10007	1
40007	hunter	10397	1
40041	story	10002	1
40041	convoy	10005	2
40041	interact	10434	3
40028	convoy	10268	1
