STRING	STRING	STRING	STRING	STRING
43987	special	1119	-1	
43987	special	1120	-1	
43981	special	1110	-1	
43981	special	1111	-1	
43953	interact	5777	1	
43953	interact	5778	1	
43953	interact	5779	1	
43953	interact	5780	1	
43954	interact	5781	1	
43954	interact	5782	1	
43955	interact	5783	1	
43955	interact	5784	1	
43901	special	839	1	
43902	special	840	1	
43903	special	841	1	
43905	special	844	1	
43905	special	845	1	
43904	special	842	1	
43904	special	843	1	
43906	special	846	1	
43906	special	847	1	
43907	special	848	1	
43907	special	849	1	
43908	special	850	1	
43908	special	851	1	
43909	special	852	1	
43909	special	853	1	
43910	special	854	1	
43910	special	855	1	
