STRING	STRING	STRING	STRING
71175	collect	71161	2
71411	hunter	71411	
71156	interact	71163	1
71156	useitem	71152	2
71156	interact	71164	3
71156	interact	71275	4
71157	interact	71165	1
71157	interact	71166	2
71157	interact	71168	3
71153	hunter	71153	1
71153	useitem	71511	2
71303	hunter	71525	1
71174	collect	71156	2
71173	hunter	71159	1
71176	interact	71215	1
71176	interact	71216	2
71176	interact	71217	3
71176	useitem	71512	4
71176	collect	71163	5
71176	hunter	71524	6
71180	hunter	71526	1
71211	story	71165	1
71211	story	71166	2
71211	collect	71172	3
71211	interact	71277	4
71211	interact	71278	4
71211	interact	71279	4
71211	interact	71280	5
71211	interact	71281	6
71212	story	71167	1
71212	story	71168	2
71213	story	71169	1
71213	interact	71282	2
71213	interact	71283	3
71213	interact	71284	3
71213	interact	71285	3
71213	interact	71286	4
71213	interact	71287	5
71214	story	71170	1
71214	story	71171	2
71214	story	71172	3
71215	story	71173	1
71215	story	71174	2
71215	story	71175	3
71216	story	71176	1
71216	story	71177	2
71216	story	71178	3
71218	interact	71289	1
71218	story	71183	2
71218	story	71184	3
71218	interact	71290	4
71202	interact	71210	1
71203	interact	71213	1
71204	hunter	71527	1
71206	hunter	71528	1
71219	interact	71291	1
71219	story	71185	2
71219	collect	71176	3
71221	story	71191	1
71221	story	71192	2
71221	interact	71292	3
71221	hunter	71171	4
71221	useitem	71158	5
71221	collect	71177	6
71222	story	71193	1
71222	story	71194	2
71223	story	71195	1
71223	story	71196	2
71223	story	71197	3
71223	story	71198	4
71223	interact	71293	5
71223	interact	71294	6
71224	story	71199	1
71224	story	71200	2
71224	story	71201	3
71224	story	71202	4
71224	interact	71295	5
71224	hunter	71161	6
71224	interact	71296	7
71224	story	71203	8
71224	hunter	71162	9
71225	interact	71297	1
71225	interact	71298	2
71225	story	71204	3
71205	useitem	71159	1
71217	interact	71288	1
71217	story	71179	2
71217	story	71180	3
71217	story	71181	4
71217	collect	71173	5
71217	collect	71174	5
71217	collect	71175	5
71217	interact	71299	6
71220	story	71186	1
71220	story	71187	2
71220	story	71188	3
71351	interact	71226	1
71351	hunter	71512	2
71351	convoy	71153	4
71351	interact	71227	5
71351	hunter	71513	6
71351	interact	71410	3
71368	interact	71272	1
71368	hunter	71521	2
71368	useitem	71519	3
71368	interact	71273	4
71368	interact	71274	5
71365	hunter	71520	1
71365	interact	71266	2
71365	collect	71171	3
71365	interact	71267	4
71365	useitem	71518	5
71360	interact	71249	2
71360	collect	71166	3
71360	interact	71250	4
71360	useitem	71517	5
71226	story	71205	1
71226	story	71206	2
71226	interact	71300	3
71227	story	71207	1
71227	story	71208	2
71227	convoy	71160	3
71227	interact	71301	4
71228	story	71209	1
71228	interact	71302	2
71228	story	71210	3
71228	hunter	71172	4
71228	story	71211	5
71228	story	71212	6
71229	story	71213	1
71229	interact	71303	2
71229	story	71214	3
71229	interact	71304	4
71229	hunter	71173	5
71230	story	71215	1
71230	interact	71305	2
71230	hunter	71174	3
71230	story	71216	4
71230	collect	71178	5
71230	story	71217	6
71231	story	71218	1
71231	story	71219	2
71231	story	71220	3
71232	story	71221	1
71232	hunter	71175	2
71232	story	71222	3
71232	hunter	71176	4
71232	story	71223	5
71232	collect	71179	6
71232	story	71224	7
71233	story	71225	1
71233	story	71226	2
71233	story	71227	2
71233	story	71228	3
71233	story	71229	4
71405	collect	71405	
71234	story	71230	1
71234	story	71231	1
71234	story	71232	2
71234	interact	71307	3
71234	useitem	71520	4
71235	story	71233	1
71235	story	71234	2
71235	story	71235	3
71236	story	71236	1
71236	interact	71308	2
71236	story	71237	3
71236	story	71238	4
71237	story	71239	1
71237	story	71240	2
71237	story	71241	3
71239	story	71246	1
71239	hunter	71177	2
71240	hunter	71178	1
71240	story	71247	2
71240	story	71248	3
71410	hunter	71165	1
71408	collect	71408	
71408	collect	71418	
71406	collect	71406	
71407	hunter	71491	2
71210	story	71163	1
71238	useitem	71160	1
71238	useitem	71161	1
71238	useitem	71162	1
71165	interact	71190	1
71165	story	71155	2
71166	interact	71195	2
71166	useitem	71163	1
71166	useitem	71164	1
71166	useitem	71165	1
