STRING	STRING	STRING	STRING
44392	hunter	6223	1
44393	interact	6149	1
44395	hunter	6224	1
44395	interact	6150	2
44396	interact	6151	1
44397	interact	6234	1
44398	convoy	6212	1
44400	hunter	6225	2
44400	hunter	6226	1
44401	collect	6211	1
44402	interact	6236	1
44402	hunter	6227	2
44403	interact	6237	1
44403	hunter	6228	2
44404	hunter	6229	1
44405	hunter	6230	1
44406	hunter	6231	1
44406	interact	6238	2
44406	interact	6239	3
44408	hunter	6233	2
44408	interact	6240	1
44410	hunter	6234	2
44410	hunter	6235	1
44411	interact	6241	1
44412	interact	6242	1
44412	interact	6243	1
44412	interact	6244	2
44412	hunter	6236	2
44413	interact	6245	3
44413	hunter	6237	1
44413	interact	6246	2
44439	hunter	6150	1
44440	story	6051	1
44441	interact	6152	1
44441	interact	6153	2
44441	interact	6154	3
44441	convoy	6151	4
44446	collect	6150	1
44447	interact	6155	1
44447	interact	6156	2
44447	hunter	6151	3
44450	hunter	6152	1
44450	hunter	6153	2
44452	story	6052	1
44453	hunter	6154	1
44453	interact	6157	2
44453	useitem	6152	3
44457	story	6053	1
44457	useitem	6153	2
44460	story	6054	1
44461	useitem	6154	1
44461	interact	6158	2
44461	collect	6151	3
44464	useitem	6155	1
44464	useitem	6156	2
44468	interact	6159	1
44468	story	6055	2
44470	story	6056	1
44472	hunter	6155	1
44472	hunter	6156	2
44472	hunter	6157	3
44475	useitem	6157	1
44475	useitem	6158	2
44475	useitem	6159	3
44478	convoy	6152	1
44479	interact	6160	1
44479	interact	6161	2
44482	story	6057	1
44483	hunter	6050	1
44484	convoy	6103	1
44486	story	6058	1
44488	hunter	6051	1
44489	interact	6300	1
44489	interact	6301	2
44489	useitem	6050	3
44489	useitem	6051	4
44493	story	6059	1
44494	interact	6302	1
44494	hunter	6052	2
44494	interact	6303	3
44494	collect	6050	4
44498	collect	6051	1
44498	collect	6052	2
44500	story	6060	1
44502	interact	6304	1
44502	useitem	6052	2
44502	useitem	6053	3
44507	hunter	6053	1
44508	hunter	6054	1
44508	hunter	6055	2
44508	interact	6305	3
44508	convoy	6104	4
44513	hunter	6056	1
44514	interact	6306	1
44514	interact	6307	2
44514	interact	6308	3
44516	story	6061	1
44518	interact	6309	1
44518	hunter	6057	2
44520	collect	6053	1
44521	interact	6310	1
44522	interact	6311	1
44522	convoy	6105	2
44522	hunter	6058	3
44525	story	6062	1
44526	hunter	6059	1
44527	interact	6312	1
44528	interact	6313	1
44530	interact	6060	1
44530	hunter	6060	2
44533	hunter	6061	1
44534	interact	6061	1
44534	interact	6062	2
44534	useitem	6054	3
44534	useitem	6055	4
44538	story	6063	1
44539	hunter	6062	1
44541	interact	6073	1
44543	useitem	6056	1
44545	hunter	6063	1
44545	convoy	6106	2
44547	interact	6063	1
44547	useitem	6057	2
44550	hunter	6064	1
44550	hunter	6065	2
44550	interact	6064	3
44550	convoy	6107	4
44553	hunter	6066	1
44553	hunter	6067	1
44554	interact	6065	1
44554	convoy	6108	2
44554	interact	6066	3
44558	story	6064	1
44559	hunter	6068	1
44561	convoy	6109	1
44562	hunter	6069	1
44562	interact	6067	2
44562	hunter	6070	3
44565	interact	6068	1
44568	hunter	6071	1
44569	story	6065	1
44570	interact	6070	1
44570	interact	6071	2
44570	convoy	6110	3
44573	story	6066	1
44575	interact	6072	1
44575	hunter	6072	2
44136	interact	6057	1
44136	useitem	6021	2
44136	collect	6018	3
44126	interact	6054	1
44126	useitem	6018	2
44126	useitem	6019	3
44319	convoy	6204	1
44322	hunter	6209	1
44322	interact	6210	2
44360	convoy	6209	1
44360	interact	6227	2
44434	interact	6314	1
44434	convoy	6150	2
44437	useitem	6150	1
44437	interact	6315	2
44437	useitem	6151	3
44364	interact	6229	2
44364	interact	6230	3
44364	hunter	6238	1
44399	interact	6235	2
44399	useitem	6203	3
44399	convoy	6213	4
44399	interact	6316	1
44097	interact	6318	2
44097	interact	6319	1
44145	interact	6100	1
44145	interact	6320	2
44289	story	6216	1
44289	interact	6321	2
44385	story	6214	1
44385	interact	6323	2
44481	interact	6325	1
44481	interact	6326	2
44529	interact	6327	1
44529	interact	6328	2
44114	collect	6013	1
44114	collect	6014	1
44433	story	6050	1
44433	interact	6324	2
44203	story	6133	
44294	story	6201	1
44294	convoy	6201	2
44336	story	6205	1
44087	convoy	6004	1
44087	hunter	6019	2
44087	hunter	6020	3
44085	story	6009	1
44116	interact	6048	2
44116	interact	6331	1
44139	interact	6059	2
44139	interact	6332	1
44164	useitem	6101	1
44164	hunter	6108	3
44164	hunter	6107	2
44026	hunter	6003	1
44026	hunter	6240	1
44028	choose	8	1
44049	story	6215	1
44055	interact	6023	1
44055	hunter	6008	2
44055	interact	6339	3
44055	hunter	6009	4
44061	interact	6024	1
44061	convoy	6214	2
44061	interact	6025	3
44081	interact	6029	1
44081	hunter	6018	2
44082	hunter	6241	1
44082	convoy	6215	2
44080	choose	16	1
44088	collect	6213	1
44038	interact	6340	1
44038	convoy	6216	2
44041	interact	6019	1
44041	hunter	6005	2
44041	hunter	6006	2
44042	hunter	6007	1
44042	collect	6004	2
44042	interact	6334	3
44002	question	6001	1
44002	interact	6341	2
44005	interact	6335	1
44005	collect	6215	2
44005	useitem	6002	3
44008	useitem	6003	2
44008	convoy	6001	3
44008	interact	6337	1
44006	hunter	6001	1
44006	story	6217	2
44009	collect	6216	1
44009	collect	6217	1
44009	collect	6218	1
44025	interact	6342	1
44025	interact	6343	1
44025	interact	6344	1
44032	collect	6212	2
44032	interact	6345	1
44032	useitem	6204	2
44031	story	6004	1
44014	interact	6012	1
44014	interact	6013	2
44014	interact	6016	3
44015	interact	6338	1
44016	convoy	6014	1
44030	hunter	6004	1
44027	collect	6003	1
44027	useitem	6242	1
