STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
18065				s640101	2							1						1274				31001			SubmitNpcEx_18035	Adventure\jilegu\task_commit.lua	title_18065	context_18065				target_18065		next_18035								0	0	1	1	999		
18066				s640101	2							1						1274				31001			SubmitNpcEx_18035	Adventure\jilegu\task_commit.lua	title_18066	context_18066				target_18066		next_18035								0	0	1	1	999		
18067				s640101	2							1						1274																								0	0	1	1	999		
18068				s640101	2							1						1274							SubmitNpcEx_18068	Adventure\jilegu\task_commit.lua	title_18068	context_18068				target_18068		next_18035								0	0	1	1	999		
18069				s640101	2						18070	1						1274				31017			SubmitNpcEx_18035		title_18069	context_18069				target_18069		next_18035								0	0	0				
18070				s640101	2						18071	1						1274							SubmitNpcEx_18035		title_18070	context_18070				target_18070		next_18035								0	0	0				
18071				s640101	2						18072	1						1274							SubmitNpcEx_18035		title_18071	context_18071				target_18071		next_18035								0	0	0				
18072				s640101	2						18073	1						1274							SubmitNpcEx_18035		title_18070	context_18070				target_18070		next_18035								0	0	0				
18073				s640101	2						18074	1						1274							SubmitNpcEx_18035		title_18071	context_18071				target_18071		next_18035								0	0	0				
18074				s640101	2						18075	1						1274							SubmitNpcEx_18035		title_18070	context_18070				target_18070		next_18035								0	0	0				
18075				s640101	2						18076	1						1274							SubmitNpcEx_18035		title_18071	context_18071		complete_18035;submit_18035		target_18071		next_18070								0	0	0				
18076				s640101	2		WorldNpc03816			8								1274				31021			SubmitNpcEx_18035	Adventure\jilegu\task_commit.lua	title_18076	context_18076		complete_18035;submit_18035		target_18076		next_18035			CompleteMenu_18035					0	0	0				
18077				s640101	2							1	18055					1274								Adventure\jilegu\task_commit.lua																0	0	1	1	999		
18078				s640101	2							1	18056					1274								Adventure\jilegu\task_commit.lua																0	0	1	1	999		
18079				s640101	2							1	18059					1274								Adventure\jilegu\task_commit.lua																0	0	1	1	999		
18080				s640101	2							1						1274							SubmitNpcEx_18035	Adventure\jilegu\task_commit.lua	title_18080	context_18080				target_18080		next_18035								0	0	1	1	999		
18081				s640101	2						18082	1						1274				31001			SubmitNpcEx_18025		title_18025	context_18025	accept_18025_1;menu_18025_1	complete_18025;submit_18025		target_18025		next_18025	CanAcceptMenu_18025		CompleteMenu_18025					0	0	1	1	999		
18082				s640101	2						18083	1						1274				31017			SubmitNpcEx_18035		title_18069	context_18069				target_18069		next_18035								0	0	1	1	999		
18083				s640101	2						18084	1						1274							SubmitNpcEx_18035		title_18070	context_18070				target_18070		next_18035								0	0	1	1	999		
18084				s640101	2						18085	1						1274							SubmitNpcEx_18035		title_18071	context_18071				target_18071		next_18035								0	0	1	1	999		
18085				s640101	2						18086	1						1274							SubmitNpcEx_18035		title_18070	context_18070				target_18070		next_18035								0	0	1	1	999		
18086				s640101	2						18087	1						1274							SubmitNpcEx_18035		title_18071	context_18071				target_18071		next_18035								0	0	1	1	999		
18087				s640101	2						18088	1						1274							SubmitNpcEx_18035		title_18070	context_18070				target_18070		next_18035								0	0	1	1	999		
18088				s640101	2							1						1274							SubmitNpcEx_18035	Adventure\jilegu\task_commit.lua	title_18071	context_18071				target_18071		next_18070								0	0	1	1	999		
18089				s640101	2						18090	1						1274				31001			SubmitNpcEx_18025		title_18025	context_18025	accept_18025_1;menu_18025_1	complete_18025;submit_18025		target_18025		next_18025	CanAcceptMenu_18025		CompleteMenu_18025					0	0	1	1	999		
18090				s640101	2						18091	1						1274				31017			SubmitNpcEx_18035		title_18069	context_18069				target_18069		next_18035								0	0	1	1	999		
18091				s640101	2						18092	1						1274							SubmitNpcEx_18035		title_18070	context_18070				target_18070		next_18035								0	0	1	1	999		
18092				s640101	2						18093	1						1274							SubmitNpcEx_18035		title_18071	context_18071				target_18071		next_18035								0	0	1	1	999		
18093				s640101	2						18094	1						1274							SubmitNpcEx_18035		title_18070	context_18070				target_18070		next_18035								0	0	1	1	999		
18094				s640101	2						18095	1						1274							SubmitNpcEx_18035		title_18071	context_18071				target_18071		next_18035								0	0	1	1	999		
18095				s640101	2						18096	1						1274							SubmitNpcEx_18035		title_18070	context_18070				target_18070		next_18035								0	0	1	1	999		
18096				s640101	2							1						1274							SubmitNpcEx_18035	Adventure\jilegu\task_commit.lua	title_18071	context_18071				target_18071		next_18070								0	0	1	1	999		
