STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
83909	塞北草原西宁镇		s860101	5	WorldNpc07141	WorldNpc07162	26	26					3169								title_83909	context_83909	accept_83909_1;menu_83909_1	complete_83909		target_83909		next_83909	CanAcceptMenu_83909		CompleteMenu_83909					1	1	1	1	1				175			repute_jianghu|4432383
83910	塞北草原西宁镇		s860101	5	WorldNpc07142	WorldNpc07142	26	26					3169								title_83910	context_83910	accept_83910_1;menu_83910_1	complete_83910		target_83910		next_83910	CanAcceptMenu_83910		CompleteMenu_83910					1	1	1	1	1				175		10416&3742|100071|conditiontext_100071|0|conditiontips_0;10416&3741|100070|conditiontext_100070|14|conditiontips_14;10416&3740|100069|conditiontext_100069|17|conditiontips_17;10416&3739|100068|conditiontext_100068|13|conditiontips_13;10416&3738|100067|conditiontext_100067|17|conditiontips_17;10416&3737|100066|conditiontext_100066|13|conditiontips_13;10416&3736|100065|conditiontext_100065|1|conditiontips_1;10416&3735|100064|conditiontext_100064|0|conditiontips_0	repute_jianghu|4432383
83911	塞北草原西宁镇		s860101	5	WorldNpc07143	WorldNpc07164	26	26					3169								title_83911	context_83911	accept_83911_1;menu_83911_1	complete_83911		target_83911		next_83911	CanAcceptMenu_83911		CompleteMenu_83911					1	1	1	1	1				175			repute_jianghu|4432383
83912	塞北草原西宁镇		s860101	7	WorldNpc07144	WorldNpc07144	26	26					3169;10416;3736								title_83912	context_83912	accept_83912_1;menu_83912_1	complete_83912		target_83912		next_83912	CanAcceptMenu_83912		CompleteMenu_83912					1	1	1	1	1				175			repute_jianghu|4432383
83913	塞北草原西宁镇		s860101	5	WorldNpc07145	WorldNpc07145	26	26					3169								title_83913	context_83913	accept_83913_1;menu_83913_1	complete_83913		target_83913		next_83913	CanAcceptMenu_83913		CompleteMenu_83913					1	1	1	1	1				175		10416&3742|100071|conditiontext_100071|0|conditiontips_0;10416&3741|100070|conditiontext_100070|14|conditiontips_14;10416&3740|100069|conditiontext_100069|17|conditiontips_17;10416&3739|100068|conditiontext_100068|13|conditiontips_13;10416&3738|100067|conditiontext_100067|17|conditiontips_17;10416&3737|100066|conditiontext_100066|13|conditiontips_13;10416&3736|100065|conditiontext_100065|1|conditiontips_1;10416&3735|100064|conditiontext_100064|0|conditiontips_0	repute_jianghu|4432383
83914	塞北草原西宁镇		s860101	7	WorldNpc07146	WorldNpc07146	26	26					3169;10416;3737								title_83914	context_83914	accept_83914_1;menu_83914_1	complete_83914		target_83914		next_83914	CanAcceptMenu_83914		CompleteMenu_83914					1	1	1	1	1				175			repute_jianghu|4432383
83915	塞北草原西宁镇		s860101	5	WorldNpc07147	WorldNpc07147	26	26					3169								title_83915	context_83915	accept_83915_1;menu_83915_1	complete_83915		target_83915		next_83915	CanAcceptMenu_83915		CompleteMenu_83915					1	1	1	1	1				175			repute_jianghu|4432383
83916	塞北草原西宁镇		s860101	5	WorldNpc07148	WorldNpc07148	26	26					3169								title_83916	context_83916	accept_83916_1;menu_83916_1	complete_83916		target_83916		next_83916	CanAcceptMenu_83916		CompleteMenu_83916					1	1	1	1	1				175		10416&3742|100071|conditiontext_100071|0|conditiontips_0;10416&3741|100070|conditiontext_100070|14|conditiontips_14;10416&3740|100069|conditiontext_100069|17|conditiontips_17;10416&3739|100068|conditiontext_100068|13|conditiontips_13;10416&3738|100067|conditiontext_100067|17|conditiontips_17;10416&3737|100066|conditiontext_100066|13|conditiontips_13;10416&3736|100065|conditiontext_100065|1|conditiontips_1;10416&3735|100064|conditiontext_100064|0|conditiontips_0	repute_jianghu|4432383
83917	塞北草原西宁镇		s860101	5	WorldNpc07149	WorldNpc07149	26	26					3169								title_83917	context_83917	accept_83917_1;menu_83917_1	complete_83917		target_83917		next_83917	CanAcceptMenu_83917		CompleteMenu_83917					1	1	1	1	1				175		10416&3742|100071|conditiontext_100071|0|conditiontips_0;10416&3741|100070|conditiontext_100070|14|conditiontips_14;10416&3740|100069|conditiontext_100069|17|conditiontips_17;10416&3739|100068|conditiontext_100068|13|conditiontips_13;10416&3738|100067|conditiontext_100067|17|conditiontips_17;10416&3737|100066|conditiontext_100066|13|conditiontips_13;10416&3736|100065|conditiontext_100065|1|conditiontips_1;10416&3735|100064|conditiontext_100064|0|conditiontips_0	repute_jianghu|4432383
83918	塞北草原西宁镇		s860101	5	WorldNpc07150	WorldNpc07150	26	26					3169								title_83918	context_83918	accept_83918_1;menu_83918_1	complete_83918		target_83918		next_83918	CanAcceptMenu_83918		CompleteMenu_83918					1	1	1	1	1				175			repute_jianghu|4432383
83920	塞北草原西宁镇		s860101	5	WorldNpc07152	WorldNpc07152	26	26					3169								title_83920	context_83920	accept_83920_1;menu_83920_1	complete_83920		target_83920		next_83920	CanAcceptMenu_83920		CompleteMenu_83920					1	1	1	1	1				175		10416&3742|100071|conditiontext_100071|0|conditiontips_0;10416&3741|100070|conditiontext_100070|14|conditiontips_14;10416&3740|100069|conditiontext_100069|17|conditiontips_17;10416&3739|100068|conditiontext_100068|13|conditiontips_13;10416&3738|100067|conditiontext_100067|17|conditiontips_17;10416&3737|100066|conditiontext_100066|13|conditiontips_13;10416&3736|100065|conditiontext_100065|1|conditiontips_1;10416&3735|100064|conditiontext_100064|0|conditiontips_0	repute_jianghu|4432383
83921	塞北草原西宁镇		s860101	7	WorldNpc07153	WorldNpc07153	26	26					3169;10416;3739								title_83921	context_83921	accept_83921_1;menu_83921_1	complete_83921		target_83921		next_83921	CanAcceptMenu_83921		CompleteMenu_83921					1	1	1	1	1				175			repute_jianghu|4432383
83922	塞北草原西宁镇		s860101	5	WorldNpc07154	WorldNpc07154	26	26					3169			42601					title_83922	context_83922	accept_83922_1;menu_83922_1	complete_83922		target_83922		next_83922	CanAcceptMenu_83922		CompleteMenu_83922					1	1	1	1	1				175			repute_jianghu|4432383
83923	塞北草原西宁镇		s860101	5	WorldNpc07155	WorldNpc07155	26	26					3169								title_83923	context_83923	accept_83923_1;menu_83923_1	complete_83923		target_83923		next_83923	CanAcceptMenu_83923		CompleteMenu_83923					1	1	1	1	1				175		10416&3742|100071|conditiontext_100071|0|conditiontips_0;10416&3741|100070|conditiontext_100070|14|conditiontips_14;10416&3740|100069|conditiontext_100069|17|conditiontips_17;10416&3739|100068|conditiontext_100068|13|conditiontips_13;10416&3738|100067|conditiontext_100067|17|conditiontips_17;10416&3737|100066|conditiontext_100066|13|conditiontips_13;10416&3736|100065|conditiontext_100065|1|conditiontips_1;10416&3735|100064|conditiontext_100064|0|conditiontips_0	repute_jianghu|4432383
83924	塞北草原西宁镇		s860101	5	WorldNpc06955	WorldNpc06955	26	26					3169								title_83924	context_83924	accept_83924_1;menu_83924_1	complete_83924		target_83924		next_83924	CanAcceptMenu_83924		CompleteMenu_83924					1	1	1	1	1				175			repute_jianghu|4432383
83925	塞北草原西宁镇		s860101	7	WorldNpc06958	WorldNpc06958	26	26					3169;10416;3738								title_83925	context_83925	accept_83925_1;menu_83925_1	complete_83925		target_83925		next_83925	CanAcceptMenu_83925		CompleteMenu_83925					1	1	1	1	1				175			repute_jianghu|4432383
