STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
40043	浪子回头		s140104	4	WorldNpc02604	WorldNpc02604	10	10	1497		40042			933							SubmitNpcEx_40043		title_40043	context_40043	accept_40043_1;menu_40043_1	complete_40043;submit_40043	uncom_40043	target_40043	task_TrackInfo_40043	next_40043	CanAcceptMenu_40043	UncompleteMenu_40043	CompleteMenu_40043					0	1	0					
40049	琴箫赠佳人		s140201	4	WorldNpc02604	WorldNpc02626	10	10			40043	40050	repute_jianghu|1783	3174	repute_jianghu|60418383						SubmitNpcEx_40049		title_40049	context_40049	accept_40049_1;menu_40049_1	complete_40049;submit_40049	uncom_40049	target_40049	task_TrackInfo_40049	next_40049	CanAcceptMenu_40049	UncompleteMenu_40049	CompleteMenu_40049			em01_72		0	1	0					
40050	琴箫赠佳人		s140201	4	WorldNpc02626	WorldNpc02626	10	10			40049	40051		3174	repute_jianghu|60418383						SubmitNpcEx_40050		title_40050	context_40050	context_40050;menu_40050	complete_40050;submit_40050	uncom_40050	target_40050	task_TrackInfo_40050	next_40050	CanAcceptMenu_40050	UncompleteMenu_40050	CompleteMenu_40050					0	1	0					
40051	琴箫赠佳人		s140201	4	WorldNpc02626	WorldNpc02604	10	10			40050	40052		3174	repute_jianghu|60418383						SubmitNpcEx_40051		title_40051	context_40051	accept_40051_1;menu_40051_1	complete_40051;submit_40051	uncom_40051	target_40051	task_TrackInfo_40051	next_40051	CanAcceptMenu_40051	UncompleteMenu_40051	CompleteMenu_40051					0	1	0					
40052	琴箫赠佳人		s140201	4	WorldNpc02604	WorldNpc02605	10	10			40051	40054		3174	repute_jianghu|60418383			10322;10330			SubmitNpcEx_40052		title_40052	context_40052	accept_40052_1;menu_40052_1	complete_40052;submit_40052	uncom_40052	target_40052	task_TrackInfo_40052	next_40052	CanAcceptMenu_40052	UncompleteMenu_40052	CompleteMenu_40052					0	1	0					
40054	琴箫赠佳人		s140201	4	WorldNpc02605	WorldNpc02631	10	10			40052	40055		3174	repute_jianghu|60418383						SubmitNpcEx_40054		title_40054	context_40054	context_40054;menu_40054	complete_40054;submit_40054	uncom_40054	target_40054	task_TrackInfo_40054	next_40054	CanAcceptMenu_40054	UncompleteMenu_40054	CompleteMenu_40054					0	1	0					
40055	琴箫赠佳人		s140201	4	WorldNpc02631	WorldNpc02631	10	10			40054	40056		3174	repute_jianghu|60418383						SubmitNpcEx_40055		title_40055	context_40055	context_40055;menu_40055	complete_40055;submit_40055	uncom_40055	target_40055	task_TrackInfo_40055	next_40055	CanAcceptMenu_40055	UncompleteMenu_40055	CompleteMenu_40055					0	1	0					
40056	琴箫赠佳人		s140201	4	WorldNpc02631	WorldNpc02623	10	10			40055	40057		3174	repute_jianghu|60418383						SubmitNpcEx_40056		title_40056	context_40056	context_40056;menu_40056	complete_40056;submit_40056	uncom_40056	target_40056	task_TrackInfo_40056	next_40056	CanAcceptMenu_40056	UncompleteMenu_40056	CompleteMenu_40056					0	1	0					
40057	琴箫赠佳人		s140201	4	WorldNpc02623	WorldNpc02623	10	10			40056	40058		3174	repute_jianghu|60418383						SubmitNpcEx_40057		title_40057	context_40057	accept_40057_1;menu_40057_1	complete_40057;submit_40057	uncom_40057	target_40057	task_TrackInfo_40057	next_40057	CanAcceptMenu_40057	UncompleteMenu_40057	CompleteMenu_40057					0	1	0					
40058	琴箫赠佳人		s140201	4	WorldNpc02623	WorldNpc02623	10	10			40057	40059		3174	repute_jianghu|60418383						SubmitNpcEx_40058		title_40058	context_40058	accept_40058_1;menu_40058_1	complete_40058;submit_40058	uncom_40058	target_40058	task_TrackInfo_40058	next_40058	CanAcceptMenu_40058	UncompleteMenu_40058	CompleteMenu_40058					0	1	0					
40059	琴箫赠佳人		s140201	4	WorldNpc02623	WorldNpc02605	10	10			40058	40061		3174	repute_jianghu|60418383						SubmitNpcEx_40059		title_40059	context_40059	accept_40059_1;menu_40059_1	complete_40059;submit_40059	uncom_40059	target_40059	task_TrackInfo_40059	next_40059	CanAcceptMenu_40059	UncompleteMenu_40059	CompleteMenu_40059					0	1	0					
40061	切磋风云		s140202	4	WorldNpc02605	WorldNpc02604	10	10			40059	40062		3174	repute_jianghu|60418383			10000			SubmitNpcEx_40061		title_40061	context_40061	accept_40061_1;menu_40061_1	complete_40061;submit_40061	uncom_40061	target_40061	task_TrackInfo_40061	next_40061	CanAcceptMenu_40061	UncompleteMenu_40061	CompleteMenu_40061			em01_88		0	1	0					
40062	切磋风云		s140202	4	WorldNpc02604	WorldNpc02605	10	10			40061	40063		3174	repute_jianghu|60418383						SubmitNpcEx_40062		title_40062	context_40062	accept_40062_1;menu_40062_1	complete_40062;submit_40062	uncom_40062	target_40062	task_TrackInfo_40062	next_40062	CanAcceptMenu_40062	UncompleteMenu_40062	CompleteMenu_40062					0	1	0					900
40063	切磋风云		s140202	4	WorldNpc02605	WorldNpc02605	10	10			40062	40064		3174	repute_jianghu|60418383						SubmitNpcEx_40063		title_40063	context_40063	accept_40063_1;menu_40063_1	complete_40063;submit_40063	uncom_40063	target_40063	task_TrackInfo_40063	next_40063	CanAcceptMenu_40063	UncompleteMenu_40063	CompleteMenu_40063					0	1	0					
40064	切磋风云		s140202	4	WorldNpc02605	WorldNpc02626	10	10			40063	40065		3174	repute_jianghu|60418383						SubmitNpcEx_40064		title_40064	context_40064	context_40064;menu_40064	complete_40064;submit_40064	uncom_40064	target_40064	task_TrackInfo_40064	next_40064	CanAcceptMenu_40064	UncompleteMenu_40064	CompleteMenu_40064					0	1	0					
40065	切磋风云		s140202	4	WorldNpc02626	WorldNpc02626	10	10			40064	40066		3174	repute_jianghu|60418383						SubmitNpcEx_40065		title_40065	context_40065	accept_40065_1;menu_40065_1	complete_40065;submit_40065	uncom_40065	target_40065	task_TrackInfo_40065	next_40065	CanAcceptMenu_40065	UncompleteMenu_40065	CompleteMenu_40065					0	1	0					
40066	切磋风云		s140202	4	WorldNpc02626	WorldNpc02605	10	10			40065	40073		3174	repute_jianghu|60418383						SubmitNpcEx_40066		title_40066	context_40066	accept_40066_1;menu_40066_1	complete_40066;submit_40066	uncom_40066	target_40066	task_TrackInfo_40066	next_40066	CanAcceptMenu_40066	UncompleteMenu_40066	CompleteMenu_40066					0	1	0					
40073	乘虚而入		s140203	4	WorldNpc02605	WorldNpc02629	10	10			40066	40074		3174	repute_jianghu|60418383						SubmitNpcEx_40073		title_40073	context_40073	accept_40073_1;menu_40073_1	complete_40073;submit_40073	uncom_40073	target_40073	task_TrackInfo_40073	next_40073	CanAcceptMenu_40073	UncompleteMenu_40073	CompleteMenu_40073			em01_101		0	1	0					
40074	乘虚而入		s140203	4	WorldNpc02629	WorldNpc02605	10	10			40073	40075		3174	repute_jianghu|60418383						SubmitNpcEx_40074		title_40074	context_40074	accept_40074_1;menu_40074_1	complete_40074;submit_40074	uncom_40074	target_40074	task_TrackInfo_40074	next_40074	CanAcceptMenu_40074	UncompleteMenu_40074	CompleteMenu_40074					0	1	0					
40075	乘虚而入		s140203	4	WorldNpc02605	WorldNpc02634	10	10			40074	40076		3174	repute_jianghu|60418383						SubmitNpcEx_40075		title_40075	context_40075	accept_40075_1;menu_40075_1	complete_40075;submit_40075	uncom_40075	target_40075	task_TrackInfo_40075	next_40075	CanAcceptMenu_40075	UncompleteMenu_40075	CompleteMenu_40075					0	1	0					
40076	乘虚而入		s140203	4	WorldNpc02634	WorldNpc02605	10	10			40075	40077		3174	repute_jianghu|60418383						SubmitNpcEx_40076		title_40076	context_40076	accept_40076_1;menu_40076_1	complete_40076;submit_40076	uncom_40076	target_40076	task_TrackInfo_40076	next_40076	CanAcceptMenu_40076	UncompleteMenu_40076	CompleteMenu_40076					0	1	0					
40077	乘虚而入		s140203	4	WorldNpc02605	WorldNpc02634	10	10			40076	40078		3174	repute_jianghu|60418383			10323			SubmitNpcEx_40077		title_40077	context_40077	accept_40077_1;menu_40077_1	complete_40077;submit_40077	uncom_40077	target_40077	task_TrackInfo_40077	next_40077	CanAcceptMenu_40077	UncompleteMenu_40077	CompleteMenu_40077					0	1	0					
40078	乘虚而入		s140203	4	WorldNpc02634	WorldNpc02634	10	10			40077	40085		3174	repute_jianghu|60418383						SubmitNpcEx_40078		title_40078	context_40078	accept_40078_1;menu_40078_1	complete_40078;submit_40078	uncom_40078	target_40078	task_TrackInfo_40078	next_40078	CanAcceptMenu_40078	UncompleteMenu_40078	CompleteMenu_40078					0	1	0					900
40085	绕梁三日		s140204	4	WorldNpc02634	WorldNpc02605	10	10			40078	40086		3174	repute_jianghu|60418383			10324;10334			SubmitNpcEx_40085		title_40085	context_40085	context_40085;menu_40085	complete_40085;submit_40085	uncom_40085	target_40085	task_TrackInfo_40085	next_40085	CanAcceptMenu_40085	UncompleteMenu_40085	CompleteMenu_40085			em01_114		0	1	0					
40086	绕梁三日		s140204	4	WorldNpc02605	WorldNpc02634	10	10			40085	40087		3174	repute_jianghu|60418383						SubmitNpcEx_40086		title_40086	context_40086	context_40086;menu_40086	complete_40086;submit_40086	uncom_40086	target_40086	task_TrackInfo_40086	next_40086	CanAcceptMenu_40086	UncompleteMenu_40086	CompleteMenu_40086					0	1	0					
40087	绕梁三日		s140204	4	WorldNpc02634	WorldNpc02634	10	10			40086	40088		3174	repute_jianghu|60418383			10011;10012			SubmitNpcEx_40087		title_40087	context_40087	accept_40087_1;menu_40087_1	complete_40087;submit_40087	uncom_40087	target_40087	task_TrackInfo_40087	next_40087	CanAcceptMenu_40087	UncompleteMenu_40087	CompleteMenu_40087					0	1	0					
40088	绕梁三日		s140204	4	WorldNpc02634	WorldNpc02626	10	10			40087	40089		3174	repute_jianghu|60418383						SubmitNpcEx_40088		title_40088	context_40088	accept_40088_1;menu_40088_1	complete_40088;submit_40088	uncom_40088	target_40088	task_TrackInfo_40088	next_40088	CanAcceptMenu_40088	UncompleteMenu_40088	CompleteMenu_40088					0	1	0					
40089	绕梁三日		s140204	4	WorldNpc02626	WorldNpc02605	10	10			40088	40090		3174	repute_jianghu|60418383						SubmitNpcEx_40089		title_40089	context_40089	accept_40089_1;menu_40089_1	complete_40089;submit_40089	uncom_40089	target_40089	task_TrackInfo_40089	next_40089	CanAcceptMenu_40089	UncompleteMenu_40089	CompleteMenu_40089					0	1	0					
40090	绕梁三日		s140204	4	WorldNpc02605	WorldNpc02604	10	10			40089	40097		3174	repute_jianghu|60418383						SubmitNpcEx_40090		title_40090	context_40090	accept_40090_1;menu_40090_1	complete_40090;submit_40090	uncom_40090	target_40090	task_TrackInfo_40090	next_40090	CanAcceptMenu_40090	UncompleteMenu_40090	CompleteMenu_40090					0	1	0					
40097	暂代巡山		s140301	4	WorldNpc02604	WorldNpc02604	10	10			40090	40098	repute_jianghu|5483	3174	repute_jianghu|60418383								title_40097	context_40097	context_40097;menu_40097	complete_40097	uncom_40097	target_40097	task_TrackInfo_40097	next_40097	CanAcceptMenu_40097	UncompleteMenu_40097	CompleteMenu_40097					0	1	0					
40098	暂代巡山		s140301	4	WorldNpc02604	WorldNpc02680	10	10			40097	40099		3174	repute_jianghu|60418383								title_40098	context_40098	context_40098;menu_40098	complete_40098	uncom_40098	target_40098	task_TrackInfo_40098	next_40098	CanAcceptMenu_40098	UncompleteMenu_40098	CompleteMenu_40098					0	1	0					
40099	暂代巡山		s140301	4	WorldNpc02680	WorldNpc02688	10	10			40098	40100		3174	repute_jianghu|60418383								title_40099	context_40099	context_40099;menu_40099	complete_40099	uncom_40099	target_40099	task_TrackInfo_40099	next_40099	CanAcceptMenu_40099	UncompleteMenu_40099	CompleteMenu_40099					0	1	0					
40100	暂代巡山		s140301	4	WorldNpc02688	WorldNpc02687	10	10			40099	40109		3174	repute_jianghu|60418383								title_40100	context_40100	context_40100;menu_40100	complete_40100	uncom_40100	target_40100	task_TrackInfo_40100	next_40100	CanAcceptMenu_40100	UncompleteMenu_40100	CompleteMenu_40100					0	1	0					
40109	勾结密信		s140302	4	WorldNpc02687	WorldNpc02687	10	10			40100	40110		3174	repute_jianghu|60418383			10013					title_40109	context_40109	accept_40109_1;menu_40109_1	complete_40109	uncom_40109	target_40109	task_TrackInfo_40109	next_40109	CanAcceptMenu_40109	UncompleteMenu_40109	CompleteMenu_40109					0	1	0					
40110	勾结密信		s140302	4	WorldNpc02687	WorldNpc02604	10	10			40109	40111		3174	repute_jianghu|60418383			10006					title_40110	context_40110	accept_40110_1;menu_40110_1	complete_40110;submit_40110	uncom_40110	target_40110	task_TrackInfo_40110	next_40110	CanAcceptMenu_40110	UncompleteMenu_40110	CompleteMenu_40110					0	1	0					
40111	勾结密信		s140302	4	WorldNpc02604	WorldNpc09601	10	17			40110	40112		3174	repute_jianghu|60418383			10007					title_40111	context_40111	context_40111;menu_40111	complete_40111	uncom_40111	target_40111	task_TrackInfo_40111	next_40111	CanAcceptMenu_40111	UncompleteMenu_40111	CompleteMenu_40111					0	1	0					
40112	勾结密信		s140302	4	WorldNpc09601	WorldNpc09606	17	17			40111	40113		3174	repute_jianghu|60418383			10008					title_40112	context_40112	context_40112;menu_40112	complete_40112	uncom_40112	target_40112	task_TrackInfo_40112	next_40112	CanAcceptMenu_40112	UncompleteMenu_40112	CompleteMenu_40112					0	1	0					
40113	勾结密信		s140302	4	WorldNpc09606	WorldNpc01610	17	14			40112	40121		3174	repute_jianghu|60418383								title_40113	context_40113	context_40113;menu_40113	complete_40113	uncom_40113	target_40113	task_TrackInfo_40113	next_40113	CanAcceptMenu_40113	UncompleteMenu_40113	CompleteMenu_40113					0	1	0					
40121	大明天子		s140303	4	WorldNpc01610	WorldNpc01813	14	14			40113	40122		3174	repute_jianghu|60418383								title_40121	context_40121	context_40121;menu_40121	complete_40121	uncom_40121	target_40121	task_TrackInfo_40121	next_40121	CanAcceptMenu_40121	UncompleteMenu_40121	CompleteMenu_40121					0	1	0					
40122	大明天子		s140303	4	WorldNpc01813	WorldNpc01611	14	14			40121	40123		3174	repute_jianghu|60418383			10332					title_40122	context_40122	accept_40122_1;menu_40122_1	complete_40122	uncom_40122	target_40122	task_TrackInfo_40122	next_40122	CanAcceptMenu_40122	UncompleteMenu_40122	CompleteMenu_40122					0	1	0					
40123	大明天子		s140303	4	WorldNpc01611	WorldNpc01611	14	14			40122	40124		3174	repute_jianghu|60418383								title_40123	context_40123	context_40123;menu_40123	complete_40123	uncom_40123	target_40123	task_TrackInfo_40123	next_40123	CanAcceptMenu_40123	UncompleteMenu_40123	CompleteMenu_40123					0	1	0					
40124	大明天子		s140303	4	WorldNpc01611	WorldNpc01615	14	14			40123	40125		3174	repute_jianghu|60418383								title_40124	context_40124	accept_40124_1;menu_40124_1	complete_40124	uncom_40124	target_40124	task_TrackInfo_40124	next_40124	CanAcceptMenu_40124	UncompleteMenu_40124	CompleteMenu_40124					0	1	0					
40125	大明天子		s140303	4	WorldNpc01615	WorldNpc01614	14	14			40124	40133		3174	repute_jianghu|60418383								title_40125	context_40125	accept_40125_1;menu_40125_1	complete_40125	uncom_40125	target_40125	task_TrackInfo_40125	next_40125	CanAcceptMenu_40125	UncompleteMenu_40125	CompleteMenu_40125					0	1	0					
40133	兔死狗烹		s140304	4	WorldNpc01614	WorldNpc01611	14	14			40125	40134		3174	repute_jianghu|60418383								title_40133	context_40133	context_40133;menu_40133	complete_40133	uncom_40133	target_40133	task_TrackInfo_40133	next_40133	CanAcceptMenu_40133	UncompleteMenu_40133	CompleteMenu_40133					0	1	0					
40134	兔死狗烹		s140304	4	WorldNpc01611	WorldNpc01610	14	14			40133	40135		3174	repute_jianghu|60418383								title_40134	context_40134	context_40134;menu_40134	complete_40134	uncom_40134	target_40134	task_TrackInfo_40134	next_40134	CanAcceptMenu_40134	UncompleteMenu_40134	CompleteMenu_40134					0	1	0					
40135	兔死狗烹		s140304	4	WorldNpc01610	WorldNpc02687	14	10			40134	40136		3174	repute_jianghu|60418383								title_40135	context_40135	context_40135;menu_40135	complete_40135	uncom_40135	target_40135	task_TrackInfo_40135	next_40135	CanAcceptMenu_40135	UncompleteMenu_40135	CompleteMenu_40135					0	1	0					
40136	兔死狗烹		s140304	4	WorldNpc02687	WorldNpc02687	10	10			40135	40137		3174	repute_jianghu|60418383								title_40136	context_40136	context_40136;menu_40136	complete_40136	uncom_40136	target_40136	task_TrackInfo_40136	next_40136	CanAcceptMenu_40136	UncompleteMenu_40136	CompleteMenu_40136					0	1	0					
40137	兔死狗烹		s140304	4	WorldNpc02687	WorldNpc02604	10	10			40136	40145		3174	repute_jianghu|60418383								title_40137	context_40137	context_40137;menu_40137	complete_40137	uncom_40137	target_40137	task_TrackInfo_40137	next_40137	CanAcceptMenu_40137	UncompleteMenu_40137	CompleteMenu_40137					0	1	0					
40145	剑在何处		s140401	4	WorldNpc02604	WorldNpc02605	10	10			40137	40146	repute_jianghu|14183	3174	repute_jianghu|60418383								title_40145	context_40145	accept_40145_1;menu_40145_1	complete_40145	uncom_40145	target_40145	task_TrackInfo_40145	next_40145	CanAcceptMenu_40145	UncompleteMenu_40145	CompleteMenu_40145					0	1	0					
