STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
43762			s1430101	5	QingMingnpc_003	QingMingnpc_003	13	13					23318;102309						task\active\task195.lua	title_43762	context_43762	accept_43762_1;menu_43762_1	complete_43762;submit_43762		target_43762		next_43762	CanAcceptMenu_43762		CompleteMenu_43762					1	0	1	1	1												
43763			s1430101	5	operation_manage	operation_manage							103335					SubmitNpcEx_43763		title_43763	context_43763	accept_43763_1;menu_43763_1	complete_43763;submit_43763		target_43763		next_43763	CanAcceptMenu_43763		CompleteMenu_43763					1	1	1	1	3												
43764			s1430101	5	operation_manage	operation_manage							103335					SubmitNpcEx_43764		title_43764	context_43764	accept_43764_1;menu_43764_1	complete_43764;submit_43764		target_43764		next_43764	CanAcceptMenu_43764		CompleteMenu_43764					1	1	1	1	3												
43765			s1430101	5	operation_manage	operation_manage							103335					SubmitNpcEx_43765		title_43765	context_43765	accept_43765_1;menu_43765_1	complete_43765;submit_43765		target_43765		next_43765	CanAcceptMenu_43765		CompleteMenu_43765					1	1	1	1	1												
43766			s1430101	5	operation_manage	operation_manage							103335					SubmitNpcEx_43766		title_43766	context_43766	accept_43766_1;menu_43766_1	complete_43766;submit_43766		target_43766		next_43766	CanAcceptMenu_43766		CompleteMenu_43766					1	1	1	1	1												
43767			s1430101	5						1										title_43767	context_43767	accept_43767_1;menu_43767_1	complete_43767;submit_43767		target_43767		next_43767	CanAcceptMenu_43767		CompleteMenu_43767					0	0	1	1	1000												
43768			s1430101	5	npc_huiguihuodong_01	npc_huiguihuodong_01				1			105917			8750		SubmitNpcEx_43768		title_43768	context_43768	accept_43768_1;menu_43768_1	complete_43768;submit_43768		target_43768		next_43768	CanAcceptMenu_43768		CompleteMenu_43768					0	0	0	0	0												
43784			s1430101										3174																																						
43769			s1430101	5						1										title_43769	context_43769	accept_43769_1;menu_43769_1	complete_43769;submit_43769		target_43769		next_43769	CanAcceptMenu_43769		CompleteMenu_43769					0	0	0														
43770			s1430101	5						1			3174							title_43770	context_43770	accept_43770_1;menu_43770_1	complete_43770;submit_43770		target_43770		next_43770	CanAcceptMenu_43770		CompleteMenu_43770					1	0	1	1	100												
43771			s1430101	5	hd_pwq_npc001	hd_pwq_npc001							107134;					SubmitNpcEx_43771		title_43771	context_43771	accept_43771_1;menu_43771_1	complete_43771;submit_43771		target_43771		next_43771	CanAcceptMenu_43771		CompleteMenu_43771					1	0	1	1	5												
43772			s1430101	5	hd_pwq_npc002	hd_pwq_npc002			43777	1			107100;107101;					SubmitNpcEx_43772		title_43772	context_43772	accept_43772_1;menu_43772_1	complete_43772;submit_43772		target_43772		next_43772	CanAcceptMenu_43772		CompleteMenu_43772					1	0	1	1	99												
43773			s1430101	5	hd_pwq_npc003	hd_pwq_npc003				1			107104;					SubmitNpcEx_43773		title_43773	context_43773	accept_43773_1;menu_43773_1	complete_43773;submit_43773		target_43773		next_43773	CanAcceptMenu_43773		CompleteMenu_43773					1	0	1	1	99												
43774			s1430101	5	hd_pwq_npc002	hd_pwq_npc002			43777	1			107100;107102;					SubmitNpcEx_43774		title_43774	context_43774	accept_43774_1;menu_43774_1	complete_43774;submit_43774		target_43774		next_43774	CanAcceptMenu_43774		CompleteMenu_43774					1	0	1	1	99												
43775			s1430101	5	hd_pwq_npc002	hd_pwq_npc002			43777	1			107100;107103;					SubmitNpcEx_43775		title_43775	context_43775	accept_43775_1;menu_43775_1	complete_43775;submit_43775		target_43775		next_43775	CanAcceptMenu_43775		CompleteMenu_43775					1	0	1	1	99												
43776			s1430101	5	hd_pwq_npc007	hd_pwq_npc007							107134;					SubmitNpcEx_43776		title_43776	context_43776	accept_43776_1;menu_43776_1	complete_43776;submit_43776		target_43776		next_43776	CanAcceptMenu_43776		CompleteMenu_43776					1	0	1	1	1												
43777			s1430101	5		hd_pwq_npc006												SubmitNpcEx_43777		title_43777	context_43777	accept_43777_1;menu_43777_1	complete_43777;submit_43777		target_43777		next_43777	CanAcceptMenu_43777		CompleteMenu_43777					1	0	1	1	1												
43780			s1430101	5	npc_operation_manage1	npc_operation_manage1							17048;107256					SubmitNpcEx_43780		title_43780	context_43780	accept_43780_1;menu_43780_1	complete_43780;submit_43780		target_43780		next_43780	CanAcceptMenu_43780		CompleteMenu_43780					1	0	0	0	0												
43781			s1430101	5	npc_operation_manage1	npc_operation_manage1							17545;17048;107256					SubmitNpcEx_43781		title_43781	context_43781	accept_43781_1;menu_43781_1	complete_43781;submit_43781		target_43781		next_43781	CanAcceptMenu_43781		CompleteMenu_43781					1	0	0	0	0												
43782			s1430101	5	npc_operation_manage1	npc_operation_manage1							17048;107256					SubmitNpcEx_43782		title_43782	context_43782	accept_43782_1;menu_43782_1	complete_43782;submit_43782		target_43782		next_43782	CanAcceptMenu_43782		CompleteMenu_43782					1	0	1	1	1												
43783			s1430101	5		hd_YYrenwu_npc001												SubmitNpcEx_43783		title_43783	context_43783	accept_43783_1;menu_43783_1	complete_43783;submit_43783		target_43783		next_43783	CanAcceptMenu_43783		CompleteMenu_43783					1	0	1	1	1												
43785			s1430101	5	hd_wunei_001	hd_wunei_001					43786	43787	108267;9105;107723;18628					SubmitNpcEx_43785		title_43785	context_43785	accept_43785_1;menu_43785_1	complete_43785;submit_43785		target_43785		next_43785	CanAcceptMenu_43785		CompleteMenu_43785					1	0	0	0	0												
43786			s1430101	5	hd_wunei_001	hd_wunei_001					43788	43785	108267;9105;107723;18628					SubmitNpcEx_43786		title_43786	context_43786	accept_43786_1;menu_43786_1	complete_43786;submit_43786		target_43786		next_43786	CanAcceptMenu_43786		CompleteMenu_43786					1	0	0	0	0												buf_hd_5nei_001
43787			s1430101	5	hd_wunei_001	hd_wunei_001					43785		108267;9105;18628					SubmitNpcEx_43787		title_43787	context_43787	accept_43787_1;menu_43787_1	complete_43787;submit_43787		target_43787		next_43787	CanAcceptMenu_43787		CompleteMenu_43787					1	0	0	0	0												
43788			s1430101	5	hd_wunei_001	hd_wunei_001						43786	108267;9105;107723;18628					SubmitNpcEx_43788		title_43788	context_43788	accept_43788_1;menu_43788_1	complete_43788;submit_43788		target_43788		next_43788	CanAcceptMenu_43788		CompleteMenu_43788					1	0	0	0	0												buf_hd_5nei_001
43790			s1430101	5	hd_dw_001	hd_dw_001							27081					SubmitNpcEx_43790		title_43790	context_43790	accept_43790_1;menu_43790_1	complete_43790;submit_43790		target_43790		next_43790	CanAcceptMenu_43790		CompleteMenu_43790					1	1	2	0	9999												
43791			s1430101	5	WorldNpcnl	WorldNpcnl												SubmitNpcEx_43791		title_43791	context_43791	accept_43791_1;menu_43791_1	complete_43791;submit_43791		target_43791		next_43791	CanAcceptMenu_43791		CompleteMenu_43791					1	0															
43792			s1430101	5	WorldNpcnl	WorldNpcnl					43791							SubmitNpcEx_43792		title_43792	context_43792	accept_43792_1;menu_43792_1	complete_43792;submit_43792		target_43792		next_43792	CanAcceptMenu_43792		CompleteMenu_43792					1	0															
43793			s1430101	5	hd_dw_001	hd_dw_001							109534;109535					SubmitNpcEx_43793		title_43793	context_43793	accept_43793_1;menu_43793_1	complete_43793;submit_43793		target_43793		next_43793	CanAcceptMenu_43793		CompleteMenu_43793					1	0	0	0	0												
43794			s1430101	5	hd_dw_001	hd_dw_001							109535					SubmitNpcEx_43794		title_43794	context_43794	accept_43794_1;menu_43794_1	complete_43794;submit_43794		target_43794		next_43794	CanAcceptMenu_43794		CompleteMenu_43794					1	1	1	1	1												
43795			s1430101	5	hd_gq2014_001	hd_gq2014_001							113207					SubmitNpcEx_43795		title_43795	context_43795	accept_43795_1;menu_43795_1	complete_43795;submit_43795		target_43795		next_43795	CanAcceptMenu_43795		CompleteMenu_43795					1	0	1	1	1												
43796			s1430101	5	hd_gq2014_001	hd_gq2014_001							113207					SubmitNpcEx_43796		title_43796	context_43796	accept_43796_1;menu_43796_1	complete_43796;submit_43796		target_43796		next_43796	CanAcceptMenu_43796		CompleteMenu_43796					0	1	1	1	1												
43797			s1430101	5	hd_gq2014_001	hd_gq2014_001							113207					SubmitNpcEx_43797		title_43797	context_43797	accept_43797_1;menu_43797_1	complete_43797;submit_43797		target_43797		next_43797	CanAcceptMenu_43797		CompleteMenu_43797					0	1	1	1	1												
43798			s1430101	5	hd_gq2014_001	hd_gq2014_001							113207			8752		SubmitNpcEx_43798		title_43798	context_43798	accept_43798_1;menu_43798_1	complete_43798;submit_43798		target_43798		next_43798	CanAcceptMenu_43798		CompleteMenu_43798					0	1	1	1	1												
43816			s1430101	5	ActivityNpc001	ActivityNpc001	5	5		1			27338	27338				SubmitNpcEx_43816		title_43816	context_43816	accept_43816_1;menu_43816_1	complete_43816;submit_43816		target_43816		next_43816	CanAcceptMenu_43816		CompleteMenu_43816					1	0	0														
43817			s1430101	5	ActivityNpc001	ActivityNpc001	5	5		1			27339	27339				SubmitNpcEx_43817		title_43817	context_43817	accept_43817_1;menu_43817_1	complete_43817;submit_43817		target_43817		next_43817	CanAcceptMenu_43817		CompleteMenu_43817					1	0	0														
43827			s1430101	5	hd_dw_001	hd_dw_001				1			27495					SubmitNpcEx_43827		title_43827	context_43827	accept_43827_1;menu_43827_1	complete_43827;submit_43827		target_43827		next_43827	CanAcceptMenu_43827		CompleteMenu_43827					0	0	1	1	1												buf_ganenjiehuodong_wanjianfuli
43999			s1430101	5	meigui	meigui							28549					SubmitNpcEx_43999		title_43999	context_43999	accept_43999_1;menu_43999_1	complete_43999;submit_43999		target_43999			CanAcceptMenu_43999		CompleteMenu_43999					1	0	1	1	1												
43934			s1430101	5	hd_dw_001	hd_dw_001							114211					SubmitNpcEx_43934		title_43934	context_43934	accept_43934_1;menu_43934_1	complete_43934;submit_43934		target_43934		next_43934	CanAcceptMenu_43934		CompleteMenu_43934					0	0	0														
43800			s1430201	5	jltq_qz_001		15	15	43801	1		43801	26669							title_43800	context_43800	accept_43800_1;menu_43800_1	complete_43800;submit_43800		target_43800		next_43800	CanAcceptMenu_43800		CompleteMenu_43800	7024				1	0	1	1	1			126									
43801			s1430201	5	jltq_qz_005	jltq_qz_005	15	15	43802		43800	43802								title_43801	context_43801	accept_43801_1;menu_43801_1	complete_43801;submit_43801		target_43801		next_43801	CanAcceptMenu_43801		CompleteMenu_43801					1	0	0	0	0			126									
43802			s1430201	5	jltq_qz_005	jltq_qz_xmz04	15	15			43801	43803								title_43802	context_43802	accept_43802_1;menu_43802_1	complete_43802;submit_43802		target_43802		next_43802	CanAcceptMenu_43802		CompleteMenu_43802					1	0	0	0	0			126									
43803			s1430201	5	jltq_qz_xmz04	jltq_qz_xmz04	15	15		1			26666							title_43803	context_43803	accept_43803_1;menu_43803_1	complete_43803;submit_43803		target_43803		next_43803	CanAcceptMenu_43803		CompleteMenu_43803					1	0	0	0	0												
43810			s1430202	5	jltq_qz_001	jltq_qz_001	15	15	43811	1		43811	26670					SubmitNpcEx_43810		title_43810	context_43810	accept_43810_1;menu_43810_1	complete_43810;submit_43810		target_43810		next_43810	CanAcceptMenu_43810		CompleteMenu_43810					1	0	1	1	1			132									
43811			s1430202	5	jltq_qz_xmz01	jltq_qz_xmz03	15	15	43812	1	43810	43812								title_43811	context_43811	accept_43811_1;menu_43811_1	complete_43811;submit_43811		target_43811		next_43811	CanAcceptMenu_43811		CompleteMenu_43811					1	0	1	1	1			132									
43812			s1430202	5	jltq_qz_xmz03		15	15	43814	1	43811	43814								title_43812	context_43812	accept_43812_1;menu_43812_1	complete_43812;submit_43812		target_43812		next_43812	CanAcceptMenu_43812		CompleteMenu_43812					1	0	1	1	1			132									
43813			s1430202	5	jltq_qz_xmz04	jltq_qz_xmz04	15	15			43814	43803								title_43813	context_43813	accept_43813_1;menu_43813_1	complete_43813;submit_43813		target_43813		next_43813	CanAcceptMenu_43813		CompleteMenu_43813					1	0	0	0	0			132									buf_jltq_08
43814			s1430202	5	jltq_qz_ss	jltq_qz_ss	15	15	43813	1	43812	43813					5			title_43814	context_43814	accept_43814_1;menu_43814_1	complete_43814;submit_43814		target_43814		next_43814	CanAcceptMenu_43814		CompleteMenu_43814		7026			1	0	0	0	0			132									buf_jltq_07
43779			s1430101	5	gn_hdzyb_004	gn_hdzyb_004							107229			8751		SubmitNpcEx_43779		title_43779	context_43779	accept_43779_1;menu_43779_1	complete_43779;submit_43779		target_43779		next_43779	CanAcceptMenu_43779		CompleteMenu_43779					1	0	1	1	1												
43950			s1430102	5	operation_manage	operation_manage							106775	106775				SubmitNpcEx_43950		title_43950	context_43950	accept_43950_1;menu_43950_1	complete_43950;submit_43950		target_43950		next_43950	CanAcceptMenu_43950		CompleteMenu_43950					1	0	0	0	0												
43951			s1430102	5	operation_manage	operation_manage							106776	106776				SubmitNpcEx_43951		title_43951	context_43951	accept_43951_1;menu_43951_1	complete_43951;submit_43951		target_43951		next_43951	CanAcceptMenu_43951		CompleteMenu_43951					1	0	0	0	0												
43952			s1430102	5	operation_manage	operation_manage							106777	106777				SubmitNpcEx_43952		title_43952	context_43952	accept_43952_1;menu_43952_1	complete_43952;submit_43952		target_43952		next_43952	CanAcceptMenu_43952		CompleteMenu_43952					1	0	0	0	0												
43958			s1430102	5	npc_operation_manage1	npc_operation_manage1							107312	107312				SubmitNpcEx_43958		title_43958	context_43958	accept_43958_1;menu_43958_1	complete_43958;submit_43958		target_43958		next_43958	CanAcceptMenu_43958		CompleteMenu_43958					1	0	1	1	1												
43956			s1430102	5	operation_manage	operation_manage							107016	107016				SubmitNpcEx_43956		title_43956	context_43956	accept_43956_1;menu_43956_1	complete_43956;submit_43956		target_43956			CanAcceptMenu_43956		CompleteMenu_43956					1	0	1	1	1												
43957			s1430102	5	operation_manage	operation_manage							107016	107016				SubmitNpcEx_43957		title_43957	context_43957	accept_43957_1;menu_43957_1	complete_43957;submit_43957		target_43957		next_43957	CanAcceptMenu_43957		CompleteMenu_43957					1	0	0	0	0												
43799			s1430101	5	hd_dw_001	hd_dw_001							109847					SubmitNpcEx_43799		title_43799	context_43799	accept_43799_1;menu_43799_1	complete_43799;submit_43799		target_43799		next_43799	CanAcceptMenu_43799		CompleteMenu_43799					1	1	0														
43815			s1430101	5	hd_wsj_01	hd_wsj_01							18628;17047;110032;110084					SubmitNpcEx_43815		title_43815	context_43815	accept_43815_1;menu_43815_1	complete_43815;submit_43815		target_43815		next_43815	CanAcceptMenu_43815		CompleteMenu_43815					1	0	1	1	1												
43818			s1430101	5	hd_dw_001	hd_dw_001							18702;19428;112228					SubmitNpcEx_43818		title_43818	context_43818	accept_43818_1;menu_43818_1	complete_43818;submit_43818		target_43818		next_43818	CanAcceptMenu_43818		CompleteMenu_43818					1	1	1	30	1												
43819			s1430101	5	hd_dw_001	hd_dw_001							18702;19697;112229					SubmitNpcEx_43819		title_43819	context_43819	accept_43819_1;menu_43819_1	complete_43819;submit_43819		target_43819		next_43819	CanAcceptMenu_43819		CompleteMenu_43819					1	1	1	30	1												
43820			s1430101	5	hd_ssy_01	hd_ssy_01							19697;110103;110836					SubmitNpcEx_43820		title_43820	context_43820	accept_43820_1;menu_43820_1	complete_43820;submit_43820		target_43820		next_43820	CanAcceptMenu_43820		CompleteMenu_43820					1	0	1	1	1												
43821			s1430101	5	meigui	meigui							19428;110103;110836					SubmitNpcEx_43821		title_43821	context_43821	accept_43821_1;menu_43821_1	complete_43821;submit_43821		target_43821		next_43821	CanAcceptMenu_43821		CompleteMenu_43821					1	0	1	1	1												
43822			s1430101	5	hd_dw_001	hd_dw_001							110414;110419;17545;27498					SubmitNpcEx_43822		title_43822	context_43822	accept_43822_1;menu_43822_1	complete_43822;submit_43822		target_43822		next_43822	CanAcceptMenu_43822		CompleteMenu_43822					1	1	0														
43823			s1430101	5	hd_dw_001	hd_dw_001							110419					SubmitNpcEx_43823		title_43823	context_43823	accept_43823_1;menu_43823_1	complete_43823;submit_43823		target_43823		next_43823	CanAcceptMenu_43823		CompleteMenu_43823					1	0	0														
43824			s1430101	5	hd_dw_001	hd_dw_001							110416;110419;17545;27506					SubmitNpcEx_43824		title_43824	context_43824	accept_43824_1;menu_43824_1	complete_43824;submit_43824		target_43824		next_43824	CanAcceptMenu_43824		CompleteMenu_43824					1	1	0														
43825			s1430101	5	hd_dw_001	hd_dw_001							110417;110419;17545;27507					SubmitNpcEx_43825		title_43825	context_43825	accept_43825_1;menu_43825_1	complete_43825;submit_43825		target_43825		next_43825	CanAcceptMenu_43825		CompleteMenu_43825					1	1	0														
43826			s1430101	5	hd_dw_001	hd_dw_001							110418;110419;17545;27508					SubmitNpcEx_43826		title_43826	context_43826	accept_43826_1;menu_43826_1	complete_43826;submit_43826		target_43826		next_43826	CanAcceptMenu_43826		CompleteMenu_43826					1	1	0														
43828			s1430101	5	hd_dw_001	hd_dw_001	14	14					110521;27524;110523					SubmitNpcEx_43828		title_43828	context_43828	accept_43828_1;menu_43828_1	complete_43828;submit_43828		target_43828		next_43828	CanAcceptMenu_43828		CompleteMenu_43828					1	0	1	1	1												
43829			s1430101	5	hd_dw_001	hd_dw_001	14	14					110505;27524					SubmitNpcEx_43829		title_43829	context_43829	accept_43829_1;menu_43829_1	complete_43829;submit_43829		target_43829		next_43829	CanAcceptMenu_43829		CompleteMenu_43829					1	0	1	1	1												
43830			s1430101	5	hd_dw_001	hd_dw_001	14	14					110506;27524					SubmitNpcEx_43830		title_43830	context_43830	accept_43830_1;menu_43830_1	complete_43830;submit_43830		target_43830		next_43830	CanAcceptMenu_43830		CompleteMenu_43830					1	0	1	1	1												
43831			s1430101	5	hd_dw_001	hd_dw_001	14	14					110507;27524					SubmitNpcEx_43831		title_43831	context_43831	accept_43831_1;menu_43831_1	complete_43831;submit_43831		target_43831		next_43831	CanAcceptMenu_43831		CompleteMenu_43831					1	0	1	1	1												
43832			s1430101	5	hd_dw_001	hd_dw_001	14	14					110508;27524					SubmitNpcEx_43832		title_43832	context_43832	accept_43832_1;menu_43832_1	complete_43832;submit_43832		target_43832		next_43832	CanAcceptMenu_43832		CompleteMenu_43832					1	0	1	1	1												
43833			s1430101	5	hd_dw_001	hd_dw_001	14	14					110522;27524;110523					SubmitNpcEx_43833		title_43833	context_43833	accept_43833_1;menu_43833_1	complete_43833;submit_43833		target_43833		next_43833	CanAcceptMenu_43833		CompleteMenu_43833					1	0	1	1	1												
43834			s1430101	5	hd_dw_001	hd_dw_001	14	14					110510;27524					SubmitNpcEx_43834		title_43834	context_43834	accept_43834_1;menu_43834_1	complete_43834;submit_43834		target_43834		next_43834	CanAcceptMenu_43834		CompleteMenu_43834					1	0	1	1	1												
43835			s1430101	5	hd_dw_001	hd_dw_001	14	14					110603;110604					SubmitNpcEx_43835		title_43835	context_43835	accept_43835_1;menu_43835_1	complete_43835;submit_43835		target_43835		next_43835	CanAcceptMenu_43835		CompleteMenu_43835					1	0	1	1	5												
43836			s1430101	5	hd_dw_001	hd_dw_001	14	14					110603;110604					SubmitNpcEx_43836		title_43836	context_43836	accept_43836_1;menu_43836_1	complete_43836;submit_43836		target_43836		next_43836	CanAcceptMenu_43836		CompleteMenu_43836					1	0	1	1	5												
43837			s1430101	5	hd_dw_001	hd_dw_001	14	14					110603;110604					SubmitNpcEx_43837		title_43837	context_43837	accept_43837_1;menu_43837_1	complete_43837;submit_43837		target_43837		next_43837	CanAcceptMenu_43837		CompleteMenu_43837					1	0	3	1	7												
43838			s1430101	5	hd_dw_001	hd_dw_001	14	14					110603;110604					SubmitNpcEx_43838		title_43838	context_43838	accept_43838_1;menu_43838_1	complete_43838;submit_43838		target_43838		next_43838	CanAcceptMenu_43838		CompleteMenu_43838					1	0	3	1	2												
43839			s1430101	5	hd_dw_001	hd_dw_001	14	14					110603;110604					SubmitNpcEx_43839		title_43839	context_43839	accept_43839_1;menu_43839_1	complete_43839;submit_43839		target_43839		next_43839	CanAcceptMenu_43839		CompleteMenu_43839					1	0	1	1	1												
43840			s1430101	5	hd_dw_001	hd_dw_001	14	14					110603;110604					SubmitNpcEx_43840		title_43840	context_43840	accept_43840_1;menu_43840_1	complete_43840;submit_43840		target_43840		next_43840	CanAcceptMenu_43840		CompleteMenu_43840					1	0	1	1	1												
43841			s1430101	5	hd_dw_001	hd_dw_001	14	14					110603;110604					SubmitNpcEx_43841		title_43841	context_43841	accept_43841_1;menu_43841_1	complete_43841;submit_43841		target_43841		next_43841	CanAcceptMenu_43841		CompleteMenu_43841					1	0	3	1	1												
43842			s1430101	5	hd_dw_001	hd_dw_001	14	14					110603;110604					SubmitNpcEx_43842		title_43842	context_43842	accept_43842_1;menu_43842_1	complete_43842;submit_43842		target_43842		next_43842	CanAcceptMenu_43842		CompleteMenu_43842					1	0	3	1	1												
43843			s1430101	5	hd_dw_001	hd_dw_001	14	14					110603;110604					SubmitNpcEx_43843		title_43843	context_43843	accept_43843_1;menu_43843_1	complete_43843;submit_43843		target_43843		next_43843	CanAcceptMenu_43843		CompleteMenu_43843					1	0	3	1	1												
43845			s1430101	5	hd_dw_001	hd_dw_001							110743;110760					SubmitNpcEx_43845		title_43845	context_43845	accept_43845_1;menu_43845_1	complete_43845;submit_43845		target_43845		next_43845	CanAcceptMenu_43845		CompleteMenu_43845					1	0	0														
43846			s1430101	5	hd_qm_005	hd_qm_005							113565;110759			8766		SubmitNpcEx_43846		title_43846	context_43846	accept_43846_1;menu_43846_1	complete_43846;submit_43846		target_43846		next_43846	CanAcceptMenu_43846		CompleteMenu_43846					1	0	1	1	1												
43863			s1430101	5	hd_dw_001	hd_dw_001	1	1					110792					SubmitNpcEx_43863		title_43863	context_43863	accept_43863_1;menu_43863_1	complete_43863;submit_43863		target_43863		next_43863	CanAcceptMenu_43863		CompleteMenu_43863					1	0	1	1	1												
43864			s1430101	5	hd_dw_001	hd_dw_001	1	1					110793			8753				title_43864	context_43864	accept_43864_1;menu_43864_1	complete_43864;submit_43864		target_43864		next_43864	CanAcceptMenu_43864		CompleteMenu_43864					1	0	1	1	1												
43862			s1430101	5	hd_zzhd_01	hd_zzhd_01	14	14										SubmitNpcEx_43862		title_43862	context_43862	accept_43862_1;menu_43862_1	complete_43862;submit_43862		target_43862		next_43862	CanAcceptMenu_43862		CompleteMenu_43862					1	0	1	1	1												
43865			s1430101	5		hd_bdn_01				1			27664;110841					SubmitNpcEx_43865		title_43865	context_43865		complete_43865;submit_43865		target_43865		next_43865			CompleteMenu_43865					0	0	0	0	0												
43866			s1430101	5		hd_bdn_cl_01		17					27664;110841					SubmitNpcEx_43866		title_43866	context_43866	accept_43866_1;menu_43866_1	complete_43866;submit_43866		target_43866		next_43866			CompleteMenu_43866					0	0	0	0	0												
43867			s1430101	5		hd_bdn_01							27664;110841					SubmitNpcEx_43867		title_43867	context_43867		complete_43867;submit_43867		target_43867		next_43867			CompleteMenu_43867					0	0	0	0	0												
43868			s1430101	5						1			27664;110841							title_43868	context_43868				target_43868										0	0	0	0	0												
43869			s1430101	5		hd_bdn_01							27664;110841					SubmitNpcEx_43869		title_43869	context_43869		complete_43869;submit_43869		target_43869					CompleteMenu_43869					0	0	0	0	0												
43870			s1430101	5		hd_bdn_01							27664;110841					SubmitNpcEx_43870		title_43870	context_43870		complete_43870;submit_43870		target_43870					CompleteMenu_43870					0	0	0	0	0												
43871			s1430101	5						1			27664;110841			8778				title_43871	context_43871				target_43871										0	0	0	0	0												
43872			s1430101	5		hd_bdn_01							27664;110841					SubmitNpcEx_43872		title_43872	context_43872		complete_43872;submit_43872		target_43872					CompleteMenu_43872					0	0	0	0	0												
43873			s1430101	5						1			27664;110841			8779				title_43873	context_43873				target_43873										0	0	0	0	0												
43874			s1430101	5						1			27664;110841							title_43874	context_43874		complete_43874;submit_43874		target_43874		next_43874			CompleteMenu_43874					0	0	0	0	0												
43875			s1430101	5		hd_bdn_01							27664;110841			8777		SubmitNpcEx_43875		title_43875	context_43875		complete_43875;submit_43875		target_43875					CompleteMenu_43875					0	0	0	0	0												
