STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
5110		黑店交易	【2/3】	s180101	8	bossclone002003	bossclone002003	28	28	28			5109	5111											submitnpcex_5110		title_5110	context_5110	context_5110;menu_5110|target_5110;task_menu_accept_5110	complete_5110	uncom_5110	target_5110	task_TrackInfo_5110	next_5110	CanAcceptMenu_5110	UncompleteMenu_5110	CompleteMenu_5110					1	0	0					
5111		釜底抽薪	【3/3】	s180101	8	bossclone002003	bossclone002003	28	28	28			5110									17302			submitnpcex_5111		title_5111	context_5111	context_5111;menu_5111|target_5111;task_menu_accept_5111	complete_5111	uncom_5111	target_5111	task_TrackInfo_5111	next_5111	CanAcceptMenu_5111	UncompleteMenu_5111	CompleteMenu_5111		5124			1	0	0					
5112		马无国界		s180101	8	funnpcclone002098	funnpcclone002098	28	28	28															SubmitNpcEx_5112		title_5112	context_5112	context_5112;menu_5112|target_5112;task_menu_accept_5112	complete_5112	uncom_5112	target_5112	task_TrackInfo_5112	next_5112	CanAcceptMenu_5112	UncompleteMenu_5112	CompleteMenu_5112					1	0	0					834|100245|complete_5112|0|conditiontips_0;888|100246|complete_5112|14|conditiontips_14;933|100247|complete_5112|17|conditiontips_17;1271|100248|complete_5112|17|conditiontips_17;1272|100249|complete_5112|13|conditiontips_13;1271|100250|complete_5112|1|conditiontips_1;1273|100251|complete_5112|0|conditiontips_0;1274|100252|complete_5112|0|conditiontips_0
5113		龙门旧友	【1/2】	s180101	8	WorldNpc00178	bossclone002008		1	28			1100					22455							SubmitNpcEx_5113		title_5113	context_5113	accept_5113_1;menu_5113_1	complete_5113;submit_5113		target_5113		next_5113	CanAcceptMenu_5113		CompleteMenu_5113					0	0	1	1	1			
5114		患难同乡	【2/2】	s180101	8	bossclone002008	funnpcclone002071		28	28		1	5113												SubmitNpcEx_5114		title_5114	context_5114	accept_5114_1;menu_5114_1	complete_5114;submit_5114		target_5114		next_5114	CanAcceptMenu_5114		CompleteMenu_5114					1	0	1	1	1			
5115		狼子野心	【1/1】	s180101	8		bossclone002008		28	28															SubmitNpcEx_5115		title_5115	context_5115	accept_5115_1;menu_5115_1	complete_5115;submit_5115		target_5115		next_5115	CanAcceptMenu_5115		CompleteMenu_5115					1	0	0					
5116		浪子回头	【1/1】	s180101	8		bossclone002008		28	28															SubmitNpcEx_5116		title_5116	context_5116	accept_5116_1;menu_5116_1	complete_5116;submit_5116		target_5116		next_5116	CanAcceptMenu_5116		CompleteMenu_5116					1	0	0					
5117		英雄救美	【1/1】	s180101	8		funnpcclone002112		25	25															SubmitNpcEx_5117		title_5117	context_5117	accept_5117_1;menu_5117_1	complete_5117;submit_5117		target_5117		next_5117	CanAcceptMenu_5117		CompleteMenu_5117					1	0	1	1	1			
5118		儿女情丝	【1/1】	s180101	8	funnpcclone002112	funnpcclone002110		25	25		1	5117												SubmitNpcEx_5118		title_5118	context_5118	accept_5118_1;menu_5118_1	complete_5118;submit_5118		target_5118		next_5118	CanAcceptMenu_5118		CompleteMenu_5118					1	0	1	1	1			
5120				s180101	8		World_qy_LM003							5121											SubmitNpcEx_5120		title_5120	context_5120		complete_5120;submit_5120		target_5120		next_5120			CompleteMenu_5120					0	0	1	7				
5121				s180101	8	World_qy_LM003	bossclone002004						5120									17303			SubmitNpcEx_5121		title_5121	context_5121	accept_5121_1;menu_5121_1	complete_5121;submit_5121		target_5121		next_5121	CanAcceptMenu_5121		CompleteMenu_5121					0	0	1					
