STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
56550				s1270201	5	5nei_gbmdt001	5nei_gbmdt001		14	14	56551	1						26827;107655									title_56550	context_56550	accept_56550_1;menu_56550_1			target_56550			CanAcceptMenu_56550							0	0	0					
56551				s1270201	5	NPC_4nei_gbj012	NPC_4nei_gbj012		14	14	56552	1	56550	56552													title_56551	context_56551				target_56551							5657			0	0	0					
56552				s1270201	5		NPC_5nei_gblqc001		14	14	56553	1	56551	56553											SubmitNpcEx_56552		title_56552	context_56552				target_56552										0	0	0					
56553				s1270201	5	NPC_4nei_gbj012	NPC_4nei_gbj012		14	14	56554	1															title_56553	context_56553				target_56553										0	0	0					
56554				s1270201	5				3	3	56555	1															title_56554	context_56554				target_56554										0	0	0					
56555				s1270201	5				3	3	56556	1	56554	56556													title_56555	context_56555				target_56555										0	0	0					
56556				s1270201	5				3	3	56557	1	56555	56557													title_56556	context_56556				target_56556										0	0	0					
56557				s1270201	5				3	3	56558	1	56556	56558													title_56557	context_56557				target_56557										0	0	0					
56558				s1270201	5				3	3	56559	1	56557	56559													title_56558	context_56558				target_56558							3539			0	0	0					
56559				s1270201	5				332	332	56560	1	56558	56560													title_56559	context_56559				target_56559							3540			0	0	0					
56560				s1270201	5				332	332	56561	1	56559	56561													title_56560	context_56560				target_56560							3541			0	0	0					
56561				s1270201	5				14	14	56562	1	56560	56562													title_56561	context_56561				target_56561							3542			0	0	0					
56562				s1270201	5		NPC_4nei_gbj012		14	14			56561														title_56562	context_56562				target_56562										0	0	0					
56570				s1270102	2	npc_5neidh_gb	npc_5neidh_gb		6	6	56571	1		56571				26754									title_56570	context_56570				target_56570										1	0	0					
56571				s1270102	2				6	6	56572	1															title_56571	context_56571				target_56571										0	0	0					
56572				s1270102	2				6	6	56573	1															title_56572	context_56572				target_56572										0	0	0	4				
56573				s1270102	2				6	6	56574	1															title_56573	context_56573				target_56573										0	0	0					
56574				s1270102	2				6	6	56575	1															title_56574	context_56574				target_56574										0	0	0					
56575				s1270102	2				6	6	56576	1															title_56575	context_56575				target_56575										0	0	0					
56576				s1270102	2				6	6	56577	1															title_56576	context_56576				target_56576										0	0	0					
56577				s1270102	2				9	9	56578	1															title_56577	context_56577				target_56577										0	0	0					
56578				s1270102	2		NPC_5nei_gbsy001		9	6	56579	1															title_56578	context_56578		complete_56578;submit_56578		target_56578					CompleteMenu_56578					0	0	0					
56579				s1270102	2				6	6	56580	1															title_56579	context_56579				target_56579										0	0	0					
56580				s1270102	2		WorldNpc03003		6	6																	title_56580	context_56580		complete_56580;submit_56580		target_56580					CompleteMenu_56580					0	0	0					
