STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
80759		ÑÌÓê×¯ÑÎ°ï		s710404	5	WorldNpc00713	WorldNpc00713		3	3								3162;25665	repute_jianghu|5483										title_80759	context_80759	accept_80759_1;menu_80759_1	complete_80759		target_80759		next_80759	CanAcceptMenu_80759		CompleteMenu_80759					1	1	1	1	1			25		10416&3688|100017|conditiontext_100017|0|conditiontips_0;10416&3687|100016|conditiontext_100016|14|conditiontips_14;10416&3686|100015|conditiontext_100015|17|conditiontips_17;10416&3684|100013|conditiontext_100013|17|conditiontips_17;10416&3683|100012|conditiontext_100012|13|conditiontips_13;10416&3682|100011|conditiontext_100011|1|conditiontips_1;10416&3681|100010|conditiontext_100010|0|conditiontips_0
80760		ÑÌÓê×¯ÑÎ°ï		s710404	5	WorldNpc00697	WorldNpc00697		3	3								3164;25665	repute_jianghu|32683										title_80760	context_80760	accept_80760_1;menu_80760_1	complete_80760		target_80760		next_80760	CanAcceptMenu_80760		CompleteMenu_80760					1	1	1	1	1			25		
80761		ÑÌÓê×¯ÑÎ°ï		s710404	5	WorldNpc00712	WorldNpc00709		3	3				80062				3164;25665	repute_jianghu|32683										title_80761	context_80761	accept_80761_1;menu_80761_1	complete_80761		target_80761		next_80761	CanAcceptMenu_80761		CompleteMenu_80761					1	1	1	1	1			25		10416&3688|100017|conditiontext_100017|0|conditiontips_0;10416&3687|100016|conditiontext_100016|14|conditiontips_14;10416&3686|100015|conditiontext_100015|17|conditiontips_17;10416&3684|100013|conditiontext_100013|17|conditiontips_17;10416&3683|100012|conditiontext_100012|13|conditiontips_13;10416&3682|100011|conditiontext_100011|1|conditiontips_1;10416&3681|100010|conditiontext_100010|0|conditiontips_0
80762		ÑÌÓê×¯ÑÎ°ï		s710404	7	WorldNpc00709	WorldNpc00709		3	3			80761	80763				3174;3164;10416;3684;25665	repute_jianghu|60418383										title_80762	context_80762	accept_80762_1;menu_80762_1	complete_80762		target_80762		next_80762	CanAcceptMenu_80762		CompleteMenu_80762					1	1	1	1	1			25		
80763		ÑÌÓê×¯ÑÎ°ï		s710404	5	WorldNpc00709	WorldNpc00709		3	3			80762	80764				3174;25665	repute_jianghu|60418383										title_80763	context_80763	accept_80763_1;menu_80763_1	complete_80763		target_80763		next_80763	CanAcceptMenu_80763		CompleteMenu_80763					1	1	1	1	1			25		10416&3688|100017|conditiontext_100017|0|conditiontips_0;10416&3687|100016|conditiontext_100016|14|conditiontips_14;10416&3686|100015|conditiontext_100015|17|conditiontips_17;10416&3684|100013|conditiontext_100013|17|conditiontips_17;10416&3683|100012|conditiontext_100012|13|conditiontips_13;10416&3682|100011|conditiontext_100011|1|conditiontips_1;10416&3681|100010|conditiontext_100010|0|conditiontips_0
80764		ÑÌÓê×¯ÑÎ°ï		s710404	5	WorldNpc00709	WorldNpc00712		3	3			80763					3174;25665	repute_jianghu|60418383										title_80764	context_80764	accept_80764_1;menu_80764_1	complete_80764		target_80764		next_80764	CanAcceptMenu_80764		CompleteMenu_80764					1	1	1	1	1			25		
80765		ÑÌÓê×¯ÑÎ°ï		s710404	5	WorldNpc00710	WorldNpc00710		3	3								3164;25665	repute_jianghu|32683										title_80765	context_80765	accept_80765_1;menu_80765_1	complete_80765		target_80765		next_80765	CanAcceptMenu_80765		CompleteMenu_80765					1	1	1	1	1			25		10416&3688|100017|conditiontext_100017|0|conditiontips_0;10416&3687|100016|conditiontext_100016|14|conditiontips_14;10416&3686|100015|conditiontext_100015|17|conditiontips_17;10416&3684|100013|conditiontext_100013|17|conditiontips_17;10416&3683|100012|conditiontext_100012|13|conditiontips_13;10416&3682|100011|conditiontext_100011|1|conditiontips_1;10416&3681|100010|conditiontext_100010|0|conditiontips_0
80766		ÑÌÓê×¯ÑÎ°ï		s710404	7		WorldNpc00711		3	3								3164;10416;3686;25665	repute_jianghu|14183										title_80766	context_80766	accept_80766_1;menu_80766_1	complete_80766		target_80766		next_80766	CanAcceptMenu_80766		CompleteMenu_80766					1	1	1	1	1			25		
80767		ÑÌÓê×¯ÑÎ°ï		s710404	5	WorldNpc00696	WorldNpc00696		3	3								3165;25665	repute_jianghu|128783										title_80767	context_80767	accept_80767_1;menu_80767_1	complete_80767		target_80767		next_80767	CanAcceptMenu_80767		CompleteMenu_80767					1	1	1	1	1			25		
80768		ÑÌÓê×¯ÑÎ°ï		s710404	5	WorldNpc00709	WorldNpc00709		3	3								3164;25665	repute_jianghu|32683										title_80768	context_80768	accept_80768_1;menu_80768_1	complete_80768		target_80768		next_80768	CanAcceptMenu_80768		CompleteMenu_80768					1	1	1	1	1			25		10416&3688|100017|conditiontext_100017|0|conditiontips_0;10416&3687|100016|conditiontext_100016|14|conditiontips_14;10416&3686|100015|conditiontext_100015|17|conditiontips_17;10416&3684|100013|conditiontext_100013|17|conditiontips_17;10416&3683|100012|conditiontext_100012|13|conditiontips_13;10416&3682|100011|conditiontext_100011|1|conditiontips_1;10416&3681|100010|conditiontext_100010|0|conditiontips_0
