STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
7021				s370101	8		WorldNpc10068		16	16			7020														title_7021	context_7021	accept_7021_1;menu_7021_1	complete_7021;submit_7021		target_7021		next_7021	CanAcceptMenu_7021		CompleteMenu_7021					0	1	2					
7022				s370101	8				16	16		1	7021									36305					title_7022	context_7022	accept_7022_1;menu_7022_1	complete_7022;submit_7022		target_7022		next_7022	CanAcceptMenu_7022		CompleteMenu_7022					0	1	2					
7023				s370101	8		WorldNpc10530			16																	title_7023	context_7023	accept_7023_1;menu_7023_1	complete_7023;submit_7023		target_7023		next_7023	CanAcceptMenu_7023		CompleteMenu_7023					1	0	2					
7024				s370101	8		WorldNpc10126		16	16				7025								36306;36307					title_7024	context_7024	accept_7024_1;menu_7024_1	complete_7024_1;submit_7024_1|complete_7024_2;submit_7024_2|complete_7024_3;submit_7024_3|complete_7024_4;submit_7024_4		target_7024		next_7024	CanAcceptMenu_7024		CompleteMenu_7024					0	0	2					
7025				s370101	8	WorldNpc10126	WorldNpc10357		16	16			7024														title_7025	context_7025	accept_7025_1;menu_7025_1	complete_7025;submit_7025		target_7025		next_7025	CanAcceptMenu_7025		CompleteMenu_7025					0	0	2					
7032				s370101	8						7033	1															title_7032	context_7032				target_7032		next_7032								1	0	2	1	999			
7033				s370101	8						7034	1															title_7033	context_7033				target_7033		next_7033								1	0	2	1	999			
7034				s370101	8						7035	1															title_7034	context_7034				target_7034		next_7034								1	0	2	1	999			
7035				s370101	8						7036	1															title_7035	context_7035				target_7035		next_7035								1	0	2	1	999			
7036				s370101	8						7037	1															title_7036	context_7036				target_7036		next_7036								1	0	2	1	999			
7037				s370101	8							1															title_7037	context_7037				target_7037		next_7037								1	0	2	1	999			
7038				s370101	8							1															title_7038	context_7038				target_7038		next_7038								1	0	2	1	999			
7039				s370101	8							1															title_7039	context_7039	accept_7039_1;menu_7039_1	complete_7039;submit_7039		target_7039		next_7039	CanAcceptMenu_7039		CompleteMenu_7039					1	0	2	1	999			
7040			2step	s370101	8							1													SubmitNpcEx_7040		title_7040	context_7040				target_7040		next_7040								1	0	1	1	1			
7041			2step	s370101	8							1													SubmitNpcEx_7041		title_7041	context_7041				target_7041		next_7041								1	0	1	1	1			
7043				s370101	8		Funnpcclone021033			16			7023					23633									title_7043	context_7043	accept_7043_1;menu_7043_1	complete_7043;submit_7043		target_7043		next_7043	CanAcceptMenu_7043		CompleteMenu_7043					1	0	2					
7042			2step	s370101	8							1													SubmitNpcEx_7042		title_7042	context_7042				target_7042		next_7042								1	0	1	1	1			
