STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
18619	40	惩奸除恶		s670101	8	WorldNpc04573	WorldNpc04801		11	11			18618	18620				10596									title_18619	context_18619	context_18619;menu_18619|target_18619;task_menu_accept_18619	complete_18619	uncom_18619	target_18619	task_TrackInfo_18619	next_18619	CanAcceptMenu_18619		CompleteMenu_18619					1	0	0					1
18620	40	水落石出		s670101	8	WorldNpc04801	WorldNpc04585		11	11			18619					10596									title_18620	context_18620	context_18620;menu_18620|target_18620;task_menu_accept_18620	complete_18620	uncom_18620	target_18620	task_TrackInfo_18620	next_18620	CanAcceptMenu_18620		CompleteMenu_18620					1	0	0					1
18621	41	助人为乐		s670101	8	WorldNpc04555	WorldNpc04588		11	11				18622				10596									title_18621	context_18621	context_18621;menu_18621|target_18621;task_menu_accept_18621	complete_18621	uncom_18621	target_18621	task_TrackInfo_18621	next_18621	CanAcceptMenu_18621		CompleteMenu_18621					1	0	0					1
18622	41	传递消息		s670101	8	WorldNpc04588	WorldNpc04555		11	11		1	18621	18623				10596									title_18622	context_18622	context_18622;menu_18622|target_18622;task_menu_accept_18622	complete_18622	uncom_18622	target_18622	task_TrackInfo_18622	next_18622	CanAcceptMenu_18622		CompleteMenu_18622					1	0	0					1
18623	41	求得丹药		s670101	8	WorldNpc04555	WorldNpc04721		11	11			18622	18624				10596									title_18623	context_18623	context_18623;menu_18623|target_18623;task_menu_accept_18623	complete_18623	uncom_18623	target_18623	task_TrackInfo_18623	next_18623	CanAcceptMenu_18623		CompleteMenu_18623					1	0	0					1
18624	41	治病救人		s670101	8	WorldNpc04721	WorldNpc04588		11	11			18623					10596				28003					title_18624	context_18624	context_18624;menu_18624|target_18624;task_menu_accept_18624	complete_18624	uncom_18624	target_18624	task_TrackInfo_18624	next_18624	CanAcceptMenu_18624		CompleteMenu_18624					1	0	0					1
18625	42	一见钟情		s670101	8	WorldNpc04731	WorldNpc04731		11	11				18626				10596									title_18625	context_18625	context_18625;menu_18625|target_18625;task_menu_accept_18625	complete_18625	uncom_18625	target_18625	task_TrackInfo_18625	next_18625	CanAcceptMenu_18625		CompleteMenu_18625					1	0	0					1
18626	42	探听底细		s670101	8	WorldNpc04731	WorldNpc04731		11	11			18625	18627				10596									title_18626	context_18626	context_18626;menu_18626|target_18626;task_menu_accept_18626	complete_18626	uncom_18626	target_18626	task_TrackInfo_18626	next_18626	CanAcceptMenu_18626		CompleteMenu_18626					1	0	0					1
18627	42	打探真相		s670101	8	WorldNpc04731	WorldNpc04731		11	11			18626	18628				10596									title_18627	context_18627	context_18627;menu_18627|target_18627;task_menu_accept_18627	complete_18627	uncom_18627	target_18627	task_TrackInfo_18627	next_18627	CanAcceptMenu_18627		CompleteMenu_18627					1	0	0					1
18628	42	传递消息		s670101	8	WorldNpc04731	WorldNpc04734		11	11			18627	18629				10596				28004					title_18628	context_18628	context_18628;menu_18628|target_18628;task_menu_accept_18628	complete_18628	uncom_18628	target_18628	task_TrackInfo_18628	next_18628	CanAcceptMenu_18628		CompleteMenu_18628					1	0	0					1
18629	42	相见		s670101	8	WorldNpc04734	WorldNpc04590		11	11			18628	18630				10596									title_18629	context_18629	context_18629;menu_18629|target_18629;task_menu_accept_18629	complete_18629	uncom_18629	target_18629	task_TrackInfo_18629	next_18629	CanAcceptMenu_18629		CompleteMenu_18629					1	0	0					1
18630	42	得偿所愿		s670101	8	WorldNpc04590	WorldNpc04590		11	11			18629					10596									title_18630	context_18630	context_18630;menu_18630|target_18630;task_menu_accept_18630	complete_18630	uncom_18630	target_18630	task_TrackInfo_18630	next_18630	CanAcceptMenu_18630		CompleteMenu_18630					1	0	0					1
18631	43	误入漩涡		s670101	8		WorldNpc04592		11	11		1		18632				10596									title_18631	context_18631	target_18631;task_menu_accept_18631	complete_18631	uncom_18631	target_18631	task_TrackInfo_18631	next_18631	CanAcceptMenu_18631		CompleteMenu_18631					1	0	0					1
18632	43	初显身手		s670101	8	WorldNpc04592	WorldNpc04592		11	11			18631	18633				10596									title_18632	context_18632	context_18632;menu_18632|target_18632;task_menu_accept_18632	complete_18632	uncom_18632	target_18632	task_TrackInfo_18632	next_18632	CanAcceptMenu_18632		CompleteMenu_18632					1	0	0					1
18633	43	传递消息		s670101	8	WorldNpc04592	WorldNpc04563		11	11			18632	18634				10596;1942									title_18633	context_18633	context_18633;menu_18633|target_18633;task_menu_accept_18633	complete_18633	uncom_18633	target_18633	task_TrackInfo_18633	next_18633	CanAcceptMenu_18633		CompleteMenu_18633					1	0	0					1
18634	43	实施计划（一）		s670101	8	WorldNpc04563	WorldNpc04563		11	11			18633	18635				10596;1942									title_18634	context_18634	context_18634;menu_18634|target_18634;task_menu_accept_18634	complete_18634	uncom_18634	target_18634	task_TrackInfo_18634	next_18634	CanAcceptMenu_18634		CompleteMenu_18634					1	0	0					1
18635	43	实施计划（二）		s670101	8	WorldNpc04563	WorldNpc04563		11	11			18634	18636				10596;1942									title_18635	context_18635	context_18635;menu_18635|target_18635;task_menu_accept_18635	complete_18635	uncom_18635	target_18635	task_TrackInfo_18635	next_18635	CanAcceptMenu_18635		CompleteMenu_18635					1	0	0					1
18636	43	实施计划（三）		s670101	8	WorldNpc04563	WorldNpc04563		11	11			18635	18637				10596;1942									title_18636	context_18636	context_18636;menu_18636|target_18636;task_menu_accept_18636	complete_18636	uncom_18636	target_18636	task_TrackInfo_18636	next_18636	CanAcceptMenu_18636		CompleteMenu_18636					1	0	0					1
18637	43	实施计划（四）		s670101	8	WorldNpc04563	WorldNpc04563		11	11			18636	18638				10596;1942									title_18637	context_18637	context_18637;menu_18637|target_18637;task_menu_accept_18637	complete_18637	uncom_18637	target_18637	task_TrackInfo_18637	next_18637	CanAcceptMenu_18637		CompleteMenu_18637					1	0	0					1
18638	43	实施计划（五）		s670101	8	WorldNpc04563	WorldNpc04551		11	11			18637	18639				10596;1942									title_18638	context_18638	context_18638;menu_18638|target_18638;task_menu_accept_18638	complete_18638	uncom_18638	target_18638	task_TrackInfo_18638	next_18638	CanAcceptMenu_18638		CompleteMenu_18638					1	0	0					1
18639	43	实施计划（五）		s670101	8	WorldNpc04551	WorldNpc04563		11	11			18638	18640				10596;1942				28005					title_18639	context_18639	context_18639;menu_18639|target_18639;task_menu_accept_18639	complete_18639	uncom_18639	target_18639	task_TrackInfo_18639	next_18639	CanAcceptMenu_18639		CompleteMenu_18639					1	0	0					1
18640	43	总攻开始		s670101	8	WorldNpc04563	WorldNpc04714		11	11			18639	18641				10596;1942									title_18640	context_18640	context_18640;menu_18640|target_18640;task_menu_accept_18640	complete_18640	uncom_18640	target_18640	task_TrackInfo_18640	next_18640	CanAcceptMenu_18640		CompleteMenu_18640					1	0	0					1
18641	43	潜入金殿		s670101	8	WorldNpc04714	WorldNpc04788		11	11			18640	18642				10596;1942									title_18641	context_18641	context_18641;menu_18641|target_18641;task_menu_accept_18641	complete_18641	uncom_18641	target_18641	task_TrackInfo_18641	next_18641	CanAcceptMenu_18641		CompleteMenu_18641					1	0	0					1
18701				s670101	2	BossPlot001	BossPlot001		1	1				18702				10596				28006			SubmitNpcEx_18701		title_18701	context_18701				target_18701		next_18701								0	0	0					
18702				s670101	2	BossPlot001	BossPlot001		1	1			18701	18703				10596				28007					title_18702	context_18702				target_18702		next_18702								0	0	0					
18703				s670101	2	BossPlot001	BossPlot001		95	95			18702					10596							SubmitNpcEx_18703		title_18703	context_18703				target_18703										0	0	0					
18642	43	陷阱		s670101	8	WorldNpc04788			11	11			18641					10596;1942									title_18642	context_18642	context_18642;menu_18642|target_18642;task_menu_accept_18642	complete_18642	uncom_18642	target_18642	task_TrackInfo_18642	next_18642	CanAcceptMenu_18642		CompleteMenu_18642					1	0	0					1
18711				s670101	2	qy_wdschool_follow	qy_wdschool_follow		11	11		1						24535				28057					title_18711	context_18711				target_18711										0	0	2	1	999			
18710				s670101	2				11	11															SubmitNpcEx_18710		title_18710	context_18710	accept_18710_1;menu_18710_1	complete_18710;submit_18710		target_18710		next_18710	CanAcceptMenu_18710		CompleteMenu_18710					1	0	1	2	9999			
18712			1月3日	s670101	2	WorldNpc04401	FunnpcClone007008		11	11				18713				14419;888				28040			SubmitNpcEx_18712		title_18712	context_18712	accept_18712_1;menu_18712_1	complete_18712		target_18712		next_18712	CanAcceptMenu_18712		CompleteMenu_18712					0	0	0					
18713			2月3日	s670101	2	FunnpcClone007008	FunnpcClone007008		11	11			18712	18714								28008;28012			SubmitNpcEx_18713		title_18713	context_18713	accept_18713_1;menu_18713_1	complete_18713		target_18713		next_18713	CanAcceptMenu_18713		CompleteMenu_18713					0	0	0					
18714			3月3日	s670101	2	FunnpcClone007008	WorldNpc04401		11	11			18713									28010;28011			SubmitNpcEx_18714		title_18714	context_18714	accept_18714_1;menu_18714_1	complete_18714		target_18714		next_18714	CanAcceptMenu_18714		CompleteMenu_18714					0	0	0					
18715			1月1日	s670101	2	WorldNpc04401	WorldNpc04401		11	11				18716				14420;888				28041			SubmitNpcEx_18715		title_18715	context_18715	accept_18715_1;menu_18715_1	complete_18715		target_18715		next_18715	CanAcceptMenu_18715		CompleteMenu_18715					0	0	0					
18716			2月12日	s670101	2		WorldNpc04457		11	11			18715	18717											SubmitNpcEx_18716		title_18716	context_18716	accept_18716_1;menu_18716_1	complete_18716		target_18716		next_18716	CanAcceptMenu_18716		CompleteMenu_18716					0	0	0					
18717			3月12日	s670101	2	WorldNpc04457	WorldNpc04457		11	11			18716	18718											SubmitNpcEx_18717		title_18717	context_18717	accept_18717_1;menu_18717_1	complete_18717		target_18717		next_18717	CanAcceptMenu_18717		CompleteMenu_18717					0	0	0					
18718			4月12日	s670101	2	WorldNpc04457	WorldNpc04457		11	11			18717	18719											SubmitNpcEx_18718		title_18718	context_18718	accept_18718_1;menu_18718_1	complete_18718		target_18718		next_18718	CanAcceptMenu_18718		CompleteMenu_18718					0	0	0					
18719			5月12日	s670101	2	WorldNpc04457	WorldNpc04455		11	11			18718	18720											SubmitNpcEx_18719		title_18719	context_18719	accept_18719_1;menu_18719_1	complete_18719		target_18719		next_18719	CanAcceptMenu_18719		CompleteMenu_18719					0	0	0					
18720			6月12日	s670101	2	WorldNpc04455	WorldNpc04455		11	11			18719	18721											SubmitNpcEx_18720		title_18720	context_18720	accept_18720_1;menu_18720_1	complete_18720		target_18720		next_18720	CanAcceptMenu_18720		CompleteMenu_18720					0	0	0					
18721			7月12日	s670101	2	WorldNpc04455	WorldNpc04455		11	11			18720	18722											SubmitNpcEx_18721		title_18721	context_18721	accept_18721_1;menu_18721_1	complete_18721		target_18721		next_18721	CanAcceptMenu_18721		CompleteMenu_18721					0	0	0					
18722			8月12日	s670101	2	WorldNpc04455	WorldNpc04456		11	11			18721	18723											SubmitNpcEx_18722		title_18722	context_18722	accept_18722_1;menu_18722_1	complete_18722		target_18722		next_18722	CanAcceptMenu_18722		CompleteMenu_18722					0	0	0					
18723			9月12日	s670101	2	WorldNpc04456	WorldNpc04456		11	11			18722	18724											SubmitNpcEx_18723		title_18723	context_18723	accept_18723_1;menu_18723_1	complete_18723		target_18723		next_18723	CanAcceptMenu_18723		CompleteMenu_18723					0	0	0					
18724			10月12日	s670101	2	WorldNpc04456	WorldNpc04456		11	11			18723	18725											SubmitNpcEx_18724		title_18724	context_18724	accept_18724_1;menu_18724_1	complete_18724		target_18724		next_18724	CanAcceptMenu_18724		CompleteMenu_18724					0	0	0					
18725			11月12日	s670101	2	WorldNpc04456	WorldNpc04837		11	11			18724	18726											SubmitNpcEx_18725		title_18725	context_18725	accept_18725_1;menu_18725_1	complete_18725		target_18725		next_18725	CanAcceptMenu_18725		CompleteMenu_18725					0	0	0					
18726			12月12日	s670101	2	WorldNpc04837	WorldNpc04401		11	11			18725												SubmitNpcEx_18726		title_18726	context_18726	accept_18726_1;menu_18726_1	complete_18726		target_18726		next_18726	CanAcceptMenu_18726		CompleteMenu_18726					0	0	0					
18727			1月1日	s670101	2	WorldNpc04743	WorldNpc04743		11	11								14417;888				28038			SubmitNpcEx_18727		title_18727	context_18727	accept_18727_1;menu_18727_1	complete_18727		target_18727		next_18727	CanAcceptMenu_18727		CompleteMenu_18727					0	0	0					
18728			1月1日	s670101	2	WorldNpc04482	WorldNpc04482		11	11								14416;888				28037			SubmitNpcEx_18728		title_18728	context_18728	accept_18728_1;menu_18728_1	complete_18728		target_18728		next_18728	CanAcceptMenu_18728		CompleteMenu_18728					0	0	0					
18729			1月1日	s670101	2	WorldNpc04727	WorldNpc04727		11	11								14415;888				28036			SubmitNpcEx_18729		title_18729	context_18729	accept_18729_1;menu_18729_1	complete_18729		target_18729		next_18729	CanAcceptMenu_18729		CompleteMenu_18729					0	0	0					
18730			1月1日	s670101	2	WorldNpc04405	WorldNpc04405		11	11								14414;888				28035			SubmitNpcEx_18730		title_18730	context_18730	accept_18730_1;menu_18730_1	complete_18730		target_18730		next_18730	CanAcceptMenu_18730		CompleteMenu_18730					0	0	0					
18731			1月1日	s670101	2	WorldNpc04402	WorldNpc04402		11	11								14413;888				28034			SubmitNpcEx_18731		title_18731	context_18731	accept_18731_1;menu_18731_1	complete_18731		target_18731		next_18731	CanAcceptMenu_18731		CompleteMenu_18731					0	0	0					
18732			1月1日	s670101	2	WorldNpc04420	WorldNpc04420		11	11								14418;888				28039			SubmitNpcEx_18732		title_18732	context_18732	accept_18732_1;menu_18732_1	complete_18732		target_18732		next_18732	CanAcceptMenu_18732		CompleteMenu_18732					0	0	0					
18733			1月1日	s670101	2	WorldNpc04879	WorldNpc04879		11	11								14412;888				28033			SubmitNpcEx_18733		title_18733	context_18733	accept_18733_1;menu_18733_1	complete_18733		target_18733		next_18733	CanAcceptMenu_18733		CompleteMenu_18733					0	0	0					
18734			1月1日	s670101	2	wd051	wd051		11	11								14411;888				28032			SubmitNpcEx_18734		title_18734	context_18734	accept_18734_1;menu_18734_1	complete_18734		target_18734		next_18734	CanAcceptMenu_18734		CompleteMenu_18734					0	0	0					
18735			1月9日	s670101	2	FunnpcClone007005	WorldNpc01302		11	14	18736			18736				14425;888				28031			SubmitNpcEx_18735		title_18735	context_18735	accept_18735_1;menu_18735_1	complete_18735		target_18735		next_18735	CanAcceptMenu_18735		CompleteMenu_18735					0	0	0					
18736			2月9日	s670101	2	WorldNpc01302	WorldNpc01307		14	14	18737	1	18735	18737				888							SubmitNpcEx_18736		title_18736	context_18736	accept_18736_1;menu_18736_1	complete_18736		target_18736		next_18736	CanAcceptMenu_18736		CompleteMenu_18736					0	0	0					
18737			3月9日	s670101	2	WorldNpc01307	Transcity02F		14	14			18736	18738				888							SubmitNpcEx_18737		title_18737	context_18737	accept_18737_1;menu_18737_1	complete_18737		target_18737		next_18737	CanAcceptMenu_18737		CompleteMenu_18737					0	0	0					
18738			4月9日	s670101	2	Transcity02F	Transcity02F		14	14	18739	1	18737	18739				888							SubmitNpcEx_18738		title_18738	context_18738	accept_18738_1;menu_18738_1	complete_18738		target_18738		next_18738	CanAcceptMenu_18738		CompleteMenu_18738					0	0	0					
18739			5月9日	s670101	2	Transcity02F	WorldNpc01307		14	14			18738	18740				888							SubmitNpcEx_18739		title_18739	context_18739	accept_18739_1;menu_18739_1	complete_18739		target_18739		next_18739	CanAcceptMenu_18739		CompleteMenu_18739					0	0	0					
18740			6月9日	s670101	2	WorldNpc01307	WorldNpc01323		14	14			18739	18741				888							SubmitNpcEx_18740		title_18740	context_18740	accept_18740_1;menu_18740_1	complete_18740		target_18740		next_18740	CanAcceptMenu_18740		CompleteMenu_18740					0	0	0					
18741			7月9日	s670101	2	WorldNpc01323			14	14	18742	1	18740	18742				888							SubmitNpcEx_18741		title_18741	context_18741	accept_18741_1;menu_18741_1	complete_18741		target_18741		next_18741	CanAcceptMenu_18741		CompleteMenu_18741					0	0	0					
18742			8月9日	s670101	2	WorldNpc01307	WorldNpc01307		14	14			18741	18743				888							SubmitNpcEx_18742		title_18742	context_18742	accept_18742_1;menu_18742_1	complete_18742		target_18742		next_18742	CanAcceptMenu_18742		CompleteMenu_18742					0	0	0					
18743			9月9日	s670101	2	WorldNpc01307	FunnpcClone007005		14	11			18742					888							SubmitNpcEx_18743		title_18743	context_18743	accept_18743_1;menu_18743_1	complete_18743		target_18743		next_18743	CanAcceptMenu_18743		CompleteMenu_18743					0	0	0					
18744			1月1日	s670101	2		WorldNpc04880		11	11								888				28013			SubmitNpcEx_18744	Adventure\wdschool\task_giveup\task18744_giveup.lua	title_18744	context_18744		complete_18744		target_18744		next_18744			CompleteMenu_18744					1	0	2	2	999			
18745				s670101	2		WorldNpc04880		11	11								888				28014			SubmitNpcEx_18745	Adventure\wdschool\task_giveup\task18745_giveup.lua	title_18745	context_18745		complete_18745		target_18745		next_18745			CompleteMenu_18745					1	0	2	2	999			
18746				s670101	2		WorldNpc04880		11	11								888				28015			SubmitNpcEx_18746	Adventure\wdschool\task_giveup\task18746_giveup.lua	title_18746	context_18746		complete_18746		target_18746					CompleteMenu_18746					1	0	2	2	999			
18747				s670101	2		WorldNpc04880		11	11								888				28016			SubmitNpcEx_18747	Adventure\wdschool\task_giveup\task18747_giveup.lua	title_18747	context_18747		complete_18747		target_18747					CompleteMenu_18747					1	0	2	2	999			
18748				s670101	2		WorldNpc04880		11	11								888				28017			SubmitNpcEx_18748	Adventure\wdschool\task_giveup\task18748_giveup.lua	title_18748	context_18748		complete_18748		target_18748					CompleteMenu_18748					1	0	2	2	999			
18749				s670101	2		WorldNpc04880		11	11								888				28018			SubmitNpcEx_18749	Adventure\wdschool\task_giveup\task18749_giveup.lua	title_18749	context_18749		complete_18749		target_18749					CompleteMenu_18749					1	0	2	2	999			
18750				s670101	2		WorldNpc04880		11	11								888				28019			SubmitNpcEx_18750	Adventure\wdschool\task_giveup\task18750_giveup.lua	title_18750	context_18750		complete_18750		target_18750					CompleteMenu_18750					1	0	2	2	999			
18751				s670101	2		WorldNpc04880		11	11								888				28020			SubmitNpcEx_18751	Adventure\wdschool\task_giveup\task18751_giveup.lua	title_18751	context_18751		complete_18751		target_18751					CompleteMenu_18751					1	0	2	2	999			
18752				s670101	2		WorldNpc04880		11	11								888				28021			SubmitNpcEx_18752	Adventure\wdschool\task_giveup\task18752_giveup.lua	title_18752	context_18752		complete_18752		target_18752					CompleteMenu_18752					1	0	2	2	999			
18753				s670101	2		WorldNpc04880		11	11								888				28022			SubmitNpcEx_18753	Adventure\wdschool\task_giveup\task18753_giveup.lua	title_18753	context_18753		complete_18753		target_18753					CompleteMenu_18753					1	0	2	2	999			
18754				s670101	2		WorldNpc04880		11	11								888				28023			SubmitNpcEx_18754	Adventure\wdschool\task_giveup\task18754_giveup.lua	title_18754	context_18754		complete_18754		target_18754					CompleteMenu_18754					1	0	2	2	999			
18755				s670101	2		WorldNpc04880		11	11								888				28024			SubmitNpcEx_18755	Adventure\wdschool\task_giveup\task18755_giveup.lua	title_18755	context_18755		complete_18755		target_18755					CompleteMenu_18755					1	0	2	2	999			
18756				s670101	2		WorldNpc04880		11	11								888				28025			SubmitNpcEx_18756	Adventure\wdschool\task_giveup\task18756_giveup.lua	title_18756	context_18756		complete_18756		target_18756					CompleteMenu_18756					1	0	2	2	999			
18757				s670101	2		WorldNpc04880		11	11								888				28026			SubmitNpcEx_18757	Adventure\wdschool\task_giveup\task18757_giveup.lua	title_18757	context_18757		complete_18757		target_18757					CompleteMenu_18757					1	0	2	2	999			
18758				s670101	2		WorldNpc04880		11	11								888				28027			SubmitNpcEx_18758	Adventure\wdschool\task_giveup\task18758_giveup.lua	title_18758	context_18758		complete_18758		target_18758					CompleteMenu_18758					1	0	2	2	999			
18759				s670101	2		WorldNpc04880		11	11								888				28028			SubmitNpcEx_18759	Adventure\wdschool\task_giveup\task18759_giveup.lua	title_18759	context_18759		complete_18759		target_18759					CompleteMenu_18759					1	0	2	2	999			
18760				s670101	2		WorldNpc04880		11	11								888				28029			SubmitNpcEx_18760	Adventure\wdschool\task_giveup\task18760_giveup.lua	title_18760	context_18760		complete_18760		target_18760					CompleteMenu_18760					1	0	2	2	999			
18761				s670101	2		WorldNpc04880		11	11								888				28030			SubmitNpcEx_18761	Adventure\wdschool\task_giveup\task18761_giveup.lua	title_18761	context_18761		complete_18761		target_18761					CompleteMenu_18761					1	0	2	2	999			
18762				s670101	2	qy_wdschool_men			65	65		1						18332;888				28077					title_18762	context_18762	accept_18762_1;menu_18762_1|accept_18762_2;menu_18762_2|accept_18762_3;menu_18762_3	complete_18762		target_18762		next_18762	CanAcceptMenu_18762		CompleteMenu_18762					0	0	2	1	999			
18763	79			s670101	8		npc_qygp_dy_yyc			14	18764	1		18764											SubmitNpcEx_18763		title_18763	context_18763	accept_18763_1;menu_18763_1			target_18763		next_18763	CanAcceptMenu_18763							1	0	2	1	999			
18764	79			s670101	8	npc_qygp_dy_yyc	npc_qygp_dy_yyc		14	14			18763	18765											SubmitNpcEx_18764		title_18764	context_18764	accept_18764_1	complete_18764		target_18764		next_18764	CanAcceptMenu_18764		CompleteMenu_18764					1	0	0	0				
18765	79			s670101	8	npc_qygp_dy_yyc	npc_qygp_dy_cgn		14	14	18766		18764	18766											SubmitNpcEx_18765		title_18765	context_18765	accept_18765_1;menu_18765_1	complete_18765		target_18765		next_18765	CanAcceptMenu_18765		CompleteMenu_18765					1	0	0	0				
18766	79			s670101	8		WorldNpc04402		14	11	18767		18765	18767											SubmitNpcEx_18766		title_18766	context_18766	accept_18766_1;menu_18766_1	complete_18766;submit_18766		target_18766		next_18766	CanAcceptMenu_18766		CompleteMenu_18766					1	0	0	0				
18767	79			s670101	8		npc_qygp_dy_yyc		11	14			18766									28079			SubmitNpcEx_18767		title_18767	context_18767	accept_18767_1;menu_18767_1	complete_18767;submit_18767		target_18767		next_18767	CanAcceptMenu_18767		CompleteMenu_18767					1	0	0	0				
