STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
58511	61			s1310101	2	worldnpc04101	npc_4nei_jy_xt		5	13	58512			58512				25302;1273							SubmitNpcEx_58511		title_58511	context_58511	accept_58511_1;menu_58511_1	complete_58511;submit_58511		target_58511			CanAcceptMenu_58511		CompleteMenu_58511					0	0	0					
58512	61			s1310101	2		npc_4nei_jy_wk			13	58513		58511	58513				1273							SubmitNpcEx_58512		title_58512	context_58512		complete_58512;submit_58512		target_58512		next_58512			CompleteMenu_58512					0	0	0					
58513	61			s1310101	2		worldnpc04101			5	58514		58512	58514				1273							SubmitNpcEx_58513		title_58513	context_58513		complete_58513;submit_58513		target_58513		next_58513			CompleteMenu_58513					0	0	0					
58514	61			s1310101	2		WorldNpc09028			13	58516		58513	58516				1273							SubmitNpcEx_58514		title_58514	context_58514	accept_58514_1;menu_58514_1	complete_58514;submit_58514		target_58514			CanAcceptMenu_58514		CompleteMenu_58514					0	0	0					
58515	58			s1310101	2		npc_4neidh_jy			5			58510					1273							SubmitNpcEx_58515		title_58515	context_58515		complete_58515;submit_58515		target_58515		next_58515			CompleteMenu_58515					0	0	0					
58516	61			s1310101	2		WorldNpc08348			13	58517		58514	58517				1273							SubmitNpcEx_58516		title_58516	context_58516		complete_58516;submit_58516		target_58516					CompleteMenu_58516					0	0	0					
58517	61			s1310101	2		yj084			13	58518		58516	58518				1273							SubmitNpcEx_58517		title_58517	context_58517		complete_58517;submit_58517		target_58517					CompleteMenu_58517					0	0	0					
58518	61			s1310101	2		worldnpc04101			5			58517					1273							SubmitNpcEx_58518		title_58518	context_58518		complete_58518;submit_58518		target_58518					CompleteMenu_58518					0	0	0					
58519	66			s1310101	2	worldnpc04101	npc_4nei_jy_wk		5	13	58520			58520				25303;1273							SubmitNpcEx_58519		title_58519	context_58519	accept_58519_1;menu_58519_1	complete_58519;submit_58519		target_58519			CanAcceptMenu_58519		CompleteMenu_58519					0	0	0					
58520	66			s1310101	2		npc_4nei_jy_cb			13	58525		58519	58525				1273							SubmitNpcEx_58520		title_58520	context_58520		complete_58520;submit_58520		target_58520					CompleteMenu_58520					0	0	0					
58521	66			s1310101	2		npc_4nei_jy_zcf			14	58522		58526	58522				1273							SubmitNpcEx_58521		title_58521	context_58521		complete_58521;submit_58521		target_58521					CompleteMenu_58521					0	0	0					
58522	66			s1310101	2		npc_4nei_jy_zcf		14	14	58523		58521	58523				1273							SubmitNpcEx_58522		title_58522	context_58522		complete_58522;submit_58522		target_58522					CompleteMenu_58522					0	0	0					
58523	66			s1310101	2				14	14	58524	1	58522	58524				1273							SubmitNpcEx_58523		title_58523	context_58523				target_58523							5607			0	0	0					
58524	66			s1310101	2		worldnpc04101		14	5			58523					1273							SubmitNpcEx_58524		title_58524	context_58524		complete_58524;submit_58524		target_58524		next_58524			CompleteMenu_58524					0	0	0					
58525	66			s1310101	2	npc_4nei_jy_cb			13		58526	1	58520	58526				1273						2	SubmitNpcEx_58525		title_58525	context_58525	accept_58525_1;menu_58525_1	complete_58525;submit_58525		target_58525			CanAcceptMenu_58525		CompleteMenu_58525					0	0	0					
58526	66			s1310101	2		npc_4nei_jy_cb				58521		58525	58521				1273							SubmitNpcEx_58526		title_58526	context_58526		complete_58526;submit_58526		target_58526					CompleteMenu_58526					0	0	0					
58528				s1310101	2		npc_4neidh_jy			5								1273							SubmitNpcEx_58528		title_58528	context_58528		complete_58528;submit_58528		target_58528		next_58528			CompleteMenu_58528					0	0	1	1	1			
58529				s1310101	2	worldnpc04101	worldnpc04101		5	5				58530				25304;1273							SubmitNpcEx_58529		title_58529	context_58529	accept_58529_1;menu_58529_1	complete_58529;submit_58529		target_58529			CanAcceptMenu_58529		CompleteMenu_58529					0	0	0	0	0			
58530				s1310101	2	worldnpc04101	NPCxszhh_4nei_yuming		5	15			58529	57532				1273							SubmitNpcEx_58530		title_58530	context_58530	accept_58530_1;menu_58530_1	complete_58530;submit_58530		target_58530			CanAcceptMenu_58530		CompleteMenu_58530					0	0	0	0	0			
58531				s1310101	2	worldnpc04101	worldnpc04101		5	5								1273;106236							SubmitNpcEx_58531		title_58531	context_58531	accept_58531_1;menu_58531_1	complete_58531;submit_58531		target_58531			CanAcceptMenu_58531		CompleteMenu_58531					0	0	0	0	0			
58532				s1310102	2	npc_5neidh_jy	npc_5neidh_jy		5	5	58533			58533				26753							SubmitNpcEx_58532		title_58532	context_58532	accept_58532_1;menu_58532_1	complete_58532;submit_58532		target_58532		next_58532	CanAcceptMenu_58532		CompleteMenu_58532	5610				1	0	0	0	0			
58533				s1310102	2		npc_5neidh_jy		5	5	58534	1	58532	58534											SubmitNpcEx_58533		title_58533	context_58533	accept_58533_1;menu_58533_1	complete_58533;submit_58533		target_58533		next_58533	CanAcceptMenu_58533		CompleteMenu_58533					0	0	0	0	0			
58534				s1310102	2		npc_5neidh_jy		5	5	58535	1	58533	58535											SubmitNpcEx_58534		title_58534	context_58534	accept_58534_1;menu_58534_1	complete_58534;submit_58534		target_58534		next_58534	CanAcceptMenu_58534		CompleteMenu_58534					0	0	0	0	0			
58535				s1310102	2		npc_5neidh_jy		5	5	58536	1	58534	58536											SubmitNpcEx_58535		title_58535	context_58535	accept_58535_1;menu_58535_1	complete_58535;submit_58535		target_58535		next_58535	CanAcceptMenu_58535		CompleteMenu_58535					0	0	0	0	0			
58536				s1310102	2		npc_5neidh_jy		5	5	58537	1	58535	58537											SubmitNpcEx_58536		title_58536	context_58536	accept_58536_1;menu_58536_1	complete_58536;submit_58536		target_58536		next_58536	CanAcceptMenu_58536		CompleteMenu_58536					0	0	0	0	0			
58537				s1310102	2		npc_5neidh_jy		5	5	58538	1	58536	58538											SubmitNpcEx_58537		title_58537	context_58537	accept_58537_1;menu_58537_1	complete_58537;submit_58537		target_58537			CanAcceptMenu_58537		CompleteMenu_58537					0	0	0	0	0			
58538				s1310102	2		npc_5neidh_jy		5	5	58539	1	58537	58539											SubmitNpcEx_58538		title_58538	context_58538	accept_58538_1;menu_58538_1	complete_58538;submit_58538		target_58538			CanAcceptMenu_58538		CompleteMenu_58538					0	0	0	0	0			
58539				s1310102	2		npc_5neidh_jy		5	5			58538	58540											SubmitNpcEx_58539		title_58539	context_58539	accept_58539_1;menu_58539_1	complete_58539;submit_58539		target_58539		next_58539	CanAcceptMenu_58539		CompleteMenu_58539					0	0	0	0	0			
58540				s1310102	2		npc_5neidh_jy		5	5			58539												SubmitNpcEx_58540		title_58540	context_58540	accept_58540_1;menu_58540_1	complete_58540;submit_58540		target_58540		next_58540	CanAcceptMenu_58540		CompleteMenu_58540					0	0	0	0	0			
