STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
85114	¶ëÃ¼Ãùº×¹Û		s920404	5			10	10					3174								title_85114	context_85114	accept_85114_1;menu_85114_1	complete_85114		target_85114		next_85114	CanAcceptMenu_85114		CompleteMenu_85114					1	0	1	1	1				234		10416&3724|100053|conditiontext_100053|0|conditiontips_0;10416&3723|100052|conditiontext_100052|14|conditiontips_14;10416&3722|100051|conditiontext_100051|17|conditiontips_17;10416&3721|100050|conditiontext_100050|13|conditiontips_13;10416&3720|100049|conditiontext_100049|17|conditiontips_17;10416&3719|100048|conditiontext_100048|13|conditiontips_13;10416&3718|100047|conditiontext_100047|1|conditiontips_1;10416&3717|100046|conditiontext_100046|0|conditiontips_0	repute_jianghu|60418383
85115	¶ëÃ¼Ãùº×¹Û		s920404	5			10	10					3174								title_85115	context_85115	accept_85115_1;menu_85115_1	complete_85115		target_85115		next_85115	CanAcceptMenu_85115		CompleteMenu_85115					1	0	1	1	1				234		10416&3724|100053|conditiontext_100053|0|conditiontips_0;10416&3723|100052|conditiontext_100052|14|conditiontips_14;10416&3722|100051|conditiontext_100051|17|conditiontips_17;10416&3721|100050|conditiontext_100050|13|conditiontips_13;10416&3720|100049|conditiontext_100049|17|conditiontips_17;10416&3719|100048|conditiontext_100048|13|conditiontips_13;10416&3718|100047|conditiontext_100047|1|conditiontips_1;10416&3717|100046|conditiontext_100046|0|conditiontips_0	repute_jianghu|60418383
85117	¶ëÃ¼Ãùº×¹Û		s920404	5			10	10					3174								title_85117	context_85117	accept_85117_1;menu_85117_1	complete_85117		target_85117		next_85117	CanAcceptMenu_85117		CompleteMenu_85117					1	0	1	1	1				234		10416&3724|100053|conditiontext_100053|0|conditiontips_0;10416&3723|100052|conditiontext_100052|14|conditiontips_14;10416&3722|100051|conditiontext_100051|17|conditiontips_17;10416&3721|100050|conditiontext_100050|13|conditiontips_13;10416&3720|100049|conditiontext_100049|17|conditiontips_17;10416&3719|100048|conditiontext_100048|13|conditiontips_13;10416&3718|100047|conditiontext_100047|1|conditiontips_1;10416&3717|100046|conditiontext_100046|0|conditiontips_0	repute_jianghu|60418383
85120	¶ëÃ¼Ãùº×¹Û		s920404	5			10	10					3174								title_85120	context_85120	accept_85120_1;menu_85120_1	complete_85120		target_85120		next_85120	CanAcceptMenu_85120		CompleteMenu_85120					1	0	1	1	1				234			repute_jianghu|60418383
85121	¶ëÃ¼Ãùº×¹Û		s920404	5			10	10					3174								title_85121	context_85121	accept_85121_1;menu_85121_1	complete_85121		target_85121		next_85121	CanAcceptMenu_85121		CompleteMenu_85121					1	0	1	1	1				234			repute_jianghu|60418383
85122	¶ëÃ¼Ãùº×¹Û		s920404	5			10	10					3174								title_85122	context_85122	accept_85122_1;menu_85122_1	complete_85122		target_85122		next_85122	CanAcceptMenu_85122		CompleteMenu_85122					1	0	1	1	1				234			repute_jianghu|60418383
85123	¶ëÃ¼Ãùº×¹Û		s920404	5			10	10					3174								title_85123	context_85123	accept_85123_1;menu_85123_1	complete_85123		target_85123		next_85123	CanAcceptMenu_85123		CompleteMenu_85123					1	0	1	1	1				234			repute_jianghu|60418383
85124	¶ëÃ¼Ãùº×¹Û		s920404	5			10	10					3174								title_85124	context_85124	accept_85124_1;menu_85124_1	complete_85124		target_85124		next_85124	CanAcceptMenu_85124		CompleteMenu_85124					1	0	1	1	1				234			repute_jianghu|60418383
85125	¶ëÃ¼Ãùº×¹Û		s920404	5			10	10					3174								title_85125	context_85125	accept_85125_1;menu_85125_1	complete_85125		target_85125		next_85125	CanAcceptMenu_85125		CompleteMenu_85125					1	0	1	1	1				234			repute_jianghu|60418383
85135	¶ëÃ¼Ãùº×¹Û		s920404	5			10	10					3174			25825					title_85135	context_85135	accept_85135_1;menu_85135_1	complete_85135		target_85135		next_85135	CanAcceptMenu_85135		CompleteMenu_85135					1	0	1	1	1				234		10416&3724|100053|conditiontext_100053|0|conditiontips_0;10416&3723|100052|conditiontext_100052|14|conditiontips_14;10416&3722|100051|conditiontext_100051|17|conditiontips_17;10416&3721|100050|conditiontext_100050|13|conditiontips_13;10416&3720|100049|conditiontext_100049|17|conditiontips_17;10416&3719|100048|conditiontext_100048|13|conditiontips_13;10416&3718|100047|conditiontext_100047|1|conditiontips_1;10416&3717|100046|conditiontext_100046|0|conditiontips_0	repute_jianghu|60418383
85136	¶ëÃ¼Ãùº×¹Û		s920404	5			10	10					3174			25826					title_85136	context_85136	accept_85136_1;menu_85136_1	complete_85136		target_85136		next_85136	CanAcceptMenu_85136		CompleteMenu_85136					1	0	1	1	1				234		10416&3724|100053|conditiontext_100053|0|conditiontips_0;10416&3723|100052|conditiontext_100052|14|conditiontips_14;10416&3722|100051|conditiontext_100051|17|conditiontips_17;10416&3721|100050|conditiontext_100050|13|conditiontips_13;10416&3720|100049|conditiontext_100049|17|conditiontips_17;10416&3719|100048|conditiontext_100048|13|conditiontips_13;10416&3718|100047|conditiontext_100047|1|conditiontips_1;10416&3717|100046|conditiontext_100046|0|conditiontips_0	repute_jianghu|60418383
85137	¶ëÃ¼Ãùº×¹Û		s920404	5			10	10					3174			25827					title_85137	context_85137	accept_85137_1;menu_85137_1	complete_85137		target_85137		next_85137	CanAcceptMenu_85137		CompleteMenu_85137					1	0	1	1	1				234		10416&3724|100053|conditiontext_100053|0|conditiontips_0;10416&3723|100052|conditiontext_100052|14|conditiontips_14;10416&3722|100051|conditiontext_100051|17|conditiontips_17;10416&3721|100050|conditiontext_100050|13|conditiontips_13;10416&3720|100049|conditiontext_100049|17|conditiontips_17;10416&3719|100048|conditiontext_100048|13|conditiontips_13;10416&3718|100047|conditiontext_100047|1|conditiontips_1;10416&3717|100046|conditiontext_100046|0|conditiontips_0	repute_jianghu|60418383
85138	¶ëÃ¼Ãùº×¹Û		s920404	5			10	10					3174			25828					title_85138	context_85138	accept_85138_1;menu_85138_1	complete_85138		target_85138		next_85138	CanAcceptMenu_85138		CompleteMenu_85138					1	0	1	1	1				234		10416&3724|100053|conditiontext_100053|0|conditiontips_0;10416&3723|100052|conditiontext_100052|14|conditiontips_14;10416&3722|100051|conditiontext_100051|17|conditiontips_17;10416&3721|100050|conditiontext_100050|13|conditiontips_13;10416&3720|100049|conditiontext_100049|17|conditiontips_17;10416&3719|100048|conditiontext_100048|13|conditiontips_13;10416&3718|100047|conditiontext_100047|1|conditiontips_1;10416&3717|100046|conditiontext_100046|0|conditiontips_0	repute_jianghu|60418383
85139	¶ëÃ¼Ãùº×¹Û		s920404	5			10	10					3174			25829					title_85139	context_85139	accept_85139_1;menu_85139_1	complete_85139		target_85139		next_85139	CanAcceptMenu_85139		CompleteMenu_85139					1	0	1	1	1				234		10416&3724|100053|conditiontext_100053|0|conditiontips_0;10416&3723|100052|conditiontext_100052|14|conditiontips_14;10416&3722|100051|conditiontext_100051|17|conditiontips_17;10416&3721|100050|conditiontext_100050|13|conditiontips_13;10416&3720|100049|conditiontext_100049|17|conditiontips_17;10416&3719|100048|conditiontext_100048|13|conditiontips_13;10416&3718|100047|conditiontext_100047|1|conditiontips_1;10416&3717|100046|conditiontext_100046|0|conditiontips_0	repute_jianghu|60418383
85140	¶ëÃ¼Ãùº×¹Û		s920404	5			10	10					3174			25830					title_85140	context_85140	accept_85140_1;menu_85140_1	complete_85140		target_85140		next_85140	CanAcceptMenu_85140		CompleteMenu_85140					1	0	1	1	1				234		10416&3724|100053|conditiontext_100053|0|conditiontips_0;10416&3723|100052|conditiontext_100052|14|conditiontips_14;10416&3722|100051|conditiontext_100051|17|conditiontips_17;10416&3721|100050|conditiontext_100050|13|conditiontips_13;10416&3720|100049|conditiontext_100049|17|conditiontips_17;10416&3719|100048|conditiontext_100048|13|conditiontips_13;10416&3718|100047|conditiontext_100047|1|conditiontips_1;10416&3717|100046|conditiontext_100046|0|conditiontips_0	repute_jianghu|60418383
85142	¶ëÃ¼Ãùº×¹Û		s920404	5			10	10					3174			25832					title_85142	context_85142	accept_85142_1;menu_85142_1	complete_85142		target_85142		next_85142	CanAcceptMenu_85142		CompleteMenu_85142					1	0	1	1	1				234		10416&3724|100053|conditiontext_100053|0|conditiontips_0;10416&3723|100052|conditiontext_100052|14|conditiontips_14;10416&3722|100051|conditiontext_100051|17|conditiontips_17;10416&3721|100050|conditiontext_100050|13|conditiontips_13;10416&3720|100049|conditiontext_100049|17|conditiontips_17;10416&3719|100048|conditiontext_100048|13|conditiontips_13;10416&3718|100047|conditiontext_100047|1|conditiontips_1;10416&3717|100046|conditiontext_100046|0|conditiontips_0	repute_jianghu|60418383
85143	¶ëÃ¼Ãùº×¹Û		s920404	7			10	10					3174								title_85143	context_85143	accept_85143_1;menu_85143_1	complete_85143		target_85143		next_85143	CanAcceptMenu_85143		CompleteMenu_85143					1	0	1	1	1				234			repute_jianghu|60418383
85144	¶ëÃ¼Ãùº×¹Û		s920404	7			10	10					3174								title_85144	context_85144	accept_85144_1;menu_85144_1	complete_85144		target_85144		next_85144	CanAcceptMenu_85144		CompleteMenu_85144					1	0	1	1	1				234			repute_jianghu|60418383
85145	¶ëÃ¼Ãùº×¹Û		s920404	7			10	10					3174								title_85145	context_85145	accept_85145_1;menu_85145_1	complete_85145		target_85145		next_85145	CanAcceptMenu_85145		CompleteMenu_85145					1	0	1	1	1				234			repute_jianghu|60418383
85146	¶ëÃ¼Ãùº×¹Û		s920404	5			10	10					3174								title_85146	context_85146	accept_85146_1;menu_85146_1	complete_85146		target_85146		next_85146	CanAcceptMenu_85146		CompleteMenu_85146					1	0	1	1	1				234			repute_jianghu|60418383
85147	¶ëÃ¼Ãùº×¹Û		s920404	5			10	10					3174								title_85147	context_85147	accept_85147_1;menu_85147_1	complete_85147		target_85147		next_85147	CanAcceptMenu_85147		CompleteMenu_85147					1	0	1	1	1				234			repute_jianghu|60418383
