STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
42072	朱林抗命		s090202	4	WorldNpc04126	WorldNpc04124	5	5			42071	42073	3174								title_42072	context_42072	context_42072;menu_42072	complete_42072	uncom_42072	target_42072	task_TrackInfo_42072	next_42072	CanAcceptMenu_42072	UncompleteMenu_42072	CompleteMenu_42072					0	1	0	0	0				repute_jianghu|60418383	
42073	朱林之冤		s090203	4	WorldNpc04124	WorldNpc04102	5	5			42072	42074	3174								title_42073	context_42073	context_42073;menu_42073	complete_42073	uncom_42073	target_42073	task_TrackInfo_42073	next_42073	CanAcceptMenu_42073	UncompleteMenu_42073	CompleteMenu_42073					0	1	0	0	0				repute_jianghu|60418383	
42074	朱林之冤		s090203	4	WorldNpc04102	WorldNpc04124	5	5			42073	42075	3174			8007					title_42074	context_42074	context_42074;menu_42074	complete_42074	uncom_42074	target_42074	task_TrackInfo_42074	next_42074	CanAcceptMenu_42074	UncompleteMenu_42074	CompleteMenu_42074					0	1	0	0	0				repute_jianghu|60418383	
42075	朱林之冤		s090203	4	WorldNpc04124	worldnpc04101	5	5			42074	42076	3174								title_42075	context_42075	context_42075;menu_42075	complete_42075	uncom_42075	target_42075	task_TrackInfo_42075	next_42075	CanAcceptMenu_42075	UncompleteMenu_42075	CompleteMenu_42075					0	1	0	0	0				repute_jianghu|60418383	
42076	朱林之冤		s090203	4	worldnpc04101	worldnpc04101	5	5			42075	42077	3174								title_42076	context_42076	context_42076;menu_42076	complete_42076	uncom_42076	target_42076	task_TrackInfo_42076	next_42076	CanAcceptMenu_42076	UncompleteMenu_42076	CompleteMenu_42076					0	1	0	0	0				repute_jianghu|60418383	
42077	朱林之冤		s090203	4	worldnpc04101	WorldNpc04104	5	5			42076	42078	3174								title_42077	context_42077	context_42077;menu_42077	complete_42077	uncom_42077	target_42077	task_TrackInfo_42077	next_42077	CanAcceptMenu_42077	UncompleteMenu_42077	CompleteMenu_42077					0	1	0	0	0				repute_jianghu|60418383	
42078	朱林之冤		s090203	4	WorldNpc04104	WorldNpc04104	5	5			42077	42079	3174								title_42078	context_42078	context_42078;menu_42078	complete_42078	uncom_42078	target_42078	task_TrackInfo_42078	next_42078	CanAcceptMenu_42078	UncompleteMenu_42078	CompleteMenu_42078					0	1	0	0	0				repute_jianghu|60418383	
42079	朱林之冤		s090203	4	WorldNpc04104	WorldNpc04104	5	5			42078	42080	3174								title_42079	context_42079	context_42079;menu_42079	complete_42079	uncom_42079	target_42079	task_TrackInfo_42079	next_42079	CanAcceptMenu_42079	UncompleteMenu_42079	CompleteMenu_42079					0	1	0	0	0				repute_jianghu|60418383	
42080	朱林之冤		s090203	4	WorldNpc04104	WorldNpc04104	5	5			42079	42081	3174								title_42080	context_42080	context_42080;menu_42080	complete_42080	uncom_42080	target_42080	task_TrackInfo_42080	next_42080	CanAcceptMenu_42080	UncompleteMenu_42080	CompleteMenu_42080					0	1	0	0	0				repute_jianghu|60418383	
42081	朱林之冤		s090203	4	WorldNpc04104	WorldNpc04104	5	5			42080	42083	3174								title_42081	context_42081	accept_42081_1;menu_42081_1	complete_42081	uncom_42081	target_42081	task_TrackInfo_42081	next_42081	CanAcceptMenu_42081	UncompleteMenu_42081	CompleteMenu_42081					0	1	0	0	0				repute_jianghu|60418383	
42083	朱林之冤		s090203	4	WorldNpc04104	worldnpc04101	5	5			42081	42084	3174			8008					title_42083	context_42083	context_42083;menu_42083	complete_42083	uncom_42083	target_42083	task_TrackInfo_42083	next_42083	CanAcceptMenu_42083	UncompleteMenu_42083	CompleteMenu_42083					0	1	0	0	0				repute_jianghu|60418383	
42084	朱林之冤		s090203	4	worldnpc04101	WorldNpc04126	5	5			42083	42085	3174								title_42084	context_42084	context_42084;menu_42084	complete_42084	uncom_42084	target_42084	task_TrackInfo_42084	next_42084	CanAcceptMenu_42084	UncompleteMenu_42084	CompleteMenu_42084					0	1	0	0	0				repute_jianghu|60418383	
42085	埋下祸根		s090204	4	WorldNpc04126	WorldNpc04104	5	5			42084	42086	3174								title_42085	context_42085	context_42085;menu_42085	complete_42085	uncom_42085	target_42085	task_TrackInfo_42085	next_42085	CanAcceptMenu_42085	UncompleteMenu_42085	CompleteMenu_42085					0	1	0	0	0				repute_jianghu|60418383	
42086	埋下祸根		s090204	4	WorldNpc04104	WorldNpc04126	5	5			42085	42087	3174								title_42086	context_42086	context_42086;menu_42086	complete_42086	uncom_42086	target_42086	task_TrackInfo_42086	next_42086	CanAcceptMenu_42086	UncompleteMenu_42086	CompleteMenu_42086					0	1	0	0	0				repute_jianghu|60418383	
42087	埋下祸根		s090204	4	WorldNpc04126	WorldNpc04125	5	5			42086	42090	3174								title_42087	context_42087	context_42087;menu_42087	complete_42087	uncom_42087	target_42087	task_TrackInfo_42087	next_42087	CanAcceptMenu_42087	UncompleteMenu_42087	CompleteMenu_42087					0	1	0	0	0				repute_jianghu|60418383	
42090	埋下祸根		s090204	4	WorldNpc04125	WorldNpc04104	5	5			42087	42091	3174			8009					title_42090	context_42090	context_42090;menu_42090	complete_42090	uncom_42090	target_42090	task_TrackInfo_42090	next_42090	CanAcceptMenu_42090	UncompleteMenu_42090	CompleteMenu_42090					0	1	0	0	0				repute_jianghu|60418383	
42091	埋下祸根		s090204	4	WorldNpc04104	WorldNpc04104	5	5			42090	42092	3174								title_42091	context_42091	context_42091;menu_42091	complete_42091	uncom_42091	target_42091	task_TrackInfo_42091	next_42091	CanAcceptMenu_42091	UncompleteMenu_42091	CompleteMenu_42091					0	1	0	0	0				repute_jianghu|60418383	
42092	埋下祸根		s090204	4	WorldNpc04104	WorldNpc04104	5	5			42091	42093	3174								title_42092	context_42092	context_42092;menu_42092	complete_42092	uncom_42092	target_42092	task_TrackInfo_42092	next_42092	CanAcceptMenu_42092	UncompleteMenu_42092	CompleteMenu_42092					0	1	0	0	0				repute_jianghu|60418383	
42093	埋下祸根		s090204	4	WorldNpc04104	WorldNpc04126	5	5			42092	42094	3174								title_42093	context_42093	context_42093;menu_42093	complete_42093	uncom_42093	target_42093	task_TrackInfo_42093	next_42093	CanAcceptMenu_42093	UncompleteMenu_42093	CompleteMenu_42093					0	1	0	0	0				repute_jianghu|60418383	
42094	埋下祸根		s090204	4	WorldNpc04126	WorldNpc04126	5	5			42093	42095	3174								title_42094	context_42094	context_42094;menu_42094	complete_42094	uncom_42094	target_42094	task_TrackInfo_42094	next_42094	CanAcceptMenu_42094	UncompleteMenu_42094	CompleteMenu_42094					0	1	0	0	0				repute_jianghu|60418383	
42095	埋下祸根		s090204	4	WorldNpc04126	WorldNpc04102	5	5			42094	42096	3174								title_42095	context_42095	context_42095;menu_42095	complete_42095	uncom_42095	target_42095	task_TrackInfo_42095	next_42095	CanAcceptMenu_42095	UncompleteMenu_42095	CompleteMenu_42095					0	1	0	0	0				repute_jianghu|60418383	
42096	埋下祸根		s090204	4	WorldNpc04102	WorldNpc04201	5	5			42095	42097	3174								title_42096	context_42096	accept_42096_1;menu_42096_1	complete_42096	uncom_42096	target_42096	task_TrackInfo_42096	next_42096	CanAcceptMenu_42096	UncompleteMenu_42096	CompleteMenu_42096					0	1	0	0	0				repute_jianghu|60418383	
42097	五鬼来袭		s090301	4	WorldNpc04201	WorldNpc04201	5	5			42096	42098	3174								title_42097	context_42097	context_42097;menu_42097	complete_42097	uncom_42097	target_42097	task_TrackInfo_42097	next_42097	CanAcceptMenu_42097	UncompleteMenu_42097	CompleteMenu_42097					0	1	0	0	0			repute_jianghu|5483	repute_jianghu|60418383	
42098	五鬼来袭		s090301	4	WorldNpc04201	WorldNpc04203	5	5			42097	42101	3174						SubmitNpcEx_42098		title_42098	context_42098	context_42098;menu_42098	complete_42098	uncom_42098	target_42098	task_TrackInfo_42098	next_42098	CanAcceptMenu_42098	UncompleteMenu_42098	CompleteMenu_42098					0	1	0	0	0				repute_jianghu|60418383	
42101	五鬼来袭		s090301	4	WorldNpc04203	WorldNpc04204	5	5			42098	42102	3174								title_42101	context_42101	context_42101;menu_42101	complete_42101	uncom_42101	target_42101	task_TrackInfo_42101	next_42101	CanAcceptMenu_42101	UncompleteMenu_42101	CompleteMenu_42101					0	1	0	0	0				repute_jianghu|60418383	
42102	五鬼来袭		s090301	4	WorldNpc04204	WorldNpc04204	5	5			42101	42103	3174								title_42102	context_42102	context_42102;menu_42102	complete_42102	uncom_42102	target_42102	task_TrackInfo_42102	next_42102	CanAcceptMenu_42102	UncompleteMenu_42102	CompleteMenu_42102					0	1	0	0	0				repute_jianghu|60418383	
42103	五鬼来袭		s090301	4	WorldNpc04204	WorldNpc04205	5	5			42102	42106	3174								title_42103	context_42103	context_42103;menu_42103	complete_42103	uncom_42103	target_42103	task_TrackInfo_42103	next_42103	CanAcceptMenu_42103	UncompleteMenu_42103	CompleteMenu_42103					0	1	0	0	0				repute_jianghu|60418383	
42106	五鬼来袭		s090301	4	WorldNpc04205	WorldNpc04205	5	5			42103	42108	3174								title_42106	context_42106	context_42106;menu_42106	complete_42106	uncom_42106	target_42106	task_TrackInfo_42106	next_42106	CanAcceptMenu_42106	UncompleteMenu_42106	CompleteMenu_42106					0	1	0	0	0				repute_jianghu|60418383	
42108	五鬼来袭		s090301	4	WorldNpc04205	WorldNpc04203	5	5			42106	42109	3174								title_42108	context_42108	context_42108;menu_42108	complete_42108	uncom_42108	target_42108	task_TrackInfo_42108	next_42108	CanAcceptMenu_42108	UncompleteMenu_42108	CompleteMenu_42108					0	1	0	0	0				repute_jianghu|60418383	
42109	内有乾坤		s090302	4	WorldNpc04203	WorldNpc04206	5	5			42108	42110	3174								title_42109	context_42109	context_42109;menu_42109	complete_42109	uncom_42109	target_42109	task_TrackInfo_42109	next_42109	CanAcceptMenu_42109	UncompleteMenu_42109	CompleteMenu_42109					0	1	0	0	0				repute_jianghu|60418383	
42110	内有乾坤		s090302	4	WorldNpc04206	WorldNpc04204	5	5			42109	42113	3174			8010					title_42110	context_42110	context_42110;menu_42110	complete_42110	uncom_42110	target_42110	task_TrackInfo_42110	next_42110	CanAcceptMenu_42110	UncompleteMenu_42110	CompleteMenu_42110					0	1	0	0	0				repute_jianghu|60418383	
42113	内有乾坤		s090302	4	WorldNpc04204	WorldNpc04206	5	5			42110	42114	3174			8619					title_42113	context_42113	context_42113;menu_42113	complete_42113	uncom_42113	target_42113	task_TrackInfo_42113	next_42113	CanAcceptMenu_42113	UncompleteMenu_42113	CompleteMenu_42113					0	1	0	0	0				repute_jianghu|60418383	
42114	内有乾坤		s090302	4	WorldNpc04206	WorldNpc04211	5	5			42113	42117	3174								title_42114	context_42114	context_42114;menu_42114	complete_42114	uncom_42114	target_42114	task_TrackInfo_42114	next_42114	CanAcceptMenu_42114	UncompleteMenu_42114	CompleteMenu_42114					0	1	0	0	0				repute_jianghu|60418383	
42117	内有乾坤		s090302	4	WorldNpc04211	WorldNpc04206	5	5			42114	42120	3174								title_42117	context_42117	context_42117;menu_42117	complete_42117	uncom_42117	target_42117	task_TrackInfo_42117	next_42117	CanAcceptMenu_42117	UncompleteMenu_42117	CompleteMenu_42117					0	1	0	0	0				repute_jianghu|60418383	
42120	内有乾坤		s090302	4	WorldNpc04206	WorldNpc04211	5	5			42117	42121	3174			8606					title_42120	context_42120	context_42120;menu_42120	complete_42120	uncom_42120	target_42120	task_TrackInfo_42120	next_42120	CanAcceptMenu_42120	UncompleteMenu_42120	CompleteMenu_42120					0	1	0	0	0				repute_jianghu|60418383	
