STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
81513	苏州桃花岛		s740606	7			14	14					3174								title_81513	context_81513	accept_81513_1;menu_81513_1	complete_81513		target_81513		next_81513	CanAcceptMenu_81513		CompleteMenu_81513					1	1	1	1	1				53			repute_jianghu|60418383
81514	苏州桃花岛		s740606	5			14	14					3174								title_81514	context_81514	accept_81514_1;menu_81514_1	complete_81514		target_81514		next_81514	CanAcceptMenu_81514		CompleteMenu_81514					1	1	1	1	1				53			repute_jianghu|60418383
81515	苏州桃花岛		s740606	7			14	14					3174								title_81515	context_81515	accept_81515_1;menu_81515_1	complete_81515		target_81515		next_81515	CanAcceptMenu_81515		CompleteMenu_81515					1	1	1	1	1				53			repute_jianghu|60418383
81516	苏州桃花岛		s740606	5			14	14					3174								title_81516	context_81516	accept_81516_1;menu_81516_1	complete_81516		target_81516		next_81516	CanAcceptMenu_81516		CompleteMenu_81516					1	1	1	1	1				53			repute_jianghu|60418383
81517	苏州桃花岛		s740606	5			14	14					3174								title_81517	context_81517	accept_81517_1;menu_81517_1	complete_81517		target_81517		next_81517	CanAcceptMenu_81517		CompleteMenu_81517					1	1	1	1	1				53		10416&3724|100053|conditiontext_100053|0|conditiontips_0;10416&3723|100052|conditiontext_100052|14|conditiontips_14;10416&3722|100051|conditiontext_100051|17|conditiontips_17;10416&3721|100050|conditiontext_100050|13|conditiontips_13;10416&3720|100049|conditiontext_100049|17|conditiontips_17;10416&3719|100048|conditiontext_100048|13|conditiontips_13;10416&3718|100047|conditiontext_100047|1|conditiontips_1;10416&3717|100046|conditiontext_100046|0|conditiontips_0	repute_jianghu|60418383
81518	苏州桃花岛		s740606	5			14	14					3174								title_81518	context_81518	accept_81518_1;menu_81518_1	complete_81518		target_81518		next_81518	CanAcceptMenu_81518		CompleteMenu_81518					1	1	1	1	1				53			repute_jianghu|60418383
81519	苏州桃花岛		s740606	5			14	14					3174								title_81519	context_81519	accept_81519_1;menu_81519_1	complete_81519		target_81519		next_81519	CanAcceptMenu_81519		CompleteMenu_81519					1	1	1	1	1				53		10416&3724|100053|conditiontext_100053|0|conditiontips_0;10416&3723|100052|conditiontext_100052|14|conditiontips_14;10416&3722|100051|conditiontext_100051|17|conditiontips_17;10416&3721|100050|conditiontext_100050|13|conditiontips_13;10416&3720|100049|conditiontext_100049|17|conditiontips_17;10416&3719|100048|conditiontext_100048|13|conditiontips_13;10416&3718|100047|conditiontext_100047|1|conditiontips_1;10416&3717|100046|conditiontext_100046|0|conditiontips_0	repute_jianghu|60418383
81520	苏州桃花岛		s740606	5			14	14					3174								title_81520	context_81520	accept_81520_1;menu_81520_1	complete_81520		target_81520		next_81520	CanAcceptMenu_81520		CompleteMenu_81520					1	1	1	1	1				53			repute_jianghu|60418383
81521	苏州桃花岛		s740606	7			14	14					3174								title_81521	context_81521	accept_81521_1;menu_81521_1	complete_81521		target_81521		next_81521	CanAcceptMenu_81521		CompleteMenu_81521					1	1	1	1	1				53			repute_jianghu|60418383
81522	苏州桃花岛		s740606	5			14	14					3174			19851					title_81522	context_81522	accept_81522_1;menu_81522_1	complete_81522		target_81522		next_81522	CanAcceptMenu_81522		CompleteMenu_81522					1	1	1	1	1				53		10416&3724|100053|conditiontext_100053|0|conditiontips_0;10416&3723|100052|conditiontext_100052|14|conditiontips_14;10416&3722|100051|conditiontext_100051|17|conditiontips_17;10416&3721|100050|conditiontext_100050|13|conditiontips_13;10416&3720|100049|conditiontext_100049|17|conditiontips_17;10416&3719|100048|conditiontext_100048|13|conditiontips_13;10416&3718|100047|conditiontext_100047|1|conditiontips_1;10416&3717|100046|conditiontext_100046|0|conditiontips_0	repute_jianghu|60418383
