STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
80936	¼¦Ãùæä	interact¼¦Ãùæä³¤ÇàÁë	s720101	1	5	WorldNpc10955	WorldNpc10955	4	4					15539;25665			16608					title_80936	context_80936	accept_80936_1;menu_80936_1	complete_80936	uncom_80936	target_80936	task_TrackInfo_80936	next_80936	CanAcceptMenu_80936	UncompleteMenu_80936	CompleteMenu_80936					1	1	1	1	1					10416&3679|100008|conditiontext_100008|0|conditiontips_0;10416&3678|100007|conditiontext_100007|14|conditiontips_14;10416&3677|100006|conditiontext_100006|17|conditiontips_17;10416&3676|100005|conditiontext_100005|13|conditiontips_13;10416&3675|100004|conditiontext_100004|17|conditiontips_17;10416&3674|100003|conditiontext_100003|13|conditiontips_13;10416&3673|100002|conditiontext_100002|1|conditiontips_1;10416&3672|100001|conditiontext_100001|0|conditiontips_0		repute_jianghu|700
80944	¼¦Ãùæä	interact¼¦Ãùæä³¤ÇàÁë	s720101	1	5	WorldNpc10639	WorldNpc10639	4	4					15539;25665								title_80944	context_80944	accept_80944_1;menu_80944_1	complete_80944	uncom_80944	target_80944	task_TrackInfo_80944	next_80944	CanAcceptMenu_80944	UncompleteMenu_80944	CompleteMenu_80944					1	1	1	1	1							repute_jianghu|700
80948	¼¦Ãùæä	story¼¦Ãùæä³¤ÇàÁëhunter¼¦Ãùæä³¤ÇàÁë	s720101	1	7		WorldNpc10671	4	4					10416;3678;15539;25665								title_80948	context_80948	accept_80948_1;menu_80948_1	complete_80948	uncom_80948	target_80948	task_TrackInfo_80948	next_80948	CanAcceptMenu_80948	UncompleteMenu_80948	CompleteMenu_80948					1	1	1	1	1							repute_jianghu|700
80954	¼¦Ãùæä	story¼¦Ãùæä³¤ÇàÁëinteract¼¦Ãùæä³¤ÇàÁë	s720101	1	5	WorldNpc10667	WorldNpc10667	4	4					15539;25665								title_80954	context_80954	accept_80954_1;menu_80954_1	complete_80954	uncom_80954	target_80954	task_TrackInfo_80954	next_80954	CanAcceptMenu_80954	UncompleteMenu_80954	CompleteMenu_80954					1	1	1	1	1							repute_jianghu|700
80914	¼¦Ãùæä	hunter¼¦Ãùæä³¤ÇàÁëgather¼¦Ãùæä³¤ÇàÁë	s720101	1	5	WorldNpc10708	WorldNpc10708	4	4					15539;25665								title_80914	context_80914	accept_80914_1;menu_80914_1	complete_80914	uncom_80914	target_80914	task_TrackInfo_80914	next_80914	CanAcceptMenu_80914	UncompleteMenu_80914	CompleteMenu_80914					1	1	1	1	1					10416&3679|100008|conditiontext_100008|0|conditiontips_0;10416&3678|100007|conditiontext_100007|14|conditiontips_14;10416&3677|100006|conditiontext_100006|17|conditiontips_17;10416&3676|100005|conditiontext_100005|13|conditiontips_13;10416&3675|100004|conditiontext_100004|17|conditiontips_17;10416&3674|100003|conditiontext_100003|13|conditiontips_13;10416&3673|100002|conditiontext_100002|1|conditiontips_1;10416&3672|100001|conditiontext_100001|0|conditiontips_0		repute_jianghu|700
80935	¼¦Ãùæä	interact¼¦Ãùæä³¤ÇàÁë	s720101	1	5	WorldNpc10954	WorldNpc10954	4	4					15539;25665			16609					title_80935	context_80935	accept_80935_1;menu_80935_1	complete_80935	uncom_80935	target_80935	task_TrackInfo_80935	next_80935	CanAcceptMenu_80935	UncompleteMenu_80935	CompleteMenu_80935					1	1	1	1	1							repute_jianghu|700
80863	¼¦Ãùæä	story¼¦Ãùæä³¤ÇàÁë	s720101	1	5	WorldNpc10929	WorldNpc10929	4	4					15539;25665								title_80863	context_80863	accept_80863_1;menu_80863_1	complete_80863	uncom_80863	target_80863	task_TrackInfo_80863	next_80863	CanAcceptMenu_80863	UncompleteMenu_80863	CompleteMenu_80863					1	1	1	1	1					10416&3679|100008|conditiontext_100008|0|conditiontips_0;10416&3678|100007|conditiontext_100007|14|conditiontips_14;10416&3677|100006|conditiontext_100006|17|conditiontips_17;10416&3676|100005|conditiontext_100005|13|conditiontips_13;10416&3675|100004|conditiontext_100004|17|conditiontips_17;10416&3674|100003|conditiontext_100003|13|conditiontips_13;10416&3673|100002|conditiontext_100002|1|conditiontips_1;10416&3672|100001|conditiontext_100001|0|conditiontips_0		repute_jianghu|700
80866	¼¦Ãùæä	story¼¦Ãùæä³¤ÇàÁë	s720101	1	5	WorldNpc10932	WorldNpc10932	4	4					15539;25665								title_80866	context_80866	accept_80866_1;menu_80866_1	complete_80866	uncom_80866	target_80866	task_TrackInfo_80866	next_80866	CanAcceptMenu_80866	UncompleteMenu_80866	CompleteMenu_80866					1	1	1	1	1							repute_jianghu|700
80871			s720201																																													
80872			s720201																																													
80873			s720201																																													
80874			s720201																																													
80851	¼¦Ãùæä³¤ÇàÁë	story¼¦Ãùæä³¤ÇàÁë	s720201	3	5	WorldNpc10917	WorldNpc10917	4	4					3161;25665								title_80851	context_80851	accept_80851_1;menu_80851_1	complete_80851	uncom_80851	target_80851	task_TrackInfo_80851	next_80851	CanAcceptMenu_80851	UncompleteMenu_80851	CompleteMenu_80851					1	1	1	1	1					10416&3679|100008|conditiontext_100008|0|conditiontips_0;10416&3678|100007|conditiontext_100007|14|conditiontips_14;10416&3677|100006|conditiontext_100006|17|conditiontips_17;10416&3676|100005|conditiontext_100005|13|conditiontips_13;10416&3675|100004|conditiontext_100004|17|conditiontips_17;10416&3674|100003|conditiontext_100003|13|conditiontips_13;10416&3673|100002|conditiontext_100002|1|conditiontips_1;10416&3672|100001|conditiontext_100001|0|conditiontips_0		repute_jianghu|1783
80852	¼¦Ãùæä³¤ÇàÁë	story³¤ÇàÁë	s720201	3	5	WorldNpc10918	WorldNpc10918	4	4					3161;25665								title_80852	context_80852	accept_80852_1;menu_80852_1	complete_80852	uncom_80852	target_80852	task_TrackInfo_80852	next_80852	CanAcceptMenu_80852	UncompleteMenu_80852	CompleteMenu_80852					1	1	1	1	1							repute_jianghu|1783
80857	¼¦Ãùæä³¤ÇàÁë	story³¤ÇàÁë	s720201	3	5	WorldNpc10923	WorldNpc10923	4	4					3161;25665								title_80857	context_80857	accept_80857_1;menu_80857_1	complete_80857	uncom_80857	target_80857	task_TrackInfo_80857	next_80857	CanAcceptMenu_80857	UncompleteMenu_80857	CompleteMenu_80857					1	1	1	1	1					10416&3679|100008|conditiontext_100008|0|conditiontips_0;10416&3678|100007|conditiontext_100007|14|conditiontips_14;10416&3677|100006|conditiontext_100006|17|conditiontips_17;10416&3676|100005|conditiontext_100005|13|conditiontips_13;10416&3675|100004|conditiontext_100004|17|conditiontips_17;10416&3674|100003|conditiontext_100003|13|conditiontips_13;10416&3673|100002|conditiontext_100002|1|conditiontips_1;10416&3672|100001|conditiontext_100001|0|conditiontips_0		repute_jianghu|1783
80861	¼¦Ãùæä³¤ÇàÁë	story¼¦Ãùæä³¤ÇàÁë	s720201	3	7	WorldNpc10927	WorldNpc10927	4	4					3174;3161;10416;3674;25665								title_80861	context_80861	accept_80861_1;menu_80861_1	complete_80861	uncom_80861	target_80861	task_TrackInfo_80861	next_80861	CanAcceptMenu_80861	UncompleteMenu_80861	CompleteMenu_80861					1	1	1	1	1							repute_jianghu|60418383
80864	¼¦Ãùæä³¤ÇàÁë	story¼¦Ãùæä³¤ÇàÁë	s720201	3	5	WorldNpc10930	WorldNpc10930	4	4					3161;25665								title_80864	context_80864	accept_80864_1;menu_80864_1	complete_80864	uncom_80864	target_80864	task_TrackInfo_80864	next_80864	CanAcceptMenu_80864	UncompleteMenu_80864	CompleteMenu_80864					1	1	1	1	1							repute_jianghu|1783
80865	¼¦Ãùæä³¤ÇàÁë	story¼¦Ãùæä³¤ÇàÁë	s720201	3	5	WorldNpc10931	WorldNpc10931	4	4					3161;25665								title_80865	context_80865	accept_80865_1;menu_80865_1	complete_80865	uncom_80865	target_80865	task_TrackInfo_80865	next_80865	CanAcceptMenu_80865	UncompleteMenu_80865	CompleteMenu_80865					1	1	1	1	1					10416&3679|100008|conditiontext_100008|0|conditiontips_0;10416&3678|100007|conditiontext_100007|14|conditiontips_14;10416&3677|100006|conditiontext_100006|17|conditiontips_17;10416&3676|100005|conditiontext_100005|13|conditiontips_13;10416&3675|100004|conditiontext_100004|17|conditiontips_17;10416&3674|100003|conditiontext_100003|13|conditiontips_13;10416&3673|100002|conditiontext_100002|1|conditiontips_1;10416&3672|100001|conditiontext_100001|0|conditiontips_0		repute_jianghu|1783
80870	¼¦Ãùæä³¤ÇàÁë	question³¤ÇàÁë	s720201	3	5	WorldNpc10962	WorldNpc10962	4	4					3162;25665								title_80870	context_80870	accept_80870_1;menu_80870_1	complete_80870	uncom_80870	target_80870	task_TrackInfo_80870	next_80870	CanAcceptMenu_80870	UncompleteMenu_80870	CompleteMenu_80870					1	1	1	1	1							repute_jianghu|5483
80889	¼¦Ãùæä³¤ÇàÁë	gather¼¦Ãùæä³¤ÇàÁëgather¼¦Ãùæä³¤ÇàÁë	s720201	3	7	WorldNpc10945	WorldNpc10945	4	4					3174;3161;10416;3677;25665								title_80889	context_80889	accept_80889_1;menu_80889_1	complete_80889	uncom_80889	target_80889	task_TrackInfo_80889	next_80889	CanAcceptMenu_80889	UncompleteMenu_80889	CompleteMenu_80889					1	1	1	1	1							repute_jianghu|60418383
80890	¼¦Ãùæä³¤ÇàÁë	interact¼¦Ãùæä³¤ÇàÁëinteract¼¦Ãùæä³¤ÇàÁë	s720201	3	5	WorldNpc10946	WorldNpc10946	4	4					3161;25665								title_80890	context_80890	accept_80890_1;menu_80890_1	complete_80890	uncom_80890	target_80890	task_TrackInfo_80890	next_80890	CanAcceptMenu_80890	UncompleteMenu_80890	CompleteMenu_80890					1	1	1	1	1							repute_jianghu|1783
80900	¼¦Ãùæä³¤ÇàÁë	hunter³¤ÇàÁëhunter³¤ÇàÁë	s720201	3	5	WorldNpc10974	WorldNpc10974	4	4					3162;25665								title_80900	context_80900	accept_80900_1;menu_80900_1	complete_80900	uncom_80900	target_80900	task_TrackInfo_80900	next_80900	CanAcceptMenu_80900	UncompleteMenu_80900	CompleteMenu_80900					1	1	1	1	1					10416&3679|100008|conditiontext_100008|0|conditiontips_0;10416&3678|100007|conditiontext_100007|14|conditiontips_14;10416&3677|100006|conditiontext_100006|17|conditiontips_17;10416&3676|100005|conditiontext_100005|13|conditiontips_13;10416&3675|100004|conditiontext_100004|17|conditiontips_17;10416&3674|100003|conditiontext_100003|13|conditiontips_13;10416&3673|100002|conditiontext_100002|1|conditiontips_1;10416&3672|100001|conditiontext_100001|0|conditiontips_0		repute_jianghu|5483
80902	¼¦Ãùæä³¤ÇàÁë	hunter³¤ÇàÁëhunter³¤ÇàÁë	s720201	3	5	WorldNpc10976	WorldNpc10976	4	4					3161;25665								title_80902	context_80902	accept_80902_1;menu_80902_1	complete_80902	uncom_80902	target_80902	task_TrackInfo_80902	next_80902	CanAcceptMenu_80902	UncompleteMenu_80902	CompleteMenu_80902					1	1	1	1	1							repute_jianghu|1783
80905	¼¦Ãùæä³¤ÇàÁë	hunter³¤ÇàÁëhunter³¤ÇàÁë	s720201	3	7		WorldNpc10984	4	4					3162;10416;3679;25665								title_80905	context_80905	accept_80905_1;menu_80905_1	complete_80905	uncom_80905	target_80905	task_TrackInfo_80905	next_80905	CanAcceptMenu_80905	UncompleteMenu_80905	CompleteMenu_80905					1	1	1	1	1							repute_jianghu|5483
80906	¼¦Ãùæä³¤ÇàÁë	hunter³¤ÇàÁëhunter³¤ÇàÁë	s720201	3	5	WorldNpc10985	WorldNpc10985	4	4					3162;25665								title_80906	context_80906	accept_80906_1;menu_80906_1	complete_80906	uncom_80906	target_80906	task_TrackInfo_80906	next_80906	CanAcceptMenu_80906	UncompleteMenu_80906	CompleteMenu_80906					1	1	1	1	1							repute_jianghu|5483
80907	¼¦Ãùæä³¤ÇàÁë	hunter³¤ÇàÁëgather³¤ÇàÁë	s720201	3	5	WorldNpc10986	WorldNpc10986	4	4					3161;25665								title_80907	context_80907	accept_80907_1;menu_80907_1	complete_80907	uncom_80907	target_80907	task_TrackInfo_80907	next_80907	CanAcceptMenu_80907	UncompleteMenu_80907	CompleteMenu_80907					1	1	1	1	1					10416&3679|100008|conditiontext_100008|0|conditiontips_0;10416&3678|100007|conditiontext_100007|14|conditiontips_14;10416&3677|100006|conditiontext_100006|17|conditiontips_17;10416&3676|100005|conditiontext_100005|13|conditiontips_13;10416&3675|100004|conditiontext_100004|17|conditiontips_17;10416&3674|100003|conditiontext_100003|13|conditiontips_13;10416&3673|100002|conditiontext_100002|1|conditiontips_1;10416&3672|100001|conditiontext_100001|0|conditiontips_0		repute_jianghu|1783
80910	¼¦Ãùæä³¤ÇàÁë	hunter³¤ÇàÁëgather³¤ÇàÁë	s720201	3	5	WorldNpc10989	WorldNpc10989	4	4					3161;25665								title_80910	context_80910	accept_80910_1;menu_80910_1	complete_80910	uncom_80910	target_80910	task_TrackInfo_80910	next_80910	CanAcceptMenu_80910	UncompleteMenu_80910	CompleteMenu_80910					1	1	1	1	1							repute_jianghu|1783
80922	¼¦Ãùæä³¤ÇàÁë	gather³¤ÇàÁë	s720201	3	5	WorldNpc10719	WorldNpc10719	4	4					3162;25665								title_80922	context_80922	accept_80922_1;menu_80922_1	complete_80922	uncom_80922	target_80922	task_TrackInfo_80922	next_80922	CanAcceptMenu_80922	UncompleteMenu_80922	CompleteMenu_80922					1	1	1	1	1					10416&3679|100008|conditiontext_100008|0|conditiontips_0;10416&3678|100007|conditiontext_100007|14|conditiontips_14;10416&3677|100006|conditiontext_100006|17|conditiontips_17;10416&3676|100005|conditiontext_100005|13|conditiontips_13;10416&3675|100004|conditiontext_100004|17|conditiontips_17;10416&3674|100003|conditiontext_100003|13|conditiontips_13;10416&3673|100002|conditiontext_100002|1|conditiontips_1;10416&3672|100001|conditiontext_100001|0|conditiontips_0		repute_jianghu|5483
80933	¼¦Ãùæä³¤ÇàÁë	interact¼¦Ãùæä³¤ÇàÁë	s720201	3	5	WorldNpc10930	WorldNpc10930	4	4					3161;25665			16626					title_80933	context_80933	accept_80933_1;menu_80933_1	complete_80933	uncom_80933	target_80933	task_TrackInfo_80933	next_80933	CanAcceptMenu_80933	UncompleteMenu_80933	CompleteMenu_80933					1	1	1	1	1							repute_jianghu|1783
80947	¼¦Ãùæä³¤ÇàÁë	interact³¤ÇàÁëstory¼¦Ãùæä³¤ÇàÁëinteract¼¦Ãùæä³¤ÇàÁë	s720201	3	7	WorldNpc10632	WorldNpc10632	4	4					3174;3161;10416;3672;25665								title_80947	context_80947	accept_80947_1;menu_80947_1	complete_80947	uncom_80947	target_80947	task_TrackInfo_80947	next_80947	CanAcceptMenu_80947	UncompleteMenu_80947	CompleteMenu_80947					1	1	1	1	1							repute_jianghu|60418383
80949	¼¦Ãùæä³¤ÇàÁë	convoy³¤ÇàÁë	s720201	3	5	WorldNpc10676	WorldNpc10676	4	4					3174;25665								title_80949	context_80949	accept_80949_1;menu_80949_1	complete_80949	uncom_80949	target_80949	task_TrackInfo_80949	next_80949	CanAcceptMenu_80949	UncompleteMenu_80949	CompleteMenu_80949					1	1	1	1	1							repute_jianghu|60418383
