STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
85520	少林主建筑群	interact太平村	s940101	251	5	WorldNpc00221	WorldNpc00221	12	12					15539;25665			26617				title_85520	context_85520	accept_85520_1;menu_85520_1	complete_85520	uncom_85520	target_85520	task_TrackInfo_85520		CanAcceptMenu_85520	UncompleteMenu_85520	CompleteMenu_85520					1	1	1	1	1												repute_jianghu|700
85524	少林主建筑群	interact太平村question太平村	s940101	251	7		WorldNpc00225	12	12					15539;10416;3683;25665							title_85524	context_85524	accept_85524_1;menu_85524_1	complete_85524	uncom_85524	target_85524	task_TrackInfo_85524		CanAcceptMenu_85524	UncompleteMenu_85524	CompleteMenu_85524					1	1	1	1	1												repute_jianghu|700
85530	少林主建筑群	interact太平村	s940101	251	5	WorldNpc00231	WorldNpc00231	12	12					15539;25665							title_85530	context_85530	accept_85530_1;menu_85530_1	complete_85530	uncom_85530	target_85530	task_TrackInfo_85530		CanAcceptMenu_85530	UncompleteMenu_85530	CompleteMenu_85530					1		1	1	1										10416&3688|100017|conditiontext_100017|0|conditiontips_0;10416&3687|100016|conditiontext_100016|14|conditiontips_14;10416&3686|100015|conditiontext_100015|17|conditiontips_17;10416&3684|100013|conditiontext_100013|17|conditiontips_17;10416&3683|100012|conditiontext_100012|13|conditiontips_13;10416&3682|100011|conditiontext_100011|1|conditiontips_1;10416&3681|100010|conditiontext_100010|0|conditiontips_0		repute_jianghu|700
85533	少林主建筑群	interact太平村	s940101	251	5	WorldNpc00234	WorldNpc00234	12	12					15539;25665			26621				title_85533	context_85533	accept_85533_1;menu_85533_1	complete_85533	uncom_85533	target_85533	task_TrackInfo_85533		CanAcceptMenu_85533	UncompleteMenu_85533	CompleteMenu_85533					1	1	1	1	1												repute_jianghu|700
85534	少林主建筑群	interact少林寺	s940101	251	5			12	12					3174;25665							title_85534	context_85534	accept_85534_1;menu_85534_1	complete_85534	uncom_85534	target_85534	task_TrackInfo_85534		CanAcceptMenu_85534	UncompleteMenu_85534	CompleteMenu_85534					1		1	1	1										10416&3688|100017|conditiontext_100017|0|conditiontips_0;10416&3687|100016|conditiontext_100016|14|conditiontips_14;10416&3686|100015|conditiontext_100015|17|conditiontips_17;10416&3684|100013|conditiontext_100013|17|conditiontips_17;10416&3683|100012|conditiontext_100012|13|conditiontips_13;10416&3682|100011|conditiontext_100011|1|conditiontips_1;10416&3681|100010|conditiontext_100010|0|conditiontips_0		repute_jianghu|60418383
85535	少林主建筑群	interact少林寺	s940101	251	5			12	12					3174;25665							title_85535	context_85535	accept_85535_1;menu_85535_1	complete_85535	uncom_85535	target_85535	task_TrackInfo_85535		CanAcceptMenu_85535	UncompleteMenu_85535	CompleteMenu_85535					1		1	1	1										10416&3688|100017|conditiontext_100017|0|conditiontips_0;10416&3687|100016|conditiontext_100016|14|conditiontips_14;10416&3686|100015|conditiontext_100015|17|conditiontips_17;10416&3684|100013|conditiontext_100013|17|conditiontips_17;10416&3683|100012|conditiontext_100012|13|conditiontips_13;10416&3682|100011|conditiontext_100011|1|conditiontips_1;10416&3681|100010|conditiontext_100010|0|conditiontips_0		repute_jianghu|60418384
85537	少林主建筑群	interact太平村	s940101	251	5			12	12					3174;25665			26622				title_85537	context_85537	accept_85537_1;menu_85537_1	complete_85537	uncom_85537	target_85537	task_TrackInfo_85537		CanAcceptMenu_85537	UncompleteMenu_85537	CompleteMenu_85537					1	1	1	1	1												repute_jianghu|60418385
85538	少林主建筑群	interact少林寺	s940101	251	5			12	12					3174;25665							title_85538	context_85538	accept_85538_1;menu_85538_1	complete_85538	uncom_85538	target_85538	task_TrackInfo_85538		CanAcceptMenu_85538	UncompleteMenu_85538	CompleteMenu_85538					1	1	1	1	1												repute_jianghu|60418386
85539	少林主建筑群	interact少林寺	s940101	251	5			12	12					3174;25665							title_85539	context_85539	accept_85539_1;menu_85539_1	complete_85539	uncom_85539	target_85539	task_TrackInfo_85539		CanAcceptMenu_85539	UncompleteMenu_85539	CompleteMenu_85539					1		1	1	1										10416&3688|100017|conditiontext_100017|0|conditiontips_0;10416&3687|100016|conditiontext_100016|14|conditiontips_14;10416&3686|100015|conditiontext_100015|17|conditiontips_17;10416&3684|100013|conditiontext_100013|17|conditiontips_17;10416&3683|100012|conditiontext_100012|13|conditiontips_13;10416&3682|100011|conditiontext_100011|1|conditiontips_1;10416&3681|100010|conditiontext_100010|0|conditiontips_0		repute_jianghu|60418387
85540	少林主建筑群	interact少林寺	s940101	251	5			12	12					3174;25665							title_85540	context_85540	accept_85540_1;menu_85540_1	complete_85540	uncom_85540	target_85540	task_TrackInfo_85540		CanAcceptMenu_85540	UncompleteMenu_85540	CompleteMenu_85540					1	1	1	1	1												repute_jianghu|60418388
85541	少林主建筑群	interact少林寺	s940101	251	5			12	12					3174;25665			26623				title_85541	context_85541	accept_85541_1;menu_85541_1	complete_85541	uncom_85541	target_85541	task_TrackInfo_85541		CanAcceptMenu_85541	UncompleteMenu_85541	CompleteMenu_85541					1		1	1	1										10416&3688|100017|conditiontext_100017|0|conditiontips_0;10416&3687|100016|conditiontext_100016|14|conditiontips_14;10416&3686|100015|conditiontext_100015|17|conditiontips_17;10416&3684|100013|conditiontext_100013|17|conditiontips_17;10416&3683|100012|conditiontext_100012|13|conditiontips_13;10416&3682|100011|conditiontext_100011|1|conditiontips_1;10416&3681|100010|conditiontext_100010|0|conditiontips_0		repute_jianghu|60418389
85542	少林主建筑群	interact太平村	s940101	251	5			12	12					3174;25665			26624				title_85542	context_85542	accept_85542_1;menu_85542_1	complete_85542	uncom_85542	target_85542	task_TrackInfo_85542		CanAcceptMenu_85542	UncompleteMenu_85542	CompleteMenu_85542					1	1	1	1	1												repute_jianghu|60418390
85544	少林主建筑群	interact少林寺	s940101	251	5			12	12					3174;25665							title_85544	context_85544	accept_85544_1;menu_85544_1	complete_85544	uncom_85544	target_85544	task_TrackInfo_85544		CanAcceptMenu_85544	UncompleteMenu_85544	CompleteMenu_85544					1		1	1	1										10416&3688|100017|conditiontext_100017|0|conditiontips_0;10416&3687|100016|conditiontext_100016|14|conditiontips_14;10416&3686|100015|conditiontext_100015|17|conditiontips_17;10416&3684|100013|conditiontext_100013|17|conditiontips_17;10416&3683|100012|conditiontext_100012|13|conditiontips_13;10416&3682|100011|conditiontext_100011|1|conditiontips_1;10416&3681|100010|conditiontext_100010|0|conditiontips_0		repute_jianghu|60418391
85545	少林主建筑群	interact少林寺	s940101	251	5			12	12					3174;25665							title_85545	context_85545	accept_85545_1;menu_85545_1	complete_85545	uncom_85545	target_85545	task_TrackInfo_85545		CanAcceptMenu_85545	UncompleteMenu_85545	CompleteMenu_85545					1		1	1	1										10416&3688|100017|conditiontext_100017|0|conditiontips_0;10416&3687|100016|conditiontext_100016|14|conditiontips_14;10416&3686|100015|conditiontext_100015|17|conditiontips_17;10416&3684|100013|conditiontext_100013|17|conditiontips_17;10416&3683|100012|conditiontext_100012|13|conditiontips_13;10416&3682|100011|conditiontext_100011|1|conditiontips_1;10416&3681|100010|conditiontext_100010|0|conditiontips_0		repute_jianghu|60418392
85546	少林主建筑群	interact太平村	s940101	251	5			12	12					3174;25665							title_85546	context_85546	accept_85546_1;menu_85546_1	complete_85546	uncom_85546	target_85546	task_TrackInfo_85546		CanAcceptMenu_85546	UncompleteMenu_85546	CompleteMenu_85546					1	1	1	1	1												repute_jianghu|60418393
85547	少林主建筑群	interact少林寺	s940101	251	5			12	12					3174;25665							title_85547	context_85547	accept_85547_1;menu_85547_1	complete_85547	uncom_85547	target_85547	task_TrackInfo_85547		CanAcceptMenu_85547	UncompleteMenu_85547	CompleteMenu_85547					1	1	1	1	1												repute_jianghu|700
85563	少林主建筑群	hunter少林寺	s940101	251	7	WorldNpc00264	WorldNpc00264	12	12					3174;15539;10416;3684;25665							title_85563	context_85563	accept_85563_1;menu_85563_1	complete_85563	uncom_85563	target_85563	task_TrackInfo_85563		CanAcceptMenu_85563	UncompleteMenu_85563	CompleteMenu_85563					1	1	1	1	1												repute_jianghu|60418383
85564	少林主建筑群	hunter少林寺	s940101	251	5			12	12					3174;25665							title_85564	context_85564	accept_85564_1;menu_85564_1	complete_85564	uncom_85564	target_85564	task_TrackInfo_85564		CanAcceptMenu_85564	UncompleteMenu_85564	CompleteMenu_85564					1	1	1	1	1												repute_jianghu|60418383
85576	少林主建筑群	hunter少林寺	s940101	251	5			12	12					3174;25665							title_85576	context_85576	accept_85576_1;menu_85576_1	complete_85576	uncom_85576	target_85576	task_TrackInfo_85576		CanAcceptMenu_85576	UncompleteMenu_85576	CompleteMenu_85576					1		1	1	1										10416&3688|100017|conditiontext_100017|0|conditiontips_0;10416&3687|100016|conditiontext_100016|14|conditiontips_14;10416&3686|100015|conditiontext_100015|17|conditiontips_17;10416&3684|100013|conditiontext_100013|17|conditiontips_17;10416&3683|100012|conditiontext_100012|13|conditiontips_13;10416&3682|100011|conditiontext_100011|1|conditiontips_1;10416&3681|100010|conditiontext_100010|0|conditiontips_0		repute_jianghu|60418383
85606	少林主建筑群	gather少林寺gather少林寺	s940101	251	7	WorldNpc00466	WorldNpc00466	12	12					3174;15539;10416;3687;25665							title_85606	context_85606	accept_85606_1;menu_85606_1	complete_85606	uncom_85606	target_85606	task_TrackInfo_85606		CanAcceptMenu_85606	UncompleteMenu_85606	CompleteMenu_85606					1	1	1	1	1												repute_jianghu|60418383
85608	少林主建筑群	gather太平村gather太平村	s940101	251	5			12	12					3174;25665							title_85608	context_85608	accept_85608_1;menu_85608_1	complete_85608	uncom_85608	target_85608	task_TrackInfo_85608		CanAcceptMenu_85608	UncompleteMenu_85608	CompleteMenu_85608					1	1	1	1	1												repute_jianghu|60418383
85616	少林主建筑群	gather太平村gather少林寺	s940101	251	7	WorldNpc00476	WorldNpc00476	12	12					3174;15539;10416;3687;25665							title_85616	context_85616	accept_85616_1;menu_85616_1	complete_85616	uncom_85616	target_85616	task_TrackInfo_85616		CanAcceptMenu_85616	UncompleteMenu_85616	CompleteMenu_85616					1	1	1	1	1												repute_jianghu|60418383
85506	少林太平村	interact太平村collect少林寺	s940201	253	5	WorldNpc00207	WorldNpc00207	12	12					3174;25665							title_85506	context_85506	accept_85506_1;menu_85506_1	complete_85506	uncom_85506	target_85506	task_TrackInfo_85506		CanAcceptMenu_85506	UncompleteMenu_85506	CompleteMenu_85506					1		1	1	1										10416&3697|100026|conditiontext_100026|0|conditiontips_0;10416&3696|100025|conditiontext_100025|14|conditiontips_14;10416&3695|100024|conditiontext_100024|17|conditiontips_17;10416&3694|100023|conditiontext_100023|13|conditiontips_13;10416&3693|100022|conditiontext_100022|17|conditiontips_17;10416&3692|100021|conditiontext_100021|13|conditiontips_13;10416&3691|100020|conditiontext_100020|1|conditiontips_1;10416&3690|100019|conditiontext_100019|0|conditiontips_0		repute_jianghu|60418383
85507	少林太平村	interact太平村hunter少林寺	s940201	253	7	WorldNpc00208	WorldNpc00208	12	12					3174;3161;10416;3690;25665							title_85507	context_85507	accept_85507_1;menu_85507_1	complete_85507	uncom_85507	target_85507	task_TrackInfo_85507		CanAcceptMenu_85507	UncompleteMenu_85507	CompleteMenu_85507					1	1	1	1	1												repute_jianghu|60418383
85509	少林太平村	interact少林寺hunter太平村	s940201	253	5	WorldNpc00210	WorldNpc00210	12	12					3161;25665							title_85509	context_85509	accept_85509_1;menu_85509_1	complete_85509	uncom_85509	target_85509	task_TrackInfo_85509		CanAcceptMenu_85509	UncompleteMenu_85509	CompleteMenu_85509					1	1	1	1	1												repute_jianghu|1783
85512	少林太平村	interact太平村	s940201	253	5	WorldNpc00235	WorldNpc00235	12	12					3161;25665							title_85512	context_85512	accept_85512_1;menu_85512_1	complete_85512	uncom_85512	target_85512	task_TrackInfo_85512		CanAcceptMenu_85512	UncompleteMenu_85512	CompleteMenu_85512					1		1	1	1										10416&3697|100026|conditiontext_100026|0|conditiontips_0;10416&3696|100025|conditiontext_100025|14|conditiontips_14;10416&3695|100024|conditiontext_100024|17|conditiontips_17;10416&3694|100023|conditiontext_100023|13|conditiontips_13;10416&3693|100022|conditiontext_100022|17|conditiontips_17;10416&3692|100021|conditiontext_100021|13|conditiontips_13;10416&3691|100020|conditiontext_100020|1|conditiontips_1;10416&3690|100019|conditiontext_100019|0|conditiontips_0		repute_jianghu|1783
85513	少林太平村	interact太平村	s940201	253	5	WorldNpc00214	WorldNpc00214	12	12					3161;25665							title_85513	context_85513	accept_85513_1;menu_85513_1	complete_85513	uncom_85513	target_85513	task_TrackInfo_85513		CanAcceptMenu_85513	UncompleteMenu_85513	CompleteMenu_85513					1	1	1	1	1												repute_jianghu|1783
85514	少林太平村	interact太平村	s940201	253	5	WorldNpc00215	WorldNpc00215	12	12					3161;25665			26613				title_85514	context_85514	accept_85514_1;menu_85514_1	complete_85514	uncom_85514	target_85514	task_TrackInfo_85514		CanAcceptMenu_85514	UncompleteMenu_85514	CompleteMenu_85514					1		1	1	1										10416&3697|100026|conditiontext_100026|0|conditiontips_0;10416&3696|100025|conditiontext_100025|14|conditiontips_14;10416&3695|100024|conditiontext_100024|17|conditiontips_17;10416&3694|100023|conditiontext_100023|13|conditiontips_13;10416&3693|100022|conditiontext_100022|17|conditiontips_17;10416&3692|100021|conditiontext_100021|13|conditiontips_13;10416&3691|100020|conditiontext_100020|1|conditiontips_1;10416&3690|100019|conditiontext_100019|0|conditiontips_0		repute_jianghu|1783
85516	少林太平村	interact太平村	s940201	253	5	WorldNpc00217	WorldNpc00217	12	12					3161;25665			26614				title_85516	context_85516	accept_85516_1;menu_85516_1	complete_85516	uncom_85516	target_85516	task_TrackInfo_85516		CanAcceptMenu_85516	UncompleteMenu_85516	CompleteMenu_85516					1	1	1	1	1												repute_jianghu|1783
85519	少林太平村	interact少林寺	s940201	253	5	WorldNpc00220	WorldNpc00220	12	12					3161;25665			26616				title_85519	context_85519	accept_85519_1;menu_85519_1	complete_85519	uncom_85519	target_85519	task_TrackInfo_85519		CanAcceptMenu_85519	UncompleteMenu_85519	CompleteMenu_85519					1	1	1	1	1												repute_jianghu|1783
85525	少林太平村	interact太平村question太平村	s940201	253	7		WorldNpc00226	12	12					3161;10416;3692;25665							title_85525	context_85525	accept_85525_1;menu_85525_1	complete_85525	uncom_85525	target_85525	task_TrackInfo_85525		CanAcceptMenu_85525	UncompleteMenu_85525	CompleteMenu_85525					1	1	1	1	1												repute_jianghu|1783
85527	少林太平村	interact少林寺question少林寺	s940201	253	5	WorldNpc00228	WorldNpc00228	12	12					3161;25665			26602				title_85527	context_85527	accept_85527_1;menu_85527_1	complete_85527	uncom_85527	target_85527	task_TrackInfo_85527		CanAcceptMenu_85527	UncompleteMenu_85527	CompleteMenu_85527					1	1	1	1	1												repute_jianghu|1783
85549	少林太平村	hunter太平村story少林寺	s940201	253	5	WorldNpc00250	WorldNpc00250	12	12					3161;25665							title_85549	context_85549	accept_85549_1;menu_85549_1	complete_85549	uncom_85549	target_85549	task_TrackInfo_85549		CanAcceptMenu_85549	UncompleteMenu_85549	CompleteMenu_85549					1		1	1	1										10416&3697|100026|conditiontext_100026|0|conditiontips_0;10416&3696|100025|conditiontext_100025|14|conditiontips_14;10416&3695|100024|conditiontext_100024|17|conditiontips_17;10416&3694|100023|conditiontext_100023|13|conditiontips_13;10416&3693|100022|conditiontext_100022|17|conditiontips_17;10416&3692|100021|conditiontext_100021|13|conditiontips_13;10416&3691|100020|conditiontext_100020|1|conditiontips_1;10416&3690|100019|conditiontext_100019|0|conditiontips_0		repute_jianghu|1783
85551	少林太平村	hunter太平村story太平村	s940201	253	5	WorldNpc00252	WorldNpc00252	12	12					3161;25665							title_85551	context_85551	accept_85551_1;menu_85551_1	complete_85551	uncom_85551	target_85551	task_TrackInfo_85551		CanAcceptMenu_85551	UncompleteMenu_85551	CompleteMenu_85551					1		1	1	1										10416&3697|100026|conditiontext_100026|0|conditiontips_0;10416&3696|100025|conditiontext_100025|14|conditiontips_14;10416&3695|100024|conditiontext_100024|17|conditiontips_17;10416&3694|100023|conditiontext_100023|13|conditiontips_13;10416&3693|100022|conditiontext_100022|17|conditiontips_17;10416&3692|100021|conditiontext_100021|13|conditiontips_13;10416&3691|100020|conditiontext_100020|1|conditiontips_1;10416&3690|100019|conditiontext_100019|0|conditiontips_0		repute_jianghu|1783
85552	少林太平村	hunter少林寺question太平村	s940201	253	5	WorldNpc00253	WorldNpc00253	12	12					3161;25665							title_85552	context_85552	accept_85552_1;menu_85552_1	complete_85552	uncom_85552	target_85552	task_TrackInfo_85552		CanAcceptMenu_85552	UncompleteMenu_85552	CompleteMenu_85552					1	1	1	1	1												repute_jianghu|1783
85553	少林太平村	hunter太平村question太平村	s940201	253	5			12	12					3174;25665							title_85553	context_85553	accept_85553_1;menu_85553_1	complete_85553	uncom_85553	target_85553	task_TrackInfo_85553		CanAcceptMenu_85553	UncompleteMenu_85553	CompleteMenu_85553					1		1	1	1										10416&3697|100026|conditiontext_100026|0|conditiontips_0;10416&3696|100025|conditiontext_100025|14|conditiontips_14;10416&3695|100024|conditiontext_100024|17|conditiontips_17;10416&3694|100023|conditiontext_100023|13|conditiontips_13;10416&3693|100022|conditiontext_100022|17|conditiontips_17;10416&3692|100021|conditiontext_100021|13|conditiontips_13;10416&3691|100020|conditiontext_100020|1|conditiontips_1;10416&3690|100019|conditiontext_100019|0|conditiontips_0		repute_jianghu|60418383
85554	少林太平村	hunter太平村question少林寺	s940201	253	5			12	12					3174;25665							title_85554	context_85554	accept_85554_1;menu_85554_1	complete_85554	uncom_85554	target_85554	task_TrackInfo_85554		CanAcceptMenu_85554	UncompleteMenu_85554	CompleteMenu_85554					1	1	1	1	1												repute_jianghu|60418383
85559	少林太平村	hunter太平村	s940201	253	5			12	12					3174;25665							title_85559	context_85559	accept_85559_1;menu_85559_1	complete_85559	uncom_85559	target_85559	task_TrackInfo_85559		CanAcceptMenu_85559	UncompleteMenu_85559	CompleteMenu_85559					1	1	1	1	1												repute_jianghu|60418383
85568	少林太平村	hunter太平村	s940201	253	7	WorldNpc00383	WorldNpc00383	12	12					3174;3161;10416;3693;25665							title_85568	context_85568	accept_85568_1;menu_85568_1	complete_85568;submit_85568	uncom_85568	target_85568	task_TrackInfo_85568		CanAcceptMenu_85568	UncompleteMenu_85568	CompleteMenu_85568					1	1	1	1	1												repute_jianghu|60418383
85581	少林太平村	hunter太平村	s940201	253	5			12	12					3174;25665							title_85581	context_85581	accept_85581_1;menu_85581_1	complete_85581	uncom_85581	target_85581	task_TrackInfo_85581		CanAcceptMenu_85581	UncompleteMenu_85581	CompleteMenu_85581					1	1	1	1	1												repute_jianghu|60418383
85583	少林太平村	hunter太平村hunter太平村	s940201	253	7	WorldNpc00385	WorldNpc00385	12	12					3174;3161;10416;3696;25665					SubmitNpcEx_85583		title_85583	context_85583	accept_85583_1;menu_85583_1	complete_85583	uncom_85583	target_85583	task_TrackInfo_85583	next_85583	CanAcceptMenu_85583	UncompleteMenu_85583	CompleteMenu_85583					1	1	1	1	1												repute_jianghu|60418383
85587	少林太平村	hunter太平村story太平村	s940201	253	5			12	12					3174;25665							title_85587	context_85587	accept_85587_1;menu_85587_1	complete_85587	uncom_85587	target_85587	task_TrackInfo_85587		CanAcceptMenu_85587	UncompleteMenu_85587	CompleteMenu_85587					1	1	1	1	1												repute_jianghu|60418383
85592	少林太平村	hunter太平村story嵩阳书院	s940201	253	5			12	12					3174;25665							title_85592	context_85592	accept_85592_1;menu_85592_1	complete_85592	uncom_85592	target_85592	task_TrackInfo_85592		CanAcceptMenu_85592	UncompleteMenu_85592	CompleteMenu_85592					1		1	1	1										10416&3697|100026|conditiontext_100026|0|conditiontips_0;10416&3696|100025|conditiontext_100025|14|conditiontips_14;10416&3695|100024|conditiontext_100024|17|conditiontips_17;10416&3694|100023|conditiontext_100023|13|conditiontips_13;10416&3693|100022|conditiontext_100022|17|conditiontips_17;10416&3692|100021|conditiontext_100021|13|conditiontips_13;10416&3691|100020|conditiontext_100020|1|conditiontips_1;10416&3690|100019|conditiontext_100019|0|conditiontips_0		repute_jianghu|60418383
85593	少林太平村	hunter太平村story太平村	s940201	253	7	WorldNpc00445	WorldNpc00445	12	12					3174;3161;10416;3694;25665					SubmitNpcEx_85593		title_85593	context_85593	accept_85593_1;menu_85593_1	complete_85593	uncom_85593	target_85593	task_TrackInfo_85593	next_85593	CanAcceptMenu_85593	UncompleteMenu_85593	CompleteMenu_85593					1	1	1	1	1												repute_jianghu|60418383
85594	少林太平村	story太平村	s940201	253	5			12	12					3174;25665					SubmitNpcEx_85594		title_85594	context_85594	accept_85594_1;menu_85594_1	complete_85594	uncom_85594	target_85594	task_TrackInfo_85594	next_85594	CanAcceptMenu_85594	UncompleteMenu_85594	CompleteMenu_85594					1	1	1	1	1												repute_jianghu|60418383
85607	少林太平村	gather少林寺gather少林寺	s940201	253	5			12	12					3174;25665							title_85607	context_85607	accept_85607_1;menu_85607_1	complete_85607	uncom_85607	target_85607	task_TrackInfo_85607		CanAcceptMenu_85607	UncompleteMenu_85607	CompleteMenu_85607					1		1	1	1										10416&3697|100026|conditiontext_100026|0|conditiontips_0;10416&3696|100025|conditiontext_100025|14|conditiontips_14;10416&3695|100024|conditiontext_100024|17|conditiontips_17;10416&3694|100023|conditiontext_100023|13|conditiontips_13;10416&3693|100022|conditiontext_100022|17|conditiontips_17;10416&3692|100021|conditiontext_100021|13|conditiontips_13;10416&3691|100020|conditiontext_100020|1|conditiontips_1;10416&3690|100019|conditiontext_100019|0|conditiontips_0		repute_jianghu|60418383
85609	少林太平村	gather少林寺gather太平村	s940201	253	7	WorldNpc00469	WorldNpc00469	12	12					3174;3161;10416;3697;25665							title_85609	context_85609	accept_85609_1;menu_85609_1	complete_85609	uncom_85609	target_85609	task_TrackInfo_85609		CanAcceptMenu_85609	UncompleteMenu_85609	CompleteMenu_85609					1	1	1	1	1												repute_jianghu|60418383
