STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
55510				s1250101	2	npc_4neidh_wd	npc_4nei_sda		11	11			55509	55511				888							SubmitNpcEx_55510		title_55510	context_55510	accept_55510_1;menu_55510_1	complete_55510		target_55510		next_55510	CanAcceptMenu_55510		CompleteMenu_55510					0	0						
55511				s1250101	2	npc_4nei_sda	npc_4nei_sdb		11	11			55510	55512				888				56502			SubmitNpcEx_55511		title_55511	context_55511	accept_55511_1;menu_55511_1	complete_55511;submit_55511		target_55511		next_55511	CanAcceptMenu_55511		CompleteMenu_55511					0	0						
55512				s1250101	2	npc_4nei_sdb	WorldNpc04401		11	11			55511					888				56503			SubmitNpcEx_55512		title_55512	context_55512	accept_55512_1;menu_55512_1	complete_55512;submit_55512		target_55512		next_55512	CanAcceptMenu_55512		CompleteMenu_55512					0	0						
55513				s1250101	2		npc_4neidh_wd		11	11			55505	55514				888							SubmitNpcEx_55513		title_55513	context_55513	accept_55513_1;menu_55513_1	complete_55513;submit_55513		target_55513		next_55513	CanAcceptMenu_55513		CompleteMenu_55513					0	0						
55514				s1250101	2	npc_4neidh_wd	npc_4nei_sqy		11	11			55513	55515				888							SubmitNpcEx_55514		title_55514	context_55514	accept_55514_1;menu_55514_1	complete_55514		target_55514		next_55514	CanAcceptMenu_55514		CompleteMenu_55514					0	0						
55515				s1250101	2	npc_4nei_sqy			11	11	55528	1	55514	55528				888							SubmitNpcEx_55515		title_55515	context_55515	accept_55515_1;menu_55515_1			target_55515		next_55515	CanAcceptMenu_55515							0	0						
55528				s1250101	2		WorldNpc04521		11	11	55516		55515	55516				888				56504			SubmitNpcEx_55528		title_55528	context_55528	accept_55528_1;menu_55528_1	complete_55528;submit_55528		target_55528		next_55528	CanAcceptMenu_55528		CompleteMenu_55528					0	0						
55516				s1250101	2	npc_4nei_wz1	npc_4nei_sqy2		11	11			55528	55517				888							SubmitNpcEx_55516		title_55516	context_55516	accept_55516_1;menu_55516_1	complete_55516;submit_55516		target_55516		next_55516	CanAcceptMenu_55516		CompleteMenu_55516					0	0						
55517				s1250101	2	npc_4nei_sqy2	npc_4neidh_wd		11	11			55516					888							SubmitNpcEx_55517		title_55517	context_55517	accept_55517_1;menu_55517_1	complete_55517;submit_55517		target_55517		next_55517	CanAcceptMenu_55517		CompleteMenu_55517					0	0						
55518				s1250101	2	npc_4neidh_wd			11	16	55519	1		55519				25399							SubmitNpcEx_55518		title_55518	context_55518	accept_55518_1;menu_55518_1	complete_55518;submit_55518		target_55518		next_55518	CanAcceptMenu_55518		CompleteMenu_55518					0	0						
55519				s1250101	2				16	16	55520	1	55518	55520				888							SubmitNpcEx_55519		title_55519	context_55519	accept_55519_1;menu_55519_1	complete_55519;submit_55519		target_55519		next_55519	CanAcceptMenu_55519		CompleteMenu_55519					0	0						
55520				s1250101	2				16	16	55521	1	55519	55521				888							SubmitNpcEx_55520		title_55520	context_55520	accept_55520_1;menu_55520_1	complete_55520;submit_55520		target_55520		next_55520	CanAcceptMenu_55520		CompleteMenu_55520		5912			0	0						
55521				s1250101	2	npc_4nei_nvhai	npc_4nei_nvhai		16	16			55520	55522				888							SubmitNpcEx_55521		title_55521	context_55521	accept_55521_1;menu_55521_1	complete_55521;submit_55521		target_55521		next_55521	CanAcceptMenu_55521		CompleteMenu_55521					0	0						
55525				s1250101	2	npc_4nei_sqy3			11		55523	1	55526	55523				888							SubmitNpcEx_55525		title_55525	context_55525	accept_55525_1;menu_55525_1	complete_55525;submit_55525		target_55525		next_55525	CanAcceptMenu_55525		CompleteMenu_55525					0	0						
55526				s1250101	2	npc_4neidh_wd	npc_4nei_sqy3		11	11			55522	55525				888							SubmitNpcEx_55526		title_55526	context_55526	accept_55526_1;menu_55526_1	complete_55526;submit_55526		target_55526		next_55526	CanAcceptMenu_55526		CompleteMenu_55526					0	0						
55522				s1250101	2	npc_4nei_nvhai	npc_4neidh_wd		16	11			55521	55526				888							SubmitNpcEx_55522		title_55522	context_55522	accept_55522_1;menu_55522_1	complete_55522;submit_55522		target_55522		next_55522	CanAcceptMenu_55522		CompleteMenu_55522					0	0						
55523				s1250101	2		npc_4neidh_wd			11			55525	55524				888							SubmitNpcEx_55523		title_55523	context_55523	accept_55523_1;menu_55523_1	complete_55523;submit_55523		target_55523		next_55523	CanAcceptMenu_55523		CompleteMenu_55523					0	0						
55524				s1250101	2	npc_4neidh_wd	npc_4neidh_wd			11			55523					888							SubmitNpcEx_55524		title_55524	context_55524	accept_55524_1;menu_55524_1	complete_55524;submit_55524		target_55524		next_55524	CanAcceptMenu_55524		CompleteMenu_55524					0	0						
55527				s1250101	2	npc_4neidh_wd	npc_4neidh_wd		11	11				55031				888							SubmitNpcEx_55527		title_55527	context_55527	accept_55527_1;menu_55527_1	complete_55527;submit_55527		target_55527		next_55527	CanAcceptMenu_55527		CompleteMenu_55527					0	0	1	1	1			
55529				s1250101	2	WorldNpc04401	WorldNpc04401		11	11				55530				25401							SubmitNpcEx_55529		title_55529	context_55529	accept_55529_1;menu_55529_1	complete_55529		target_55529		next_55529	CanAcceptMenu_55529		CompleteMenu_55529					0	0	0	0	0			
55530				s1250101	2	WorldNpc04401	NPCxszhh_4nei_yuming		11	15			55529	57532				888							SubmitNpcEx_55530		title_55530	context_55530	accept_55530_1;menu_55530_1|accept_55530_2;menu_55530_2	complete_55530		target_55530		next_55530	CanAcceptMenu_55530		CompleteMenu_55530					0	0	0	0	0			
55531				s1250101	2	WorldNpc04401	WorldNpc04401		11	11								888;106236							SubmitNpcEx_55531		title_55531	context_55531	accept_55531_1;menu_55531_1	complete_55531		target_55531		next_55531	CanAcceptMenu_55531		CompleteMenu_55531					0	0	0	0	0			
55540				s1250201	5		npc_5neidh_wd			11															SubmitNpcEx_55540		title_55540	context_55540		complete_55540;submit_55540		target_55540		next_55540			CompleteMenu_55540					1	0	0					
55541				s1250201	5		npc_5neidh_wd			11															SubmitNpcEx_55541		title_55541	context_55541		complete_55541;submit_55541		target_55541		next_55541			CompleteMenu_55541					1	0	0					
55580				s1250201	8		yxhd_dy_xbt1		14	14															SubmitNpcEx_55580		title_55580	context_55580		complete_55580;submit_55580		target_55580		next_55580			CompleteMenu_55580					1	0	1	1	999			
55581				s1250201	5	meigui	meigui		14	14								29063				56507;56508			SubmitNpcEx_55581		title_55581	context_55581	accept_55581_1;menu_55581_1	complete_55581;submit_55581		target_55581		next_55581	CanAcceptMenu_55581		CompleteMenu_55581					1	0	1	1	1			
55582				s1250201	5	meigui	meigui		14	14								115730							SubmitNpcEx_55582		title_55582	context_55582	accept_55582_1;menu_55582_1	complete_55582;submit_55582		target_55582		next_55582	CanAcceptMenu_55582		CompleteMenu_55582					1	0	1	1	1			
55583				s1250201	5	WorldNpc01097	WorldNpc01097		14	14								115914							SubmitNpcEx_55583		title_55583	context_55583	accept_55583_1	complete_55583		target_55583		next_55583	CanAcceptMenu_55583		CompleteMenu_55583					1	0	0					
55584				s1250201	5		WorldNpc07345			633												56509			SubmitNpcEx_55584		title_55584	context_55584		complete_55584;submit_55584		target_55584		next_55584			CompleteMenu_55584					1	0	1	1	5			
55585				s1250201	5	hd_dw_001	hd_dw_001		14	14								116385							SubmitNpcEx_55585		title_55585	context_55585	accept_55585_1;menu_55585_1	complete_55585;submit_55585		target_55585		next_55585	CanAcceptMenu_55585		CompleteMenu_55585					1	0	0					
55586				s1250201	5	world_npc_ybsz_01	world_npc_ybsz_01		17	17								29565							SubmitNpcEx_55586		title_55586	context_55586	accept_55586_1;menu_55586_1	complete_55586;submit_55586		target_55586		next_55586	CanAcceptMenu_55586		CompleteMenu_55586					1	0	1	1	1			
55587				s1250201	5	world_npc_ybsz_01	world_npc_ybsz_01		17	17								29566							SubmitNpcEx_55587		title_55587	context_55587	accept_55587_1;menu_55587_1	complete_55587;submit_55587		target_55587		next_55587	CanAcceptMenu_55587		CompleteMenu_55587					1	0	1	1	1			
55588				s1250201	5	world_npc_ybsz_01	world_npc_ybsz_01		17	17								29567							SubmitNpcEx_55588		title_55588	context_55588	accept_55588_1;menu_55588_1	complete_55588;submit_55588		target_55588		next_55588	CanAcceptMenu_55588		CompleteMenu_55588					1	0	1	1	1			
55589				s1250201	5	world_npc_ybsz_01	world_npc_ybsz_01		17	17								29568							SubmitNpcEx_55589		title_55589	context_55589	accept_55589_1;menu_55589_1	complete_55589;submit_55589		target_55589		next_55589	CanAcceptMenu_55589		CompleteMenu_55589					1	0	1	1	1			
55590				s1250201	5	world_npc_ybsz_01	world_npc_ybsz_01		17	17								29569							SubmitNpcEx_55590		title_55590	context_55590	accept_55590_1;menu_55590_1	complete_55590;submit_55590		target_55590		next_55590	CanAcceptMenu_55590		CompleteMenu_55590					1	0	1	1	1			
55591				s1250201	5	world_npc_ybsz_01	world_npc_ybsz_01		17	17								29570							SubmitNpcEx_55591		title_55591	context_55591	accept_55591_1;menu_55591_1	complete_55591;submit_55591		target_55591		next_55591	CanAcceptMenu_55591		CompleteMenu_55591					1	0	1	1	1			
55592				s1250201	5	WorldNpc01097	WorldNpc01097		14	14								29393							SubmitNpcEx_55592		title_55592	context_55592	accept_55592_1	complete_55592;submit_55592		target_55592		next_55592	CanAcceptMenu_55592		CompleteMenu_55592					1	0	1	1	1			
55593				s1250201	5	npc_wugu_dy_01	npc_wugu_dy_01		14	14								116929				56510			SubmitNpcEx_55593		title_55593	context_55593	accept_55593_1;menu_55593_1	complete_55593;submit_55593		target_55593		next_55593	CanAcceptMenu_55593		CompleteMenu_55593					1	0	1	1	999			
55594				s1250201	5	world_npc_ybsz_01	world_npc_ybsz_01		17	17								29626							SubmitNpcEx_55594		title_55594	context_55594	accept_55594_1;menu_55594_1	complete_55594;submit_55594		target_55594		next_55594	CanAcceptMenu_55594		CompleteMenu_55594					1	0	1	1	1			
55595				s1250201	5	world_npc_ybsz_01	world_npc_ybsz_01		17	17								29627							SubmitNpcEx_55595		title_55595	context_55595	accept_55595_1;menu_55595_1	complete_55595;submit_55595		target_55595			CanAcceptMenu_55595		CompleteMenu_55595					1	0	1	1	1			
55596				s1250201	5	world_npc_ybsz_01	world_npc_ybsz_01		17	17								29628							SubmitNpcEx_55596		title_55596	context_55596	accept_55596_1;menu_55596_1	complete_55596;submit_55596		target_55596			CanAcceptMenu_55596		CompleteMenu_55596					1	0	1	1	1			
55597				s1250201	5	world_npc_ybsz_01	world_npc_ybsz_01		17	17								29629							SubmitNpcEx_55597		title_55597	context_55597	accept_55597_1;menu_55597_1	complete_55597;submit_55597		target_55597		next_55597	CanAcceptMenu_55597		CompleteMenu_55597					1	0	1	1	1			
55598				s1250201	5	world_npc_ybsz_01	world_npc_ybsz_01		17	17								29630							SubmitNpcEx_55598		title_55598	context_55598	accept_55598_1;menu_55598_1	complete_55598;submit_55598		target_55598			CanAcceptMenu_55598		CompleteMenu_55598					1	0	1	1	1			
55599				s1250201	5	world_npc_ybsz_01	world_npc_ybsz_01		17	17								29631							SubmitNpcEx_55599		title_55599	context_55599	accept_55599_1;menu_55599_1	complete_55599;submit_55599		target_55599			CanAcceptMenu_55599		CompleteMenu_55599					1	0	1	1	1			
55550				s1250102																																													
55551				s1250102																					SubmitNpcEx_55551																								
55552				s1250102	2		NPC_5nei_wd_xjc1		11	11	55553		55561	55553											SubmitNpcEx_55552		title_55552	context_55552		complete_55552;submit_55552		target_55552		next_55552			CompleteMenu_55552					0	0	0					
55553				s1250102	2		NPC_5nei_wd_yjl1		11	11	55554		55552	55554											SubmitNpcEx_55553		title_55553	context_55553		complete_55553;submit_55553		target_55553		next_55553			CompleteMenu_55553					0	0	0					
55554				s1250102	2		NPC_5nei_wd_lh1		11	11	55555		55553	55555											SubmitNpcEx_55554		title_55554	context_55554		complete_55554;submit_55554		target_55554		next_55554			CompleteMenu_55554					0	0	0					
55555				s1250102	2				11	11	55556	1	55554	55556											SubmitNpcEx_55555		title_55555	context_55555				target_55555		next_55555								0	0	0					
55556				s1250102	2		NPC_5nei_wd_lh1		11	11	55557		55555	55557											SubmitNpcEx_55556		title_55556	context_55556		complete_55556;submit_55556		target_55556		next_55556			CompleteMenu_55556					0	0	0					
55557				s1250102	2		NPC_5nei_wd_yjl1		11	11	55558		55556	55558											SubmitNpcEx_55557		title_55557	context_55557		complete_55557;submit_55557		target_55557		next_55557			CompleteMenu_55557					0	0	0					
55558				s1250102	2		NPC_5nei_wd_yjl1		11	11	55559		55557	55559											SubmitNpcEx_55558		title_55558	context_55558		complete_55558;submit_55558		target_55558		next_55558			CompleteMenu_55558					0	0	0					
55559				s1250102	2		NPC_5nei_wd_xjc2		11	11			55558												SubmitNpcEx_55559		title_55559	context_55559		complete_55559;submit_55559		target_55559		next_55559			CompleteMenu_55559					0	0	0					
55560				s1250102	2				11	11	55561	1	55562	55561											SubmitNpcEx_55560		title_55560	context_55560				target_55560		next_55560								0	0	0					
55561				s1250102	2		NPC_5nei_wd_sd		11	11	55552		55560	55552											SubmitNpcEx_55561		title_55561	context_55561		complete_55561;submit_55561		target_55561		next_55561			CompleteMenu_55561					0	0	0					
55562				s1250102	2	npc_5neidh_wd	npc_5neidh_wd		11	11	55560			55560				26750							SubmitNpcEx_55562		title_55562	context_55562	accept_55562_1;menu_55562_1	complete_55562;submit_55562		target_55562		next_55562	CanAcceptMenu_55562		CompleteMenu_55562	5918				1	0	0					
55563				s1250102	2	5nei_gbmdt001			14	15	55564	1	56115	55564				26850							SubmitNpcEx_55563		title_55563	context_55563	accept_55563_1;menu_55563_1			target_55563		next_55563	CanAcceptMenu_55563							1	0	0					
55564				s1250102	2		NPC_5nei_z2_ysx		15	15	55565		55563	55565											SubmitNpcEx_55564		title_55564	context_55564		complete_55564;submit_55564		target_55564		next_55564			CompleteMenu_55564					0	0	0					
55565				s1250102	2		NPC_5nei_z2_ll		15	15	55566		55564	55566											SubmitNpcEx_55565		title_55565	context_55565		complete_55565;submit_55565		target_55565		next_55565			CompleteMenu_55565					0	0	0					
55566				s1250102	2				15	17	55567	1	55565	55567											SubmitNpcEx_55566		title_55566	context_55566				target_55566		next_55566								0	0	0					
55567				s1250102	2				17	17	55568	1	55566	55568											SubmitNpcEx_55567		title_55567	context_55567				target_55567		next_55567								0	0	0					
55568				s1250102	2				17	17	55569	1	55567	55569											SubmitNpcEx_55568		title_55568	context_55568				target_55568		next_55568								0	0	0					
55569				s1250102	2		NPC_5nei_z2_shh		17	14	55570		55568	55570											SubmitNpcEx_55569		title_55569	context_55569		complete_55569;submit_55569		target_55569		next_55569			CompleteMenu_55569					0	0	0					
55570				s1250102	2				14	14	55571	1	55569	55571											SubmitNpcEx_55570		title_55570	context_55570				target_55570		next_55570								0	0	0					
55571				s1250102	2				14	14	55572	1	55570	55572											SubmitNpcEx_55571		title_55571	context_55571				target_55571		next_55571								0	0	0					
55572				s1250102	2				14	14	55573	1	55571	55573													title_55572	context_55572				target_55572		next_55572								0	0	0					
55573				s1250102	2				14	14	55574	1	55572	55574											SubmitNpcEx_55573		title_55573	context_55573				target_55573		next_55573					5421			0	0	0					
55574				s1250102	2		NPC_5nei_z2_cx1		14	14	55575		55573	55575											SubmitNpcEx_55574		title_55574	context_55574		complete_55574;submit_55574		target_55574		next_55574			CompleteMenu_55574					0	0	0					
55575				s1250102	2		NPC_5nei_z2_msz		7	7	55576		55574	55576								56505			SubmitNpcEx_55575		title_55575	context_55575		complete_55575;submit_55575		target_55575		next_55575			CompleteMenu_55575					0	0	0					
55576				s1250102	2				7	7	55577	1	55575	55577											SubmitNpcEx_55576		title_55576	context_55576				target_55576		next_55576								0	0	0					
55577				s1250102	2		5nei_gbmdt001		352	14			55576												SubmitNpcEx_55577		title_55577	context_55577		complete_55577;submit_55577		target_55577		next_55577			CompleteMenu_55577					0	0	0					
55578				s1250102																																													
55579				s1250102																																													
55600				s1250201	5	hd_dw_001	hd_dw_001		14	14								117191							SubmitNpcEx_55600		title_55600	context_55600	accept_55600_1;menu_55600_1	complete_55600		target_55600		next_55600	CanAcceptMenu_55600		CompleteMenu_55600					1	0	0					
55601				s1250201	5	huodong_dy_51	huodong_dy_51		16	16								29699							SubmitNpcEx_55601		title_55601	context_55601	accept_55601_1;menu_55601_1	complete_55601;submit_55601		target_55601		next_55601	CanAcceptMenu_55601		CompleteMenu_55601					1	0	1	1	1			
55602				s1250102	5	hd_dw_001	hd_dw_001		14	14								117614							SubmitNpcEx_55602		title_55602	context_55602	accept_55602_1;menu_55602_1	complete_55602		target_55602		next_55602	CanAcceptMenu_55602		CompleteMenu_55602						0	1	1	1			
55603				s1250102	5	hd_dw_001	hd_dw_001		14	14								29878							SubmitNpcEx_55603		title_55603	context_55603	accept_55603_1	complete_55603		target_55603		next_55603	CanAcceptMenu_55603		CompleteMenu_55603					1	0	0					
55604				s1250201	5	WorldNpc09010	WorldNpc09010		13	13								117870;117877;117872				56511			SubmitNpcEx_55604		title_55604	context_55604	accept_55604_1;menu_55604_1	complete_55604;submit_55604		target_55604		next_55604	CanAcceptMenu_55604		CompleteMenu_55604	9987				1	0	0					
