STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
83359		ÁèÏö³ÇÄÉÁ°´ëºþ		s830202	5	WorldNpc07402	WorldNpc07402		23	23								3174;3172	repute_jianghu|60418383										title_83359	context_83359	accept_83359_1;menu_83359_1	complete_83359	uncom_83309	target_83359	task_TrackInfo_83309	next_83359	CanAcceptMenu_83359	UncompleteMenu_83309	CompleteMenu_83359					1	1	1	1	1			144		
83360		ÁèÏö³ÇÄÉÁ°´ëºþ		s830202	5	WorldNpc07403	WorldNpc07401		23	23								3174;3172	repute_jianghu|60418383					38675					title_83360	context_83360	accept_83360_1;menu_83360_1	complete_83360	uncom_83310	target_83360	task_TrackInfo_83310	next_83360	CanAcceptMenu_83360	UncompleteMenu_83310	CompleteMenu_83360					1	1	1	1	1			144		10416&3760|100089|conditiontext_100089|0|conditiontips_0;10416&3759|100088|conditiontext_100088|14|conditiontips_14;10416&3758|100087|conditiontext_100087|17|conditiontips_17;10416&3756|100085|conditiontext_100085|17|conditiontips_17;10416&3755|100084|conditiontext_100084|13|conditiontips_13;10416&3754|100083|conditiontext_100083|1|conditiontips_1;10416&3753|100082|conditiontext_100082|0|conditiontips_0
83361		ÁèÏö³ÇÄÉÁ°´ëºþ		s830202	7	WorldNpc07401	WorldNpc07401		23	23								3174;3172;10416;3759	repute_jianghu|60418383										title_83361	context_83361	accept_83361_1;menu_83361_1	complete_83361	uncom_83311	target_83361	task_TrackInfo_83311	next_83361	CanAcceptMenu_83361	UncompleteMenu_83311	CompleteMenu_83361					1	1	1	1	1			144		
83362		ÁèÏö³ÇÄÉÁ°´ëºþ		s830202	5	WorldNpc07404	WorldNpc07401		23	23								3174;3172	repute_jianghu|60418383										title_83362	context_83362	accept_83362_1;menu_83362_1	complete_83362	uncom_83312	target_83362	task_TrackInfo_83312	next_83362	CanAcceptMenu_83362	UncompleteMenu_83312	CompleteMenu_83362					1	1	1	1	1			144		10416&3760|100089|conditiontext_100089|0|conditiontips_0;10416&3759|100088|conditiontext_100088|14|conditiontips_14;10416&3758|100087|conditiontext_100087|17|conditiontips_17;10416&3756|100085|conditiontext_100085|17|conditiontips_17;10416&3755|100084|conditiontext_100084|13|conditiontips_13;10416&3754|100083|conditiontext_100083|1|conditiontips_1;10416&3753|100082|conditiontext_100082|0|conditiontips_0
83363		ÁèÏö³ÇÄÉÁ°´ëºþ		s830202	5	WorldNpc07401	WorldNpc07404		23	23								3174;3172	repute_jianghu|60418383					38676					title_83363	context_83363	accept_83363_1;menu_83363_1	complete_83363	uncom_83313	target_83363	task_TrackInfo_83313	next_83363	CanAcceptMenu_83363	UncompleteMenu_83313	CompleteMenu_83363					1	1	1	1	1			144		
83364		ÁèÏö³ÇÄÉÁ°´ëºþ		s830202	5	WorldNpc07404	WorldNpc07404		23	23								3174;3172	repute_jianghu|60418383										title_83364	context_83364	accept_83364_1;menu_83364_1	complete_83364	uncom_83314	target_83364	task_TrackInfo_83314	next_83364	CanAcceptMenu_83364	UncompleteMenu_83314	CompleteMenu_83364					1	1	1	1	1			144		10416&3760|100089|conditiontext_100089|0|conditiontips_0;10416&3759|100088|conditiontext_100088|14|conditiontips_14;10416&3758|100087|conditiontext_100087|17|conditiontips_17;10416&3756|100085|conditiontext_100085|17|conditiontips_17;10416&3755|100084|conditiontext_100084|13|conditiontips_13;10416&3754|100083|conditiontext_100083|1|conditiontips_1;10416&3753|100082|conditiontext_100082|0|conditiontips_0
83365		ÁèÏö³ÇÄÉÁ°´ëºþ		s830202	7	WorldNpc07402	WorldNpc07402		23	23								3174;3172;10416;3760	repute_jianghu|60418383										title_83365	context_83365	accept_83365_1;menu_83365_1	complete_83365	uncom_83315	target_83365	task_TrackInfo_83315	next_83365	CanAcceptMenu_83365	UncompleteMenu_83315	CompleteMenu_83365					1	1	1	1	1			144		
83366		ÁèÏö³ÇÄÉÁ°´ëºþ		s830202	5	WorldNpc07403	WorldNpc07403		23	23								3174;3172	repute_jianghu|60418383										title_83366	context_83366	accept_83366_1;menu_83366_1	complete_83366	uncom_83316	target_83366	task_TrackInfo_83316	next_83366	CanAcceptMenu_83366	UncompleteMenu_83316	CompleteMenu_83366					1	1	1	1	1			144		10416&3760|100089|conditiontext_100089|0|conditiontips_0;10416&3759|100088|conditiontext_100088|14|conditiontips_14;10416&3758|100087|conditiontext_100087|17|conditiontips_17;10416&3756|100085|conditiontext_100085|17|conditiontips_17;10416&3755|100084|conditiontext_100084|13|conditiontips_13;10416&3754|100083|conditiontext_100083|1|conditiontips_1;10416&3753|100082|conditiontext_100082|0|conditiontips_0
83367		ÁèÏö³ÇÄÉÁ°´ëºþ		s830202	5	WorldNpc07403	WorldNpc07403		23	23								3174;3172	repute_jianghu|60418383					38677					title_83367	context_83367	accept_83367_1;menu_83367_1	complete_83367	uncom_83317	target_83367	task_TrackInfo_83317	next_83367	CanAcceptMenu_83367	UncompleteMenu_83317	CompleteMenu_83367					1	1	1	1	1			144		
83368		ÁèÏö³ÇÄÉÁ°´ëºþ		s830202	5	WorldNpc07403	WorldNpc07403		23	23								3174;3172	repute_jianghu|60418383										title_83368	context_83368	accept_83368_1;menu_83368_1	complete_83368	uncom_83318	target_83368	task_TrackInfo_83318	next_83368	CanAcceptMenu_83368	UncompleteMenu_83318	CompleteMenu_83368					1	1	1	1	1			144		10416&3760|100089|conditiontext_100089|0|conditiontips_0;10416&3759|100088|conditiontext_100088|14|conditiontips_14;10416&3758|100087|conditiontext_100087|17|conditiontips_17;10416&3756|100085|conditiontext_100085|17|conditiontips_17;10416&3755|100084|conditiontext_100084|13|conditiontips_13;10416&3754|100083|conditiontext_100083|1|conditiontips_1;10416&3753|100082|conditiontext_100082|0|conditiontips_0
83369		ÁèÏö³ÇÄÉÁ°´ëºþ		s830202	5	WorldNpc07405	WorldNpc07405		23	23								3174;3172	repute_jianghu|60418383										title_83369	context_83369	accept_83369_1;menu_83369_1	complete_83369	uncom_83319	target_83369	task_TrackInfo_83319	next_83369	CanAcceptMenu_83369	UncompleteMenu_83319	CompleteMenu_83369					1	1	1	1	1			144		
