STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
82309		幽云十六州碣石		s780303	5	WorldNpc05497	WorldNpc05497		18	18								3174;3171	repute_jianghu|60418383										title_82309	context_82309	accept_82309_1;menu_82309_1	complete_82309		target_82309		next_82309	CanAcceptMenu_82309		CompleteMenu_82309					1	1	1	1	1			95		10416&3751|100080|conditiontext_100080|0|conditiontips_0;10416&3750|100079|conditiontext_100079|14|conditiontips_14;10416&3749|100078|conditiontext_100078|17|conditiontips_17;10416&3747|100076|conditiontext_100076|17|conditiontips_17;10416&3746|100075|conditiontext_100075|13|conditiontips_13;10416&3745|100074|conditiontext_100074|1|conditiontips_1;10416&3744|100073|conditiontext_100073|0|conditiontips_0
82310		幽云十六州碣石		s780303	5	WorldNpc05498	WorldNpc05498		18	18								3174;3171	repute_jianghu|60418383										title_82310	context_82310	accept_82310_1;menu_82310_1	complete_82310		target_82310		next_82310	CanAcceptMenu_82310		CompleteMenu_82310					1	1	1	1	1			95		
82311		幽云十六州碣石		s780303	7	WorldNpc05499	WorldNpc05499		18	18								3174;3171;10416;3746	repute_jianghu|60418383										title_82311	context_82311	accept_82311_1;menu_82311_1	complete_82311		target_82311		next_82311	CanAcceptMenu_82311		CompleteMenu_82311					1	1	1	1	1			95		
82312		幽云十六州碣石		s780303	5	WorldNpc05497	WorldNpc05499		18	18								3174;3171	repute_jianghu|60418383										title_82312	context_82312	accept_82312_1;menu_82312_1	complete_82312		target_82312		next_82312	CanAcceptMenu_82312		CompleteMenu_82312					1	1	1	1	1			95		10416&3751|100080|conditiontext_100080|0|conditiontips_0;10416&3750|100079|conditiontext_100079|14|conditiontips_14;10416&3749|100078|conditiontext_100078|17|conditiontips_17;10416&3747|100076|conditiontext_100076|17|conditiontips_17;10416&3746|100075|conditiontext_100075|13|conditiontips_13;10416&3745|100074|conditiontext_100074|1|conditiontips_1;10416&3744|100073|conditiontext_100073|0|conditiontips_0
82313		幽云十六州碣石		s780303	5	WorldNpc05500	WorldNpc05500		18	18								3174;3171	repute_jianghu|60418383										title_82313	context_82313	accept_82313_1;menu_82313_1	complete_82313		target_82313		next_82313	CanAcceptMenu_82313		CompleteMenu_82313					1	1	1	1	1			95		
82314		幽云十六州碣石		s780303	5	WorldNpc05500	WorldNpc05501		18	18								3174;3171	repute_jianghu|60418383										title_82314	context_82314	accept_82314_1;menu_82314_1	complete_82314		target_82314		next_82314	CanAcceptMenu_82314		CompleteMenu_82314					1	1	1	1	1			95		10416&3751|100080|conditiontext_100080|0|conditiontips_0;10416&3750|100079|conditiontext_100079|14|conditiontips_14;10416&3749|100078|conditiontext_100078|17|conditiontips_17;10416&3747|100076|conditiontext_100076|17|conditiontips_17;10416&3746|100075|conditiontext_100075|13|conditiontips_13;10416&3745|100074|conditiontext_100074|1|conditiontips_1;10416&3744|100073|conditiontext_100073|0|conditiontips_0
82315		幽云十六州碣石		s780303	5	WorldNpc05501	WorldNpc05501		18	18								3174;3171	repute_jianghu|60418383										title_82315	context_82315	accept_82315_1;menu_82315_1	complete_82315		target_82315		next_82315	CanAcceptMenu_82315		CompleteMenu_82315					1	1	1	1	1			95		
82316		幽云十六州碣石		s780303	5	WorldNpc05502	WorldNpc05502		18	18								3174;3171	repute_jianghu|60418383										title_82316	context_82316	accept_82316_1;menu_82316_1	complete_82316		target_82316		next_82316	CanAcceptMenu_82316		CompleteMenu_82316					1	1	1	1	1			95		10416&3751|100080|conditiontext_100080|0|conditiontips_0;10416&3750|100079|conditiontext_100079|14|conditiontips_14;10416&3749|100078|conditiontext_100078|17|conditiontips_17;10416&3747|100076|conditiontext_100076|17|conditiontips_17;10416&3746|100075|conditiontext_100075|13|conditiontips_13;10416&3745|100074|conditiontext_100074|1|conditiontips_1;10416&3744|100073|conditiontext_100073|0|conditiontips_0
82317		幽云十六州碣石		s780303	7	WorldNpc05502	WorldNpc05502		18	18								3174;3171;10416;3747	repute_jianghu|60418383										title_82317	context_82317	accept_82317_1;menu_82317_1	complete_82317		target_82317		next_82317	CanAcceptMenu_82317		CompleteMenu_82317					1	1	1	1	1			95		
82318		幽云十六州碣石		s780303	5	WorldNpc05503	WorldNpc05503		18	18								3174;3171	repute_jianghu|60418383										title_82318	context_82318	accept_82318_1;menu_82318_1	complete_82318		target_82318		next_82318	CanAcceptMenu_82318		CompleteMenu_82318					1	1	1	1	1			95		10416&3751|100080|conditiontext_100080|0|conditiontips_0;10416&3750|100079|conditiontext_100079|14|conditiontips_14;10416&3749|100078|conditiontext_100078|17|conditiontips_17;10416&3747|100076|conditiontext_100076|17|conditiontips_17;10416&3746|100075|conditiontext_100075|13|conditiontips_13;10416&3745|100074|conditiontext_100074|1|conditiontips_1;10416&3744|100073|conditiontext_100073|0|conditiontips_0
82319		幽云十六州碣石		s780303	5	WorldNpc05504	WorldNpc05504		18	18								3174;3171	repute_jianghu|60418383										title_82319	context_82319	accept_82319_1;menu_82319_1	complete_82319		target_82319		next_82319	CanAcceptMenu_82319		CompleteMenu_82319					1	1	1	1	1			95		
82320		幽云十六州碣石		s780303	5	WorldNpc05504	WorldNpc05504		18	18								3174;3171	repute_jianghu|60418383										title_82320	context_82320	accept_82320_1;menu_82320_1	complete_82320		target_82320		next_82320	CanAcceptMenu_82320		CompleteMenu_82320					1	1	1	1	1			95		10416&3751|100080|conditiontext_100080|0|conditiontips_0;10416&3750|100079|conditiontext_100079|14|conditiontips_14;10416&3749|100078|conditiontext_100078|17|conditiontips_17;10416&3747|100076|conditiontext_100076|17|conditiontips_17;10416&3746|100075|conditiontext_100075|13|conditiontips_13;10416&3745|100074|conditiontext_100074|1|conditiontips_1;10416&3744|100073|conditiontext_100073|0|conditiontips_0
82321		幽云十六州碣石		s780303	5	WorldNpc05505	WorldNpc05505		18	18								3174;3171	repute_jianghu|60418383										title_82321	context_82321	accept_82321_1;menu_82321_1	complete_82321		target_82321		next_82321	CanAcceptMenu_82321		CompleteMenu_82321					1	1	1	1	1			95		
82322		幽云十六州碣石		s780303	5	WorldNpc05505	WorldNpc05505		18	18								3174;3171	repute_jianghu|60418383										title_82322	context_82322	accept_82322_1;menu_82322_1	complete_82322		target_82322		next_82322	CanAcceptMenu_82322		CompleteMenu_82322					1	1	1	1	1			95		10416&3751|100080|conditiontext_100080|0|conditiontips_0;10416&3750|100079|conditiontext_100079|14|conditiontips_14;10416&3749|100078|conditiontext_100078|17|conditiontips_17;10416&3747|100076|conditiontext_100076|17|conditiontips_17;10416&3746|100075|conditiontext_100075|13|conditiontips_13;10416&3745|100074|conditiontext_100074|1|conditiontips_1;10416&3744|100073|conditiontext_100073|0|conditiontips_0
82323		幽云十六州碣石		s780303	5	WorldNpc05506	WorldNpc05506		18	18								3174;3171	repute_jianghu|60418383										title_82323	context_82323	accept_82323_1;menu_82323_1	complete_82323		target_82323		next_82323	CanAcceptMenu_82323		CompleteMenu_82323					1	1	1	1	1			95		
