STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
84982	峨眉主建筑群		s920101	5			10	10					3174;25665								title_84982	context_84982	accept_84982_1;menu_84982_1	complete_84982		target_84982		next_84982	CanAcceptMenu_84982		CompleteMenu_84982					1	1	1	1	1				231			repute_jianghu|60418392
84983	峨眉主建筑群		s920101	5			10	10					3174;25665								title_84983	context_84983	accept_84983_1;menu_84983_1	complete_84983		target_84983		next_84983	CanAcceptMenu_84983		CompleteMenu_84983					1	1	1	1	1				231			repute_jianghu|60418393
84984	峨眉主建筑群		s920101	5			10	10					3174;25665								title_84984	context_84984	accept_84984_1;menu_84984_1	complete_84984		target_84984		next_84984	CanAcceptMenu_84984		CompleteMenu_84984					1	1	1	1	1				231			repute_jianghu|60418394
84985	峨眉主建筑群		s920101	7	WorldNpc02604	WorldNpc02604	10	10					3174;15539;10416;3687;25665								title_84985	context_84985	accept_84985_1;menu_84985_1	complete_84985		target_84985		next_84985	CanAcceptMenu_84985		CompleteMenu_84985					1	1	1	1	1				231			repute_jianghu|60418383
84986	峨眉主建筑群		s920101	5			10	10					3174;25665			25602					title_84986	context_84986	accept_84986_1;menu_84986_1	complete_84986		target_84986		next_84986	CanAcceptMenu_84986		CompleteMenu_84986					1		1	1	1				231		10416&3688|100017|conditiontext_100017|0|conditiontips_0;10416&3687|100016|conditiontext_100016|14|conditiontips_14;10416&3686|100015|conditiontext_100015|17|conditiontips_17;10416&3684|100013|conditiontext_100013|17|conditiontips_17;10416&3683|100012|conditiontext_100012|13|conditiontips_13;10416&3682|100011|conditiontext_100011|1|conditiontips_1;10416&3681|100010|conditiontext_100010|0|conditiontips_0	repute_jianghu|60418394
84987	峨眉主建筑群		s920101	5			10	10					3174;25665			25603					title_84987	context_84987	accept_84987_1;menu_84987_1	complete_84987		target_84987		next_84987	CanAcceptMenu_84987		CompleteMenu_84987					1		1	1	1				231		10416&3688|100017|conditiontext_100017|0|conditiontips_0;10416&3687|100016|conditiontext_100016|14|conditiontips_14;10416&3686|100015|conditiontext_100015|17|conditiontips_17;10416&3684|100013|conditiontext_100013|17|conditiontips_17;10416&3683|100012|conditiontext_100012|13|conditiontips_13;10416&3682|100011|conditiontext_100011|1|conditiontips_1;10416&3681|100010|conditiontext_100010|0|conditiontips_0	repute_jianghu|60418394
84988	峨眉主建筑群		s920101	5			10	10					3174;25665			25604					title_84988	context_84988	accept_84988_1;menu_84988_1	complete_84988		target_84988		next_84988	CanAcceptMenu_84988		CompleteMenu_84988					1		1	1	1				231		10416&3688|100017|conditiontext_100017|0|conditiontips_0;10416&3687|100016|conditiontext_100016|14|conditiontips_14;10416&3686|100015|conditiontext_100015|17|conditiontips_17;10416&3684|100013|conditiontext_100013|17|conditiontips_17;10416&3683|100012|conditiontext_100012|13|conditiontips_13;10416&3682|100011|conditiontext_100011|1|conditiontips_1;10416&3681|100010|conditiontext_100010|0|conditiontips_0	repute_jianghu|60418394
84989	峨眉主建筑群		s920101	5			10	10					3174;25665			25605;25613;25614					title_84989	context_84989	accept_84989_1;menu_84989_1	complete_84989		target_84989		next_84989	CanAcceptMenu_84989		CompleteMenu_84989					1		1	1	1				231		10416&3688|100017|conditiontext_100017|0|conditiontips_0;10416&3687|100016|conditiontext_100016|14|conditiontips_14;10416&3686|100015|conditiontext_100015|17|conditiontips_17;10416&3684|100013|conditiontext_100013|17|conditiontips_17;10416&3683|100012|conditiontext_100012|13|conditiontips_13;10416&3682|100011|conditiontext_100011|1|conditiontips_1;10416&3681|100010|conditiontext_100010|0|conditiontips_0	repute_jianghu|60418394
84990	峨眉主建筑群		s920101	5			10	10					3174;25665			25606;25612					title_84990	context_84990	accept_84990_1;menu_84990_1	complete_84990		target_84990		next_84990	CanAcceptMenu_84990		CompleteMenu_84990					1		1	1	1				231		10416&3688|100017|conditiontext_100017|0|conditiontips_0;10416&3687|100016|conditiontext_100016|14|conditiontips_14;10416&3686|100015|conditiontext_100015|17|conditiontips_17;10416&3684|100013|conditiontext_100013|17|conditiontips_17;10416&3683|100012|conditiontext_100012|13|conditiontips_13;10416&3682|100011|conditiontext_100011|1|conditiontips_1;10416&3681|100010|conditiontext_100010|0|conditiontips_0	repute_jianghu|60418394
84991	峨眉主建筑群		s920101	5			10	10					3174;25665			25607;25609;25610;25611					title_84991	context_84991	accept_84991_1;menu_84991_1	complete_84991		target_84991		next_84991	CanAcceptMenu_84991		CompleteMenu_84991					1		1	1	1				231		10416&3688|100017|conditiontext_100017|0|conditiontips_0;10416&3687|100016|conditiontext_100016|14|conditiontips_14;10416&3686|100015|conditiontext_100015|17|conditiontips_17;10416&3684|100013|conditiontext_100013|17|conditiontips_17;10416&3683|100012|conditiontext_100012|13|conditiontips_13;10416&3682|100011|conditiontext_100011|1|conditiontips_1;10416&3681|100010|conditiontext_100010|0|conditiontips_0	repute_jianghu|60418394
84992	峨眉主建筑群		s920101	5			10	10					3174;25665			25608					title_84992	context_84992	accept_84992_1;menu_84992_1	complete_84992		target_84992		next_84992	CanAcceptMenu_84992		CompleteMenu_84992					1		1	1	1				231		10416&3688|100017|conditiontext_100017|0|conditiontips_0;10416&3687|100016|conditiontext_100016|14|conditiontips_14;10416&3686|100015|conditiontext_100015|17|conditiontips_17;10416&3684|100013|conditiontext_100013|17|conditiontips_17;10416&3683|100012|conditiontext_100012|13|conditiontips_13;10416&3682|100011|conditiontext_100011|1|conditiontips_1;10416&3681|100010|conditiontext_100010|0|conditiontips_0	repute_jianghu|60418394
84993	峨眉主建筑群		s920101	7	WorldNpc02704	WorldNpc02634	10	10					3174;15539;10416;3685;25665								title_84993	context_84993	accept_84993_1;menu_84993_1	complete_84993		target_84993		next_84993	CanAcceptMenu_84993		CompleteMenu_84993					1	1	1	1	1				231			repute_jianghu|700
84994	峨眉主建筑群		s920101	7	WorldNpc02625	WorldNpc02635	10	10					3174;15539;10416;3681;25665								title_84994	context_84994	accept_84994_1;menu_84994_1	complete_84994		target_84994		next_84994	CanAcceptMenu_84994		CompleteMenu_84994					1	1	1	1	1				231			repute_jianghu|60418383
84995	峨眉主建筑群		s920101	7	WorldNpc02603	WorldNpc02604	10	10					3174;15539;10416;3681;25665								title_84995	context_84995	accept_84995_1;menu_84995_1	complete_84995		target_84995		next_84995	CanAcceptMenu_84995		CompleteMenu_84995					1	1	1	1	1				231			repute_jianghu|60418383
84996	峨眉主建筑群		s920101	5			10	10					3174;25665								title_84996	context_84996	accept_84996_1;menu_84996_1	complete_84996		target_84996		next_84996	CanAcceptMenu_84996		CompleteMenu_84996					1	1	1	1	1				231			repute_jianghu|60418394
84997	峨眉主建筑群		s920101	5			10	10					3174;25665								title_84997	context_84997	accept_84997_1;menu_84997_1	complete_84997		target_84997		next_84997	CanAcceptMenu_84997		CompleteMenu_84997					1	1	1	1	1				231			repute_jianghu|60418394
84998	峨眉主建筑群		s920101	5			10	10					3174;25665								title_84998	context_84998	accept_84998_1;menu_84998_1	complete_84998		target_84998		next_84998	CanAcceptMenu_84998		CompleteMenu_84998					1		1	1	1				231		10416&3688|100017|conditiontext_100017|0|conditiontips_0;10416&3687|100016|conditiontext_100016|14|conditiontips_14;10416&3686|100015|conditiontext_100015|17|conditiontips_17;10416&3684|100013|conditiontext_100013|17|conditiontips_17;10416&3683|100012|conditiontext_100012|13|conditiontips_13;10416&3682|100011|conditiontext_100011|1|conditiontips_1;10416&3681|100010|conditiontext_100010|0|conditiontips_0	repute_jianghu|60418394
84999	峨眉主建筑群		s920101	5			10	10					3174;25665								title_84999	context_84999	accept_84999_1;menu_84999_1	complete_84999		target_84999		next_84999	CanAcceptMenu_84999		CompleteMenu_84999					1	1	1	1	1				231			repute_jianghu|60418394
84956	峨眉主建筑群		s920101	5			10	10					3174;25665								title_84956	context_84956	accept_84956_1;menu_84956_1	complete_84956		target_84956		next_84956	CanAcceptMenu_84956		CompleteMenu_84956					1		1	1	1				231		10416&3688|100017|conditiontext_100017|0|conditiontips_0;10416&3687|100016|conditiontext_100016|14|conditiontips_14;10416&3686|100015|conditiontext_100015|17|conditiontips_17;10416&3684|100013|conditiontext_100013|17|conditiontips_17;10416&3683|100012|conditiontext_100012|13|conditiontips_13;10416&3682|100011|conditiontext_100011|1|conditiontips_1;10416&3681|100010|conditiontext_100010|0|conditiontips_0	repute_jianghu|60418394
