STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
17824				s630101	8		WorldNpc03339		7	7			17823	17826													title_17824	context_17824	accept_17824_1;menu_17824_1|accept_17824_2;menu_17824_2	complete_17824;submit_17824		target_17824		next_17824	CanAcceptMenu_17824		CompleteMenu_17824					1	0	0				
17825				s630101	8		qy_111030_junzitang_youyuandong_01		7	7				17827													title_17825	context_17825	accept_17825_1;menu_17825_1	complete_17825;submit_17825		target_17825		next_17825	CanAcceptMenu_17825		CompleteMenu_17825					1	0	0				
17826				s630101	8		WorldNpc03320		7	7			17824	17825													title_17826	context_17826	accept_17826_1;menu_17826_1|accept_17826_2;menu_17826_2	complete_17826;submit_17826		target_17826		next_17826	CanAcceptMenu_17826		CompleteMenu_17826					1	0	0				
17827				s630101	8		qy_111030_junzitang_sishi			7	17856		17825	17856											SubmitNpcEx_17827		title_17827	context_17827	accept_17827_1;menu_17827_1	complete_17827;submit_17827		target_17827		next_17827	CanAcceptMenu_17827		CompleteMenu_17827					1	0	0				
17828				s630101	8		qy_jzt_xingjunke		7	7			17856	17829													title_17828	context_17828	accept_17828_1;menu_17828_1	complete_17828;submit_17828		target_17828		next_17828	CanAcceptMenu_17828		CompleteMenu_17828					1	0	0				
17829				s630101	8	qy_jzt_xingjunke	qy_111030_junzitang_shanmen		7	7			17828									30002					title_17829	context_17829	accept_17829_1;menu_17829_1|accept_17829_2;menu_17829_2|accept_17829_3;menu_17829_3	complete_17829;submit_17829		target_17829		next_17829	CanAcceptMenu_17829		CompleteMenu_17829					1	0	0				
17830				s630101	8		qy_111030_junzitang_xingjunke		7	7	18022																title_17830	context_17830	accept_17830_1;menu_17830_1	complete_17830_1;submit_17830_1|complete_17830_2;submit_17830_2|complete_17830_3;submit_17830_3		target_17830		next_17830	CanAcceptMenu_17830		CompleteMenu_17830					1	0	0				
17831				s630101	8					7	17832	1															title_17831	context_17831				target_17831										1	0	2	1	999		
17832				s630101	8					7	17833	1															title_17832	context_17832				target_17832										1	0	2	1	999		
17833				s630101	8					7	17834	1															title_17833	context_17833				target_17833										1	0	2	1	999		
17834				s630101	8					7	17835	1															title_17834	context_17834				target_17834										1	0	2	1	999		
17835				s630101	8					7	17836	1															title_17835	context_17835				target_17835										1	0	2	1	999		
17836				s630101	8					7		1															title_17836	context_17836				target_17836										1	0	2	1	999		
17837				s630101	8					7		1															title_17837	context_17837				target_17837										1	0	2	1	999		
17838				s630101	8					7		1															title_17838	context_17838				target_17838										1	0	2	1	999		
17839				s630101	8					7	17840	1															title_17839	context_17839				target_17839										1	0	2	1	999		
17840				s630101	8					7	17841	1															title_17840	context_17840				target_17840										1	0	2	1	999		
17841				s630101	8					7	17842	1															title_17841	context_17841				target_17841										1	0	2	1	999		
17842				s630101	8		WorldNpc03613			7		0													SubmitNpcEx_17842		title_17842	context_17842		complete_17842;submit_17842		target_17842					CompleteMenu_17842					1	0	2	1	999		
17843				s630101	8					7		1															title_17843	context_17843				target_17843										1	0	2	1	999		
17844				s630101	8					7		1															title_17844	context_17844				target_17844										1	0	2	1	999		
17845				s630101	8					7		1															title_17845	context_17845				target_17845										1	0	2	1	999		
17846				s630101	8					7	17832	1															title_17846	context_17846				target_17846										1	0	2	1	999		
17847				s630101	8					7	17833	1															title_17847	context_17847				target_17847										1	0	2	1	999		
17848				s630101	8					7		1															title_17848	context_17848				target_17848										1	0	2	1	999		
17849				s630101	8					7	17850	1															title_17849	context_17849				target_17849										1	0	2	1	999		
17850				s630101	8					7	17851	1															title_17850	context_17850				target_17850										1	0	2	1	999		
17851				s630101	8					7		1															title_17851	context_17851				target_17851										1	0	2	1	999		
17852				s630101	8					7	17853	1															title_17852	context_17852				target_17852										1	0	2	1	999		
17853				s630101	8					7		1															title_17853	context_17853				target_17853										1	0	2	1	999		
17854				s630101	8		WorldNpc03628		7	7															SubmitNpcEx_17854		title_17854	context_17854	accept_17854_1;menu_17854_1	complete_17854;submit_17854		target_17854		next_17854	CanAcceptMenu_17854		CompleteMenu_17854					1	0	2	1	999		
17855				s630101	8		WorldNpc03716	7	7																SubmitNpcEx_17855		title_17855	context_17855	accept_17855_1;menu_17855_1	complete_17855;submit_17855		target_17855		next_17855	CanAcceptMenu_17855		CompleteMenu_17855					1	0	0	2	999		
17856				s630101	8			7			17828	1	17827	17828											SubmitNpcEx_17856		title_17856	context_17856	accept_17856_1;menu_17856_1	complete_17856;submit_17856		target_17856		next_17856	CanAcceptMenu_17856		CompleteMenu_17856					1	0	0				
17857				s630101	2				7	7	17858	1						1272								Adventure\junzitang\17857.lua	title_17857	context_17857	accept_17857_1;menu_17857_1	complete_17857;submit_17857		target_17857		next_17857	CanAcceptMenu_17857		CompleteMenu_17857					1	0	2	1	999		
17858				s630101	2		WorldNpc03305		7	7				17859				1272;14646									title_17858	context_17858	accept_17858_1;menu_17858_1	complete_17858;submit_17858		target_17858		next_17858	CanAcceptMenu_17858		CompleteMenu_17858					1	0					
17859				s630101	2	WorldNpc03305			7	7	17860	1	17858	17860				1272									title_17859	context_17859	accept_17859_1;menu_17859_1	complete_17859;submit_17859		target_17859		next_17859	CanAcceptMenu_17859		CompleteMenu_17859					1	0	0				
17860				s630101	2				7	7	17861	1	17859	17861				1272									title_17860	context_17860	accept_17860_1;menu_17860_1	complete_17860;submit_17860		target_17860		next_17860	CanAcceptMenu_17860		CompleteMenu_17860					1	0	0				
17861				s630101	2				7	7		1						1272									title_17861	context_17861	accept_17861_1;menu_17861_1	complete_17861;submit_17861		target_17861		next_17861	CanAcceptMenu_17861		CompleteMenu_17861					1	0	0				
17862				s630101	2		qy_111030_junzitang_xingjunke		7	7								1272								Adventure\junzitang\17862.lua	title_17862	context_17862	accept_17862_1;menu_17862_1	complete_17862;submit_17862		target_17862		next_17862	CanAcceptMenu_17862		CompleteMenu_17862					1	0	2	1	999		
17863				s630101	2	qy_111030_junzitang_xingjunke	WorldNpc03316		7	7				17864				1272;14648									title_17863	context_17863	accept_17863_1;menu_17863_1	complete_17863;submit_17863		target_17863		next_17863	CanAcceptMenu_17863		CompleteMenu_17863					1	0	0				
17864				s630101	2	WorldNpc03316	WorldNpc03307		7	7			17863	17865				1272									title_17864	context_17864	accept_17864_1;menu_17864_1	complete_17864;submit_17864		target_17864		next_17864	CanAcceptMenu_17864		CompleteMenu_17864					1	0	0				
17865				s630101	2	WorldNpc03307	WorldNpc03307		7	7			17864	17866				1272									title_17865	context_17865	accept_17865_1;menu_17865_1	complete_17865;submit_17865		target_17865		next_17865	CanAcceptMenu_17865		CompleteMenu_17865					1	0	0				
17866				s630101	2	WorldNpc03307	WorldNpc03663		7	7			17865	17867				1272									title_17866	context_17866	accept_17866_1;menu_17866_1	complete_17866;submit_17866		target_17866		next_17866	CanAcceptMenu_17866		CompleteMenu_17866					1	0	0				
17867				s630101	2	WorldNpc03663	WorldNpc03658		7	7			17866	17868				1272				30200					title_17867	context_17867	accept_17867_1;menu_17867_1	complete_17867;submit_17867		target_17867		next_17867	CanAcceptMenu_17867		CompleteMenu_17867					1	0	0				
17868				s630101	2	WorldNpc03658	WorldNpc03320		7	7			17867	17869				1272				30003					title_17868	context_17868	accept_17868_1;menu_17868_1	complete_17868;submit_17868		target_17868		next_17868	CanAcceptMenu_17868		CompleteMenu_17868					1	0	0				
17869				s630101	2	WorldNpc03320	qy_111030_junzitang_xingjunke		7	7			17868					1272				30004;30005					title_17869	context_17869	accept_17869_1;menu_17869_1	complete_17869;submit_17869		target_17869		next_17869	CanAcceptMenu_17869		CompleteMenu_17869					1	0	0				
17870				s630101	2		WorldNpc03305			7								1272									title_17870	context_17870	accept_17870_1;menu_17870_1	complete_17870_1;submit_17870_1|complete_17870_2;submit_17870_2		target_17870		next_17870	CanAcceptMenu_17870		CompleteMenu_17870					1	0	0				
17871				s630101	2		WorldNpc03441			7								1272								Adventure\junzitang\17871.lua	title_17871	context_17871	accept_17871_1;menu_17871_1	complete_17871_1;submit_17871_1|complete_17871_2;submit_17871_2		target_17871		next_17871	CanAcceptMenu_17871		CompleteMenu_17871					1	0	2	1	999		
17872				s630101	2	WorldNpc03441	WorldNpc03308			7				17873				1272;14647									title_17872	context_17872	accept_17872_1;menu_17872_1	complete_17872;submit_17872		target_17872		next_17872	CanAcceptMenu_17872		CompleteMenu_17872					1	0	0				
17873				s630101	2	WorldNpc03308	WorldNpc03320		7	7			17872	17874				1272									title_17873	context_17873	accept_17873_1;menu_17873_1	complete_17873;submit_17873		target_17873		next_17873	CanAcceptMenu_17873		CompleteMenu_17873					1	0	0				
17874				s630101	2	WorldNpc03320	WorldNpc03320		7	7			17873	17875				1272									title_17874	context_17874	accept_17874_1;menu_17874_1	complete_17874;submit_17874		target_17874		next_17874	CanAcceptMenu_17874		CompleteMenu_17874					1	0	0				
17875				s630101	2	WorldNpc03320	WorldNpc03306		7	7	17876		17874	17876				1272									title_17875	context_17875	accept_17875_1;menu_17875_1|accept_17875_2;menu_17875_2	complete_17875_1;submit_17875_1|complete_17875_2;submit_17875_2		target_17875		next_17875	CanAcceptMenu_17875		CompleteMenu_17875					1	0	0				
17876				s630101	2		WorldNpc03306		7	7			17875					1272									title_17876	context_17876	accept_17876_1;menu_17876_1	complete_17876;submit_17876		target_17876		next_17876	CanAcceptMenu_17876		CompleteMenu_17876					1	0	0				
17877				s630101	2		WorldNpc03306			7								1272									title_17877	context_17877	accept_17877_1;menu_17877_1	complete_17877;submit_17877		target_17877		next_17877	CanAcceptMenu_17877		CompleteMenu_17877					1	0	2	1	999		
17878				s630101	2		WorldNpc03306			7								1272									title_17878	context_17878	accept_17878_1;menu_17878_1	complete_17878;submit_17878		target_17878		next_17878	CanAcceptMenu_17878		CompleteMenu_17878					1	0	2	1	999		
17879				s630101	2		jzt077			7								1272									title_17879	context_17879	accept_17879_1;menu_17879_1	complete_17879;submit_17879		target_17879		next_17879	CanAcceptMenu_17879		CompleteMenu_17879					1	0	2	1	999		
17880				s630101	2		jzt077			7								1272									title_17880	context_17880	accept_17880_1;menu_17880_1	complete_17880;submit_17880		target_17880		next_17880	CanAcceptMenu_17880		CompleteMenu_17880					1	0	2	1	999		
17881				s630101	2		JZTNPC139			7								1272									title_17881	context_17881	accept_17881_1;menu_17881_1	complete_17881;submit_17881		target_17881		next_17881	CanAcceptMenu_17881		CompleteMenu_17881					1	0	2	1	999		
17882				s630101	2		JZTNPC139			7								1272									title_17882	context_17882	accept_17882_1;menu_17882_1	complete_17882;submit_17882		target_17882		next_17882	CanAcceptMenu_17882		CompleteMenu_17882					1	0	2	1	999		
17883				s630101	2		JZTNPC139			7								1272									title_17883	context_17883	accept_17883_1;menu_17883_1	complete_17883;submit_17883		target_17883		next_17883	CanAcceptMenu_17883		CompleteMenu_17883					1	0	2	1	999		
17884				s630101	2		WorldNpc03308			7								1272								Adventure\junzitang\task17884.lua	title_17884	context_17884	accept_17884_1;menu_17884_1	complete_17884;submit_17884		target_17884		next_17884	CanAcceptMenu_17884		CompleteMenu_17884					0	0	2	1	999		
17885				s630101	2		WorldNpc03308			7	17896							1272							SubmitNpcEx_17885	Adventure\junzitang\task17885.lua	title_17885	context_17885		complete_17885;submit_17885		target_17885		next_17885			CompleteMenu_17885					1	0	2	1	999		
17886				s630101	2		WorldNpc03314			7	17897							1272								Adventure\junzitang\task17886.lua	title_17886	context_17886	accept_17886_1;menu_17886_1	complete_17886;submit_17886		target_17886		next_17886	CanAcceptMenu_17886		CompleteMenu_17886					1	0	2	1	999		
17887				s630101	2		WorldNpc03308			7								1272									title_17887	context_17887	accept_17887_1;menu_17887_1	complete_17887;submit_17887		target_17887		next_17887	CanAcceptMenu_17887		CompleteMenu_17887					1	0	2	1	999		
17888				s630101	2		WorldNpc03315			7								1272									title_17888	context_17888	accept_17888_1;menu_17888_1	complete_17888;submit_17888		target_17888		next_17888	CanAcceptMenu_17888		CompleteMenu_17888					1	0	2	1	999		
17889				s630101	2		WorldNpc03315			7								1272									title_17889	context_17889	accept_17889_1;menu_17889_1	complete_17889;submit_17889		target_17889		next_17889	CanAcceptMenu_17889		CompleteMenu_17889					1	0	2	1	999		
17890				s630101	2		WorldNpc03315			7								1272									title_17890	context_17890	accept_17890_1;menu_17890_1	complete_17890;submit_17890		target_17890		next_17890	CanAcceptMenu_17890		CompleteMenu_17890					1	0	2	1	999		
17891				s630101	2					7	17892	1						1272									title_17891	context_17891	accept_17891_1;menu_17891_1	complete_17891;submit_17891		target_17891		next_17891	CanAcceptMenu_17891		CompleteMenu_17891					1	0	2	1	999		
17892				s630101	2		WorldNpc03315			7			17891					1272							SubmitNpcEx_17892		title_17892	context_17892	accept_17892_1;menu_17892_1	complete_17892;submit_17892		target_17892		next_17892	CanAcceptMenu_17892		CompleteMenu_17892					1	0	2	1	999		
17893				s630101	2							1						1272									title_17893	context_17893				target_17893		next_17893								1	0	0				
17894				s630101	2		WorldNpc03308			7								1272							SubmitNpcEx_17894		title_17894	context_17894	accept_17894_1;menu_17894_1	complete_17894;submit_17894		target_17894		next_17894	CanAcceptMenu_17894		CompleteMenu_17894					1	0	2	1	999		
17895				s630101	2		WorldNpc03308			7								1272							SubmitNpcEx_17895		title_17895	context_17895	accept_17895_1;menu_17895_1	complete_17895;submit_17895		target_17895		next_17895	CanAcceptMenu_17895		CompleteMenu_17895					1	0	2	1	999		
17896				s630101	2		WorldNpc03308			7								1272							SubmitNpcEx_17896		title_17896	context_17896		complete_17896;submit_17896		target_17896		next_17896			CompleteMenu_17896					1	0	0				
17897				s630101	2		WorldNpc03314			7	17898							1272							SubmitNpcEx_17897		title_17897	context_17897		complete_17897;submit_17897		target_17897		next_17897			CompleteMenu_17897					1	0	0				
17898				s630101	2		WorldNpc03308			7								1272							SubmitNpcEx_17898		title_17898	context_17898		complete_17898;submit_17898		target_17898		next_17898			CompleteMenu_17898					1	0	0				
