STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
5227				s190101	8	FunnpcClone003124	FunnpcClone003121		14	14			5226	5228													title_5227	context_5227	accept_5227_1;menu_5227_1	complete_5227;submit_5227		target_5227		next_5227	CanAcceptMenu_5227		CompleteMenu_5227					1	0	2	1	999			
5228				s190101	8	FunnpcClone003121	FunnpcClone003121		14	14			5227	5229													title_5228	context_5228	accept_5228_1;menu_5228_1	complete_5228;submit_5228		target_5228		next_5228	CanAcceptMenu_5228		CompleteMenu_5228					1	0	2	1	999			
5229				s190101	8	FunnpcClone003121	FunnpcClone003121		14	14			5228	5230													title_5229	context_5229	accept_5229_1;menu_5229_1	complete_5229;submit_5229		target_5229		next_5229	CanAcceptMenu_5229		CompleteMenu_5229					1	0	2	1	999			
5230				s190101	8	FunnpcClone003121	FunnpcClone003124		14	14			5229														title_5230	context_5230	accept_5230_1;menu_5230_1	complete_5230;submit_5230		target_5230		next_5230	CanAcceptMenu_5230		CompleteMenu_5230					1	0	2	1	999			
5231				s190101	8		FunnpcClone003124	208		14				5232													title_5231	context_5231	accept_5231_1;menu_5231_1	complete_5231;submit_5231		target_5231		next_5231	CanAcceptMenu_5231		CompleteMenu_5231					1	0	2	1	999			
5232				s190101	8	FunnpcClone003124	FunnpcClone003124		14	14			5231														title_5232	context_5232	accept_5232_1;menu_5232_1	complete_5232;submit_5232		target_5232		next_5232	CanAcceptMenu_5232		CompleteMenu_5232					1	0	2	1	999			
5234				s190101	8	WorldNpc08916	WorldNpc01204		13	14															SubmitNpcEx_5234		title_5234	context_5234	accept_5234_1;menu_5234_1	complete_5234;submit_5234		target_5234		next_5234	CanAcceptMenu_5234		CompleteMenu_5234					1	0	2	1	999			
5235				s190101	8		AIFuncNpc01223	208		14															SubmitNpcEx_5235		title_5235	context_5235		complete_5235;submit_5235		target_5235		next_5235			CompleteMenu_5235					1	0	2	1	999			
5300				s190102																																													
5233				s190102	8	WorldNpc08916	WorldNpc01204		13	14															SubmitNpcEx_5233		title_5233	context_5233				target_5233		next_5233								1	0	1	1	999			
