STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
46048	绵情似酒		s110104	4	WorldNpc03313	WorldNpc03305	7	7	1494		46044;46047		1272						SubmitNpcEx_46048		title_46048	context_46048	accept_46048_1;menu_46048_1	complete_46048	uncom_46048	target_46048	task_TrackInfo_46048	next_46048	CanAcceptMenu_46048	UncompleteMenu_46048	CompleteMenu_46048					0	1	0	0	0					
46049	若渔何踪		s110201	4	WorldNpc03305	WorldNpc03305	7	7			46048	46050	3174								title_46049	context_46049	accept_46049_1;menu_46049_1	complete_46049	uncom_46049	target_46049	task_TrackInfo_46049	next_46049	CanAcceptMenu_46049	UncompleteMenu_46049	CompleteMenu_46049					0	1	0	0	0			repute_jianghu|1783	repute_jianghu|60418383	
46050	若渔何踪		s110201	4	WorldNpc03305	WorldNpc03306	7	7			46049	46051	3174								title_46050	context_46050	accept_46050_1;menu_46050_1	complete_46050	uncom_46050	target_46050	task_TrackInfo_46050	next_46050	CanAcceptMenu_46050	UncompleteMenu_46050	CompleteMenu_46050					0	1	0	0	0				repute_jianghu|60418383	
46051	若渔何踪		s110201	4	WorldNpc03306	WorldNpc03305	7	7			46050	46052	3174			9006					title_46051	context_46051	accept_46051_1;menu_46051_1	complete_46051	uncom_46051	target_46051	task_TrackInfo_46051	next_46051	CanAcceptMenu_46051	UncompleteMenu_46051	CompleteMenu_46051					0	1	0	0	0				repute_jianghu|60418383	
46052	若渔何踪		s110201	4	WorldNpc03305	WorldNpc03305	7	7			46051	46053	3174								title_46052	context_46052	accept_46052_1;menu_46052_1	complete_46052	uncom_46052	target_46052	task_TrackInfo_46052	next_46052	CanAcceptMenu_46052	UncompleteMenu_46052	CompleteMenu_46052					0	1	0	0	0				repute_jianghu|60418383	
46053	若渔何踪		s110201	4	WorldNpc03305	WorldNpc03305	7	7			46052	46054	3174								title_46053	context_46053	accept_46053_1;menu_46053_1	complete_46053	uncom_46053	target_46053	task_TrackInfo_46053	next_46053	CanAcceptMenu_46053	UncompleteMenu_46053	CompleteMenu_46053					0	1	0	0	0				repute_jianghu|60418383	
46054	若渔何踪		s110201	4	WorldNpc03305	WorldNpc03442	7	7			46053	46055	3174								title_46054	context_46054	accept_46054_1;menu_46054_1	complete_46054	uncom_46054	target_46054	task_TrackInfo_46054	next_46054	CanAcceptMenu_46054	UncompleteMenu_46054	CompleteMenu_46054					0	1	0	0	0				repute_jianghu|60418383	
46055	若渔何踪		s110201	4	WorldNpc03442	WorldNpc03444	7	7			46054	46056	3174								title_46055	context_46055	accept_46055_1;menu_46055_1	complete_46055	uncom_46055	target_46055	task_TrackInfo_46055	next_46055	CanAcceptMenu_46055	UncompleteMenu_46055	CompleteMenu_46055					0	1	0	0	0				repute_jianghu|60418383	
46056	若渔何踪		s110201	4	WorldNpc03444	WorldNpc03444	7	7			46055	46057	3174								title_46056	context_46056	accept_46056_1;menu_46056_1	complete_46056	uncom_46056	target_46056	task_TrackInfo_46056	next_46056	CanAcceptMenu_46056	UncompleteMenu_46056	CompleteMenu_46056					0	1	0	0	0				repute_jianghu|60418383	
46057	若渔何踪		s110201	4	WorldNpc03444	WorldNpc03442	7	7			46056	46058	3174								title_46057	context_46057	accept_46057_1;menu_46057_1	complete_46057	uncom_46057	target_46057	task_TrackInfo_46057	next_46057	CanAcceptMenu_46057	UncompleteMenu_46057	CompleteMenu_46057					0	1	0	0	0				repute_jianghu|60418383	
46058	若渔何踪		s110201	4	WorldNpc03442	WorldNpc03443	7	7			46057	46059	3174								title_46058	context_46058	accept_46058_1;menu_46058_1	complete_46058	uncom_46058	target_46058	task_TrackInfo_46058	next_46058	CanAcceptMenu_46058	UncompleteMenu_46058	CompleteMenu_46058					0	1	0	0	0				repute_jianghu|60418383	
46059	百马宝图		s110202	4	WorldNpc03443	Addjunzicyh002	7	7			46058	46060	3174								title_46059	context_46059	accept_46059_1;menu_46059_1	complete_46059	uncom_46059	target_46059	task_TrackInfo_46059	next_46059	CanAcceptMenu_46059	UncompleteMenu_46059	CompleteMenu_46059					0	1	0	0	0				repute_jianghu|60418383	
46060	百马宝图		s110202	4	Addjunzicyh002	WorldNpc03443	7	7			46059	46061	3174			9007					title_46060	context_46060	accept_46060_1;menu_46060_1	complete_46060	uncom_46060	target_46060	task_TrackInfo_46060	next_46060	CanAcceptMenu_46060	UncompleteMenu_46060	CompleteMenu_46060					0	1	0	0	0				repute_jianghu|60418383	
46061	百马宝图		s110202	4	WorldNpc03443	Addjunzicyh002	7	7			46060	46062	3174								title_46061	context_46061	accept_46061_1;menu_46061_1	complete_46061	uncom_46061	target_46061	task_TrackInfo_46061	next_46061	CanAcceptMenu_46061	UncompleteMenu_46061	CompleteMenu_46061					0	1	0	0	0				repute_jianghu|60418383	
46062	百马宝图		s110202	4	Addjunzicyh002	WorldNpc03421	7	7			46061	46063	3174								title_46062	context_46062	accept_46062_1;menu_46062_1	complete_46062	uncom_46062	target_46062	task_TrackInfo_46062	next_46062	CanAcceptMenu_46062	UncompleteMenu_46062	CompleteMenu_46062					0	1	0	0	0				repute_jianghu|60418383	
46063	百马宝图		s110202	4	WorldNpc03421	WorldNpc03445	7	7			46062	46064	3174								title_46063	context_46063	accept_46063_1;menu_46063_1	complete_46063	uncom_46063	target_46063	task_TrackInfo_46063	next_46063	CanAcceptMenu_46063	UncompleteMenu_46063	CompleteMenu_46063					0	1	0	0	0				repute_jianghu|60418383	
46064	百马宝图		s110202	4	WorldNpc03445	WorldNpc03445	7	7			46063	46065	3174								title_46064	context_46064	accept_46064_1;menu_46064_1	complete_46064	uncom_46064	target_46064	task_TrackInfo_46064	next_46064	CanAcceptMenu_46064	UncompleteMenu_46064	CompleteMenu_46064					0	1	0	0	0				repute_jianghu|60418383	
46065	百马宝图		s110202	4	WorldNpc03445	WorldNpc03446	7	7			46064	46066	3174								title_46065	context_46065	accept_46065_1;menu_46065_1	complete_46065	uncom_46065	target_46065	task_TrackInfo_46065	next_46065	CanAcceptMenu_46065	UncompleteMenu_46065	CompleteMenu_46065					0	1	0	0	0				repute_jianghu|60418383	
46066	百马宝图		s110202	4	WorldNpc03446	WorldNpc03305	7	7			46065	46067	3174								title_46066	context_46066	accept_46066_1;menu_46066_1	complete_46066	uncom_46066	target_46066	task_TrackInfo_46066	next_46066	CanAcceptMenu_46066	UncompleteMenu_46066	CompleteMenu_46066					0	1	0	0	0				repute_jianghu|60418383	
46067	百马宝图		s110202	4	WorldNpc03305	WorldNpc03444	7	7			46066	46068	3174								title_46067	context_46067	accept_46067_1;menu_46067_1	complete_46067	uncom_46067	target_46067	task_TrackInfo_46067	next_46067	CanAcceptMenu_46067	UncompleteMenu_46067	CompleteMenu_46067					0	1	0	0	0				repute_jianghu|60418383	
46068	百马宝图		s110202	4	WorldNpc03444	WorldNpc03444	7	7			46067	46069	3174								title_46068	context_46068	accept_46068_1;menu_46068_1	complete_46068	uncom_46068	target_46068	task_TrackInfo_46068	next_46068	CanAcceptMenu_46068	UncompleteMenu_46068	CompleteMenu_46068					0	1	0	0	0				repute_jianghu|60418383	
46069	百马宝图		s110202	4	WorldNpc03444	Addjunzicyh002	7	7			46068	46070	3174								title_46069	context_46069	accept_46069_1;menu_46069_1	complete_46069	uncom_46069	target_46069	task_TrackInfo_46069	next_46069	CanAcceptMenu_46069	UncompleteMenu_46069	CompleteMenu_46069					0	1	0	0	0				repute_jianghu|60418383	
46070	诗洋若渔		s110203	4	Addjunzicyh002	Addjunzicyh002	7	7			46069	46071	3174								title_46070	context_46070	accept_46070_1;menu_46070_1	complete_46070	uncom_46070	target_46070	task_TrackInfo_46070	next_46070	CanAcceptMenu_46070	UncompleteMenu_46070	CompleteMenu_46070					0	1	0	0	0				repute_jianghu|60418383	
46071	诗洋若渔		s110203	4	Addjunzicyh002	WorldNpc03447	7	7			46070	46072	3174								title_46071	context_46071	accept_46071_1;menu_46071_1	complete_46071	uncom_46071	target_46071	task_TrackInfo_46071	next_46071	CanAcceptMenu_46071	UncompleteMenu_46071	CompleteMenu_46071					0	1	0	0	0				repute_jianghu|60418383	
46072	诗洋若渔		s110203	4	WorldNpc03447	WorldNpc03447	7	7			46071	46073	3174								title_46072	context_46072	accept_46072_1;menu_46072_1	complete_46072	uncom_46072	target_46072	task_TrackInfo_46072	next_46072	CanAcceptMenu_46072	UncompleteMenu_46072	CompleteMenu_46072					0	1	0	0	0				repute_jianghu|60418383	
46073	诗洋若渔		s110203	4	WorldNpc03447	WorldNpc03447	7	7			46072	46074	3174								title_46073	context_46073	accept_46073_1;menu_46073_1	complete_46073	uncom_46073	target_46073	task_TrackInfo_46073	next_46073	CanAcceptMenu_46073	UncompleteMenu_46073	CompleteMenu_46073					0	1	0	0	0				repute_jianghu|60418383	
46074	诗洋若渔		s110203	4	WorldNpc03447	WorldNpc03445	7	7			46073	46075	3174								title_46074	context_46074	accept_46074_1;menu_46074_1	complete_46074	uncom_46074	target_46074	task_TrackInfo_46074	next_46074	CanAcceptMenu_46074	UncompleteMenu_46074	CompleteMenu_46074					0	1	0	0	0				repute_jianghu|60418383	
46075	诗洋若渔		s110203	4	WorldNpc03445	WorldNpc03445	7	7			46074	46076	3174								title_46075	context_46075	accept_46075_1;menu_46075_1	complete_46075	uncom_46075	target_46075	task_TrackInfo_46075	next_46075	CanAcceptMenu_46075	UncompleteMenu_46075	CompleteMenu_46075					0	1	0	0	0				repute_jianghu|60418383	
46076	诗洋若渔		s110203	4	WorldNpc03445	WorldNpc03445	7	7			46075	46077	3174								title_46076	context_46076	accept_46076_1;menu_46076_1	complete_46076	uncom_46076	target_46076	task_TrackInfo_46076	next_46076	CanAcceptMenu_46076	UncompleteMenu_46076	CompleteMenu_46076					0	1	0	0	0				repute_jianghu|60418383	
46077	诗洋若渔		s110203	4	WorldNpc03445	WorldNpc03448	7	7			46076	46078	3174			9008					title_46077	context_46077	accept_46077_1;menu_46077_1	complete_46077	uncom_46077	target_46077	task_TrackInfo_46077	next_46077	CanAcceptMenu_46077	UncompleteMenu_46077	CompleteMenu_46077					0	1	0	0	0				repute_jianghu|60418383	
46078	诗洋若渔		s110203	4	WorldNpc03448	Addjunzicyh002	7	7			46077	46079	3174								title_46078	context_46078	accept_46078_1;menu_46078_1	complete_46078	uncom_46078	target_46078	task_TrackInfo_46078	next_46078	CanAcceptMenu_46078	UncompleteMenu_46078	CompleteMenu_46078					0	1	0	0	0				repute_jianghu|60418383	
46079	诗洋若渔		s110203	4	Addjunzicyh002	WorldNpc03312	7	7			46078	46080	3174								title_46079	context_46079	accept_46079_1;menu_46079_1	complete_46079	uncom_46079	target_46079	task_TrackInfo_46079	next_46079	CanAcceptMenu_46079	UncompleteMenu_46079	CompleteMenu_46079					0	1	0	0	0				repute_jianghu|60418383	
46080	诗洋若渔		s110203	4	WorldNpc03312	WorldNpc03320	7	7			46079	46081	3174								title_46080	context_46080	accept_46080_1;menu_46080_1	complete_46080	uncom_46080	target_46080	task_TrackInfo_46080	next_46080	CanAcceptMenu_46080	UncompleteMenu_46080	CompleteMenu_46080					0	1	0	0	0				repute_jianghu|60418383	
46081	诗洋若渔		s110203	4	WorldNpc03320	WorldNpc03305	7	7			46080	46082	3174								title_46081	context_46081	accept_46081_1;menu_46081_1	complete_46081	uncom_46081	target_46081	task_TrackInfo_46081	next_46081	CanAcceptMenu_46081	UncompleteMenu_46081	CompleteMenu_46081					0	1	0	0	0				repute_jianghu|60418383	
46082	妒才结恨		s110204	4	WorldNpc03305	WorldNpc03305	7	7			46081	46083	3174								title_46082	context_46082	accept_46082_1;menu_46082_1	complete_46082	uncom_46082	target_46082	task_TrackInfo_46082	next_46082	CanAcceptMenu_46082	UncompleteMenu_46082	CompleteMenu_46082					0	1	0	0	0				repute_jianghu|60418383	
46083	妒才结恨		s110204	4	WorldNpc03305	WorldNpc03449	7	7			46082	46084	3174								title_46083	context_46083	accept_46083_1;menu_46083_1	complete_46083	uncom_46083	target_46083	task_TrackInfo_46083	next_46083	CanAcceptMenu_46083	UncompleteMenu_46083	CompleteMenu_46083					0	1	0	0	0				repute_jianghu|60418383	
46084	妒才结恨		s110204	4	WorldNpc03449	WorldNpc03444	7	7			46083	46085	3174								title_46084	context_46084	accept_46084_1;menu_46084_1	complete_46084	uncom_46084	target_46084	task_TrackInfo_46084	next_46084	CanAcceptMenu_46084	UncompleteMenu_46084	CompleteMenu_46084					0	1	0	0	0				repute_jianghu|60418383	
46085	妒才结恨		s110204	4	WorldNpc03444	WorldNpc03444	7	7			46084	46086	3174								title_46085	context_46085	accept_46085_1;menu_46085_1	complete_46085	uncom_46085	target_46085	task_TrackInfo_46085	next_46085	CanAcceptMenu_46085	UncompleteMenu_46085	CompleteMenu_46085					0	1	0	0	0				repute_jianghu|60418383	
