STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
34046	盟主调解		s080202	1	EscortAcceptNpc003		16	16	34047	1	34043	34047								title_34046	context_34046	accept_34046_1;menu_34046_1	complete_34046;submit_34046		target_34046		next_34046	CanAcceptMenu_34046		CompleteMenu_34046					0	1	0	0	0											
34047	盟主调解		s080202	1		WorldNpc10008	16	16			34046	34048						SubmitNpcEx_34047		title_34047	context_34047	accept_34047_1;menu_34047_1	complete_34047;submit_34047		target_34047		next_34047	CanAcceptMenu_34047		CompleteMenu_34047					0	1	0	0	0											
34048	盟主调解		s080203	1	WorldNpc10008	ly766	16	16			34047	34049				15048		SubmitNpcEx_34048		title_34048	context_34048	accept_34048_1;menu_34048_1	complete_34048;submit_34048		target_34048		next_34048	CanAcceptMenu_34048		CompleteMenu_34048			cd01_121		0	1	0	0	0											
34049	盟主调解		s080203	1	ly766	ly766	16	16			34048	34050						SubmitNpcEx_34049		title_34049	context_34049	accept_34049_1;menu_34049_1	complete_34049;submit_34049		target_34049		next_34049	CanAcceptMenu_34049		CompleteMenu_34049					0	1	0	0	0											
34050	盟主调解		s080203	1	ly766	ly766	16	16			34049	34051						SubmitNpcEx_34050		title_34050	context_34050	accept_34050_1;menu_34050_1	complete_34050;submit_34050		target_34050		next_34050	CanAcceptMenu_34050		CompleteMenu_34050					0	1	0	0	0											
34051	盟主调解		s080203	1	ly766	ly766	16	16			34050	34052						SubmitNpcEx_34051		title_34051	context_34051	accept_34051_1;menu_34051_1	complete_34051;submit_34051		target_34051		next_34051	CanAcceptMenu_34051		CompleteMenu_34051					0	1	0	0	0											
34052	盟主调解		s080203	1	ly766	ly755	16	16			34051	34053						SubmitNpcEx_34052		title_34052	context_34052	accept_34052_1;menu_34052_1	complete_34052;submit_34052		target_34052		next_34052	CanAcceptMenu_34052		CompleteMenu_34052					0	1	0	0	0											
34053	盟主调解		s080203	1	ly755	ly755	16	16			34052	34054						SubmitNpcEx_34053		title_34053	context_34053	accept_34053_1;menu_34053_1	complete_34053;submit_34053		target_34053		next_34053	CanAcceptMenu_34053		CompleteMenu_34053					0	1	0	0	0											
34054	丐帮之行		s080203	1	ly755	ly581	16	16			34053	34055				15045		SubmitNpcEx_34054		title_34054	context_34054	accept_34054_1;menu_34054_1	complete_34054;submit_34054		target_34054		next_34054	CanAcceptMenu_34054		CompleteMenu_34054					0	1	0	0	0											
34055	丐帮之行		s080204	1	ly581	ly760	16	16			34054	34056				15044		SubmitNpcEx_34055		title_34055	context_34055	accept_34055_1;menu_34055_1	complete_34055;submit_34055		target_34055		next_34055	CanAcceptMenu_34055		CompleteMenu_34055			cd01_141		0	1	0	0	0											
34056	丐帮之行		s080204	1	ly760	ly760	16	16		1	34055	34057;34065						SubmitNpcEx_34056		title_34056	context_34056	accept_34056_1;menu_34056_1	complete_34056;submit_34056		target_34056		next_34056	CanAcceptMenu_34056		CompleteMenu_34056					0	1	0	0	0											
34057	丐帮之行		s080204	1		ly760	16	16			34056	34058						SubmitNpcEx_34057		title_34057	context_34057	accept_34057_1;menu_34057_1	complete_34057;submit_34057		target_34057		next_34057	CanAcceptMenu_34057		CompleteMenu_34057					0	1	0	0	0											
34058	丐帮之行		s080204	1	ly760	ly762	16	16			34057	34059						SubmitNpcEx_34058		title_34058	context_34058	accept_34058_1;menu_34058_1	complete_34058;submit_34058		target_34058		next_34058	CanAcceptMenu_34058		CompleteMenu_34058					0	1	0	0	0											
34059	丐帮之行		s080204	1	ly762		16	16	34062	1	34058;34068	34062								title_34059	context_34059	accept_34059_1;menu_34059_1	complete_34059;submit_34059		target_34059		next_34059	CanAcceptMenu_34059		CompleteMenu_34059		174			0	1	0	0	0											
34062	丐帮之行		s080204	1	ly760		16	16	34063	1	34059	34063								title_34062	context_34062	accept_34062_1;menu_34062_1			target_34062		next_34062	CanAcceptMenu_34062							0	1	0	0	0											
34063	夜闯神风		s080204	1			16	16	34064	1	34062	34064								title_34063	context_34063	accept_34063_1;menu_34063_1	complete_34063;submit_34063		target_34063		next_34063	CanAcceptMenu_34063		CompleteMenu_34063		175			0	1	0	0	0											
34064	夜闯神风		s080204	1			16	16		1	34063	34194								title_34064	context_34064				target_34064		next_34064							cd01_142	0	1	0	0	0											
34065	夜闯神风		s080204	1		ly762	16	16			34056	34068						SubmitNpcEx_34065		title_34065	context_34065	accept_34065_1;menu_34065_1	complete_34065;submit_34065		target_34065		next_34065	CanAcceptMenu_34065		CompleteMenu_34065					0	1	0	0	0											
34066	夜闯神风		s080201	1			16	16	34036	1	34067	34036								title_34066	context_34066				target_34066		next_34066					171			0	1	0	0	0											
34067	夜闯神风		s080201	1			16	16	34066	1	34035	34066								title_34067	context_34067	accept_34067_1;menu_34067_1	complete_34067		target_34067		next_34067	CanAcceptMenu_34067		CompleteMenu_34067					0	1	0	0	0											
34068	夜闯神风		s080204	1	ly762		16	16	34059	1	34065	34059								title_34068	context_34068	accept_34068_1;menu_34068_1	complete_34068;submit_34068		target_34068		next_34068	CanAcceptMenu_34068		CompleteMenu_34068					0	1	0	0	0											
34069	夜闯神风		s080201	1	WorldNpc10008	ly753	16	16			34040	34041						SubmitNpcEx_34069		title_34069	context_34069	accept_34069_1;menu_34069_1	complete_34069;submit_34069		target_34069		next_34069	CanAcceptMenu_34069		CompleteMenu_34069					0	1	0	0	0											
34070	夜闯神风			1			16	16					3174							title_34070	context_34070	accept_34070_1;menu_34070_1	complete_34070		target_34070		next_34070	CanAcceptMenu_34070		CompleteMenu_34070					0	1	0	0	0									repute_jianghu|60418383		
