STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
10710	21	调查民心		s450101	8	WorldNpc00688	WorldNpc00688		3	3				10711				10596;1810									title_10710	context_10710	context_10710;menu_10710|target_10710;task_menu_accept_10710	complete_10710	uncom_10710	target_10710	task_TrackInfo_10710	next_10710	CanAcceptMenu_10710		CompleteMenu_10710					1	0						1
10711	21	拉拢人心		s450101	8	WorldNpc00688	WorldNpc00688		3	3			10710	10712				10596									title_10711	context_10711	context_10711;menu_10711|target_10711;task_menu_accept_10711	complete_10711	uncom_10711	target_10711	task_TrackInfo_10711	next_10711	CanAcceptMenu_10711		CompleteMenu_10711					1	0						1
10712	21	拢络人心		s450101	8	WorldNpc00688	WorldNpc00629		3	3			10711	10713				10596				17100					title_10712	context_10712	context_10712;menu_10712|target_10712;task_menu_accept_10712	complete_10712	uncom_10712	target_10712	task_TrackInfo_10712	next_10712	CanAcceptMenu_10712		CompleteMenu_10712					1	0						1
10713	21	保驾护航		s450101	8	WorldNpc00629			3	3		1	10712	10714				10596									title_10713	context_10713	context_10713;menu_10713|target_10713;task_menu_accept_10713	complete_10713	uncom_10713	target_10713	task_TrackInfo_10713	next_10713	CanAcceptMenu_10713		CompleteMenu_10713					1	0						1
10714	21	袭击		s450101	8	WorldNpc00688	WorldNpc00508		3	3			10713	10715				10596									title_10714	context_10714	context_10714;menu_10714|target_10714;task_menu_accept_10714	complete_10714	uncom_10714	target_10714	task_TrackInfo_10714	next_10714	CanAcceptMenu_10714		CompleteMenu_10714					1	0						1
10715	21	袭击		s450101	8	WorldNpc00565	WorldNpc00565		3	3			10714	10716				10596									title_10715	context_10715	context_10715;menu_10715|target_10715;task_menu_accept_10715	complete_10715	uncom_10715	target_10715	task_TrackInfo_10715	next_10715	CanAcceptMenu_10715		CompleteMenu_10715					1	0						1
10716	21	袭击		s450101	8	WorldNpc00510	WorldNpc00510		3	3			10715	10717				10596									title_10716	context_10716	context_10716;menu_10716|target_10716;task_menu_accept_10716	complete_10716	uncom_10716	target_10716	task_TrackInfo_10716	next_10716	CanAcceptMenu_10716		CompleteMenu_10716					1	0						1
10717	21	袭击		s450101	8	WorldNpc00509	WorldNpc00509		3	3			10716	10718				10596									title_10717	context_10717	context_10717;menu_10717|target_10717;task_menu_accept_10717	complete_10717	uncom_10717	target_10717	task_TrackInfo_10717	next_10717	CanAcceptMenu_10717		CompleteMenu_10717					1	0						1
10718	21	袭击		s450101	8	WorldNpc00509	WorldNpc00585		3	3			10717	10719				10596									title_10718	context_10718	context_10718;menu_10718|target_10718;task_menu_accept_10718	complete_10718	uncom_10718	target_10718	task_TrackInfo_10718	next_10718	CanAcceptMenu_10718		CompleteMenu_10718					1	0						1
10719	21	真相		s450101	8	WorldNpc00585	WorldNpc00688		3	3			10718					10596									title_10719	context_10719	context_10719;menu_10719|target_10719;task_menu_accept_10719	complete_10719	uncom_10719	target_10719	task_TrackInfo_10719	next_10719	CanAcceptMenu_10719		CompleteMenu_10719					1	0						1
10720	22	烟酒二仙		s450101	8	WorldNpc00590	WorldNpc00590		3	3								10596;1811									title_10720	context_10720	context_10720;menu_10720|target_10720;task_menu_accept_10720	complete_10720	uncom_10720	target_10720	task_TrackInfo_10720	next_10720	CanAcceptMenu_10720		CompleteMenu_10720					1	0						1
10721	22	骷髅道袍		s450101	8	WorldNpc00594	WorldNpc00594		3	3			10720					10596									title_10721	context_10721	context_10721;menu_10721|target_10721;task_menu_accept_10721	complete_10721	uncom_10721	target_10721	task_TrackInfo_10721	next_10721	CanAcceptMenu_10721		CompleteMenu_10721					1	0						1
10722	22	玄铁重剑		s450101	8	yyz018	yyz018		3	3			10720					10596									title_10722	context_10722	context_10722;menu_10722|target_10722;task_menu_accept_10722	complete_10722	uncom_10722	target_10722	task_TrackInfo_10722	next_10722	CanAcceptMenu_10722		CompleteMenu_10722					1	0						1
10723	22	黄金小笔		s450101	8	WorldNpc00553	WorldNpc00553		3	3			10720					10596									title_10723	context_10723	context_10723;menu_10723|target_10723;task_menu_accept_10723	complete_10723	uncom_10723	target_10723	task_TrackInfo_10723	next_10723	CanAcceptMenu_10723		CompleteMenu_10723					1	0						1
10724	22	人鬼同途		s450101	8	WorldNpc00501	WorldNpc00501		3	3			10721					10596									title_10724	context_10724	context_10724;menu_10724|target_10724;task_menu_accept_10724	complete_10724	uncom_10724	target_10724	task_TrackInfo_10724	next_10724	CanAcceptMenu_10724		CompleteMenu_10724					1	0						1
10725	22	相生相克		s450101	8	WorldNpc00555	WorldNpc00555		3	3			10721					10596									title_10725	context_10725	context_10725;menu_10725|target_10725;task_menu_accept_10725	complete_10725	uncom_10725	target_10725	task_TrackInfo_10725	next_10725	CanAcceptMenu_10725		CompleteMenu_10725					1	0						1
10726	22	黯然销魂		s450101	8	WorldNpc00691	WorldNpc00691		3	3			10722					10596									title_10726	context_10726	context_10726;menu_10726|target_10726;task_menu_accept_10726	complete_10726	uncom_10726	target_10726	task_TrackInfo_10726	next_10726	CanAcceptMenu_10726		CompleteMenu_10726					1	0						1
10727	22	全真七子		s450101	8	FuncNpc00051	FuncNpc00051		3	3			10722					10596									title_10727	context_10727	context_10727;menu_10727|target_10727;task_menu_accept_10727	complete_10727	uncom_10727	target_10727	task_TrackInfo_10727	next_10727	CanAcceptMenu_10727		CompleteMenu_10727					1	0						1
10728	22	武功要领		s450101	8	WorldNpc00540	WorldNpc00540		3	3			10723					10596									title_10728	context_10728	context_10728;menu_10728|target_10728;task_menu_accept_10728	complete_10728	uncom_10728	target_10728	task_TrackInfo_10728	next_10728	CanAcceptMenu_10728		CompleteMenu_10728					1	0						1
10729	22	假名		s450101	8	WorldNpc00644	WorldNpc00644		3	3			10723					10596									title_10729	context_10729	context_10729;menu_10729|target_10729;task_menu_accept_10729	complete_10729	uncom_10729	target_10729	task_TrackInfo_10729	next_10729	CanAcceptMenu_10729		CompleteMenu_10729					1	0						1
10730	29	礼物		s450101	8	WorldNpc00568	JobYanYZ007		3	3								10596;1812									title_10730	context_10730	context_10730;menu_10730|target_10730;task_menu_accept_10730	complete_10730	uncom_10730	target_10730	task_TrackInfo_10730	next_10730	CanAcceptMenu_10730		CompleteMenu_10730					1	0						1
10731	29	交送衣服		s450101	8	JobYanYZ007	WorldNpc00568		3	3			10730					10596				17101					title_10731	context_10731	context_10731;menu_10731|target_10731;task_menu_accept_10731	complete_10731	uncom_10731	target_10731	task_TrackInfo_10731	next_10731	CanAcceptMenu_10731		CompleteMenu_10731					1	0						1
10732	29	相认		s450101	8	WorldNpc00568	WorldNpc00695		3	3			10731					10596									title_10732	context_10732	context_10732;menu_10732|target_10732;task_menu_accept_10732	complete_10732	uncom_10732	target_10732	task_TrackInfo_10732	next_10732	CanAcceptMenu_10732		CompleteMenu_10732					1	0						1
10733	29	收集花束		s450101	8	WorldNpc00695	WorldNpc00695		3	3			10732					10596									title_10733	context_10733	context_10733;menu_10733|target_10733;task_menu_accept_10733	complete_10733	uncom_10733	target_10733	task_TrackInfo_10733	next_10733	CanAcceptMenu_10733		CompleteMenu_10733					1	0						1
10734	29	相认		s450101	8	WorldNpc00695	WorldNpc00568		3	3			10733					10596									title_10734	context_10734	context_10734;menu_10734|target_10734;task_menu_accept_10734	complete_10734	uncom_10734	target_10734	task_TrackInfo_10734	next_10734	CanAcceptMenu_10734		CompleteMenu_10734					1	0						1
10735	29	教训奸人		s450101	8	WorldNpc00563	WorldNpc00563		3	3			10734					10596									title_10735	context_10735	target_10735;task_menu_accept_10735	complete_10735	uncom_10735	target_10735	task_TrackInfo_10735	next_10735	CanAcceptMenu_10735		CompleteMenu_10735					1	0						1
10736	30	慰问		s450101	8	WorldNpc00547	WorldNpc00634		3	3				10737				10596;1813									title_10736	context_10736	context_10736;menu_10736|target_10736;task_menu_accept_10736	complete_10736	uncom_10736	target_10736	task_TrackInfo_10736	next_10736	CanAcceptMenu_10736		CompleteMenu_10736					1	0						1
10737	30	收集草药		s450101	8	WorldNpc00634	WorldNpc00634		3	3			10736	10738				10596									title_10737	context_10737	context_10737;menu_10737|target_10737;task_menu_accept_10737	complete_10737	uncom_10737	target_10737	task_TrackInfo_10737	next_10737	CanAcceptMenu_10737		CompleteMenu_10737					1	0						1
10738	30	教训恶徒		s450101	8	WorldNpc00634			3	3	10739	1	10737	10739				10596									title_10738	context_10738	context_10738;menu_10738|target_10738;task_menu_accept_10738	complete_10738	uncom_10738	target_10738	task_TrackInfo_10738	next_10738	CanAcceptMenu_10738		CompleteMenu_10738		26			1	0						1
10739	30	指使者		s450101	8				3	3	10740	1	10738	10740				10596									title_10739	context_10739	context_10739;menu_10739|target_10739;task_menu_accept_10739	complete_10739	uncom_10739	target_10739	task_TrackInfo_10739	next_10739	CanAcceptMenu_10739		CompleteMenu_10739					0	0						1
10740	30	擒贼擒王		s450101	8				3	3	10741	1	10739	10741				10596									title_10740	context_10740	target_10740;task_menu_accept_10740	complete_10740	uncom_10740	target_10740	task_TrackInfo_10740	next_10740	CanAcceptMenu_10740		CompleteMenu_10740		27			0	0						1
10741	30	汇报情况		s450101	8		WorldNpc00547		3	3			10740					10596									title_10741	context_10741	target_10741;task_menu_accept_10741	complete_10741	uncom_10741	target_10741	task_TrackInfo_10741	next_10741	CanAcceptMenu_10741		CompleteMenu_10741					0	0						1
10742	38	切磋武艺		s450101	8	WorldNpc00691	WorldNpc00691		3	3				10743				10596;1814									title_10742	context_10742	context_10742;menu_10742|target_10742;task_menu_accept_10742	complete_10742	uncom_10742	target_10742	task_TrackInfo_10742	next_10742	CanAcceptMenu_10742		CompleteMenu_10742					1	0						1
10743	38	不甘示弱		s450101	8	WorldNpc00691	WorldNpc00691		3	3			10742	10744				10596									title_10743	context_10743	context_10743;menu_10743|target_10743;task_menu_accept_10743	complete_10743	uncom_10743	target_10743	task_TrackInfo_10743	next_10743	CanAcceptMenu_10743		CompleteMenu_10743					1	0						1
10744	38	酒		s450101	8	WorldNpc00691	WorldNpc00691		3	3			10743	10745				10596									title_10744	context_10744	context_10744;menu_10744|target_10744;task_menu_accept_10744	complete_10744	uncom_10744	target_10744	task_TrackInfo_10744	next_10744	CanAcceptMenu_10744		CompleteMenu_10744					1	0						1
10745	38	醉拳		s450101	8	WorldNpc00691	WorldNpc00691		3	3			10744					10596									title_10745	context_10745	target_10745;task_menu_accept_10745	complete_10745	uncom_10745	target_10745	task_TrackInfo_10745	next_10745	CanAcceptMenu_10745		CompleteMenu_10745					1	0						1
10751	26	清除隐患		s450101	8	FuncNpc00058	FuncNpc00058		3	3				10752				10596;1783									title_10751	context_10751	context_10751;menu_10751|target_10751;task_menu_accept_10751	complete_10751	uncom_10751	target_10751	task_TrackInfo_10751	next_10751	CanAcceptMenu_10751		CompleteMenu_10751					1	0						1
10752	26	助人为乐		s450101	8	FuncNpc00058	FuncNpc00058		3	3			10751	10753				10596									title_10752	context_10752	context_10752;menu_10752|target_10752;task_menu_accept_10752	complete_10752	uncom_10752	target_10752	task_TrackInfo_10752	next_10752	CanAcceptMenu_10752		CompleteMenu_10752					1	0						1
10753	26	剿灭余党		s450101	8	FuncNpc00058	FuncNpc00058		3	3			10752	10754				10596									title_10753	context_10753	context_10753;menu_10753|target_10753;task_menu_accept_10753	complete_10753	uncom_10753	target_10753	task_TrackInfo_10753	next_10753	CanAcceptMenu_10753		CompleteMenu_10753					1	0						1
10754	26	清除外匪		s450101	8	FuncNpc00058	FuncNpc00058		3	3			10753	10755				10596									title_10754	context_10754	context_10754;menu_10754|target_10754;task_menu_accept_10754	complete_10754	uncom_10754	target_10754	task_TrackInfo_10754	next_10754	CanAcceptMenu_10754		CompleteMenu_10754					1	0						1
10755	26	解决内患		s450101	8	FuncNpc00058	FuncNpc00058		3	3			10754	10756				10596									title_10755	context_10755	context_10755;menu_10755|target_10755;task_menu_accept_10755	complete_10755	uncom_10755	target_10755	task_TrackInfo_10755	next_10755	CanAcceptMenu_10755		CompleteMenu_10755					1	0						1
10756	26	收集武器		s450101	8	FuncNpc00058	FuncNpc00058		3	3			10755	10757				10596									title_10756	context_10756	context_10756;menu_10756|target_10756;task_menu_accept_10756	complete_10756	uncom_10756	target_10756	task_TrackInfo_10756	next_10756	CanAcceptMenu_10756		CompleteMenu_10756					1	0						1
10757	26	收集药物		s450101	8	FuncNpc00058	FuncNpc00058		3	3			10756	10758				10596									title_10757	context_10757	context_10757;menu_10757|target_10757;task_menu_accept_10757	complete_10757	uncom_10757	target_10757	task_TrackInfo_10757	next_10757	CanAcceptMenu_10757		CompleteMenu_10757					1	0						1
10758	26	收集布料		s450101	8	FuncNpc00058	FuncNpc00058		3	3			10757	10759				10596									title_10758	context_10758	context_10758;menu_10758|target_10758;task_menu_accept_10758	complete_10758	uncom_10758	target_10758	task_TrackInfo_10758	next_10758	CanAcceptMenu_10758		CompleteMenu_10758					1	0						1
10759	26	传递消息		s450101	8	FuncNpc00058	FuncNpc00058		3	3			10758	10760				10596									title_10759	context_10759	context_10759;menu_10759|target_10759;task_menu_accept_10759	complete_10759	uncom_10759	target_10759	task_TrackInfo_10759	next_10759	CanAcceptMenu_10759		CompleteMenu_10759					1	0						1
10760	26	感恩戴德		s450101	8	FuncNpc00058	FuncNpc00058		3	3			10759					10596									title_10760	context_10760	context_10760;menu_10760|target_10760;task_menu_accept_10760	complete_10760	uncom_10760	target_10760	task_TrackInfo_10760	next_10760	CanAcceptMenu_10760		CompleteMenu_10760					1	0						1
10761	27	传递情报		s450101	8	WorldNpc00578	WorldNpc00578		3	3				10762				10596;1784									title_10761	context_10761	context_10761;menu_10761|target_10761;task_menu_accept_10761	complete_10761	uncom_10761	target_10761	task_TrackInfo_10761	next_10761	CanAcceptMenu_10761		CompleteMenu_10761					1	0						1
10762	27	击杀帮众		s450101	8	WorldNpc00578	WorldNpc00578		3	3			10761	10763				10596									title_10762	context_10762	context_10762;menu_10762|target_10762;task_menu_accept_10762	complete_10762	uncom_10762	target_10762	task_TrackInfo_10762	next_10762	CanAcceptMenu_10762		CompleteMenu_10762					1	0						1
10763	27	击杀打手		s450101	8	WorldNpc00578	WorldNpc00578		3	3			10762	10764				10596									title_10763	context_10763	context_10763;menu_10763|target_10763;task_menu_accept_10763	complete_10763	uncom_10763	target_10763	task_TrackInfo_10763	next_10763	CanAcceptMenu_10763		CompleteMenu_10763					1	0						1
10764	27	散播谣言		s450101	8	WorldNpc00578	WorldNpc00578		3	3			10763	10765				10596									title_10764	context_10764	context_10764;menu_10764|target_10764;task_menu_accept_10764	complete_10764	uncom_10764	target_10764	task_TrackInfo_10764	next_10764	CanAcceptMenu_10764		CompleteMenu_10764					1	0						1
10765	27	击杀军师		s450101	8	WorldNpc00578	WorldNpc00578		3	3			10764	10766				10596									title_10765	context_10765	context_10765;menu_10765|target_10765;task_menu_accept_10765	complete_10765	uncom_10765	target_10765	task_TrackInfo_10765	next_10765	CanAcceptMenu_10765		CompleteMenu_10765					1	0						1
10766	27	传递消息		s450101	8	WorldNpc00578	WorldNpc00578		3	3			10765	10767				10596									title_10766	context_10766	context_10766;menu_10766|target_10766;task_menu_accept_10766	complete_10766	uncom_10766	target_10766	task_TrackInfo_10766	next_10766	CanAcceptMenu_10766		CompleteMenu_10766					1	0						1
10767	27	铲除内奸		s450101	8	WorldNpc00578	WorldNpc00578		3	3			10766	10768				10596									title_10767	context_10767	context_10767;menu_10767|target_10767;task_menu_accept_10767	complete_10767	uncom_10767	target_10767	task_TrackInfo_10767	next_10767	CanAcceptMenu_10767		CompleteMenu_10767					1	0						1
10768	27	借刀杀人		s450101	8	WorldNpc00578	WorldNpc00578		3	3			10767	10769				10596									title_10768	context_10768	context_10768;menu_10768|target_10768;task_menu_accept_10768	complete_10768	uncom_10768	target_10768	task_TrackInfo_10768	next_10768	CanAcceptMenu_10768		CompleteMenu_10768					1	0						1
10769	27	质问		s450101	8	WorldNpc00578			3	3		1	10768	10770				10596									title_10769	context_10769	context_10769;menu_10769|target_10769;task_menu_accept_10769	complete_10769	uncom_10769	target_10769	task_TrackInfo_10769	next_10769	CanAcceptMenu_10769		CompleteMenu_10769					1	0						1
10770	27	挑衅		s450101	8	WorldNpc00578			3	3		1	10769					10596									title_10770	context_10770	context_10770;menu_10770|target_10770;task_menu_accept_10770	complete_10770	uncom_10770	target_10770	task_TrackInfo_10770	next_10770	CanAcceptMenu_10770		CompleteMenu_10770					1	0						1
10771	28	购买美酒		s450101	8	WorldNpc00511	WorldNpc00511		3	3				10772				10596;1785									title_10771	context_10771	context_10771;menu_10771|target_10771;task_menu_accept_10771	complete_10771	uncom_10771	target_10771	task_TrackInfo_10771	next_10771	CanAcceptMenu_10771		CompleteMenu_10771					1	0						1
10772	28	购买佳肴		s450101	8	WorldNpc00511	WorldNpc00511		3	3			10771	10773				10596									title_10772	context_10772	context_10772;menu_10772|target_10772;task_menu_accept_10772	complete_10772	uncom_10772	target_10772	task_TrackInfo_10772	next_10772	CanAcceptMenu_10772		CompleteMenu_10772					1	0						1
10773	28	传递消息		s450101	8	WorldNpc00511	WorldNpc00511		3	3			10772	10774				10596									title_10773	context_10773	context_10773;menu_10773|target_10773;task_menu_accept_10773	complete_10773	uncom_10773	target_10773	task_TrackInfo_10773	next_10773	CanAcceptMenu_10773		CompleteMenu_10773					1	0						1
10774	28	取回消息		s450101	8	WorldNpc00511	WorldNpc00511		3	3			10773	10775				10596									title_10774	context_10774	context_10774;menu_10774|target_10774;task_menu_accept_10774	complete_10774	uncom_10774	target_10774	task_TrackInfo_10774	next_10774	CanAcceptMenu_10774		CompleteMenu_10774					1	0						1
10775	28	维持治安		s450101	8	WorldNpc00511	WorldNpc00511		3	3			10774	10776				10596									title_10775	context_10775	context_10775;menu_10775|target_10775;task_menu_accept_10775	complete_10775	uncom_10775	target_10775	task_TrackInfo_10775	next_10775	CanAcceptMenu_10775		CompleteMenu_10775					1	0						1
10776	28	继续打击		s450101	8	WorldNpc00511	WorldNpc00511		3	3			10775	10777				10596									title_10776	context_10776	context_10776;menu_10776|target_10776;task_menu_accept_10776	complete_10776	uncom_10776	target_10776	task_TrackInfo_10776	next_10776	CanAcceptMenu_10776		CompleteMenu_10776					1	0						1
10777	28	击杀智囊		s450101	8	WorldNpc00511	WorldNpc00511		3	3			10776	10778				10596									title_10777	context_10777	context_10777;menu_10777|target_10777;task_menu_accept_10777	complete_10777	uncom_10777	target_10777	task_TrackInfo_10777	next_10777	CanAcceptMenu_10777		CompleteMenu_10777					1	0						1
10778	28	传递消息		s450101	8	WorldNpc00511	WorldNpc00511		3	3			10777					10596									title_10778	context_10778	context_10778;menu_10778|target_10778;task_menu_accept_10778	complete_10778	uncom_10778	target_10778	task_TrackInfo_10778	next_10778	CanAcceptMenu_10778		CompleteMenu_10778					1	0						1
10781	35	收集材料		s450101	8	WorldNpc00519	WorldNpc00519		3	3				10782				10596;1786									title_10781	context_10781	context_10781;menu_10781|target_10781;task_menu_accept_10781	complete_10781	uncom_10781	target_10781	task_TrackInfo_10781	next_10781	CanAcceptMenu_10781		CompleteMenu_10781					1	0						1
10782	35	准备刀鞘		s450101	8	WorldNpc00519	WorldNpc00519		3	3			10781	10783				10596									title_10782	context_10782	context_10782;menu_10782|target_10782;task_menu_accept_10782	complete_10782	uncom_10782	target_10782	task_TrackInfo_10782	next_10782	CanAcceptMenu_10782		CompleteMenu_10782					1	0						1
10783	35	准备刀柄		s450101	8	WorldNpc00519	WorldNpc00519		3	3			10782	10784				10596									title_10783	context_10783	context_10783;menu_10783|target_10783;task_menu_accept_10783	complete_10783	uncom_10783	target_10783	task_TrackInfo_10783	next_10783	CanAcceptMenu_10783		CompleteMenu_10783					1	0						1
10784	35	传递消息		s450101	8	WorldNpc00519	WorldNpc00519		3	3			10783					10596									title_10784	context_10784	context_10784;menu_10784|target_10784;task_menu_accept_10784	complete_10784	uncom_10784	target_10784	task_TrackInfo_10784	next_10784	CanAcceptMenu_10784		CompleteMenu_10784					1	0						1
10785	36	购买食物		s450101	8	WorldNpc00579	WorldNpc00579		3	3				10786				10596;1787									title_10785	context_10785	context_10785;menu_10785|target_10785;task_menu_accept_10785	complete_10785	uncom_10785	target_10785	task_TrackInfo_10785	next_10785	CanAcceptMenu_10785		CompleteMenu_10785					1	0						1
10786	36	购买衣服		s450101	8	WorldNpc00579	WorldNpc00579		3	3			10785	10787				10596									title_10786	context_10786	context_10786;menu_10786|target_10786;task_menu_accept_10786	complete_10786	uncom_10786	target_10786	task_TrackInfo_10786	next_10786	CanAcceptMenu_10786		CompleteMenu_10786					1	0						1
10787	36	鞭笞帮众		s450101	8	WorldNpc00579	WorldNpc00579		3	3			10786	10788				10596									title_10787	context_10787	context_10787;menu_10787|target_10787;task_menu_accept_10787	complete_10787	uncom_10787	target_10787	task_TrackInfo_10787	next_10787	CanAcceptMenu_10787		CompleteMenu_10787					1	0						1
10788	36	传递消息		s450101	8	WorldNpc00579	WorldNpc00579		3	3			10787					10596									title_10788	context_10788	context_10788;menu_10788|target_10788;task_menu_accept_10788	complete_10788	uncom_10788	target_10788	task_TrackInfo_10788	next_10788	CanAcceptMenu_10788		CompleteMenu_10788					1	0						1
10789	33	购买纸张		s450101	8	WorldNpc00553	WorldNpc00553		3	3				10790				10596;1788									title_10789	context_10789	context_10789;menu_10789|target_10789;task_menu_accept_10789	complete_10789	uncom_10789	target_10789	task_TrackInfo_10789	next_10789	CanAcceptMenu_10789		CompleteMenu_10789					1	0						1
10790	33	购买毛笔		s450101	8	WorldNpc00553	WorldNpc00553		3	3			10789	10791				10596									title_10790	context_10790	context_10790;menu_10790|target_10790;task_menu_accept_10790	complete_10790	uncom_10790	target_10790	task_TrackInfo_10790	next_10790	CanAcceptMenu_10790		CompleteMenu_10790					1	0						1
10791	33	赎回玉佩		s450101	8	WorldNpc00553	WorldNpc00553		3	3			10790	10792				10596									title_10791	context_10791	context_10791;menu_10791|target_10791;task_menu_accept_10791	complete_10791	uncom_10791	target_10791	task_TrackInfo_10791	next_10791	CanAcceptMenu_10791		CompleteMenu_10791					1	0						1
10792	33	购买盒子		s450101	8	WorldNpc00553	WorldNpc00553		3	3			10791	10793				10596									title_10792	context_10792	context_10792;menu_10792|target_10792;task_menu_accept_10792	complete_10792	uncom_10792	target_10792	task_TrackInfo_10792	next_10792	CanAcceptMenu_10792		CompleteMenu_10792					1	0						1
10793	33	赠送礼物		s450101	8	WorldNpc00553	WorldNpc00553		3	3			10792	10794				10596				17225					title_10793	context_10793	context_10793;menu_10793|target_10793;task_menu_accept_10793	complete_10793	uncom_10793	target_10793	task_TrackInfo_10793	next_10793	CanAcceptMenu_10793		CompleteMenu_10793					1	0						1
10794	33	流水落花		s450101	8	WorldNpc00553	WorldNpc00553		3	3			10793					10596									title_10794	context_10794	context_10794;menu_10794|target_10794;task_menu_accept_10794	complete_10794	uncom_10794	target_10794	task_TrackInfo_10794	next_10794	CanAcceptMenu_10794		CompleteMenu_10794					1	0						1
10795	34	询问问题		s450101	8	WorldNpc00506	WorldNpc00506		3	3				10796				10596;1789									title_10795	context_10795	context_10795;menu_10795|target_10795;task_menu_accept_10795	complete_10795	uncom_10795	target_10795	task_TrackInfo_10795	next_10795	CanAcceptMenu_10795		CompleteMenu_10795					1	0						1
10796	34	收集材料		s450101	8	WorldNpc00506	WorldNpc00506		3	3			10795	10797				10596									title_10796	context_10796	context_10796;menu_10796|target_10796;task_menu_accept_10796	complete_10796	uncom_10796	target_10796	task_TrackInfo_10796	next_10796	CanAcceptMenu_10796		CompleteMenu_10796					1	0						1
