STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
84811	唐门主建筑群	hunter唐家堡	s910101	221	5			9	9					3174;25665							title_84811	context_84811	accept_84811_1;menu_84811_1	complete_84811	uncom_84811	target_84811	task_TrackInfo_84811	next_84811	CanAcceptMenu_84811	UncompleteMenu_84811	CompleteMenu_84811					1		1	1	1										10416&3688|100017|conditiontext_100017|0|conditiontips_0;10416&3687|100016|conditiontext_100016|14|conditiontips_14;10416&3686|100015|conditiontext_100015|17|conditiontips_17;10416&3684|100013|conditiontext_100013|17|conditiontips_17;10416&3683|100012|conditiontext_100012|13|conditiontips_13;10416&3682|100011|conditiontext_100011|1|conditiontips_1;10416&3681|100010|conditiontext_100010|0|conditiontips_0		repute_jianghu|60418383
84818	唐门主建筑群	interact唐家堡hunter唐家堡	s910101	221	7		WorldNpc02246	9	9					3161;10416;3684;25665			24620				title_84818	context_84818	accept_84818_1;menu_84818_1	complete_84818	uncom_84818	target_84818	task_TrackInfo_84818	next_84818	CanAcceptMenu_84818	UncompleteMenu_84818	CompleteMenu_84818					1	1	1	1	1												repute_jianghu|1783
84819	唐门主建筑群	interact唐家堡hunter唐家堡gather沐云庄	s910101	221	5			9	9					3174;25665			24621				title_84819	context_84819	accept_84819_1;menu_84819_1	complete_84819	uncom_84819	target_84819	task_TrackInfo_84819	next_84819	CanAcceptMenu_84819	UncompleteMenu_84819	CompleteMenu_84819					1	1	1	1	1												repute_jianghu|60418383
84820	唐门主建筑群	interact唐家堡hunter唐家堡gather唐家堡	s910101	221	5			9	9					3174;25665			24622				title_84820	context_84820	accept_84820_1;menu_84820_1	complete_84820	uncom_84820	target_84820	task_TrackInfo_84820	next_84820	CanAcceptMenu_84820	UncompleteMenu_84820	CompleteMenu_84820					1		1	1	1										10416&3688|100017|conditiontext_100017|0|conditiontips_0;10416&3687|100016|conditiontext_100016|14|conditiontips_14;10416&3686|100015|conditiontext_100015|17|conditiontips_17;10416&3684|100013|conditiontext_100013|17|conditiontips_17;10416&3683|100012|conditiontext_100012|13|conditiontips_13;10416&3682|100011|conditiontext_100011|1|conditiontips_1;10416&3681|100010|conditiontext_100010|0|conditiontips_0		repute_jianghu|60418383
84821	唐门主建筑群	interact唐家堡interact蛇窟hunter唐家堡gather唐家堡	s910101	221	7		WorldNpc02369	9	9					3161;10416;3687;25665			24623;24624				title_84821	context_84821	accept_84821_1;menu_84821_1	complete_84821	uncom_84821	target_84821	task_TrackInfo_84821	next_84821	CanAcceptMenu_84821	UncompleteMenu_84821	CompleteMenu_84821					1	1	1	1	1												repute_jianghu|1783
84828	唐门主建筑群	hunter唐家堡hunter唐家堡	s910101	221	5			9	9					3174;25665							title_84828	context_84828	accept_84828_1;menu_84828_1	complete_84828	uncom_84828	target_84828	task_TrackInfo_84828	next_84828	CanAcceptMenu_84828	UncompleteMenu_84828	CompleteMenu_84828					1	1	1	1	1												repute_jianghu|60418383
84829	唐门主建筑群	hunter唐家堡hunter唐家堡	s910101	221	7	WorldNpc02377	WorldNpc02377	9	9					3174;3161;10416;3686;25665							title_84829	context_84829	accept_84829_1;menu_84829_1	complete_84829	uncom_84829	target_84829	task_TrackInfo_84829	next_84829	CanAcceptMenu_84829	UncompleteMenu_84829	CompleteMenu_84829					1	1	1	1	1												repute_jianghu|60418383
84830	唐门主建筑群	hunter唐家堡hunter唐家堡	s910101	221	5			9	9					3174;25665							title_84830	context_84830	accept_84830_1;menu_84830_1	complete_84830	uncom_84830	target_84830	task_TrackInfo_84830	next_84830	CanAcceptMenu_84830	UncompleteMenu_84830	CompleteMenu_84830					1		1	1	1										10416&3688|100017|conditiontext_100017|0|conditiontips_0;10416&3687|100016|conditiontext_100016|14|conditiontips_14;10416&3686|100015|conditiontext_100015|17|conditiontips_17;10416&3684|100013|conditiontext_100013|17|conditiontips_17;10416&3683|100012|conditiontext_100012|13|conditiontips_13;10416&3682|100011|conditiontext_100011|1|conditiontips_1;10416&3681|100010|conditiontext_100010|0|conditiontips_0		repute_jianghu|60418383
84832	唐门主建筑群	hunter唐家堡hunter唐家堡	s910101	221	7	WorldNpc02380	WorldNpc02380	9	9					3174;3161;10416;3686;25665							title_84832	context_84832	accept_84832_1;menu_84832_1	complete_84832	uncom_84832	target_84832	task_TrackInfo_84832	next_84832	CanAcceptMenu_84832	UncompleteMenu_84832	CompleteMenu_84832					1	1	1	1	1												repute_jianghu|60418383
84837	唐门主建筑群	hunter唐家堡hunter唐家堡	s910101	221	5			9	9					3174;25665							title_84837	context_84837	accept_84837_1;menu_84837_1	complete_84837	uncom_84837	target_84837	task_TrackInfo_84837	next_84837	CanAcceptMenu_84837	UncompleteMenu_84837	CompleteMenu_84837					1	1	1	1	1												repute_jianghu|60418383
84840	唐门主建筑群	gather唐家堡gather唐家堡	s910101	221	5			9	9					3174;25665							title_84840	context_84840	accept_84840_1;menu_84840_1	complete_84840	uncom_84840	target_84840	task_TrackInfo_84840	next_84840	CanAcceptMenu_84840	UncompleteMenu_84840	CompleteMenu_84840					1		1	1	1										10416&3688|100017|conditiontext_100017|0|conditiontips_0;10416&3687|100016|conditiontext_100016|14|conditiontips_14;10416&3686|100015|conditiontext_100015|17|conditiontips_17;10416&3684|100013|conditiontext_100013|17|conditiontips_17;10416&3683|100012|conditiontext_100012|13|conditiontips_13;10416&3682|100011|conditiontext_100011|1|conditiontips_1;10416&3681|100010|conditiontext_100010|0|conditiontips_0		repute_jianghu|60418383
84842	唐门主建筑群	gather唐家堡gather唐家堡	s910101	221	5			9	9					3174;25665							title_84842	context_84842	accept_84842_1;menu_84842_1	complete_84842	uncom_84842	target_84842	task_TrackInfo_84842	next_84842	CanAcceptMenu_84842	UncompleteMenu_84842	CompleteMenu_84842					1	1	1	1	1												repute_jianghu|60418383
84845	唐门主建筑群	gather唐家堡	s910101	221	5			9	9					3174;25665							title_84845	context_84845	accept_84845_1;menu_84845_1	complete_84845	uncom_84845	target_84845	task_TrackInfo_84845	next_84845	CanAcceptMenu_84845	UncompleteMenu_84845	CompleteMenu_84845					1		1	1	1										10416&3688|100017|conditiontext_100017|0|conditiontips_0;10416&3687|100016|conditiontext_100016|14|conditiontips_14;10416&3686|100015|conditiontext_100015|17|conditiontips_17;10416&3684|100013|conditiontext_100013|17|conditiontips_17;10416&3683|100012|conditiontext_100012|13|conditiontips_13;10416&3682|100011|conditiontext_100011|1|conditiontips_1;10416&3681|100010|conditiontext_100010|0|conditiontips_0		repute_jianghu|60418383
84848	唐门主建筑群	gather唐家堡	s910101	221	5			9	9					3174;25665							title_84848	context_84848	accept_84848_1;menu_84848_1	complete_84848	uncom_84848	target_84848	task_TrackInfo_84848	next_84848	CanAcceptMenu_84848	UncompleteMenu_84848	CompleteMenu_84848					1	1	1	1	1												repute_jianghu|60418383
84852	唐门主建筑群	hunter唐家堡interact唐家堡gather唐家堡	s910101	221	5			9	9					3174;25665			24638				title_84852	context_84852	accept_84852_1;menu_84852_1	complete_84852	uncom_84852	target_84852	task_TrackInfo_84852	next_84852	CanAcceptMenu_84852	UncompleteMenu_84852	CompleteMenu_84852					1		1	1	1										10416&3688|100017|conditiontext_100017|0|conditiontips_0;10416&3687|100016|conditiontext_100016|14|conditiontips_14;10416&3686|100015|conditiontext_100015|17|conditiontips_17;10416&3684|100013|conditiontext_100013|17|conditiontips_17;10416&3683|100012|conditiontext_100012|13|conditiontips_13;10416&3682|100011|conditiontext_100011|1|conditiontips_1;10416&3681|100010|conditiontext_100010|0|conditiontips_0		repute_jianghu|60418383
84853	唐门主建筑群	hunter唐家堡hunter唐家堡story唐家堡	s910101	221	7		WorldNpc02251	9	9					3161;10416;3687;25665							title_84853	context_84853	accept_84853_1;menu_84853_1	complete_84853	uncom_84853	target_84853	task_TrackInfo_84853	next_84853	CanAcceptMenu_84853	UncompleteMenu_84853	CompleteMenu_84853					1	1	1	1	1												repute_jianghu|1783
84858	唐门主建筑群	gather唐家堡interact唐家堡	s910101	221	5			9	9				84859	3174;25665			24641				title_84858	context_84858	accept_84858_1;menu_84858_1	complete_84858	uncom_84858	target_84858	task_TrackInfo_84858	next_84858	CanAcceptMenu_84858	UncompleteMenu_84858	CompleteMenu_84858					1		1	1	1										10416&3688|100017|conditiontext_100017|0|conditiontips_0;10416&3687|100016|conditiontext_100016|14|conditiontips_14;10416&3686|100015|conditiontext_100015|17|conditiontips_17;10416&3684|100013|conditiontext_100013|17|conditiontips_17;10416&3683|100012|conditiontext_100012|13|conditiontips_13;10416&3682|100011|conditiontext_100011|1|conditiontips_1;10416&3681|100010|conditiontext_100010|0|conditiontips_0		repute_jianghu|60418383
84859	唐门主建筑群	question唐家堡story唐家堡	s910101	221	5			9	9			84858	84860	3174;25665							title_84859	context_84859	accept_84859_1;menu_84859_1	complete_84859	uncom_84859	target_84859	task_TrackInfo_84859	next_84859	CanAcceptMenu_84859	UncompleteMenu_84859	CompleteMenu_84859					1	1	1	1	1												repute_jianghu|60418383
84860	唐门主建筑群	hunter唐家堡hunter唐家堡	s910101	221	7	WorldNpc02281	WorldNpc02281	9	9					3174;3161;10416;3688;25665							title_84860	context_84860	accept_84860_1;menu_84860_1	complete_84860	uncom_84860	target_84860	task_TrackInfo_84860	next_84860	CanAcceptMenu_84860	UncompleteMenu_84860	CompleteMenu_84860					1	1	1	1	1												repute_jianghu|60418383
84861	唐门主建筑群	story唐家堡interact唐家堡	s910101	221	5			9	9				84862	3174;25665			24643				title_84861	context_84861	accept_84861_1;menu_84861_1	complete_84861	uncom_84861	target_84861	task_TrackInfo_84861	next_84861	CanAcceptMenu_84861	UncompleteMenu_84861	CompleteMenu_84861					1	1	1	1	1												repute_jianghu|60418383
84862	唐门主建筑群	convoy唐家堡	s910101	221	5			9	9			84861		3174;25665							title_84862	context_84862	accept_84862_1;menu_84862_1	complete_84862	uncom_84862	target_84862	task_TrackInfo_84862		CanAcceptMenu_84862	UncompleteMenu_84862	CompleteMenu_84862					1	1	1	1	1												repute_jianghu|60418383
84866	唐门主建筑群	interact唐家堡	s910101	221	5			9	9					3174;25665			24644		SubmitNpcEx_84866		title_84866	context_84866	accept_84866_1;menu_84866_1	complete_84866	uncom_84866	target_84866	task_TrackInfo_84866	next_84866	CanAcceptMenu_84866	UncompleteMenu_84866	CompleteMenu_84866					1		1	1	1										10416&3688|100017|conditiontext_100017|0|conditiontips_0;10416&3687|100016|conditiontext_100016|14|conditiontips_14;10416&3686|100015|conditiontext_100015|17|conditiontips_17;10416&3684|100013|conditiontext_100013|17|conditiontips_17;10416&3683|100012|conditiontext_100012|13|conditiontips_13;10416&3682|100011|conditiontext_100011|1|conditiontips_1;10416&3681|100010|conditiontext_100010|0|conditiontips_0		repute_jianghu|60418383
84867	唐门主建筑群	interact唐家堡interact唐家堡	s910101	221	5			9	9					3174;25665							title_84867	context_84867	accept_84867_1;menu_84867_1	complete_84867	uncom_84867	target_84867	task_TrackInfo_84867	next_84867	CanAcceptMenu_84867	UncompleteMenu_84867	CompleteMenu_84867					1	1	1	1	1												repute_jianghu|60418383
84751	唐门沐云庄	story唐家堡	s910201	222	5			9	9					3174;25665							title_84751	context_84751	accept_84751_1;menu_84751_1	complete_84751	uncom_84751	target_84751	task_TrackInfo_84751	next_84751	CanAcceptMenu_84751	UncompleteMenu_84751	CompleteMenu_84751					1	1	1	1	1												repute_jianghu|60418383
84754	唐门沐云庄	story沐云庄	s910201	222	5			9	9					3174;25665							title_84754	context_84754	accept_84754_1;menu_84754_1	complete_84754	uncom_84754	target_84754	task_TrackInfo_84754	next_84754	CanAcceptMenu_84754	UncompleteMenu_84754	CompleteMenu_84754					1	1	1	1	1												repute_jianghu|60418383
84756	唐门沐云庄	story唐家堡	s910201	222	5			9	9					3174;25665							title_84756	context_84756	accept_84756_1;menu_84756_1	complete_84756	uncom_84756	target_84756	task_TrackInfo_84756	next_84756	CanAcceptMenu_84756	UncompleteMenu_84756	CompleteMenu_84756					1		1	1	1										10416&3724|100053|conditiontext_100053|0|conditiontips_0;10416&3723|100052|conditiontext_100052|14|conditiontips_14;10416&3722|100051|conditiontext_100051|17|conditiontips_17;10416&3721|100050|conditiontext_100050|13|conditiontips_13;10416&3720|100049|conditiontext_100049|17|conditiontips_17;10416&3719|100048|conditiontext_100048|13|conditiontips_13;10416&3718|100047|conditiontext_100047|1|conditiontips_1;10416&3717|100046|conditiontext_100046|0|conditiontips_0		repute_jianghu|60418383
84759	唐门沐云庄	story沐云庄	s910201	222	5			9	9					3174;25665							title_84759	context_84759	accept_84759_1;menu_84759_1	complete_84759	uncom_84759	target_84759	task_TrackInfo_84759	next_84759	CanAcceptMenu_84759	UncompleteMenu_84759	CompleteMenu_84759					1	1	1	1	1												repute_jianghu|60418383
84760	唐门沐云庄	story沐云庄	s910201	222	5			9	9					3174;25665							title_84760	context_84760	accept_84760_1;menu_84760_1	complete_84760	uncom_84760	target_84760	task_TrackInfo_84760	next_84760	CanAcceptMenu_84760	UncompleteMenu_84760	CompleteMenu_84760					1	1	1	1	1												repute_jianghu|60418383
84763	唐门沐云庄	story沐云庄	s910201	222	5			9	9					3174;25665							title_84763	context_84763	accept_84763_1;menu_84763_1	complete_84763	uncom_84763	target_84763	task_TrackInfo_84763	next_84763	CanAcceptMenu_84763	UncompleteMenu_84763	CompleteMenu_84763					1		1	1	1										10416&3724|100053|conditiontext_100053|0|conditiontips_0;10416&3723|100052|conditiontext_100052|14|conditiontips_14;10416&3722|100051|conditiontext_100051|17|conditiontips_17;10416&3721|100050|conditiontext_100050|13|conditiontips_13;10416&3720|100049|conditiontext_100049|17|conditiontips_17;10416&3719|100048|conditiontext_100048|13|conditiontips_13;10416&3718|100047|conditiontext_100047|1|conditiontips_1;10416&3717|100046|conditiontext_100046|0|conditiontips_0		repute_jianghu|60418383
84776	唐门沐云庄	question沐云庄	s910201	222	5			9	9					3174;25665							title_84776	context_84776	accept_84776_1;menu_84776_1	complete_84776	uncom_84776	target_84776	task_TrackInfo_84776	next_84776	CanAcceptMenu_84776	UncompleteMenu_84776	CompleteMenu_84776					1	1	1	1	1												repute_jianghu|60418383
84780	唐门沐云庄	interact唐家堡interact唐家堡	s910201	222	7			9	9					3174;25665			24606;24607				title_84780	context_84780	accept_84780_1;menu_84780_1	complete_84780	uncom_84780	target_84780	task_TrackInfo_84780	next_84780	CanAcceptMenu_84780	UncompleteMenu_84780	CompleteMenu_84780					1	1	1	1	1												repute_jianghu|60418383
84787	唐门沐云庄	interact沐云庄interact唐家堡	s910201	222	5			9	9					3174;25665			24618;24619				title_84787	context_84787	accept_84787_1;menu_84787_1	complete_84787	uncom_84787	target_84787	task_TrackInfo_84787	next_84787	CanAcceptMenu_84787	UncompleteMenu_84787	CompleteMenu_84787					1		1	1	1										10416&3724|100053|conditiontext_100053|0|conditiontips_0;10416&3723|100052|conditiontext_100052|14|conditiontips_14;10416&3722|100051|conditiontext_100051|17|conditiontips_17;10416&3721|100050|conditiontext_100050|13|conditiontips_13;10416&3720|100049|conditiontext_100049|17|conditiontips_17;10416&3719|100048|conditiontext_100048|13|conditiontips_13;10416&3718|100047|conditiontext_100047|1|conditiontips_1;10416&3717|100046|conditiontext_100046|0|conditiontips_0		repute_jianghu|60418383
84793	唐门沐云庄	hunter沐云庄	s910201	222	5			9	9					3174;25665							title_84793	context_84793	accept_84793_1;menu_84793_1	complete_84793	uncom_84793	target_84793	task_TrackInfo_84793	next_84793	CanAcceptMenu_84793	UncompleteMenu_84793	CompleteMenu_84793					1	1	1	1	1												repute_jianghu|60418383
84797	唐门沐云庄	hunter沐云庄	s910201	222	5			9	9					3174;25665							title_84797	context_84797	accept_84797_1;menu_84797_1	complete_84797	uncom_84797	target_84797	task_TrackInfo_84797	next_84797	CanAcceptMenu_84797	UncompleteMenu_84797	CompleteMenu_84797					1		1	1	1										10416&3724|100053|conditiontext_100053|0|conditiontips_0;10416&3723|100052|conditiontext_100052|14|conditiontips_14;10416&3722|100051|conditiontext_100051|17|conditiontips_17;10416&3721|100050|conditiontext_100050|13|conditiontips_13;10416&3720|100049|conditiontext_100049|17|conditiontips_17;10416&3719|100048|conditiontext_100048|13|conditiontips_13;10416&3718|100047|conditiontext_100047|1|conditiontips_1;10416&3717|100046|conditiontext_100046|0|conditiontips_0		repute_jianghu|60418383
84798	唐门沐云庄	hunter沐云庄	s910201	222	5			9	9					3174;25665							title_84798	context_84798	accept_84798_1;menu_84798_1	complete_84798	uncom_84798	target_84798	task_TrackInfo_84798	next_84798	CanAcceptMenu_84798	UncompleteMenu_84798	CompleteMenu_84798					1	1	1	1	1												repute_jianghu|60418383
84799	唐门沐云庄	hunter沐云庄	s910201	222	5			9	9					3174;25665							title_84799	context_84799	accept_84799_1;menu_84799_1	complete_84799	uncom_84799	target_84799	task_TrackInfo_84799	next_84799	CanAcceptMenu_84799	UncompleteMenu_84799	CompleteMenu_84799					1		1	1	1										10416&3724|100053|conditiontext_100053|0|conditiontips_0;10416&3723|100052|conditiontext_100052|14|conditiontips_14;10416&3722|100051|conditiontext_100051|17|conditiontips_17;10416&3721|100050|conditiontext_100050|13|conditiontips_13;10416&3720|100049|conditiontext_100049|17|conditiontips_17;10416&3719|100048|conditiontext_100048|13|conditiontips_13;10416&3718|100047|conditiontext_100047|1|conditiontips_1;10416&3717|100046|conditiontext_100046|0|conditiontips_0		repute_jianghu|60418383
84801	唐门沐云庄	hunter沐云庄	s910201	222	5			9	9					3174;25665							title_84801	context_84801	accept_84801_1;menu_84801_1	complete_84801	uncom_84801	target_84801	task_TrackInfo_84801	next_84801	CanAcceptMenu_84801	UncompleteMenu_84801	CompleteMenu_84801					1		1	1	1										10416&3724|100053|conditiontext_100053|0|conditiontips_0;10416&3723|100052|conditiontext_100052|14|conditiontips_14;10416&3722|100051|conditiontext_100051|17|conditiontips_17;10416&3721|100050|conditiontext_100050|13|conditiontips_13;10416&3720|100049|conditiontext_100049|17|conditiontips_17;10416&3719|100048|conditiontext_100048|13|conditiontips_13;10416&3718|100047|conditiontext_100047|1|conditiontips_1;10416&3717|100046|conditiontext_100046|0|conditiontips_0		repute_jianghu|60418383
84802	唐门沐云庄	hunter沐云庄	s910201	222	5			9	9					3174;25665							title_84802	context_84802	accept_84802_1;menu_84802_1	complete_84802	uncom_84802	target_84802	task_TrackInfo_84802	next_84802	CanAcceptMenu_84802	UncompleteMenu_84802	CompleteMenu_84802					1	1	1	1	1												repute_jianghu|60418383
84805	唐门沐云庄	hunter沐云庄	s910201	222	5			9	9					3174;25665							title_84805	context_84805	accept_84805_1;menu_84805_1	complete_84805	uncom_84805	target_84805	task_TrackInfo_84805	next_84805	CanAcceptMenu_84805	UncompleteMenu_84805	CompleteMenu_84805					1		1	1	1										10416&3724|100053|conditiontext_100053|0|conditiontips_0;10416&3723|100052|conditiontext_100052|14|conditiontips_14;10416&3722|100051|conditiontext_100051|17|conditiontips_17;10416&3721|100050|conditiontext_100050|13|conditiontips_13;10416&3720|100049|conditiontext_100049|17|conditiontips_17;10416&3719|100048|conditiontext_100048|13|conditiontips_13;10416&3718|100047|conditiontext_100047|1|conditiontips_1;10416&3717|100046|conditiontext_100046|0|conditiontips_0		repute_jianghu|60418383
84806	唐门沐云庄	hunter沐云庄	s910201	222	5			9	9					3174;25665							title_84806	context_84806	accept_84806_1;menu_84806_1	complete_84806	uncom_84806	target_84806	task_TrackInfo_84806	next_84806	CanAcceptMenu_84806	UncompleteMenu_84806	CompleteMenu_84806					1	1	1	1	1												repute_jianghu|60418383
