STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
38028	追回的经书		s160103	4	WorldNpc00359	WorldNpc00209	12	12			38037;38027	38030			834			3113			SubmitNpcEx_38028		title_38028	context_38028	accept_38028_1;menu_38028_1	complete_38028;submit_38028		target_38028		next_38028	CanAcceptMenu_38028		CompleteMenu_38028					0	1	0						900	
38030	追回的经书		s160104	4	WorldNpc00209	sl093	12	12			38028	38029;38032			834						SubmitNpcEx_38030		title_38030	context_38030	accept_38030_1;menu_38030_1	complete_38030;submit_38030		target_38030		next_38030	CanAcceptMenu_38030		CompleteMenu_38030			sl01_61		0	1	0							
38029	追回的经书		s160104	4	sl093	WorldNpc00212	12	12			38030	38034			10649;834						submitnpcex_38029		title_38029	context_38029	accept_38029_1;menu_38029_1	complete_38029;submit_38029	uncom_38029	target_38029	task_TrackInfo_38029	next_38029	CanAcceptMenu_38029	UncompleteMenu_38029	CompleteMenu_38029				sl01_38	0	1	0							
38032	追回的经书		s160104	4	sl093	WorldNpc00212	12	12			38030	38034			10650;834						SubmitNpcEx_38032		title_38032	context_38032	accept_38032_1;menu_38032_1	complete_38032;submit_38032	uncom_38032	target_38032	task_TrackInfo_38032	next_38032	CanAcceptMenu_38032	UncompleteMenu_38032	CompleteMenu_38032					0	1	0							
38034	追回的经书		s160104	4	WorldNpc00212	WorldNpc00212	12	12			38029;38032	38036			834						SubmitNpcEx_38034		title_38034	context_38034	accept_38034_1;menu_38034_1	complete_38034;submit_38034	uncom_38034	target_38034	task_TrackInfo_38034	next_38034	CanAcceptMenu_38034	UncompleteMenu_38034	CompleteMenu_38034			sl01_56	sl01_48	0	1	0							
38036	追回的经书		s160104	4	WorldNpc00212	WorldNpc00212	12	12	1499		38034				834						SubmitNpcEx_38036		title_38036	context_38036	accept_38036_1;menu_38036_1	complete_38036;submit_38036	uncom_38036	target_38036	task_TrackInfo_38036	next_38036	CanAcceptMenu_38036	UncompleteMenu_38036	CompleteMenu_38036				sl01_50	0	1	0							
38049	断臂入寺		s160201	4	WorldNpc00212	WorldNpc00457	12	12			38036	38050		repute_jianghu|60418383	3174		38049				SubmitNpcEx_38049		title_38049	context_38049	accept_38049_1;menu_38049_1	complete_38049;submit_38049	uncom_38049	target_38049	task_TrackInfo_38049	next_38049	CanAcceptMenu_38049	UncompleteMenu_38049	CompleteMenu_38049			sl01_72		0	1	0							
38050	断臂入寺		s160201	4	WorldNpc00457	WorldNpc00383	12	12			38049	38053		repute_jianghu|60418383	3174						SubmitNpcEx_38050		title_38050	context_38050	accept_38050_1;menu_38050_1	complete_38050;submit_38050	uncom_38050	target_38050	task_TrackInfo_38050	next_38050	CanAcceptMenu_38050	UncompleteMenu_38050	CompleteMenu_38050					0	1	0							
38053	断臂入寺		s160201	4	WorldNpc00383	WorldNpc00473	12	12			38050	38054		repute_jianghu|60418383	3174		38053				SubmitNpcEx_38053		title_38053	context_38053	context_38053;menu_38053	complete_38053;submit_38053	uncom_38053	target_38053	task_TrackInfo_38053	next_38053	CanAcceptMenu_38053	UncompleteMenu_38053	CompleteMenu_38053					0	1	0							
38054	断臂入寺		s160201	4	WorldNpc00473	WorldNpc00212	12	12			38053	38056		repute_jianghu|60418383	3174			3011			SubmitNpcEx_38054		title_38054	context_38054	accept_38054_1;menu_38054_1	complete_38054;submit_38054	uncom_38054	target_38054	task_TrackInfo_38054	next_38054	CanAcceptMenu_38054	UncompleteMenu_38054	CompleteMenu_38054					0	1	0							
38056	断臂入寺		s160201	4	WorldNpc00212	WorldNpc00355	12	12			38054	38058		repute_jianghu|60418383	3174			3012			SubmitNpcEx_38056		title_38056	context_38056	accept_38056_1;menu_38056_1|accept_38056_2;menu_38056_2	complete_38056;submit_38056	uncom_38056	target_38056	task_TrackInfo_38056	next_38056	CanAcceptMenu_38056	UncompleteMenu_38056	CompleteMenu_38056					0	1	0							
38058	断臂入寺		s160201	4	WorldNpc00355	FuncNpc00717	12	12			38056	38059		repute_jianghu|60418383	3174		38058				SubmitNpcEx_38058		title_38058	context_38058	accept_38058_1;menu_38058_1	complete_38058;submit_38058	uncom_38058	target_38058	task_TrackInfo_38058	next_38058	CanAcceptMenu_38058	UncompleteMenu_38058	CompleteMenu_38058					0	1	0							
38059	断臂入寺		s160201	4	FuncNpc00717	WorldNpc00331	12	12			38058	38060		repute_jianghu|60418383	3174		38059				SubmitNpcEx_38059		title_38059	context_38059	accept_38059_1;menu_38059_1	complete_38059;submit_38059	uncom_38059	target_38059	task_TrackInfo_38059	next_38059	CanAcceptMenu_38059	UncompleteMenu_38059	CompleteMenu_38059					0	1	0							
38060	断臂入寺		s160201	4	WorldNpc00331	FuncNpc00717	12	12			38059	38074		repute_jianghu|60418383	3174			3013;3108;3111			SubmitNpcEx_38060		title_38060	context_38060	accept_38060_1;menu_38060_1	complete_38060;submit_38060	uncom_38060	target_38060	task_TrackInfo_38060	next_38060	CanAcceptMenu_38060	UncompleteMenu_38060	CompleteMenu_38060					0	1	0							
38074	受戒仪式		s160202	4	FuncNpc00717	WorldNpc00212	12	12			38060	38081		repute_jianghu|60418383	3174						SubmitNpcEx_38074		title_38074	context_38074	accept_38074_1;menu_38074_1	complete_38074;submit_38074	uncom_38074	target_38074	task_TrackInfo_38074	next_38074	CanAcceptMenu_38074	UncompleteMenu_38074	CompleteMenu_38074			sl01_101		0	1	0							
38076	受戒仪式		s160202	4	WorldNpc00211	WorldNpc00211	12	12			38081	38079		repute_jianghu|60418383	3174						SubmitNpcEx_38076		title_38076	context_38076	accept_38076_1;menu_38076_1	complete_38076;submit_38076	uncom_38076	target_38076	task_TrackInfo_38076	next_38076	CanAcceptMenu_38076	UncompleteMenu_38076	CompleteMenu_38076					0	1	0							
38079	受戒仪式		s160202	4	WorldNpc00211	WorldNpc00212	12	12			38076	38083		repute_jianghu|60418383	3174						SubmitNpcEx_38079		title_38079	context_38079	accept_38079_1;menu_38079_1	complete_38079;submit_38079	uncom_38079	target_38079	task_TrackInfo_38079	next_38079	CanAcceptMenu_38079	UncompleteMenu_38079	CompleteMenu_38079					0	1	0							
38081	受戒仪式		s160202	4	WorldNpc00212	WorldNpc00211	12	12			38074	38076		repute_jianghu|60418383	3174			3015;3016;3110			SubmitNpcEx_38081		title_38081	context_38081	accept_38081_1;menu_38081_1	complete_38081;submit_38081	uncom_38081	target_38081	task_TrackInfo_38081	next_38081	CanAcceptMenu_38081	UncompleteMenu_38081	CompleteMenu_38081					0	1	0						900	
38083	受戒仪式		s160202	4	WorldNpc00212	WorldNpc00355	12	12			38079	38084		repute_jianghu|60418383	3174			3106			SubmitNpcEx_38083		title_38083	context_38083	accept_38083_1;menu_38083_1	complete_38083;submit_38083	uncom_38083	target_38083	task_TrackInfo_38083	next_38083	CanAcceptMenu_38083	UncompleteMenu_38083	CompleteMenu_38083					0	1	0							
38084	受戒仪式		s160202	4	WorldNpc00355	WorldNpc00212	12	12			38083	38061		repute_jianghu|60418383	3174		38084				SubmitNpcEx_38084		title_38084	context_38084	accept_38084_1;menu_38084_1	complete_38084;submit_38084	uncom_38084	target_38084	task_TrackInfo_38084	next_38084	CanAcceptMenu_38084	UncompleteMenu_38084	CompleteMenu_38084					0	1	0							
38061	山下营救		s160203	4	WorldNpc00212	WorldNpc00457	12	12			38084	38065		repute_jianghu|60418383	3174						SubmitNpcEx_38061		title_38061	context_38061	accept_38061_1;menu_38061_1|accept_38061_2;menu_38061_2|accept_38061_3;menu_38061_3	complete_38061;submit_38061	uncom_38061	target_38061	task_TrackInfo_38061	next_38061	CanAcceptMenu_38061	UncompleteMenu_38061	CompleteMenu_38061			sl01_88		0	1	0							
38065	山下营救		s160203	4	WorldNpc00457	WorldNpc00391	12	12			38061	38066		repute_jianghu|60418383	3174						SubmitNpcEx_38065		title_38065	context_38065	accept_38065_1;menu_38065_1	complete_38065;submit_38065	uncom_38065	target_38065	task_TrackInfo_38065	next_38065	CanAcceptMenu_38065	UncompleteMenu_38065	CompleteMenu_38065					0	1	0						900	
38066	（精英）山下营救		s160203	4	WorldNpc00391	WorldNpc00388	12	12			38065	38067		repute_jianghu|60418383	3174						SubmitNpcEx_38066		title_38066	context_38066	context_38066;menu_38066	complete_38066;submit_38066	uncom_38066	target_38066	task_TrackInfo_38066	next_38066	CanAcceptMenu_38066	UncompleteMenu_38066	CompleteMenu_38066					0	1	0							
38067			s160203	4	WorldNpc00388	WorldNpc00379	12	12			38066	38068		repute_jianghu|60418383	3174						SubmitNpcEx_38067		title_38067	context_38067	accept_38067_1;menu_38067_1	complete_38067;submit_38067		target_38067		next_38067	CanAcceptMenu_38067		CompleteMenu_38067					0	1	0							
38068	山下营救		s160203	4	WorldNpc00379	WorldNpc00379	12	12			38067	38070		repute_jianghu|60418383	3174			3107;3109			SubmitNpcEx_38068		title_38068	context_38068	accept_38068_1;menu_38068_1	complete_38068;submit_38068	uncom_38068	target_38068	task_TrackInfo_38068	next_38068	CanAcceptMenu_38068	UncompleteMenu_38068	CompleteMenu_38068					0	1	0							
38070	山下营救		s160203	4	WorldNpc00379	WorldNpc00389	12	12			38068	38087		repute_jianghu|60418383	3174						SubmitNpcEx_38070		title_38070	context_38070	accept_38070_1;menu_38070_1	complete_38070;submit_38070	uncom_38070	target_38070	task_TrackInfo_38070	next_38070	CanAcceptMenu_38070	UncompleteMenu_38070	CompleteMenu_38070					0	1	0							
38085	江湖谣言		s160204	4	WorldNpc00389	WorldNpc00389	12	12			38087	38090		repute_jianghu|60418383	3174						SubmitNpcEx_38085		title_38085	context_38085	context_38085;menu_38085	complete_38085;submit_38085	uncom_38085	target_38085	task_TrackInfo_38085	next_38085	CanAcceptMenu_38085	UncompleteMenu_38085	CompleteMenu_38085			sl01_114		0	1	0							
38087	江湖谣言		s160204	4	WorldNpc00389	WorldNpc00389	12	12			38070	38085;38089		repute_jianghu|60418383	3174								title_38087	context_38087	accept_38087_1;menu_38087_1	complete_38087;submit_38087	uncom_38087	target_38087	task_TrackInfo_38087	next_38087	CanAcceptMenu_38087	UncompleteMenu_38087	CompleteMenu_38087					0	1	0							
38089	江湖谣言		s160204	4	WorldNpc00389	WorldNpc00389	12	12			38087	38090		repute_jianghu|60418383	3174						SubmitNpcEx_38089		title_38089	context_38089	accept_38089_1;menu_38089_1	complete_38089;submit_38089	uncom_38089	target_38089	task_TrackInfo_38089	next_38089	CanAcceptMenu_38089	UncompleteMenu_38089	CompleteMenu_38089					0	1	0							
38090	江湖谣言		s160204	4	WorldNpc00389	WorldNpc00390	12	12			38085;38089	38092		repute_jianghu|60418383	3174						SubmitNpcEx_38090		title_38090	context_38090	accept_38090_1;menu_38090_1	complete_38090;submit_38090	uncom_38090	target_38090	task_TrackInfo_38090	next_38090	CanAcceptMenu_38090	UncompleteMenu_38090	CompleteMenu_38090					0	1	0							
38092	（精英）江湖谣言		s160204	4	WorldNpc00390	WorldNpc00361	12	12			38090	38095		repute_jianghu|60418383	3174						SubmitNpcEx_38092		title_38092	context_38092	context_38092;menu_38092	complete_38092;submit_38092	uncom_38092	target_38092	task_TrackInfo_38092	next_38092	CanAcceptMenu_38092	UncompleteMenu_38092	CompleteMenu_38092					0	1	0							
38095	江湖谣言		s160204	4	WorldNpc00361	WorldNpc00212	12	12			38092	38097		repute_jianghu|60418383	3174						SubmitNpcEx_38095		title_38095	context_38095	accept_38095_1;menu_38095_1	complete_38095;submit_38095	uncom_38095	target_38095	task_TrackInfo_38095	next_38095	CanAcceptMenu_38095	UncompleteMenu_38095	CompleteMenu_38095					0	1	0							
38097	少林寺外的痴情		s160301	4	WorldNpc00212	WorldNpc00372	12	12			38095	38098		repute_jianghu|60418383	3174						SubmitNpcEx_38097		title_38097	context_38097	accept_38097_1;menu_38097_1	complete_38097	uncom_38097	target_38097	task_TrackInfo_38097	next_38097	CanAcceptMenu_38097	UncompleteMenu_38097	CompleteMenu_38097					0	1	0							
38098	少林寺外的痴情		s160301	4	WorldNpc00372	WorldNpc00201	12	12			38097	38099		repute_jianghu|60418383	3174		38098				SubmitNpcEx_38098		title_38098	context_38098	accept_38098_1;menu_38098_1	complete_38098;submit_38098	uncom_38098	target_38098	task_TrackInfo_38098	next_38098	CanAcceptMenu_38098	UncompleteMenu_38098	CompleteMenu_38098					0	1	0							
38099	少林寺外的痴情		s160301	4	WorldNpc00201	WorldNpc00372	12	12			38098	38101		repute_jianghu|60418383	3174								title_38099	context_38099	accept_38099_1;menu_38099_1	complete_38099;submit_38099	uncom_38099	target_38099	task_TrackInfo_38099	next_38099	CanAcceptMenu_38099	UncompleteMenu_38099	CompleteMenu_38099					0	1	0							
38101	少林寺外的痴情		s160301	4	WorldNpc00372	WorldNpc00373	12	12			38099	38103		repute_jianghu|60418383	3174						SubmitNpcEx_38101		title_38101	context_38101	accept_38101_1;menu_38101_1	complete_38101;submit_38101	uncom_38101	target_38101	task_TrackInfo_38101	next_38101	CanAcceptMenu_38101	UncompleteMenu_38101	CompleteMenu_38101					0	1	0							
38103	少林寺外的痴情		s160301	4	WorldNpc00373	WorldNpc00372	12	12			38101	38104		repute_jianghu|60418383	3174			3018			SubmitNpcEx_38103		title_38103	context_38103	context_38103;menu_38103	complete_38103;submit_38103	uncom_38103	target_38103	task_TrackInfo_38103	next_38103	CanAcceptMenu_38103	UncompleteMenu_38103	CompleteMenu_38103					0	1	0							
38104	少林寺外的痴情		s160301	4	WorldNpc00372	WorldNpc00201	12	12			38103	38105		repute_jianghu|60418383	3174			3019			SubmitNpcEx_38104		title_38104	context_38104	context_38104;menu_38104	complete_38104;submit_38104	uncom_38104	target_38104	task_TrackInfo_38104	next_38104	CanAcceptMenu_38104	UncompleteMenu_38104	CompleteMenu_38104					0	1	0							
38105	少林寺外的痴情		s160301	4	WorldNpc00201	WorldNpc00224	12	12			38104	38106		repute_jianghu|60418383	3174		38105				SubmitNpcEx_38105		title_38105	context_38105	accept_38105_1;menu_38105_1	complete_38105;submit_38105	uncom_38105	target_38105	task_TrackInfo_38105	next_38105	CanAcceptMenu_38105	UncompleteMenu_38105	CompleteMenu_38105					0	1	0							
38106	少林寺外的痴情		s160301	4	WorldNpc00224	WorldNpc00224	12	12			38105	38107		repute_jianghu|60418383	3174						SubmitNpcEx_38106		title_38106	context_38106	accept_38106_1;menu_38106_1	complete_38106;submit_38106	uncom_38106	target_38106	task_TrackInfo_38106	next_38106	CanAcceptMenu_38106	UncompleteMenu_38106	CompleteMenu_38106					0	1	0							
38107	少林寺外的痴情		s160301	4	WorldNpc00224	WorldNpc00201	12	12			38106	38108		repute_jianghu|60418383	3174			3021			SubmitNpcEx_38107		title_38107	context_38107	accept_38107_1;menu_38107_1	complete_38107;submit_38107	uncom_38107	target_38107	task_TrackInfo_38107	next_38107	CanAcceptMenu_38107	UncompleteMenu_38107	CompleteMenu_38107					0	1	0							
38108	少林寺外的痴情		s160301	4	WorldNpc00201	WorldNpc00201	12	12			38107	38109		repute_jianghu|60418383	3174						SubmitNpcEx_38108		title_38108	context_38108	accept_38108_1;menu_38108_1	complete_38108;submit_38108	uncom_38108	target_38108	task_TrackInfo_38108	next_38108	CanAcceptMenu_38108	UncompleteMenu_38108	CompleteMenu_38108					0	1	0							
38109	错乱的情伤		s160302	4	WorldNpc00201	WorldNpc00245	12	12			38108	38110		repute_jianghu|60418383	3174						SubmitNpcEx_38109		title_38109	context_38109	accept_38109_1;menu_38109_1	complete_38109;submit_38109	uncom_38109	target_38109	task_TrackInfo_38109	next_38109	CanAcceptMenu_38109	UncompleteMenu_38109	CompleteMenu_38109					0	1	0							
38110	错乱的情伤		s160302	4	WorldNpc00245	WorldNpc00245	12	12			38109	38111		repute_jianghu|60418383	3174		38110				SubmitNpcEx_38110		title_38110	context_38110	accept_38110_1;menu_38110_1	complete_38110;submit_38110	uncom_38110	target_38110	task_TrackInfo_38110	next_38110	CanAcceptMenu_38110	UncompleteMenu_38110	CompleteMenu_38110					0	1	0							
38111	错乱的情伤		s160302	4	WorldNpc00245	WorldNpc00212	12	12			38110	38112		repute_jianghu|60418383	3174		38111	3022					title_38111	context_38111	accept_38111_1;menu_38111_1	complete_38111;submit_38111	uncom_38111	target_38111	task_TrackInfo_38111	next_38111	CanAcceptMenu_38111	UncompleteMenu_38111	CompleteMenu_38111					0	1	0							
38112	错乱的情伤		s160302	4	WorldNpc00212	WorldNpc00331	12	12			38111	38114		repute_jianghu|60418383	3174						SubmitNpcEx_38112		title_38112	context_38112	accept_38112_1;menu_38112_1	complete_38112;submit_38112	uncom_38112	target_38112	task_TrackInfo_38112	next_38112	CanAcceptMenu_38112	UncompleteMenu_38112	CompleteMenu_38112					0	1	0							
38114	错乱的情伤		s160302	4	WorldNpc00331	WorldNpc00272	12	12			38112	38116		repute_jianghu|60418383	3174								title_38114	context_38114	accept_38114_1;menu_38114_1	complete_38114;submit_38114	uncom_38114	target_38114	task_TrackInfo_38114	next_38114	CanAcceptMenu_38114	UncompleteMenu_38114	CompleteMenu_38114					0	1	0							
38116	错乱的情伤		s160302	4	WorldNpc00272	WorldNpc00212	12	12			38114	38118		repute_jianghu|60418383	3174			3023			SubmitNpcEx_38116		title_38116	context_38116	accept_38116_1;menu_38116_1	complete_38116;submit_38116	uncom_38116	target_38116	task_TrackInfo_38116	next_38116	CanAcceptMenu_38116	UncompleteMenu_38116	CompleteMenu_38116					0	1	0							
38118	错乱的情伤		s160302	4	WorldNpc00212	WorldNpc00245	12	12			38116	38120		repute_jianghu|60418383	3174			3103			SubmitNpcEx_38118		title_38118	context_38118	accept_38118_1;menu_38118_1	complete_38118;submit_38118	uncom_38118	target_38118	task_TrackInfo_38118	next_38118	CanAcceptMenu_38118	UncompleteMenu_38118	CompleteMenu_38118					0	1	0							
38120	错乱的情伤		s160302	4	WorldNpc00245	WorldNpc00201	12	12			38118	38121		repute_jianghu|60418383	3174		38120	3024					title_38120	context_38120	accept_38120_1;menu_38120_1	complete_38120;submit_38120	uncom_38120	target_38120	task_TrackInfo_38120	next_38120	CanAcceptMenu_38120	UncompleteMenu_38120	CompleteMenu_38120					0	1	0							
38121	解救与点燃		s160303	4	WorldNpc00201	WorldNpc00212	12	12			38120	38122		repute_jianghu|60418383	3174								title_38121	context_38121	context_38121;menu_38121	complete_38121;submit_38121	uncom_38121	target_38121	task_TrackInfo_38121	next_38121	CanAcceptMenu_38121	UncompleteMenu_38121	CompleteMenu_38121					0	1	0							
38122	解救与点燃		s160303	4	WorldNpc00212	WorldNpc00365	12	12			38121	38123		repute_jianghu|60418383	3174						SubmitNpcEx_38122		title_38122	context_38122	accept_38122_1;menu_38122_1	complete_38122;submit_38122	uncom_38122	target_38122	task_TrackInfo_38122	next_38122	CanAcceptMenu_38122	UncompleteMenu_38122	CompleteMenu_38122					0	1	0							
38123	解救与点燃		s160303	4	WorldNpc00365	WorldNpc00272	12	12			38122	38124		repute_jianghu|60418383	3174		38123	3025			SubmitNpcEx_38123		title_38123	context_38123	context_38123;menu_38123	complete_38123;submit_38123	uncom_38123	target_38123	task_TrackInfo_38123	next_38123	CanAcceptMenu_38123	UncompleteMenu_38123	CompleteMenu_38123					0	1	0							
38124	解救与点燃		s160303	4	WorldNpc00272	WorldNpc00272	12	12			38123	38125		repute_jianghu|60418383	3174								title_38124	context_38124	accept_38124_1;menu_38124_1	complete_38124;submit_38124	uncom_38124	target_38124	task_TrackInfo_38124	next_38124	CanAcceptMenu_38124	UncompleteMenu_38124	CompleteMenu_38124					0	1	0							
38125	解救与点燃		s160303	4	WorldNpc00272	WorldNpc00375	12	12			38124	38128		repute_jianghu|60418383	3174								title_38125	context_38125	context_38125;menu_38125	complete_38125;submit_38125	uncom_38125	target_38125	task_TrackInfo_38125	next_38125	CanAcceptMenu_38125	UncompleteMenu_38125	CompleteMenu_38125					0	1	0							
38128	解救与点燃		s160303	4	WorldNpc00375	WorldNpc00376	12	12			38125	38129		repute_jianghu|60418383	3174						SubmitNpcEx_38128		title_38128	context_38128	context_38128;menu_38128	complete_38128;submit_38128	uncom_38128	target_38128	task_TrackInfo_38128	next_38128	CanAcceptMenu_38128	UncompleteMenu_38128	CompleteMenu_38128					0	1	0							
38129	解救与点燃		s160303	4	WorldNpc00376	WorldNpc00212	12	12			38128	38130		repute_jianghu|60418383	3174		38129			10	SubmitNpcEx_38129		title_38129	context_38129	accept_38129_1;menu_38129_1	complete_38129;submit_38129	uncom_38129	target_38129	task_TrackInfo_38129	next_38129	CanAcceptMenu_38129	UncompleteMenu_38129	CompleteMenu_38129					0	1	0							
