STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
73205					s1620501	13	newmp_mj_001	newmp_mj_001	769	769				73206	17052;116066;109803;116729								title_73205	context_73205	accept_73205_1;menu_73205_1	complete_73205;submit_73205		target_73205		next_73205	CanAcceptMenu_73205		CompleteMenu_73205					0	0	0	0	0							
73206					s1620501	13	newmp_mj_001	newmp_sjy_001	769	786	73209	1	73205	73209				73201					title_73206	context_73206	accept_73206_1;menu_73206_1	complete_73206;submit_73206		target_73206		next_73206	CanAcceptMenu_73206		CompleteMenu_73206					0	0	0	0	0							
73207					s1620502	13	newmp_sjy_001	newmp_sjy_001	786	786	73210			73210	116729;17119;109595								title_73207	context_73207	accept_73207_1;menu_73207_1	complete_73207;submit_73207		target_73207		next_73207	CanAcceptMenu_73207		CompleteMenu_73207					0	0	0	0	0							
73208					s1620503	13	WorldNpc09096	newmp_sjy_001	13	786	73224	1		73209	109298;116729								title_73208	context_73208	accept_73208_1;menu_73208_1	complete_73208;submit_73208		target_73208		next_73208	CanAcceptMenu_73208		CompleteMenu_73208					0	0	0	0	0							
73209					s1620504	13		newmp_sjy_001		786	73210		73206	73210									title_73209	context_73209		complete_73209;submit_73209		target_73209		next_73209			CompleteMenu_73209					0	0	0	0	0							
73224					s1620504	13		newmp_sjy_001		786	73210		73208	73210									title_73224	context_73224		complete_73224;submit_73224		target_73224		next_73224			CompleteMenu_73224					0	0	0									
73210					s1620401	13	newmp_sjy_001	newmp_sjy_003	786	786	73211			73211	116662								title_73210	context_73210	accept_73210_1;menu_73210_1	complete_73210;submit_73210		target_73210		next_73210	CanAcceptMenu_73210		CompleteMenu_73210					0	0	0									
73211					s1620401	13	newmp_sjy_003		786	786	73212	1	73210	73212									title_73211	context_73211				target_73211		next_73211								0	0	0									
73212					s1620401	13	newmp_sjy_004	newmp_sjy_004	786	786	73214		73211	73213									title_73212	context_73212		complete_73212;submit_73212		target_73212		next_73212			CompleteMenu_73212	9906				0	0	0									
73214					s1620402	13					73215	1	73212	73215									title_73214	context_73214				target_73214		next_73214					9907			0	0	0									
73215					s1620402	13		newmp_jusjy_005		13	73216		73214	73216									title_73215	context_73215		complete_73215;submit_73215		target_73215		next_73215			CompleteMenu_73215					0	0	0									
73216					s1620402	13		newmp_jusjy_005		13	73217		73215	73217				73202;73203					title_73216	context_73216		complete_73216;submit_73216		target_73216		next_73216			CompleteMenu_73216					0	0	0									
73217					s1620402	13	newmp_jusjy_005	newmp_jusjy_005	13	13	73218		73216	73218									title_73217	context_73217		complete_73217;submit_73217		target_73217		next_73217			CompleteMenu_73217					0	0	0	0	0							
73400					s1620101	13	newmp_sjy_lzy_rcrw001	newmp_sjy_lzy_rcrw001	786	786					116662						SubmitNpcEx_73400		title_73400	context_73400	accept_73400_1;menu_73400_1	complete_73400;submit_73400		target_73400			CanAcceptMenu_73400		CompleteMenu_73400					1	0	1	1	1						10000	box_prize_sjy_drrc_001
73401					s1620101	13	newmp_sjy_lzy_rcrw001	newmp_sjy_lzy_rcrw001	786	786					116662						SubmitNpcEx_73401		title_73401	context_73401	accept_73401_1;menu_73401_1	complete_73401;submit_73401		target_73401			CanAcceptMenu_73401		CompleteMenu_73401					1	0	1	1	1						10000	box_prize_sjy_drrc_002
73402					s1620101	13	newmp_sjy_lzy_rcrw001	newmp_sjy_lzy_rcrw001	786	786					116662						SubmitNpcEx_73402		title_73402	context_73402	accept_73402_1;menu_73402_1	complete_73402;submit_73402		target_73402			CanAcceptMenu_73402		CompleteMenu_73402					1	0	1	1	1						10000	box_prize_sjy_drrc_003
73403					s1620101	13	newmp_sjy_lzy_rcrw001	newmp_sjy_lzy_rcrw001	786	786					116662			73400;73401;73402;73403			SubmitNpcEx_73403		title_73403	context_73403	accept_73403_1;menu_73403_1	complete_73403;submit_73403		target_73403			CanAcceptMenu_73403		CompleteMenu_73403					1	0	1	1	1						10000	box_prize_sjy_drrc_004
73218					s1620403	13	newmp_jusjy_005		13		73219	1	73217	73219									title_73218	context_73218				target_73218		next_73218								0	0	0	0	0							
73219					s1620403	13		newmp_jusjy_005		13	73220		73218	73220									title_73219	context_73219		complete_73219;submit_73219		target_73219		next_73219			CompleteMenu_73219	9908				0	0	0									
73220					s1620403	13		newmp_sjy_001		786	73221		73219	73221									title_73220	context_73220		complete_73220;submit_73220		target_73220		next_73220			CompleteMenu_73220					0	0	0									
73221					s1620404	13					73222	1	73220	73222									title_73221	context_73221				target_73221		next_73221								0	0	0									
73222					s1620404	13		newmp_sjy_001		786			73221	73223									title_73222	context_73222		complete_73222;submit_73222		target_73222		next_73222			CompleteMenu_73222	9909				0	0	0									
73223					s1620404	13	newmp_sjy_001	newmp_sjy_001	786	786			73222										title_73223	context_73223		complete_73223;submit_73223		target_73223		next_73223			CompleteMenu_73223					0	0	0									
73500					s1620302	13	npc_shenji_panshi	npc_shenji_panshi	786	786					116662;116780;116834								title_73500	context_73500	accept_73500_1;menu_73500_1	complete_73500;submit_73500		target_73500		next_73500	CanAcceptMenu_73500		CompleteMenu_73500					0	0	0									
73501					s1620302	13	npc_shenji_panshi	npc_shenji_panshi	786	786					116662;116781;109796;116712;116833								title_73501	context_73501	accept_73501_1;menu_73501_1	complete_73501;submit_73501		target_73501		next_73501	CanAcceptMenu_73501		CompleteMenu_73501					0	0	0									
73502					s1620302	13	npc_shenji_panshi	npc_shenji_panshi	786	786					116662;116782;109756;116712;29487;116833								title_73502	context_73502	accept_73502_1;menu_73502_1	complete_73502;submit_73502		target_73502		next_73502	CanAcceptMenu_73502		CompleteMenu_73502					0	0	0									
