STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
84016	塞北草原西夏一品堂		s860303	5	sbcy521	sbcy521	26	26					3170								title_84016	context_84016	accept_84016_1;menu_84016_1	complete_84016		target_84016		next_84016	CanAcceptMenu_84016		CompleteMenu_84016					1	1	1	1	1				174			repute_jianghu|8285383
84017	塞北草原西夏一品堂		s860303	5	sbcy507	sbcy507	26	26					3170								title_84017	context_84017	accept_84017_1;menu_84017_1	complete_84017		target_84017		next_84017	CanAcceptMenu_84017		CompleteMenu_84017					1	1	1	1	1				174		10416&3751|100080|conditiontext_100080|0|conditiontips_0;10416&3750|100079|conditiontext_100079|14|conditiontips_14;10416&3749|100078|conditiontext_100078|17|conditiontips_17;10416&3747|100076|conditiontext_100076|17|conditiontips_17;10416&3746|100075|conditiontext_100075|13|conditiontips_13;10416&3745|100074|conditiontext_100074|1|conditiontips_1;10416&3744|100073|conditiontext_100073|0|conditiontips_0	repute_jianghu|8285383
84018	塞北草原西夏一品堂		s860303	5	sbcy533	sbcy515	26	26					3170								title_84018	context_84018	accept_84018_1;menu_84018_1	complete_84018		target_84018		next_84018	CanAcceptMenu_84018		CompleteMenu_84018					1	1	1	1	1				174			repute_jianghu|8285383
84019	塞北草原西夏一品堂		s860303	5	sbcy524	sbcy524	26	26					3170								title_84019	context_84019	accept_84019_1;menu_84019_1	complete_84019		target_84019		next_84019	CanAcceptMenu_84019		CompleteMenu_84019					1	1	1	1	1				174		10416&3751|100080|conditiontext_100080|0|conditiontips_0;10416&3750|100079|conditiontext_100079|14|conditiontips_14;10416&3749|100078|conditiontext_100078|17|conditiontips_17;10416&3747|100076|conditiontext_100076|17|conditiontips_17;10416&3746|100075|conditiontext_100075|13|conditiontips_13;10416&3745|100074|conditiontext_100074|1|conditiontips_1;10416&3744|100073|conditiontext_100073|0|conditiontips_0	repute_jianghu|8285383
84020	塞北草原西夏一品堂		s860303	5	sbcy519	sbcy519	26	26					3170								title_84020	context_84020	accept_84020_1;menu_84020_1	complete_84020		target_84020		next_84020	CanAcceptMenu_84020		CompleteMenu_84020					1	1	1	1	1				174			repute_jianghu|8285383
84021	塞北草原西夏一品堂		s860303	5	sbcy525	sbcy525	26	26					3170								title_84021	context_84021	accept_84021_1;menu_84021_1	complete_84021		target_84021		next_84021	CanAcceptMenu_84021		CompleteMenu_84021					1	1	1	1	1				174		10416&3751|100080|conditiontext_100080|0|conditiontips_0;10416&3750|100079|conditiontext_100079|14|conditiontips_14;10416&3749|100078|conditiontext_100078|17|conditiontips_17;10416&3747|100076|conditiontext_100076|17|conditiontips_17;10416&3746|100075|conditiontext_100075|13|conditiontips_13;10416&3745|100074|conditiontext_100074|1|conditiontips_1;10416&3744|100073|conditiontext_100073|0|conditiontips_0	repute_jianghu|8285383
84022	塞北草原西夏一品堂		s860303	5	sbcy527	sbcy527	26	26					3170								title_84022	context_84022	accept_84022_1;menu_84022_1	complete_84022		target_84022		next_84022	CanAcceptMenu_84022		CompleteMenu_84022					1	1	1	1	1				174			repute_jianghu|8285383
84023	塞北草原西夏一品堂		s860303	7	sbcy528	sbcy528	26	26					3170;10416;3744								title_84023	context_84023	accept_84023_1;menu_84023_1	complete_84023		target_84023		next_84023	CanAcceptMenu_84023		CompleteMenu_84023					1	1	1	1	1				174			repute_jianghu|8285383
84024	塞北草原西夏一品堂		s860303	7	WorldNpc07214	WorldNpc07214	26	26					3170;10416;3744								title_84024	context_84024	accept_84024_1;menu_84024_1	complete_84024		target_84024		next_84024	CanAcceptMenu_84024		CompleteMenu_84024					1	1	1	1	1				174			repute_jianghu|8285383
84025	塞北草原西夏一品堂		s860303	5	WorldNpc07206	WorldNpc07202	26	26					3170								title_84025	context_84025	accept_84025_1;menu_84025_1	complete_84025		target_84025		next_84025	CanAcceptMenu_84025		CompleteMenu_84025					1	1	1	1	1				174		10416&3751|100080|conditiontext_100080|0|conditiontips_0;10416&3750|100079|conditiontext_100079|14|conditiontips_14;10416&3749|100078|conditiontext_100078|17|conditiontips_17;10416&3747|100076|conditiontext_100076|17|conditiontips_17;10416&3746|100075|conditiontext_100075|13|conditiontips_13;10416&3745|100074|conditiontext_100074|1|conditiontips_1;10416&3744|100073|conditiontext_100073|0|conditiontips_0	repute_jianghu|8285383
