STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
1011				s980103	9		FuncNpc00609		17	17															SubmitNpcEx_1011		title_1011	context_1011	accept_1011_1;menu_1011_1|accept_1011_2;menu_1011_2	complete_1011;submit_1011		target_1011		next_1011	CanAcceptMenu_1011		CompleteMenu_1011					1	0	0					
1012				s980103	9		cd461		17	17															SubmitNpcEx_1012		title_1003	context_1003	accept_1012_1;menu_1012_1|accept_1012_2;menu_1012_2|accept_1012_3;menu_1012_3	complete_1003_1;submit_1003_1|complete_1003_2;submit_1003_2		target_1003		next_1012	CanAcceptMenu_1012		CompleteMenu_1003					1	0	0					
1013				s980103	9		JobChengD011			17															SubmitNpcEx_1013		title_1004	context_1004				target_1013					CompleteMenu_1013					1	0	0					
1015				s980103	9		WorldNpc10616		4	4								10297				43995			SubmitNpcEx_1015		title_1015	context_1015	accept_1015_1;menu_1015_1|accept_1015_2;menu_1015_2	complete_1015;submit_1015		target_1015		next_1015	CanAcceptMenu_1015		CompleteMenu_1015					1	0	0					
1016				s980103	9		WorldNpc10616		4	4															SubmitNpcEx_1016		title_1016	context_1016	accept_1016_1;menu_1016_1|accept_1016_2;menu_1016_2	complete_1016;submit_1016		target_1016		next_1016	CanAcceptMenu_1016		CompleteMenu_1016					1	0	0					
1017				s980103	9		WorldNpc10743		4	4															SubmitNpcEx_1017		title_1003	context_1003	accept_1017_1;menu_1017_1|accept_1017_2;menu_1017_2|accept_1017_3;menu_1017_3	complete_1003_1;submit_1003_1|complete_1003_2;submit_1003_2		target_1003		next_1017	CanAcceptMenu_1017		CompleteMenu_1003					1	0	0					
1018				s980103	9		JobMoHZ011			4															SubmitNpcEx_1018		title_1004	context_1004				target_1018					CompleteMenu_1018					1	0	0					
1020				s980103	9		WorldNpc10005		16	16								10298				43995			SubmitNpcEx_1020		title_1020	context_1020	accept_1020_1;menu_1020_1	complete_1020;submit_1020		target_1020		next_1020	CanAcceptMenu_1020		CompleteMenu_1020					1	0	0					
1021				s980103	9		WorldNpc10005		16	16															SubmitNpcEx_1021		title_1021	context_1021	accept_1021_1;menu_1021_1	complete_1021;submit_1021		target_1021		next_1021	CanAcceptMenu_1021		CompleteMenu_1021					1	0	0					
1022				s980103	9		ly723		16	16															SubmitNpcEx_1022		title_1003	context_1003	accept_1022_1;menu_1022_1|accept_1022_2;menu_1022_2|accept_1022_3;menu_1022_3	complete_1003_1;submit_1003_1|complete_1003_2;submit_1003_2		target_1003		next_1022	CanAcceptMenu_1022		CompleteMenu_1022					1	0	0					
1023				s980103	9		JobLuoY011			16															SubmitNpcEx_1023		title_1004	context_1004				target_1023		next_1023			CompleteMenu_1023					1	0	0					
1025				s980103	9		FuncNpc00003		1	1								10295				43995			SubmitNpcEx_1001		title_1001	context_1001	accept_1001_1;menu_1001_1	complete_1001;submit_1001		target_1001		next_1001	CanAcceptMenu_1001		CompleteMenu_1001					1	0	0					
1026				s980103	9		FuncNpc00003		1	1															SubmitNpcEx_1002		title_1002	context_1002	accept_1002_1;menu_1002_1|accept_1002_2;menu_1002_2	complete_1002;submit_1002		target_1002		next_1002	CanAcceptMenu_1002		CompleteMenu_1002					1	0	0					
1027				s980103	9		FuncNpc00003		95	95												43992			SubmitNpcEx_1003		title_1003	context_1003	accept_1003_1;menu_1003_1|accept_1003_2;menu_1003_2|accept_1003_3;menu_1003_3	complete_1003_1;submit_1003_1|complete_1003_2;submit_1003_2		target_1003		next_1003	CanAcceptMenu_1003		CompleteMenu_1003					1	0	0					
1028				s980103	9		JobQianDZ011			1															SubmitNpcEx_1004		title_1004	context_1004				target_1004		next_1004			CompleteMenu_1004					1	0	0					
1031				s980102	9		JobQianDZ006		1	1								10293							SubmitNpcEx_1031		title_1031	context_1031	accept_1031_1;menu_1031_1	complete_1031;submit_1031		target_1031		next_1031	CanAcceptMenu_1031		CompleteMenu_1031					1	0	0	0	0			
1033				s980102	9		anqiyindao002		3	3								10294							SubmitNpcEx_1033		title_1033	context_1033	accept_1033_1;menu_1033_1	complete_1033;submit_1033		target_1033		next_1033	CanAcceptMenu_1033		CompleteMenu_1033					1	0	0	0	0			
1034				s980102	9		JobChengD006		17	17								10296							SubmitNpcEx_1034		title_1034	context_1034	accept_1034_1;menu_1034_1	complete_1034;submit_1034		target_1034		next_1034	CanAcceptMenu_1034		CompleteMenu_1034					1	0	0	0	0			
1035				s980102	9		JobMoHZ006		4	4								10297							SubmitNpcEx_1035		title_1035	context_1035	accept_1035_1;menu_1035_1	complete_1035;submit_1035		target_1035		next_1035	CanAcceptMenu_1035		CompleteMenu_1035					1	0	0	0	0			
1036				s980102	9		JobLuoY006		16	16								10298							SubmitNpcEx_1036		title_1036	context_1036	accept_1036_1;menu_1036_1	complete_1036;submit_1036		target_1036		next_1036	CanAcceptMenu_1036		CompleteMenu_1036					1	0	0	0	0			
1037				s980102	9				1	1								10293							SubmitNpcEx_1037		title_1037	context_1037	accept_1037_1;menu_1037_1	complete_1037;submit_1037		target_1037		next_1037	CanAcceptMenu_1037		CompleteMenu_1037					1	0	0	0	0			
1038				s980102	9				3	3								10294							SubmitNpcEx_1038		title_1038	context_1038	accept_1038_1;menu_1038_1	complete_1038;submit_1038		target_1038		next_1038	CanAcceptMenu_1038		CompleteMenu_1038					1	0	0	0	0			
1039				s980102	9				17	17								10296							SubmitNpcEx_1039		title_1039	context_1039	accept_1039_1;menu_1039_1	complete_1039;submit_1039		target_1039		next_1039	CanAcceptMenu_1039		CompleteMenu_1039					1	0	0	0	0			
1040				s980102	9				4	4								10297							SubmitNpcEx_1040		title_1040	context_1040	accept_1040_1;menu_1040_1	complete_1040;submit_1040		target_1040		next_1040	CanAcceptMenu_1040		CompleteMenu_1040					1	0	0	0	0			
1041				s980102	9		JobQianDZ006		1	1															SubmitNpcEx_1041		title_1041	context_1041	accept_1041_1;menu_1041_1	complete_1041;submit_1041		target_1041		next_1041	CanAcceptMenu_1041		CompleteMenu_1041					1	0	0	0	0			
1043				s980102	9		anqiyindao002		3	3															SubmitNpcEx_1043		title_1043	context_1043	accept_1043_1;menu_1043_1	complete_1043;submit_1043		target_1043		next_1043	CanAcceptMenu_1043		CompleteMenu_1043					1	0	0	0	0			
1044				s980102	9		JobChengD006		17	17															SubmitNpcEx_1044		title_1044	context_1044	accept_1044_1;menu_1044_1	complete_1044;submit_1044		target_1044		next_1044	CanAcceptMenu_1044		CompleteMenu_1044					1	0	0	0	0			
1045				s980102	9		JobMoHZ006		4	4															SubmitNpcEx_1045		title_1045	context_1045	accept_1045_1;menu_1045_1	complete_1045;submit_1045		target_1045		next_1045	CanAcceptMenu_1045		CompleteMenu_1045					1	0	0	0	0			
1046				s980102	9		JobLuoY006		16	16															SubmitNpcEx_1046		title_1046	context_1046	accept_1046_1;menu_1046_1	complete_1046;submit_1046		target_1046		next_1046	CanAcceptMenu_1046		CompleteMenu_1046					1	0	0	0	0			
1047				s980102	9		JobLuoY011		16	16								10298							SubmitNpcEx_1047		title_1047	context_1047	accept_1047_1;menu_1047_1	complete_1047;submit_1047		target_1047		next_1047	CanAcceptMenu_1047		CompleteMenu_1047					1	0	0	0	0			
1051				s980102	9		JobQianDZ006		1	1															SubmitNpcEx_1051		title_1051	context_1051	accept_1051_1;menu_1051_1	complete_1051;submit_1051		target_1051		next_1051	CanAcceptMenu_1051		CompleteMenu_1051					1	0	0	0	0			
1053				s980102	9		anqiyindao002		3	3															SubmitNpcEx_1053		title_1053	context_1053	accept_1053_1;menu_1053_1	complete_1053;submit_1053		target_1053		next_1053	CanAcceptMenu_1053		CompleteMenu_1053					1	0	0	0	0			
1054				s980102	9		JobChengD011		17	17															SubmitNpcEx_1054		title_1054	context_1054	accept_1054_1;menu_1054_1	complete_1054;submit_1054		target_1054		next_1054	CanAcceptMenu_1054		CompleteMenu_1054					1	0	0	0	0			
1055				s980102	9		JobMoHZ006		4	4															SubmitNpcEx_1055		title_1055	context_1055	accept_1055_1;menu_1055_1	complete_1055;submit_1055		target_1055		next_1055	CanAcceptMenu_1055		CompleteMenu_1055					1	0	0	0	0			
1056				s980102	9		JobLuoY011		16	16															SubmitNpcEx_1056		title_1056	context_1056	accept_1056_1;menu_1056_1	complete_1056;submit_1056		target_1056		next_1056	CanAcceptMenu_1056		CompleteMenu_1056					1	0	0	0	0			
1057				s980101	9		FuncNpc00003		1	1								22171							SubmitNpcEx_1057		title_1057	context_1057	accept_1057_1;menu_1057_1	complete_1057;submit_1057		target_1057		next_1057	CanAcceptMenu_1057		CompleteMenu_1057					1	0	0	0	0			
1058				s980101	9		FuncNpc00003		1	1								22172							SubmitNpcEx_1058		title_1058	context_1058	accept_1058_1;menu_1058_1	complete_1058;submit_1058		target_1058		next_1058	CanAcceptMenu_1058		CompleteMenu_1058					1	0	0	0	0			
1059				s980101	9		YdNpc_place1		3	3								22173							SubmitNpcEx_1059		title_1059	context_1059	accept_1059_1;menu_1059_1	complete_1059;submit_1059		target_1059		next_1059	CanAcceptMenu_1059		CompleteMenu_1059					1	0	0	0	0			
1060				s980101	9		FuncNpc00609		17	17								22174							SubmitNpcEx_1060		title_1060	context_1060	accept_1060_1;menu_1060_1	complete_1060;submit_1060		target_1060		next_1060	CanAcceptMenu_1060		CompleteMenu_1060					1	0	0	0	0			
1061				s980101	9		WorldNpc10616		4	4								22175							SubmitNpcEx_1061		title_1061	context_1061	accept_1061_1;menu_1061_1	complete_1061;submit_1061		target_1061		next_1061	CanAcceptMenu_1061		CompleteMenu_1061					1	0	0	0	0			
1062				s980101	9		WorldNpc10216		16	16								22176							SubmitNpcEx_1062		title_1062	context_1062	accept_1062_1;menu_1062_1	complete_1062;submit_1062		target_1062		next_1062	CanAcceptMenu_1062		CompleteMenu_1062					1	0	0	0	0			
1063				s980101	9		WorldNpc00085		1	1								22171							SubmitNpcEx_1063		title_1063	context_1063	accept_1063_1;menu_1063_1	complete_1063;submit_1063		target_1063		next_1063	CanAcceptMenu_1063		CompleteMenu_1063					1	0	0	0	0			
1064				s980101	9		WorldNpc00085		1	1								22172							SubmitNpcEx_1064		title_1064	context_1064	accept_1064_1;menu_1064_1	complete_1064;submit_1064		target_1064		next_1064	CanAcceptMenu_1064		CompleteMenu_1064					1	0	0	0	0			
1065				s980101	9		yyz093		3	3								22173							SubmitNpcEx_1065		title_1065	context_1065	accept_1065_1;menu_1065_1	complete_1065;submit_1065		target_1065		next_1065	CanAcceptMenu_1065		CompleteMenu_1065					1	0	0	0	0			
1066				s980101	9		WorldNpc09757		17	17								22174							SubmitNpcEx_1066		title_1066	context_1066	accept_1066_1;menu_1066_1	complete_1066;submit_1066		target_1066		next_1066	CanAcceptMenu_1066		CompleteMenu_1066					1	0	0	0	0			
1067				s980101	9		WorldNpc10939		4	4								22175							SubmitNpcEx_1067		title_1067	context_1067	accept_1067_1;menu_1067_1	complete_1067;submit_1067		target_1067		next_1067	CanAcceptMenu_1067		CompleteMenu_1067					1	0	0	0	0			
1068				s980101	9		WorldNpc10216		16	16								22176							SubmitNpcEx_1068		title_1068	context_1068	accept_1068_1;menu_1068_1	complete_1068;submit_1068		target_1068		next_1068	CanAcceptMenu_1068		CompleteMenu_1068					1	0	0	0	0			
1069				s980101	9		FuncNpc00003		1	1															SubmitNpcEx_1069		title_1069	context_1069	accept_1069_1;menu_1069_1	complete_1069;submit_1069		target_1069		next_1069	CanAcceptMenu_1069		CompleteMenu_1069					1	0	0	0	0			
1070				s980101	9		FuncNpc00003		1	1															SubmitNpcEx_1070		title_1070	context_1070	accept_1070_1;menu_1070_1	complete_1070;submit_1070		target_1070		next_1070	CanAcceptMenu_1070		CompleteMenu_1070					1	0	0	0	0			
1071				s980101	9		YdNpc_place1		3	3															SubmitNpcEx_1071		title_1071	context_1071	accept_1071_1;menu_1071_1	complete_1071;submit_1071		target_1071		next_1071	CanAcceptMenu_1071		CompleteMenu_1071					1	0	0	0	0			
1072				s980101	9		FuncNpc00609		17	17															SubmitNpcEx_1072		title_1072	context_1072	accept_1072_1;menu_1072_1	complete_1072;submit_1072		target_1072		next_1072	CanAcceptMenu_1072		CompleteMenu_1072					1	0	0	0	0			
1073				s980101	9		WorldNpc10616		4	4															SubmitNpcEx_1073		title_1073	context_1073	accept_1073_1;menu_1073_1	complete_1073;submit_1073		target_1073		next_1073	CanAcceptMenu_1073		CompleteMenu_1073					1	0	0	0	0			
1074				s980101	9		WorldNpc10216		16	16															SubmitNpcEx_1074		title_1074	context_1074	accept_1074_1;menu_1074_1	complete_1074;submit_1074		target_1074		next_1074	CanAcceptMenu_1074		CompleteMenu_1074					1	0	0	0	0			
1075				s980101	9		FuncNpc00003		1	1															SubmitNpcEx_1075		title_1075	context_1075	accept_1075_1;menu_1075_1	complete_1075;submit_1075		target_1075		next_1075	CanAcceptMenu_1075		CompleteMenu_1075					1	0	0	0	0			
1076				s980101	9		FuncNpc00003		1	1															SubmitNpcEx_1076		title_1076	context_1076	accept_1076_1;menu_1076_1	complete_1076;submit_1076		target_1076		next_1076	CanAcceptMenu_1076		CompleteMenu_1076					1	0	0	0	0			
1077				s980101	9		FuncNpc00058		3	3															SubmitNpcEx_1077		title_1077	context_1077	accept_1077_1;menu_1077_1	complete_1077;submit_1077		target_1077		next_1077	CanAcceptMenu_1077		CompleteMenu_1077					1	0	0	0	0			
1078				s980101	9		FuncNpc00609		17	17															SubmitNpcEx_1078		title_1078	context_1078	accept_1078_1;menu_1078_1	complete_1078;submit_1078		target_1078		next_1078	CanAcceptMenu_1078		CompleteMenu_1078					1	0	0	0	0			
1079				s980101	9		WorldNpc10616		4	4															SubmitNpcEx_1079		title_1079	context_1079	accept_1079_1;menu_1079_1	complete_1079;submit_1079		target_1079		next_1079	CanAcceptMenu_1079		CompleteMenu_1079					1	0	0	0	0			
1080				s980101	9		WorldNpc10005		16	16															SubmitNpcEx_1080		title_1080	context_1080	accept_1080_1;menu_1080_1	complete_1080;submit_1080		target_1080		next_1080	CanAcceptMenu_1080		CompleteMenu_1080					1	0	0	0	0			
1081				s980101	9		WorldNpc00178		1	1															SubmitNpcEx_1081		title_1081	context_1081	accept_1081_1;menu_1081_1	complete_1081;submit_1081		target_1081		next_1081	CanAcceptMenu_1081		CompleteMenu_1081		5113			1	0	0	0	0			
1082				s980101	9		WorldNpc00178		1	1															SubmitNpcEx_1082		title_1082	context_1082	accept_1082_1;menu_1082_1	complete_1082;submit_1082		target_1082		next_1082	CanAcceptMenu_1082		CompleteMenu_1082		5113			1	0	0	0	0			
1083				s980101	9		YdNpc_place1		3	3															SubmitNpcEx_1083		title_1083	context_1083	accept_1083_1;menu_1083_1	complete_1083;submit_1083		target_1083		next_1083	CanAcceptMenu_1083		CompleteMenu_1083		5021			1	0	0	0	0			
1084				s980101	9		YdNpc_place2		17	17															SubmitNpcEx_1084		title_1084	context_1084	accept_1084_1;menu_1084_1	complete_1084;submit_1084		target_1084		next_1084	CanAcceptMenu_1084		CompleteMenu_1084		5022			1	0	0	0	0			
1085				s980101	9		YdNpc_place3		4	4															SubmitNpcEx_1085		title_1085	context_1085	accept_1085_1;menu_1085_1	complete_1085;submit_1085		target_1085		next_1085	CanAcceptMenu_1085		CompleteMenu_1085		5023			1	0	0	0	0			
1086				s980101	9		YdNpc_place4		16	16															SubmitNpcEx_1086		title_1086	context_1086	accept_1086_1;menu_1086_1	complete_1086;submit_1086		target_1086		next_1086	CanAcceptMenu_1086		CompleteMenu_1086		5024			1	0	0	0	0			
1087				s980101	9		FuncNpc00003		1	1								10239							SubmitNpcEx_1087		title_1087	context_1087	accept_1087_1;menu_1087_1	complete_1087;submit_1087		target_1087		next_1087	CanAcceptMenu_1087		CompleteMenu_1087					1	0	0	0	0			
1088				s980101	9		FuncNpc00003		1	1								10242							SubmitNpcEx_1088		title_1088	context_1088	accept_1088_1;menu_1088_1	complete_1088;submit_1088		target_1088		next_1088	CanAcceptMenu_1088		CompleteMenu_1088					1	0	0	0	0			
1089				s980101	9		WorldNpc00501		3	3								25297							SubmitNpcEx_1089		title_1089	context_1089	accept_1089_1;menu_1089_1	complete_1089;submit_1089		target_1089		next_1089	CanAcceptMenu_1089		CompleteMenu_1089					1	0	0	0	0			
1090				s980101	9		WorldNpc09841		17	17								10243							SubmitNpcEx_1090		title_1090	context_1090	accept_1090_1;menu_1090_1	complete_1090;submit_1090		target_1090		next_1090	CanAcceptMenu_1090		CompleteMenu_1090					1	0	0	0	0			
1091				s980101	9		JiMYqishiNpc008		4	4								10244							SubmitNpcEx_1091		title_1091	context_1091	accept_1091_1;menu_1091_1	complete_1091;submit_1091		target_1091		next_1091	CanAcceptMenu_1091		CompleteMenu_1091					1	0	0	0	0			
1092				s980101	9		YdNpc_place4		16	16								10245							SubmitNpcEx_1092		title_1092	context_1092	accept_1092_1;menu_1092_1	complete_1092;submit_1092		target_1092		next_1092	CanAcceptMenu_1092		CompleteMenu_1092					1	0	0	0	0			
1093				s980101	9		FuncNpc00003		1	1															SubmitNpcEx_1093		title_1093	context_1093	accept_1093_1;menu_1093_1	complete_1093;submit_1093		target_1093		next_1093	CanAcceptMenu_1093		CompleteMenu_1093					1	0	0	0	0			
1094				s980101	9		FuncNpc00003		1	1															SubmitNpcEx_1094		title_1094	context_1094	accept_1094_1;menu_1094_1	complete_1094;submit_1094		target_1094		next_1094	CanAcceptMenu_1094		CompleteMenu_1094					1	0	0	0	0			
1095				s980101	9		WorldNpc00501		3	3															SubmitNpcEx_1095		title_1095	context_1095	accept_1095_1;menu_1095_1	complete_1095;submit_1095		target_1095		next_1095	CanAcceptMenu_1095		CompleteMenu_1095					1	0	0	0	0			
1096				s980101	9		WorldNpc09841		17	17															SubmitNpcEx_1096		title_1096	context_1096	accept_1096_1;menu_1096_1	complete_1096;submit_1096		target_1096		next_1096	CanAcceptMenu_1096		CompleteMenu_1096					1	0	0	0	0			
1097				s980101	9		JiMYqishiNpc008		4	4															SubmitNpcEx_1097		title_1097	context_1097	accept_1097_1;menu_1097_1	complete_1097;submit_1097		target_1097		next_1097	CanAcceptMenu_1097		CompleteMenu_1097					1	0	0	0	0			
1098				s980101	9		YdNpc_place4		16	16															SubmitNpcEx_1098		title_1098	context_1098	accept_1098_1;menu_1098_1	complete_1098;submit_1098		target_1098		next_1098	CanAcceptMenu_1098		CompleteMenu_1098		5024			1	0	0	0	0			
1099				s980101	8		WorldNpc00178		1	1															SubmitNpcEx_1099		title_1099	context_1099	accept_1099_1;menu_1099_1	complete_1099;submit_1099		target_1099		next_1099	CanAcceptMenu_1099		CompleteMenu_1099		5114			1	0	0					
1100				s980101	8		WorldNpc00178		1	1															SubmitNpcEx_1100		title_1100	context_1100	accept_1100_1;menu_1100_1	complete_1100;submit_1100		target_1100		next_1100	CanAcceptMenu_1100		CompleteMenu_1100					1	0	0					
1101				s980101	9		FuncNpc00003		1	1								10293									title_1101	context_1101		complete_1101;submit_1101		target_1101		next_1101			CompleteMenu_1101					1	0	0	0	0			
1102				s980101	9		FuncNpc00058		3	3								10294									title_1102	context_1102		complete_1102;submit_1102		target_1102		next_1102			CompleteMenu_1102					1	0	0	0	0			
1103				s980101	9		WorldNpc10616		4	4								10297									title_1103	context_1103		complete_1103;submit_1103		target_1103		next_1103			CompleteMenu_1103					1	0	0	0	0			
1104				s980101	9		FuncNpc00609		17	17								10296									title_1104	context_1104		complete_1104;submit_1104		target_1104		next_1104			CompleteMenu_1104					1	0	0	0	0			
1105				s980101	9		FuncNpc00003		1	1								10293									title_1105	context_1105		complete_1105;submit_1105		target_1105		next_1105			CompleteMenu_1105					1	0	0	0	0			
1106				s980101	9		YdNpc_place1		3	3								10294									title_1106	context_1106		complete_1106;submit_1106		target_1106					CompleteMenu_1106					1	0	0	0	0			
1107				s980101	9		WorldNpc10616		4	4								10297									title_1107	context_1107		complete_1107;submit_1107		target_1107		next_1107			CompleteMenu_1107					1	0	0	0	0			
1108				s980101	9		FuncNpc00609		17	17								10296									title_1108	context_1108		complete_1108;submit_1108		target_1108					CompleteMenu_1108					1	0	0	0	0			
1109				s980101	9		FuncNpc00003		1	1								10293							SubmitNpcEx_1109		title_1109	context_1109		complete_1109;submit_1109		target_1109					CompleteMenu_1109					1	0	0	0	0			
1110				s980101	9		YdNpc_place1		3	3								10294							SubmitNpcEx_1110		title_1110	context_1110		complete_1110;submit_1110		target_1110					CompleteMenu_1110					1	0	0	0	0			
1111				s980101	9		WorldNpc10616		4	4								10297							SubmitNpcEx_1111		title_1111	context_1111		complete_1111;submit_1111		target_1111					CompleteMenu_1111					1	0	0	0	0			
1112				s980101	9		FuncNpc00609		17	17								10296							SubmitNpcEx_1112		title_1112	context_1112		complete_1112;submit_1112		target_1112					CompleteMenu_1112					1	0	0	0	0			
1113				s980101	9		WorldNpc02604		10	10								24602									title_1113	context_1113		complete_1113;submit_1113		target_1113					CompleteMenu_1113					1	1	1	1	1			
1114				s980101	9		WorldNpc02604		10	10								24603							SubmitNpcEx_1114		title_1114	context_1114		complete_1114;submit_1114		target_1114					CompleteMenu_1114					1	0	1	1	1			
1115				s980101	9		WorldNpc02604		10	10								24604							SubmitNpcEx_1115		title_1115	context_1115		complete_1115;submit_1115		target_1115					CompleteMenu_1115					1	0	1	1	1			
1116				s980101	9		WorldNpc02604		10	10								24605							SubmitNpcEx_1116		title_1116	context_1116		complete_1116;submit_1116		target_1116					CompleteMenu_1116					1	0	1	1	1			
1117				s980101	9		WorldNpc03305		7	7								24614									title_1117	context_1117		complete_1117;submit_1117		target_1117					CompleteMenu_1117					1	0	1	1	1			
1118				s980101	9		WorldNpc03305		7	7								24615							SubmitNpcEx_1118		title_1118	context_1118		complete_1118;submit_1118		target_1118					CompleteMenu_1118					1	0	1	1	1			
1119				s980101	9		WorldNpc03305		7	7								24616							SubmitNpcEx_1119		title_1119	context_1119		complete_1119;submit_1119		target_1119					CompleteMenu_1119					1	0	1	1	1			
1120				s980101	9		WorldNpc03305		7	7								24617							SubmitNpcEx_1120		title_1120	context_1120		complete_1120;submit_1120		target_1120					CompleteMenu_1120					1	0	1	1	1			
1121				s980101	9	WorldNpc00212	WorldNpc00212		12	12				1122				9667									title_1121	context_1121	accept_1121_1;menu_1121_1	complete_1121;submit_1121		target_1121		next_1121	CanAcceptMenu_1121		CompleteMenu_1121					1	0	0					
1122				s980101	9	WorldNpc00212	WorldNpc00212		12	12			1121														title_1122	context_1122	accept_1122_1;menu_1122_1	complete_1122;submit_1122		target_1122		next_1122	CanAcceptMenu_1122		CompleteMenu_1122					1	0	0					
1123				s980101	9	WorldNpc02604	WorldNpc02604		10	10				1124				9667									title_1123	context_1123	accept_1123_1;menu_1123_1	complete_1123;submit_1123		target_1123		next_1123	CanAcceptMenu_1123		CompleteMenu_1123					1	0	0					
1124				s980101	9	WorldNpc02604	WorldNpc02604		10	10			1123														title_1124	context_1124	accept_1124_1;menu_1124_1	complete_1124;submit_1124		target_1124		next_1124	CanAcceptMenu_1124		CompleteMenu_1124					1	0	0					
1125				s980101	9	WorldNpc04401	WorldNpc04401		11	11				1126				9667									title_1125	context_1125	accept_1125_1;menu_1125_1	complete_1125;submit_1125		target_1125		next_1125	CanAcceptMenu_1125		CompleteMenu_1125					1	0	0					
1126				s980101	9	WorldNpc04401	WorldNpc04401		11	11			1125														title_1126	context_1126	accept_1126_1;menu_1126_1	complete_1126;submit_1126		target_1126		next_1126	CanAcceptMenu_1126		CompleteMenu_1126					1	0	0					
1127				s980101	9	WorldNpc03003	WorldNpc03003		6	6				1128				9667									title_1127	context_1127	accept_1127_1;menu_1127_1	complete_1127;submit_1127		target_1127		next_1127	CanAcceptMenu_1127		CompleteMenu_1127					1	0	0					
1128				s980101	9	WorldNpc03003	WorldNpc03003		6	6			1127														title_1128	context_1128	accept_1128_1;menu_1128_1	complete_1128;submit_1128		target_1128		next_1128	CanAcceptMenu_1128		CompleteMenu_1128					1	0	0					
