STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
86610				s1010101	10		WorldNpc02604			10															SubmitNpcEx_86610		title_86610	context_86610		complete_86610;submit_86610		target_86610					CompleteMenu_86610					1	0	1	0	0		
86611				s1010101	10		WorldNpc02604			10															SubmitNpcEx_86611		title_86611	context_86611		complete_86611;submit_86611		target_86611					CompleteMenu_86611					1	0	1	0	0		
86612				s1010101	10		WorldNpc02604			10															SubmitNpcEx_86612		title_86612	context_86612		complete_86612;submit_86612		target_86612					CompleteMenu_86612					1	0	1	0	0		
86613				s1010101	10		WorldNpc02604			10															SubmitNpcEx_86613		title_86613	context_86613		complete_86613;submit_86613		target_86613					CompleteMenu_86613					1	0	1	0	0		
86614				s1010101	10		WorldNpc02604			10															SubmitNpcEx_86614		title_86614	context_86614		complete_86614;submit_86614		target_86614					CompleteMenu_86614					1	0	1	0	0		
86615				s1010101	10		WorldNpc02604			10															SubmitNpcEx_86615		title_86615	context_86615		complete_86615;submit_86615		target_86615					CompleteMenu_86615					1	0	1	0	0		
86616				s1010101	10		WorldNpc02604			10															SubmitNpcEx_86616		title_86616	context_86616		complete_86616;submit_86616		target_86616					CompleteMenu_86616					1	0	1	0	0		
86617				s1010101	10		WorldNpc02604			10															SubmitNpcEx_86617		title_86617	context_86617		complete_86617;submit_86617		target_86617		next_86617			CompleteMenu_86617					1	0	1	0	0		
86618				s1010101	10		WorldNpc02604			10															SubmitNpcEx_86618		title_86618	context_86618		complete_86618;submit_86618		target_86618		next_86618			CompleteMenu_86618					1	0	1	0	0		
86619				s1010101	10		WorldNpc02604			10															SubmitNpcEx_86619		title_86619	context_86619		complete_86619;submit_86619		target_86619		next_86619			CompleteMenu_86619					1	0	1	0	0		
86620				s1010101	10		WorldNpc02604			10															SubmitNpcEx_86620		title_86620	context_86620		complete_86620;submit_86620		target_86620					CompleteMenu_86620					1	0	1	0	0		
86621				s1010101	10	WorldNpc02604	WorldNpc02604		10	10								24636;17119							SubmitNpcEx_86621		title_86621	context_86621	accept_86621_1;menu_86621_1	complete_86621;submit_86621		target_86621		next_86621	CanAcceptMenu_86621		CompleteMenu_86621					0	0	0	0	0		
86622				s1010101	10	WorldNpc02604	WorldNpc02604		10	10								24637							SubmitNpcEx_86622		title_86622	context_86622	accept_86622_1;menu_86622_1	complete_86622;submit_86622		target_86622		next_86622	CanAcceptMenu_86622		CompleteMenu_86622					0	0	0	0	0		
86623				s1010101	10	WorldNpc02604	WorldNpc02604		10	10								24638							SubmitNpcEx_86623		title_86623	context_86623	accept_86623_1;menu_86623_1	complete_86623;submit_86623		target_86623		next_86623	CanAcceptMenu_86623		CompleteMenu_86623					0	0	0	0	0		
86627				s1010101	10	WorldNpc02605	wd173		10	10								933;17377							SubmitNpcEx_86627		title_86627	context_86627	accept_86627_1;menu_86627_1	complete_86627;submit_86627		target_86627		next_86627	CanAcceptMenu_86627		CompleteMenu_86627					0	0	0	0	0		
