STRING	STRING	STRING	STRING	STRING
401-304	274.6	604.7		
401-304	284.8	599.1		
401-304	298.9	594.6		
401-304	311.2	590.8		
401-304	322.5	588.8		
401-304	335.8	588.1		
401-304	348.7	580.3		
401-304	361.5	574		
401-304	373.8	566.3	2000	convoy_talk_304
401-304	381.8	557		
401-305	201.1	583.2		
401-305	208.2	590.1		
401-305	215.3	595.2		
401-305	225.7	598.6		
401-305	238.3	604.2		
401-305	252.3	610.9		
401-305	263.4	610.9		
401-305	274.6	604.7		
401-305	284.8	599.1		
401-305	298.9	594.6		
401-305	311.2	590.8		
401-305	322.5	588.8		
401-305	335.8	588.1		
401-305	348.7	580.3		
401-305	361.5	574		
401-305	373.8	566.3	2000	convoy_talk_305
401-305	381.8	557		
401-306	648.6	104.5		
401-306	643.3	110.1		
401-306	634	118.8		
401-306	624.2	127.9		
401-306	614.8	135.5		
401-306	606.2	143.7		
401-306	599.9	146.9		
401-306	588.6	148.3		
401-306	577.1	150.3		
401-306	568.3	152.5		
401-306	560.1	164.4		
401-306	552.9	175.8	2000	convoy_talk_306
401-306	545.7	185.7		
401-307	648.6	104.5		
401-307	643.3	110.1		
401-307	634	118.8		
401-307	624.2	127.9		
401-307	614.8	135.5		
401-307	606.2	143.7		
401-307	599.9	146.9		
401-307	588.6	148.3		
401-307	577.1	150.3		
401-307	568.3	152.5		
401-307	560.1	164.4		
401-307	552.9	175.8	2000	convoy_talk_307
401-307	545.7	185.7		
401-308	495.8	1041.3		
401-308	498.4	1034.8		
401-308	505	1026.8		
401-308	512	1020.9		
401-308	522.7	1015.5		
401-308	535.5	1009		
401-308	550.5	999.9		
401-308	565.3	997.7		
401-308	581.5	996.4		
401-308	594.5	993.3		
401-308	604.3	988.8		
401-308	616.5	983.5		
401-308	632.3	976.8		
401-308	646.7	968.8		
401-308	662	961.9		
401-308	676.5	955.5		
401-308	692.2	949.9		
401-308	708.4	944.7		
401-308	724.1	940.4		
401-308	737.1	934.2		
401-308	752.3	924.3		
401-308	765.3	912.4		
401-308	774.2	899.8		
401-308	783.3	885.9		
401-308	792.2	870.7	2000	convoy_talk_308
401-308	800.6	856		
401-309	495.8	1041.3		
401-309	498.4	1034.8		
401-309	505	1026.8		
401-309	512	1020.9		
401-309	522.7	1015.5		
401-309	535.5	1009		
401-309	550.5	999.9		
401-309	565.3	997.7		
401-309	581.5	996.4		
401-309	594.5	993.3		
401-309	604.3	988.8		
401-309	616.5	983.5		
401-309	632.3	976.8		
401-309	646.7	968.8		
401-309	662	961.9		
401-309	676.5	955.5		
401-309	692.2	949.9		
401-309	708.4	944.7		
401-309	724.1	940.4		
401-309	737.1	934.2		
401-309	752.3	924.3		
401-309	765.3	912.4		
401-309	774.2	899.8		
401-309	783.3	885.9		
401-309	792.2	870.7	2000	convoy_talk_309
401-309	800.6	856		
401-310	197.3	609.4		
401-310	199	616.2		
401-310	204.9	625.3		
401-310	214.4	636.2		
401-310	226.4	634.8		
401-310	238	630.4		
401-310	247.2	624.8		
401-310	256.4	618.2		
401-310	265	611.6		
401-310	274.8	604.1		
401-310	286	599.2		
401-310	300.2	594.3		
401-310	312.3	590.4		
401-310	323.5	588.3		
401-310	338.2	589.7		
401-310	351.5	592.5		
401-310	361.3	602.8		
401-310	369.4	611.2		
401-310	381	616.8		
401-310	391.9	620.9		
401-310	403	624.7		
401-310	415.6	625.2		
401-310	430.2	626		
401-310	442.8	627.1	2000	convoy_talk_310
401-310	456.6	626.8		
401-311	197.3	609.4		
401-311	199	616.2		
401-311	204.9	625.3		
401-311	214.4	636.2		
401-311	226.4	634.8		
401-311	238	630.4		
401-311	247.2	624.8		
401-311	256.4	618.2		
401-311	265	611.6		
401-311	274.8	604.1		
401-311	286	599.2		
401-311	300.2	594.3		
401-311	312.3	590.4		
401-311	323.5	588.3		
401-311	338.2	589.7		
401-311	351.5	592.5		
401-311	361.3	602.8		
401-311	369.4	611.2		
401-311	381	616.8		
401-311	391.9	620.9		
401-311	403	624.7		
401-311	415.6	625.2		
401-311	430.2	626		
401-311	442.8	627.1	2000	convoy_talk_311
401-311	456.6	626.8		
401-312	476.2	118.8		
401-312	476.1	126.8		
401-312	475	136.3		
401-312	472.7	147		
401-312	470.1	159.6		
401-312	479.1	166.4		
401-312	487.4	172.9		
401-312	496.8	180.1		
401-312	506.8	187.6	2000	convoy_talk_312
401-312	513.5	193		
401-313	476.2	118.8		
401-313	476.1	126.8		
401-313	475	136.3		
401-313	472.7	147		
401-313	470.1	159.6		
401-313	479.1	166.4		
401-313	487.4	172.9		
401-313	496.8	180.1		
401-313	506.8	187.6	2000	convoy_talk_313
401-313	513.5	193		
401-314	919.8	344		
401-314	922.2	350.6		
401-314	924.2	358.3		
401-314	926.2	367.6		
401-314	927.1	376.7		
401-314	925.8	386.4		
401-314	924.5	399.2		
401-314	925.5	410.6		
401-314	926.9	423.1		
401-314	928.4	435.2		
401-314	930.3	446.4		
401-314	932.3	457.7		
401-314	934.4	468.9		
401-314	935	481.2		
401-314	934.8	493.8		
401-314	934.1	507.7		
401-314	934.2	518.7		
401-314	934.9	530.4		
401-314	935.5	542.5		
401-314	936.8	555.2		
401-314	939.7	568.6		
401-314	948.4	576.8		
401-314	959.6	585.5		
401-314	967.5	594.1		
401-314	974.4	604.2		
401-314	963.8	608.3		
401-314	951	613.1		
401-314	940.8	620.9		
401-314	937.2	628	2000	convoy_talk_314
401-314	930.8	639.1		
401-315	919.8	344		
401-315	922.2	350.6		
401-315	924.2	358.3		
401-315	926.2	367.6		
401-315	927.1	376.7		
401-315	925.8	386.4		
401-315	924.5	399.2		
401-315	925.5	410.6		
401-315	926.9	423.1		
401-315	928.4	435.2		
401-315	930.3	446.4		
401-315	932.3	457.7		
401-315	934.4	468.9		
401-315	935	481.2		
401-315	934.8	493.8		
401-315	934.1	507.7		
401-315	934.2	518.7		
401-315	934.9	530.4		
401-315	935.5	542.5		
401-315	936.8	555.2		
401-315	939.7	568.6		
401-315	948.4	576.8		
401-315	959.6	585.5		
401-315	967.5	594.1		
401-315	974.4	604.2		
401-315	963.8	608.3		
401-315	951	613.1		
401-315	940.8	620.9		
401-315	937.2	628	2000	convoy_talk_315
401-315	930.8	639.1		
401-316	150.6	602.3		
401-316	151.7	609.4		
401-316	155.6	618.2		
401-316	161.4	628.8		
401-316	165.6	636.8		
401-316	169.6	642		
401-316	173.9	647.3		
401-316	181.5	653.2		
401-316	190	655.9		
401-316	194.9	650.2		
401-316	200.9	642.1		
401-316	206.1	637.3		
401-316	214.4	636.2		
401-316	226.4	634.8		
401-316	238	630.4		
401-316	247.2	624.8		
401-316	256.4	618.2		
401-316	265	611.6		
401-316	274.8	604.1		
401-316	286	599.2		
401-316	300.2	594.3		
401-316	312.3	590.4		
401-316	323.5	588.3		
401-316	338.2	589.7		
401-316	351.5	592.5		
401-316	361.3	602.8		
401-316	369.4	611.2		
401-316	381	616.8		
401-316	391.9	620.9		
401-316	403	624.7		
401-316	415.6	625.2		
401-316	430.2	626		
401-316	442.8	627.1	2000	convoy_talk_316
401-316	456.6	626.8		
401-317	150.6	602.3		
401-317	151.7	609.4		
401-317	155.6	618.2		
401-317	161.4	628.8		
401-317	165.6	636.8		
401-317	169.6	642		
401-317	173.9	647.3		
401-317	181.5	653.2		
401-317	190	655.9		
401-317	194.9	650.2		
401-317	200.9	642.1		
401-317	206.1	637.3		
401-317	214.4	636.2		
401-317	226.4	634.8		
401-317	238	630.4		
401-317	247.2	624.8		
401-317	256.4	618.2		
401-317	265	611.6		
401-317	274.8	604.1		
401-317	286	599.2		
401-317	300.2	594.3		
401-317	312.3	590.4		
401-317	323.5	588.3		
401-317	338.2	589.7		
401-317	351.5	592.5		
401-317	361.3	602.8		
401-317	369.4	611.2		
401-317	381	616.8		
401-317	391.9	620.9		
401-317	403	624.7		
401-317	415.6	625.2		
401-317	430.2	626		
401-317	442.8	627.1	2000	convoy_talk_317
401-317	456.6	626.8		
401-318	470.3	117.8		
401-318	476.2	118.8		
401-318	476.1	126.8		
401-318	475	136.3		
401-318	472.7	147		
401-318	470.1	159.6		
401-318	479.1	166.4		
401-318	487.4	172.9		
401-318	496.8	180.1		
401-318	506.8	187.6	2000	convoy_talk_318
401-318	513.5	193		
401-319	470.3	117.8		
401-319	476.2	118.8		
401-319	476.1	126.8		
401-319	475	136.3		
401-319	472.7	147		
401-319	470.1	159.6		
401-319	479.1	166.4		
401-319	487.4	172.9		
401-319	496.8	180.1		
401-319	506.8	187.6	2000	convoy_talk_319
401-319	513.5	193		
401-320	913.9	359.3		
401-320	921.9	365.3		
401-320	927.8	375.8		
401-320	925.8	386.4		
401-320	924.5	399.2		
401-320	925.5	410.6		
401-320	926.9	423.1		
401-320	928.4	435.2		
401-320	930.3	446.4		
401-320	932.3	457.7		
401-320	934.4	468.9		
401-320	935	481.2		
401-320	934.8	493.8		
401-320	934.1	507.7		
401-320	934.2	518.7		
401-320	934.9	530.4		
401-320	935.5	542.5		
401-320	936.8	555.2		
401-320	939.7	568.6		
401-320	948.4	576.8		
401-320	959.6	585.5		
401-320	967.5	594.1		
401-320	974.4	604.2		
401-320	963.8	608.3		
401-320	951	613.1		
401-320	940.8	620.9		
401-320	937.2	628	2000	convoy_talk_320
401-320	930.8	639.1		
401-321	913.9	359.3		
401-321	921.9	365.3		
401-321	927.8	375.8		
401-321	925.8	386.4		
401-321	924.5	399.2		
401-321	925.5	410.6		
401-321	926.9	423.1		
401-321	928.4	435.2		
401-321	930.3	446.4		
401-321	932.3	457.7		
401-321	934.4	468.9		
401-321	935	481.2		
401-321	934.8	493.8		
401-321	934.1	507.7		
401-321	934.2	518.7		
401-321	934.9	530.4		
401-321	935.5	542.5		
401-321	936.8	555.2		
401-321	939.7	568.6		
401-321	948.4	576.8		
401-321	959.6	585.5		
401-321	967.5	594.1		
401-321	974.4	604.2		
401-321	963.8	608.3		
401-321	951	613.1		
401-321	940.8	620.9		
401-321	937.2	628	2000	convoy_talk_321
401-321	930.8	639.1		
401-322	534.4	995.5		
401-322	540.9	998.1		
401-322	550.1	999.1		
401-322	565.3	997.7		
401-322	581.5	996.4		
401-322	594.5	993.3		
401-322	604.3	988.8		
401-322	616.5	983.5		
401-322	632.3	976.8		
401-322	646.7	968.8		
401-322	662	961.9		
401-322	676.5	955.5		
401-322	692.2	949.9		
401-322	708.4	944.7		
401-322	724.1	940.4		
401-322	737.1	934.2		
401-322	752.3	924.3		
401-322	765.3	912.4		
401-322	774.2	899.8		
401-322	783.3	885.9		
401-322	792.2	870.7	2000	convoy_talk_322
401-322	800.6	856		
401-323	534.4	995.5		
401-323	540.9	998.1		
401-323	550.1	999.1		
401-323	565.3	997.7		
401-323	581.5	996.4		
401-323	594.5	993.3		
401-323	604.3	988.8		
401-323	616.5	983.5		
401-323	632.3	976.8		
401-323	646.7	968.8		
401-323	662	961.9		
401-323	676.5	955.5		
401-323	692.2	949.9		
401-323	708.4	944.7		
401-323	724.1	940.4		
401-323	737.1	934.2		
401-323	752.3	924.3		
401-323	765.3	912.4		
401-323	774.2	899.8		
401-323	783.3	885.9		
401-323	792.2	870.7	2000	convoy_talk_323
401-323	800.6	856		
401-324	336	100.2		
401-324	342.2	99.5		
401-324	352.5	98.5		
401-324	360.3	104.1		
401-324	368.6	110.4		
401-324	373.6	118.9		
401-324	384.6	118.8		
401-324	393.6	118.4		
401-324	403.6	116.8		
401-324	414.9	115		
401-324	425.3	113.2		
401-324	437	111.1		
401-324	450	109.1		
401-324	462.8	107		
401-324	472.3	105.7		
401-324	484.2	104		
401-324	485.6	111.4		
401-324	487.2	118.9		
401-324	488.1	126.5		
401-324	483.5	134.7		
401-324	477.3	143.1		
401-324	471.9	151.5		
401-324	470.4	161.2		
401-324	478.1	166.5		
401-324	487.7	173.8		
401-324	498.7	182.1		
401-324	507.6	188.9	2000	convoy_talk_324
401-324	513.4	192.5		
401-325	477.6	1053.6		
401-325	482.9	1047		
401-325	492.6	1037.2		
401-325	499.4	1030.2		
401-325	506.3	1024.5		
401-325	512	1020.9		
401-325	522.7	1015.5		
401-325	535.5	1009		
401-325	550.5	999.9		
401-325	565.3	997.7		
401-325	581.5	996.4		
401-325	594.5	993.3		
401-325	604.3	988.8		
401-325	616.5	983.5		
401-325	632.3	976.8		
401-325	646.7	968.8		
401-325	662	961.9		
401-325	676.5	955.5		
401-325	692.2	949.9		
401-325	708.4	944.7		
401-325	724.1	940.4		
401-325	737.1	934.2		
401-325	752.3	924.3		
401-325	765.3	912.4		
401-325	774.2	899.8		
401-325	783.3	885.9		
401-325	792.2	870.7	2000	convoy_talk_325
401-325	800.6	856		
401-326	77.4	695.9		
401-326	87.7	697.5		
401-326	96.4	699.2		
401-326	105.7	701.3		
401-326	115.4	704.3		
401-326	126.8	708.4		
401-326	138	712.3		
401-326	149.4	714.6		
401-326	159	707.6		
401-326	165.4	697.6		
401-326	167.4	687.8		
401-326	169.6	673.9		
401-326	177	666		
401-326	185.9	659.3		
401-326	193.4	652.3		
401-326	200.8	642.9		
401-326	211.8	637.9		
401-326	225.5	634		
401-326	239.1	628.7		
401-326	250.2	621.7		
401-326	261.7	613.2		
401-326	272.2	606.1		
401-326	285.4	599.2		
401-326	299.1	594.8		
401-326	311.5	590.9		
401-326	322.2	588.4		
401-326	333.5	589.8		
401-326	343.7	591.2	2000	convoy_talk_326
401-326	353.9	593.5		
401-327	986.8	404.9		
401-327	980	402.6		
401-327	973.1	399.4		
401-327	962.2	393.8		
401-327	952.1	394.9		
401-327	941	397		
401-327	929.5	400.1		
401-327	920.1	407.5		
401-327	912	415.3		
401-327	904.5	422.6		
401-327	895.5	430.1		
401-327	885.8	437.9		
401-327	875.6	443.4		
401-327	863.8	449.1		
401-327	851.9	454.8		
401-327	840.4	460.3		
401-327	829.3	464.7		
401-327	819.6	470.1		
401-327	811.6	475.8		
401-327	801.3	481.7		
401-327	793.5	489.5		
401-327	780.9	498.7	2000	convoy_talk_327
401-327	771.5	505.5		
401-328	650	1088		
401-328	657.6	1087		
401-328	663.6	1083.2		
401-328	668.2	1077.3		
401-328	676.2	1065.5		
401-328	684.3	1057.7		
401-328	694.8	1049.7		
401-328	700.6	1042.6		
401-328	702.7	1032		
401-328	705.2	1019.7		
401-328	706.2	1009.6		
401-328	709.8	998.2		
401-328	714.7	987.1		
401-328	720.3	974.4		
401-328	727	961.1		
401-328	733.4	950.6		
401-328	739.1	940.2		
401-328	745.9	931.8		
401-328	755	924.3		
401-328	763.5	915.4		
401-328	770.2	906.2		
401-328	778.5	894	2000	convoy_talk_328
401-328	786	882.4		
401-329	108.8	726.3		
401-329	111.9	720.5		
401-329	117.4	714.2		
401-329	124.6	709		
401-329	138	712.3		
401-329	149.4	714.6		
401-329	159	707.6		
401-329	165.4	697.6		
401-329	167.4	687.8		
401-329	169.6	673.9		
401-329	177	666		
401-329	185.9	659.3		
401-329	193.4	652.3		
401-329	200.8	642.9		
401-329	211.8	637.9		
401-329	225.5	634		
401-329	239.1	628.7		
401-329	250.2	621.7		
401-329	261.7	613.2		
401-329	272.2	606.1		
401-329	285.4	599.2		
401-329	299.1	594.8		
401-329	311.5	590.9		
401-329	322.2	588.4		
401-329	333.5	589.8		
401-329	343.7	591.2	2000	convoy_talk_329
401-329	353.9	593.5		
401-331	336	100.2		
401-331	342.2	99.5		
401-331	352.5	98.5		
401-331	360.3	104.1		
401-331	368.6	110.4		
401-331	373.6	118.9		
401-331	384.6	118.8		
401-331	393.6	118.4		
401-331	403.6	116.8		
401-331	414.9	115		
401-331	425.3	113.2		
401-331	437	111.1		
401-331	450	109.1		
401-331	462.8	107		
401-331	472.3	105.7		
401-331	484.2	104		
401-331	485.6	111.4		
401-331	487.2	118.9		
401-331	488.1	126.5		
401-331	483.5	134.7		
401-331	477.3	143.1		
401-331	471.9	151.5		
401-331	470.4	161.2		
401-331	478.1	166.5		
401-331	487.7	173.8		
401-331	498.7	182.1		
401-331	507.6	188.9	2000	convoy_talk_331
401-331	513.4	192.5		
401-332	942	373.7		
401-332	935.2	372.4		
401-332	929.1	376.4		
401-332	925.8	386.4		
401-332	924.5	399.2		
401-332	925.5	410.6		
401-332	926.9	423.1		
401-332	928.4	435.2		
401-332	930.3	446.4		
401-332	932.3	457.7		
401-332	934.4	468.9		
401-332	935	481.2		
401-332	934.8	493.8		
401-332	934.1	507.7		
401-332	934.2	518.7		
401-332	934.9	530.4		
401-332	935.5	542.5		
401-332	936.8	555.2		
401-332	939.7	568.6		
401-332	948.4	576.8		
401-332	959.6	585.5		
401-332	967.5	594.1		
401-332	974.4	604.2		
401-332	963.8	608.3		
401-332	951	613.1		
401-332	940.8	620.9		
401-332	937.2	628	2000	convoy_talk_332
401-332	930.8	639.1		
401-333	1031	335.2		
401-333	1024.2	340.5		
401-333	1017.4	348.1		
401-333	1010.2	356		
401-333	1002	363.2		
401-333	994	370		
401-333	985.1	376.6		
401-333	973.7	384.2		
401-333	964.5	390.6		
401-333	952.2	394.3		
401-333	941.4	397.1		
401-333	930.1	398.3		
401-333	927.1	411.1		
401-333	926.5	424.3		
401-333	927.9	435.5		
401-333	930.3	446.4		
401-333	932.3	457.7		
401-333	934.4	468.9		
401-333	935	481.2		
401-333	934.8	493.8		
401-333	934.1	507.7		
401-333	934.2	518.7		
401-333	934.9	530.4		
401-333	935.5	542.5		
401-333	936.8	555.2		
401-333	939.7	568.6		
401-333	948.4	576.8		
401-333	959.6	585.5		
401-333	967.5	594.1		
401-333	974.4	604.2		
401-333	963.8	608.3		
401-333	951	613.1		
401-333	940.8	620.9		
401-333	937.2	628	2000	convoy_talk_333
401-333	930.8	639.1		
401-334	336	100.2		
401-334	342.2	99.5		
401-334	352.5	98.5		
401-334	360.3	104.1		
401-334	368.6	110.4		
401-334	373.6	118.9		
401-334	384.6	118.8		
401-334	393.6	118.4		
401-334	403.6	116.8		
401-334	414.9	115		
401-334	425.3	113.2		
401-334	437	111.1		
401-334	450	109.1		
401-334	462.8	107		
401-334	472.3	105.7		
401-334	484.2	104		
401-334	485.6	111.4		
401-334	487.2	118.9		
401-334	488.1	126.5		
401-334	483.5	134.7		
401-334	477.3	143.1		
401-334	471.9	151.5		
401-334	470.4	161.2		
401-334	478.1	166.5		
401-334	487.7	173.8		
401-334	498.7	182.1		
401-334	507.6	188.9	2000	convoy_talk_334
401-334	513.4	192.5		
401-335	130.1	689.1		
401-335	129.8	695.1		
401-335	127.7	702.7		
401-335	127.4	709.7		
401-335	138	712.3		
401-335	149.4	714.6		
401-335	159	707.6		
401-335	165.4	697.6		
401-335	167.4	687.8		
401-335	169.6	673.9		
401-335	177	666		
401-335	185.9	659.3		
401-335	193.4	652.3		
401-335	200.8	642.9		
401-335	211.8	637.9		
401-335	225.5	634		
401-335	239.1	628.7		
401-335	250.2	621.7		
401-335	261.7	613.2		
401-335	272.2	606.1		
401-335	285.4	599.2		
401-335	299.1	594.8		
401-335	311.5	590.9		
401-335	322.2	588.4		
401-335	333.5	589.8		
401-335	343.7	591.2	2000	convoy_talk_335
401-335	353.9	593.5		
401-336	336	100.2		
401-336	342.2	99.5		
401-336	352.5	98.5		
401-336	360.3	104.1		
401-336	368.6	110.4		
401-336	373.6	118.9		
401-336	384.6	118.8		
401-336	393.6	118.4		
401-336	403.6	116.8		
401-336	414.9	115		
401-336	425.3	113.2		
401-336	437	111.1		
401-336	450	109.1		
401-336	462.8	107		
401-336	472.3	105.7		
401-336	484.2	104		
401-336	485.6	111.4		
401-336	487.2	118.9		
401-336	488.1	126.5		
401-336	483.5	134.7		
401-336	477.3	143.1		
401-336	471.9	151.5		
401-336	470.4	161.2		
401-336	478.1	166.5		
401-336	487.7	173.8		
401-336	498.7	182.1		
401-336	507.6	188.9	2000	convoy_talk_336
401-336	513.4	192.5		
401-337	77.4	695.9		
401-337	87.7	697.5		
401-337	96.4	699.2		
401-337	105.7	701.3		
401-337	115.4	704.3		
401-337	126.8	708.4		
401-337	138	712.3		
401-337	149.4	714.6		
401-337	159	707.6		
401-337	165.4	697.6		
401-337	167.4	687.8		
401-337	169.6	673.9		
401-337	177	666		
401-337	185.9	659.3		
401-337	193.4	652.3		
401-337	200.8	642.9		
401-337	211.8	637.9		
401-337	225.5	634		
401-337	239.1	628.7		
401-337	250.2	621.7		
401-337	261.7	613.2		
401-337	272.2	606.1		
401-337	285.4	599.2		
401-337	299.1	594.8		
401-337	311.5	590.9		
401-337	322.2	588.4		
401-337	333.5	589.8		
401-337	343.7	591.2	2000	convoy_talk_337
401-337	353.9	593.5		
401-338	650	1088		
401-338	657.6	1087		
401-338	663.6	1083.2		
401-338	668.2	1077.3		
401-338	676.2	1065.5		
401-338	684.3	1057.7		
401-338	694.8	1049.7		
401-338	700.6	1042.6		
401-338	702.7	1032		
401-338	705.2	1019.7		
401-338	706.2	1009.6		
401-338	709.8	998.2		
401-338	714.7	987.1		
401-338	720.3	974.4		
401-338	727	961.1		
401-338	733.4	950.6		
401-338	739.1	940.2		
401-338	745.9	931.8		
401-338	755	924.3		
401-338	763.5	915.4		
401-338	770.2	906.2		
401-338	778.5	894	2000	convoy_talk_338
401-338	786	882.4		
401-339	108.8	726.3		
401-339	111.9	720.5		
401-339	117.4	714.2		
401-339	124.6	709		
401-339	138	712.3		
401-339	149.4	714.6		
401-339	159	707.6		
401-339	165.4	697.6		
401-339	167.4	687.8		
401-339	169.6	673.9		
401-339	177	666		
401-339	185.9	659.3		
401-339	193.4	652.3		
401-339	200.8	642.9		
401-339	211.8	637.9		
401-339	225.5	634		
401-339	239.1	628.7		
401-339	250.2	621.7		
401-339	261.7	613.2		
401-339	272.2	606.1		
401-339	285.4	599.2		
401-339	299.1	594.8		
401-339	311.5	590.9		
401-339	322.2	588.4		
401-339	333.5	589.8		
401-339	343.7	591.2	2000	convoy_talk_339
401-339	353.9	593.5		
401-340	336	100.2		
401-340	342.2	99.5		
401-340	352.5	98.5		
401-340	360.3	104.1		
401-340	368.6	110.4		
401-340	373.6	118.9		
401-340	384.6	118.8		
401-340	393.6	118.4		
401-340	403.6	116.8		
401-340	414.9	115		
401-340	425.3	113.2		
401-340	437	111.1		
401-340	450	109.1		
401-340	462.8	107		
401-340	472.3	105.7		
401-340	484.2	104		
401-340	485.6	111.4		
401-340	487.2	118.9		
401-340	488.1	126.5		
401-340	483.5	134.7		
401-340	477.3	143.1		
401-340	471.9	151.5		
401-340	470.4	161.2		
401-340	478.1	166.5		
401-340	487.7	173.8		
401-340	498.7	182.1		
401-340	507.6	188.9	2000	convoy_talk_340
401-340	513.4	192.5		
401-341	336	100.2		
401-341	342.2	99.5		
401-341	352.5	98.5		
401-341	360.3	104.1		
401-341	368.6	110.4		
401-341	373.6	118.9		
401-341	384.6	118.8		
401-341	393.6	118.4		
401-341	403.6	116.8		
401-341	414.9	115		
401-341	425.3	113.2		
401-341	437	111.1		
401-341	450	109.1		
401-341	462.8	107		
401-341	472.3	105.7		
401-341	484.2	104		
401-341	485.6	111.4		
401-341	487.2	118.9		
401-341	488.1	126.5		
401-341	483.5	134.7		
401-341	477.3	143.1		
401-341	471.9	151.5		
401-341	470.4	161.2		
401-341	478.1	166.5		
401-341	487.7	173.8		
401-341	498.7	182.1		
401-341	507.6	188.9	2000	convoy_talk_341
401-341	513.4	192.5		
401-342	130.1	689.1		
401-342	129.8	695.1		
401-342	127.7	702.7		
401-342	127.4	709.7		
401-342	138	712.3		
401-342	149.4	714.6		
401-342	159	707.6		
401-342	165.4	697.6		
401-342	167.4	687.8		
401-342	169.6	673.9		
401-342	177	666		
401-342	185.9	659.3		
401-342	193.4	652.3		
401-342	200.8	642.9		
401-342	211.8	637.9		
401-342	225.5	634		
401-342	239.1	628.7		
401-342	250.2	621.7		
401-342	261.7	613.2		
401-342	272.2	606.1		
401-342	285.4	599.2		
401-342	299.1	594.8		
401-342	311.5	590.9		
401-342	322.2	588.4		
401-342	333.5	589.8		
401-342	343.7	591.2	2000	convoy_talk_342
401-342	353.9	593.5		
401-300	933.5	349		
401-300	931.9	356.9		
401-300	930.6	367		
401-300	928.2	377.8		
401-300	924.9	390.9		
401-300	919.6	404.2		
401-300	912.3	415		
401-300	901	426.7		
401-300	889.6	435.6		
401-300	877	443.4		
401-300	864.1	448.9		
401-300	848.8	456.3		
401-300	833.3	463.2		
401-300	817.8	471.3		
401-300	803.4	481.5		
401-300	789.7	493		
401-300	776.8	504.7		
401-300	758.4	519.1		
401-300	751.1	509.1		
401-300	742.4	497.2	2000	convoy_talk_300
401-300	733.8	483.8		
401-330	691	1115		
401-330	681	1114		
401-330	666	1107		
401-330	659	1094		
401-330	659	1086		
401-330	666.8	1078		
401-330	676.2	1065.5		
401-330	684.3	1057.7		
401-330	694.8	1049.7		
401-330	700.6	1042.6		
401-330	702.7	1032		
401-330	705.2	1019.7		
401-330	706.2	1009.6		
401-330	709.8	998.2		
401-330	714.7	987.1		
401-330	720.3	974.4		
401-330	727	961.1		
401-330	733.4	950.6		
401-330	739.1	940.2		
401-330	745.9	931.8		
401-330	755	924.3		
401-330	763.5	915.4		
401-330	770.2	906.2		
401-330	778.5	894	2000	convoy_talk_330
401-330	786	882.4		
